date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,dettrend,detrendedMean
2007-03-31,0.0031832838147273293,0.1702076291262611,-4.352026233417207,3.7398997176138926,2.4412685984482994,-0.017889748114507983,-0.04444495714456771,1.5347461495010264e-16,-6.360647019706592e-15,2.338792655476188e-14,0.01870802805808148,0.0,0.0,-1.3541095287356017e-14,0.0,-0.23633055190982388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539195424042993,2.576495308879455
2007-06-30,0.003717278811108315,0.5291496146928174,-4.757388444201949,5.285290022448425,2.7565795200907663,-0.01909460574690855,-0.06555110496963298,-4.100839628116006e-17,-7.778986267672935e-15,2.1247889468778942e-14,0.011628253530705117,0.0,0.0,-1.2312432122304525e-14,0.0,-0.26358963376606975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456631154172811,4.326404016306536
2007-09-30,0.003634142639952975,-0.16913406145827892,-4.937774519744219,4.657032903738909,3.126063200085325,-0.008838060420085784,-0.0447195593675042,-3.963844242476801e-16,-9.546171712034849e-15,1.920700564358611e-14,0.008083565474660121,0.0,0.0,-9.9887797517833e-15,0.0,-0.3938891230314887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374896000961378,3.0779480880134034
2007-12-31,0.0037608235224195733,0.5803997071541669,-5.340599947966189,6.201588470456349,2.9120678980987114,-0.001280853913399287,-0.029818052292062226,-3.6863844483648215e-16,-1.0386851178382192e-14,1.6194040548552694e-14,0.009032862535782308,0.0,0.0,-7.799021852215006e-15,0.0,-0.38313508123092693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293981424377849,4.781413968802628
2008-03-31,0.0035753674727821306,0.41413018169573845,-5.311747570716578,5.446256114357456,3.086463033650987,0.01581582190979956,-0.1335131460487473,-5.32387916601446e-16,-1.0437943391377082e-14,1.5382621463800544e-14,-0.011601125357880066,0.0,0.0,-6.0932144615763045e-15,0.0,-0.44894324718005185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8213878985073204,3.881823328290821
2008-06-30,0.0035437840969664686,0.6186105550265307,-5.639169310114578,5.895014377378466,2.998787269595232,0.013975411747885656,-0.06798580691693457,-6.62952361350922e-16,-1.024140315802802e-14,1.390492463815151e-14,-0.009144590643731847,0.0,0.0,-3.974765417535819e-15,0.0,-0.5578139132826024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134580342402633,4.069275811127491
2008-09-30,0.0035526016159951237,0.5307524548663853,-5.692242287464149,5.306337182818665,3.2633986712453007,0.03314981881872143,0.025273274751127194,-8.996340373822586e-16,-9.175061448047165e-15,1.0369461533377831e-14,-0.016311171682267974,0.0,0.0,-2.2690409730704637e-15,0.0,-0.588528394051354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8056077252529629,3.6709898761713777
2008-12-31,0.002938548012655574,-0.4717034498517544,-6.0354457189454,2.7515190409996584,3.1862617077320903,0.10719829765902644,0.23925631198604472,-1.1561587134050038e-15,-8.959504735408651e-15,6.587458089693558e-15,-0.04808976123205057,0.0,0.0,1.3837711932534669e-15,0.0,-0.5314745480913978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7978361566607186,-0.0017034150704162698
2009-03-31,0.0031401290269588824,-1.665572085625265,-5.887537268580074,-0.3511865427336214,2.8175507755848215,0.11175925579511016,0.23710333406602538,-9.489220969905288e-16,-8.157202907372265e-15,5.7167460673744985e-15,-0.0539286832621104,0.0,0.0,4.177253406097931e-15,0.0,-0.26701672361348905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901425229031634,-4.2655452864384795
2009-06-30,0.0031566963722555606,-0.9379770390313075,-5.416881707668008,-0.2743793103027611,2.6148760194330425,0.09946160416242611,-0.028772438449557514,-9.351359234282295e-16,-8.071224751037765e-15,9.552562838090558e-15,-0.034097388303603524,0.0,0.0,5.175266982599278e-15,0.0,0.08096327814756127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825260275765035,-3.1111242580634424
2009-09-30,0.003007730529039153,-0.8793954341824122,-4.545048365369247,-1.532785436135259,2.450582767682697,0.06671836751494228,-0.07833105661119805,-9.239367017275963e-16,-7.830463434603534e-15,1.0465634730016169e-14,-0.011215856661226637,0.0,0.0,6.145256739803016e-15,0.0,0.07858382540231756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749858832722192,-3.6728975745581196
2009-12-31,0.002981057377891639,-0.03861630996451382,-4.258007083415588,-0.627165148346069,1.967893741839367,0.0422209860454304,-0.0197165470790035,-5.601330972106228e-16,-6.336228664046435e-15,1.1667878064272456e-14,-0.0014312851511975701,0.0,0.0,5.981639590000452e-15,0.0,0.10947790944554676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7675213114218631,-2.0548413678262634
2010-03-31,0.0027319953604566264,0.294571688535066,-3.9748049326966903,-0.10977393887310555,1.8980981060258695,0.029753779468819484,-0.035156278463786376,-2.4122581498136355e-16,-4.858303849506937e-15,1.3623153624600397e-14,-0.00046260911049183454,0.0,0.0,4.4310014418543195e-15,0.0,0.13776139383508648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7601315421476083,-0.997149253771157
2010-06-30,0.0025881961162653897,0.3708709398098823,-3.8129297910780107,-0.15041717197348686,1.7142451165367754,0.028782805625160685,0.04535286890825292,6.136503688429469e-17,-3.4896603947921185e-15,1.648810102607937e-14,0.009487880153465664,0.0,0.0,3.2931270011415666e-15,0.0,0.11481736588172647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7528158141182218,-0.924385975901735
2010-09-30,0.0025055185073319486,0.13362942173398812,-3.5762974516517145,-0.9953381110701596,1.888078226520547,0.02125722296955455,0.024425573182919248,3.963365600219718e-16,-3.0196131999357027e-15,1.8538020946053588e-14,-0.0009693523364725769,0.0,0.0,2.9693372940423165e-15,0.0,0.10412817683909614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7455733744101607,-1.6530074008947346
2010-12-31,0.0026153563743807813,0.6599314005659146,-3.8558989600576514,0.4735672709858104,1.79714763771859,0.012561589030785695,-0.0460706124408843,5.378385047457e-16,-2.2788438740888107e-15,1.9749624203802044e-14,0.004094253984081844,0.0,0.0,2.81476877276244e-15,0.0,0.18398472007492722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7384034783735005,-0.02966386539052901
2011-03-31,0.0022290227028673006,-0.41310130822652874,-3.9702001494977335,-0.2066482737313577,2.2149562315971036,0.00771884430868518,-0.07374944743641046,7.501487130820512e-16,-2.2790113313276297e-15,2.1504196341973217e-14,0.012670211340101097,0.0,0.0,2.16417444510676e-15,0.0,0.09304857782886732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731305389502428,-1.6017709016119586
2011-06-30,0.002798854001599238,-0.1578627028129499,-3.870781062298799,-0.0024480633522691864,2.2112039085220023,0.004013116805018385,0.0866244248958657,8.825154684251534e-16,-1.979485287797582e-15,2.211985839297907e-14,0.005526585308064189,0.0,0.0,2.481053420694016e-15,0.0,0.03589777608932992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724278379310045,-0.9607487835320709
2011-09-30,0.0026566303401394788,-0.10735816591332427,-3.545417255118379,-0.8549305268767051,1.9957844614204006,0.019915984198652276,-0.05170403717795201,9.7369267921366e-16,-1.7664788001068529e-15,2.097788798795126e-14,0.0022107460211854583,0.0,0.0,2.3033671451380127e-15,0.0,0.07914573152304244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7173217272072452,-1.742374704375674
