date,vint_20Q1,vint_20Q2,vint_20Q3,vint_20Q4,vint_21Q1,vint_21Q2,vint_21Q3,vint_21Q4,vint_22Q1,vint_22Q2,vint_22Q3,vint_22Q4,vint_23Q1,vint_23Q2,vint_23Q3,vint_23Q4,vint_24Q1,vint_24Q2,vint_24Q3,vint_24Q4,vint_25Q1,vint_25Q2
1962-03-31,0.6022907706434943,0.6026145671024148,0.6020865128585393,0.600906717214938,0.6003861024416874,0.6003411362550927,0.5996546023374154,0.5994236544868289,0.5996762511688652,0.5995333257120009,0.5993849723467748,0.5992904554369489,0.6003811500052344,0.6002971151672402,0.6001371551798623,0.6001336331327312,0.5998180173752614,0.599503535374284,0.5996149652329367,0.598999615652023,0.5996982879975943,0.5993719197560008
1962-06-30,0.6020471993091121,0.6023681186001304,0.6018172433850557,0.6008311103060506,0.6002858803913379,0.6002057023875783,0.5995308556319192,0.5993143561820395,0.5996579912492072,0.5995140177642831,0.5994320336553398,0.5993555642323353,0.6004314832968146,0.6004361765222329,0.6002844184952996,0.600280715745618,0.6000271845977706,0.5997291739721048,0.5998317495929815,0.5992492556020018,0.5999361375070315,0.5996067384096649
1962-09-30,0.6395619240453628,0.6398785885819543,0.6393080447559758,0.6385136392052998,0.6379469717907443,0.6378331746913266,0.6371724846861981,0.6369708935374345,0.6374010177196364,0.6372565267661416,0.6372390393768981,0.6371803771095034,0.6382375536035815,0.6383280741498176,0.6381848947936648,0.6381811440983666,0.6379888388281225,0.6377080081706504,0.6378016697095887,0.6372533875535656,0.6379260245270204,0.6375950356855355
1962-12-31,0.6831931339135964,0.6835040594832072,0.6829169100813809,0.6823143351162777,0.6817293068866931,0.6815831873956797,0.680939373636955,0.680753334319443,0.6812661980691296,0.6811217530351777,0.6811675305624432,0.681126627092144,0.6821607457650656,0.6823350261387222,0.6822009082339207,0.6821972467062356,0.6820659481881141,0.6818032278728877,0.6818878200353534,0.6813755365980068,0.6820312294705404,0.6817001267517366
1963-03-31,0.6881747198197842,0.6884782916119259,0.6878775576039524,0.6874689684478549,0.6868686024299435,0.6866911796275765,0.6860672553069879,0.6858976062095966,0.686490205283202,0.6863464105843307,0.6864548463797522,0.6864318458405791,0.6874381740925667,0.6876949531191806,0.6875704938294549,0.6875670653383528,0.6874971947657111,0.6872537526570781,0.6873290218335144,0.686854984802391,0.6874907462734783,0.6871610634007723
1963-06-30,0.6841482798933313,0.6844427262977633,0.6838314309513509,0.6836210974571921,0.6830084073208664,0.6828004338277358,0.6821997548193655,0.6820475446775055,0.6827175864558261,0.6825750968893374,0.682746209665524,0.6827414540644184,0.6837147657480043,0.6840535822156928,0.6839395037964094,0.6839364613037247,0.6839290962108873,0.6837063586191041,0.6837719478692714,0.6833389058098976,0.6839514119010146,0.6836247639808444
1963-09-30,0.733289258339413,0.7335726193460896,0.7329538333624035,0.7329482699597567,0.7323263048564548,0.732088269895031,0.7315145952489996,0.7313811055344464,0.7321269977759075,0.7319865299867336,0.7322209838737375,0.7322350249842211,0.7331695076042414,0.7335907191477741,0.733487883752036,0.7334853918788411,0.7335423030954982,0.7333419843429368,0.7333974251095201,0.7330086840119981,0.7335942142034519,0.7332723241569508
1963-12-31,0.723367912536915,0.7236380150052915,0.7230148932125264,0.7232229523845253,0.7225948334115941,0.7223269667151435,0.7217845059837351,0.7216712678950264,0.7224921053322975,0.7223544468147858,0.7226535640822708,0.7226871719338492,0.7235763537388392,0.7240811475397734,0.7239905685701121,0.7239888055811226,0.7241124834971899,0.7239366084826424,0.7239813143646848,0.7236407808426001,0.7241951711495628,0.7238798908388381
1964-03-31,0.765033460207153,0.7652882322416708,0.7646637685396145,0.7650940256716974,0.7644627097766445,0.7641652021729002,0.7636579824657754,0.7635664651782427,0.7644614333685904,0.7643273288135106,0.7646924133338124,0.764746329243686,0.7655840172365893,0.7661735803244121,0.7660962303638813,0.7660953662478751,0.7662882269089548,0.7661387359802057,0.7661721381829547,0.765883562540997,0.7664028277590588,0.7660959247505036
1964-06-30,0.8195570534616652,0.8198033834056686,0.8191731161724569,0.8197626566284736,0.8191238859844581,0.8188026371820982,0.8183167149373994,0.8182397066308807,0.8191926270018891,0.8190595759483321,0.8194737457940919,0.8195419669355861,0.8203486738512813,0.8210020235452001,0.8209335035671264,0.8209330773187737,0.8211758910713818,0.8210436930178148,0.821068962092047,0.8208149649679672,0.8213127969567408,0.8210098447372755
1964-09-30,0.8180603999419876,0.8182999809893523,0.8176634688962064,0.8183925759159836,0.8177459876729495,0.817403268501769,0.8169351121885908,0.8168705513418748,0.8178752154786808,0.8177426382984603,0.818200218303494,0.8182808553150651,0.8190616883092254,0.8197715969609849,0.819710673027107,0.81971057954411,0.8199972406031422,0.819879780903329,0.8198978699775769,0.8196735576661818,0.8201534201831904,0.8198534858364124
1964-12-31,0.7958555047312885,0.796089643405917,0.7954466468310831,0.796299406547224,0.7956448318724327,0.7952825336798695,0.7948293905671131,0.7947756385287628,0.7958269195559521,0.7956943865424685,0.7961907541360618,0.7962822880583105,0.7970412208716637,0.797801781201082,0.7977474734110748,0.7977476314920757,0.7980732028601867,0.7979684597574956,0.7979801375994646,0.79778162737165,0.7982462222965021,0.7979486043392303
1965-03-31,0.8156985277700206,0.8159282421762042,0.8152786633226117,0.8162420545899229,0.8155794603189925,0.8151991805147436,0.8147588802003497,0.8147146175580964,0.8158082245639047,0.815675417252228,0.816206755094361,0.8163079487086369,0.8170481086850585,0.8178544255907824,0.8178059455797809,0.8178062917600053,0.8181667264785846,0.8180730798145319,0.8180789753687916,0.8179031468056412,0.8183546063537419,0.818058773918287
1965-06-30,0.82045039930315,0.8206765037100154,0.8200203332951508,0.8210834535794,0.8204128904087127,0.8200160044606097,0.8195867895060223,0.8195509274984294,0.820683200442694,0.820549878756444,0.8211129655099206,0.8212227882361121,0.8219467042306327,0.8227946345300443,0.8227513318852404,0.8227518150425899,0.8231437193394702,0.8230598384363234,0.8230604789807991,0.8229047610994353,0.8233448136402697,0.8230503534633513
1965-09-30,0.831347414516056,0.8315705704677782,0.8309078582060714,0.8320614396567896,0.8313830134816023,0.8309707214198732,0.8305511449258467,0.8305227708277205,0.831690547233576,0.8315565294312159,0.8321486073177756,0.8322661880613185,0.832975939829792,0.8338619268254286,0.8338232562069641,0.8338238343715421,0.8342443192607826,0.8341690939045868,0.8341649286292363,0.8340271690198888,0.8344572392608682,0.83416382445359
1965-12-31,0.8500225623842316,0.8502433125178146,0.8495741492760995,0.8508102283923054,0.8501240830026964,0.8496974420777164,0.8492862998549771,0.8492646401602449,0.8504651610635074,0.8503303103642172,0.8509489937673853,0.851073588613782,0.851770905417176,0.8526918643174749,0.8526573633853534,0.8526580016678516,0.8531045814451808,0.8530370754281942,0.8530284913666522,0.8529068682062448,0.8533281434821933,0.8530355133647716
1966-03-31,0.8330020636189994,0.8332208557145646,0.8325453618475075,0.8338570384030524,0.8331633441894489,0.8327232932445903,0.8323195755435592,0.8323039693688697,0.8335348088903037,0.8333990239072762,0.8340422320906233,0.8341732006575815,0.8348595312349009,0.8358127645583691,0.8357820380802217,0.8357827072207993,0.8362532252627656,0.8361926428658792,0.8361799764246609,0.83607293505868,0.8364864124733203,0.8361943585386684
1966-06-30,0.7839609309312163,0.784178135828955,0.7834964531526301,0.7848777066832848,0.7841766528718408,0.7837240312297827,0.783326886774145,0.7833167657821277,0.784575776375284,0.7844389839479197,0.7851048894698331,0.7852416768516267,0.785918241424429,0.7869013739801862,0.7868740818693186,0.7868747571710379,0.7873673293696828,0.7873129900870475,0.7872965357552615,0.7872027409222213,0.7876092624511184,0.7873176181111086
1966-09-30,0.7741702461768136,0.7743861715382165,0.7736984576274579,0.7751440038474852,0.7744357929791693,0.7739713554325334,0.7735800638139964,0.7735749366166571,0.7748602054203655,0.7747223550643283,0.7754093431592685,0.7755514657477273,0.7762192958333352,0.7772302234133329,0.7772060714623794,0.7772067319839013,0.777719702429641,0.7776710213470481,0.7776510384570546,0.7775693372480343,0.7779696166624268,0.7776782495240888
1966-12-31,0.7511967252279348,0.7514116263402024,0.750718050393427,0.7522232266363263,0.7515080705461498,0.7510324994544801,0.7506464495041474,0.7506458892956374,0.7519557026742285,0.7518167621651942,0.7525233981382774,0.7526704322517679,0.7533304017679753,0.7543672498791869,0.7543459824357511,0.7543466103694095,0.7548785159445055,0.7548349881837626,0.7548117062544453,0.7547410988052072,0.7551357427482066,0.7548445486756092
1967-03-31,0.7490354279559029,0.7492495163700152,0.7485502561662318,0.7501109285480276,0.749389045373474,0.7489029605454698,0.7485216331161774,0.7485252677029517,0.749858081965444,0.7497180337281923,0.7504430363691561,0.7505946089676196,0.7512474589076468,0.7523085490593991,0.7522899431448905,0.7522905233330118,0.7528400649773515,0.7528012531495437,0.7527748761631783,0.7527144920866109,0.7531040168304319,0.7528129153118013
1967-06-30,0.7317051584435735,0.7319186090008298,0.7312138486287291,0.7328263357619572,0.7320979476591853,0.7316019145026965,0.7312248685715399,0.7312323722129894,0.7325867890501598,0.732445627113363,0.7331878467067752,0.7333436276749867,0.7339899859337364,0.7350738077034069,0.7350576682252696,0.7350581877830575,0.7356242068443092,0.7355897307646391,0.7355604406215409,0.735509519778967,0.7358943647262237,0.7356032952169484
1967-09-30,0.7120754476494231,0.7122884043054701,0.7115783324362767,0.7132393418773488,0.7125046732107683,0.7119992095038546,0.711626070801005,0.7116371574277811,0.7130119029583311,0.7128696302879873,0.713628030161372,0.7137877257708565,0.7144281232669535,0.7155333108208111,0.715519466622216,0.7155199146453112,0.7161013731393187,0.7160709012502604,0.7160388605768659,0.7159967371585505,0.7163772758592587,0.7160861948649794
1967-12-31,0.6868248084807449,0.6870373892422398,0.6863221977744591,0.6880287722904681,0.6872880481128946,0.6867736296590645,0.6864040812240662,0.6864184987027334,0.6878124052541011,0.6876690313090998,0.6884426721044383,0.688606019347792,0.6892409032978575,0.6903662153475736,0.6903545159008071,0.6903548832423165,0.6909508471254834,0.6909240892016564,0.6908894436409003,0.6908555327713424,0.6912320820352418,0.6909409607603955
1968-03-31,0.6837919056947459,0.6840042069230632,0.6832840898618738,0.6850335612195949,0.6842870058892669,0.6837640712541009,0.6833978454523584,0.6834153706328976,0.6848273605381666,0.6846828989065434,0.6854709249266095,0.6856376864717655,0.6862674314773841,0.6874117338599919,0.687402046452025,0.6874023255587196,0.6880119503021362,0.6879886510938212,0.6879515311731121,0.6879253174219182,0.6882981449755085,0.6880069674040616
1968-06-30,0.6804591547254961,0.6806712550243996,0.6799464074781303,0.6817363558775131,0.6809841916710904,0.6804531461472868,0.6800900177679591,0.6801104520952815,0.6815395228862802,0.6813939888633744,0.682195615956102,0.6823655755004394,0.682990492973715,0.6841527431826759,0.6841449504701211,0.6841451352713614,0.6847676531537724,0.6847475866792101,0.6847081093262032,0.6846891366155623,0.6850584676645456,0.6847672289679523
1968-09-30,0.652837479842091,0.6530494437269374,0.6523200609112643,0.6541482784587653,0.6533907240388248,0.6528519429468769,0.652491723060404,0.6525148885581078,0.6539600989873862,0.6538135069481792,0.6546280114629495,0.6548009692821968,0.6554213156452438,0.6566005487291418,0.6565945465586073,0.6565946324048637,0.6572293410235968,0.6572123052500056,0.6571705750067613,0.6571584374757112,0.6575244604748678,0.6572331656613639
1968-12-31,0.6058371455576513,0.6060490271001135,0.6053153032387869,0.6071797600104374,0.6064170285925456,0.6058708599910075,0.6055133902763313,0.6055391257233224,0.6069995820591272,0.6068519424558726,0.6076786508422795,0.6078544193285148,0.6084704033657073,0.6096657186576853,0.6096614140584415,0.6096613977093681,0.6103076492534185,0.6102934609163311,0.6102495708863452,0.6102439043075688,0.6106067762049869,0.6103154389363913
1969-03-31,0.6182511179474616,0.6184629646017143,0.6177250916007802,0.6196239028937922,0.6188561999308619,0.6183029667806282,0.617948114041781,0.6179762711611436,0.6194511131698471,0.6193024289506163,0.6201407075757607,0.6203191065421978,0.620930896256167,0.6221414444051164,0.6221387536649534,0.6221386333301581,0.6227958241714572,0.6227843134722333,0.6227383460207458,0.6227388193706319,0.6230986705784012,0.62280731208683
1969-06-30,0.5933484551743725,0.5935603120195926,0.5928184777690906,0.5947498710851788,0.5939773912428531,0.5934173930415781,0.593065043621073,0.5930954830852078,0.5945838690406676,0.5944341312309929,0.5952833759651103,0.5954642274607647,0.596071956782064,0.5972969265251284,0.5972957732574864,0.597295548696723,0.5979631088341937,0.5979541137250122,0.5979061409397352,0.5979124476965221,0.598269387044564,0.5979780350823778
1969-09-30,0.5615059414181514,0.5617178561012818,0.560972242221887,0.5629345223558799,0.5621574454876657,0.5615909593610408,0.5612410131215058,0.5612736001461223,0.5627746900763844,0.5626238721893675,0.5634834972478282,0.5636666195687586,0.5642703952956861,0.5655089993362349,0.5655093124366222,0.5655089851304327,0.5661863669634403,0.5661797266741428,0.5661298105799464,0.566141659264378,0.5664957792191658,0.5662044669709672
1969-12-31,0.5901953600387652,0.5904073887758793,0.589658167574273,0.5916496778779003,0.5908681636162698,0.5902954448198512,0.5899478083014491,0.5899824075500648,0.5914953437349358,0.5913433945673321,0.5922128199927457,0.5923980204925087,0.5929979298952612,0.5942493891225049,0.5942511004936656,0.5942506739009439,0.5949373397073956,0.5949328870834236,0.594881079589427,0.5948981829607207,0.5952495654392816,0.5949583303142713
1970-03-31,0.49519971753340836,0.4954119326348092,0.4946592629556498,0.4966783403780121,0.4958925208290567,0.49531380257492436,0.4949683808379262,0.4950048502830917,0.49652873373238476,0.49637556795522814,0.49725420496614253,0.49744127114834197,0.4980373907665201,0.4993009158595882,0.49930395775597025,0.49930343768198093,0.4999988450214766,0.49999639711859545,0.4999427396582335,0.49996480182524533,0.5003135250120054,0.5000224072173806
1970-06-30,0.4958657283676711,0.4960782278996949,0.495322249457824,0.497367170292375,0.49657714014653737,0.4959926326202512,0.4956493191415961,0.4956875024230021,0.497221363671715,0.497066849422078,0.49795408263170454,0.49814277084241243,0.498735177144778,0.5000099463295211,0.5000142481299534,0.5000136432375826,0.500717227278932,0.5007165734884453,0.5006610962910746,0.5006877967818207,0.5010339434679446,0.5007429842378062
1970-09-30,0.39732682270463593,0.397539743097788,0.39678056873618617,0.3988494810942628,0.39805528423490527,0.39746517260733516,0.3971238364097584,0.3971635530871207,0.3987063151199503,0.39855025753479806,0.3994454227427574,0.3996354435614623,0.4002242263291288,0.40150935768591944,0.4015148418468363,0.40151416435576415,0.40222531582939264,0.4022262025781095,0.40216892348338595,0.402199897024237,0.40254356514197864,0.4022528044600311
1970-12-31,0.3220146022217252,0.32222813487910573,0.32146584002664286,0.32355667791746323,0.32275828932350714,0.32216273048898414,0.3218231994426497,0.32186423236382683,0.3234146628311202,0.3232567821362544,0.32415913802102075,0.32435013717703254,0.32493541671443227,0.3262299329730023,0.32623650984353525,0.32623577647656143,0.3269538135783413,0.3269559243621444,0.3268968470557391,0.3269316574467406,0.32727297366386005,0.326982447272238
1971-03-31,0.3481495853356667,0.3483639985531692,0.34759860697471634,0.34970897966918524,0.348906281107031,0.34830539880277045,0.34796743778647465,0.3480095166041419,0.34956616580904154,0.3494060682316906,0.35031475987640315,0.3505062932320543,0.3510882427690353,0.35239102604013106,0.35239858714522787,0.3523978203961726,0.353121952574986,0.35312488178417856,0.3530639932995957,0.3531020993870978,0.3534412368308977,0.3531509722681887
1971-06-30,0.2896218596146398,0.2898375272574678,0.28906899209156134,0.2911960418453703,0.2903887896864511,0.28978266760521876,0.28944595008312785,0.28948872985789065,0.29104985065406613,0.2908869902501089,0.2918010022377159,0.2919925032345367,0.29257137801837046,0.29388111167104103,0.29388952103044386,0.29388875083590327,0.2946180321999736,0.29462125104072195,0.29455851835416225,0.2945992299051753,0.29493643119207524,0.29464644257679407
1971-09-30,0.28546607024611503,0.2856835081981132,0.28491168756340535,0.2870519108724229,0.286239694857129,0.28562836747359155,0.28529243946544297,0.2853354736107428,0.28689892053552263,0.28673255059338065,0.28765064809846086,0.2878413865466437,0.28841756069236835,0.2897326564418336,0.28974173962100025,0.28974100549341725,0.29047427625747424,0.2904770895804034,0.2904124551782715,0.290454877114718,0.2907904835202849,0.29050076487368925
1971-12-31,0.2816029426062122,0.2818179539504056,0.28104593363290786,0.28321853376529194,0.2824063439777872,0.2817911051025258,0.28146017762182746,0.28150649051640886,0.283082900199317,0.28291854361553126,0.2838469503211249,0.28404147196060325,0.28461052829735356,0.2859386095822474,0.2859495963219664,0.28594866541734965,0.2866922007935173,0.2866994612021375,0.28663344965609516,0.28668384371858,0.28701441594124494,0.2867258498525444
1972-03-31,0.30232501075402185,0.3025377491984973,0.3017656620610978,0.3039688458703943,0.30315669859678496,0.30253767599068326,0.3022116846768146,0.3022610952631015,0.3038492016460342,0.3036865650021581,0.304624585788441,0.30482254109525553,0.3053844206489551,0.30672455753481176,0.30673738658700667,0.30673628059289026,0.3074894751939784,0.3075009063878763,0.3074334920239664,0.3074915224242417,0.30781707404540426,0.30752974543008404
1972-06-30,0.3538549206442949,0.35406544783944766,0.353293496169911,0.3555259327728847,0.35471394936996237,0.3540912874231174,0.35377027330438193,0.35382267000280127,0.35542142904597757,0.3552603283181309,0.3562074109957393,0.35640854584208276,0.3569630675363724,0.35831450470551185,0.35832914572338936,0.358327882526777,0.3590902796494493,0.3591057127960986,0.35903687441644605,0.3591023538494625,0.3594228078742614,0.3591368274894239
1972-09-30,0.353602813367475,0.3538111142063909,0.35303956084359756,0.3553003013688861,0.35448869194537863,0.35386254856336674,0.3535466436427881,0.35360197267348525,0.35521051506776447,0.3550508545138158,0.3560065626764885,0.356210699954201,0.3567575744462436,0.35811969719534725,0.3581361461198319,0.3581347407863295,0.3589060059885342,0.3589253610779648,0.35885507993006316,0.3589279457799903,0.3592431460088328,0.3589586484007336
1972-12-31,0.3213872818407047,0.32159327665831683,0.32082243823313383,0.3231108509394265,0.3222999015365955,0.321670445746424,0.3213598617509703,0.32141811777002527,0.3230357100443014,0.3228774651259324,0.3238414560016334,0.3240484806969868,0.3245873208841098,0.3259596272998836,0.32597790270210714,0.3259763682877964,0.3267562679799756,0.326779538844441,0.3267077969188134,0.3267880922690089,0.32709781207467253,0.32681495414997586
1973-03-31,0.4696453231900021,0.46984887700170413,0.4690791192186649,0.47139483919395225,0.4705849023236088,0.4699523125803847,0.46964733273989867,0.46970855167936426,0.47133456524280987,0.4711777693893406,0.4721497764226238,0.4723596239688161,0.4728899522938103,0.47427203126990974,0.4742921716055762,0.4742905198103789,0.47507890460130753,0.47510614742498564,0.47503292606450837,0.4751207852856376,0.4754247339014508,0.47514369410529117
1973-06-30,0.4453942573510828,0.4455951865559078,0.4448269212469324,0.44716981253836363,0.4463613006094025,0.44572576370658984,0.4454267371490563,0.44549099094126343,0.44712487782841753,0.44696961246913974,0.4479494319191685,0.4481620793341372,0.4486833323026169,0.4500748465073199,0.45009690815466025,0.4500951498425949,0.45089194193436505,0.450923266743614,0.450848545511561,0.45094418377206,0.45124201042265455,0.45096298845377447
1973-09-30,0.4414434277361624,0.4416415047515463,0.44087518840274853,0.4432453162366512,0.4424386973513493,0.4418004078238326,0.44150774613293864,0.44157513896944633,0.44321641294705477,0.44306280018231625,0.4440502809584336,0.4442657402293992,0.44477727059400424,0.4461779434213745,0.4462019993624462,0.4462001449767111,0.4470053288409975,0.44704089341709563,0.4469646491650818,0.44706835514640225,0.44735965138529943,0.4470828683705231
1973-12-31,0.4204316861163743,0.4206266423577678,0.41986277584553167,0.42226038686766487,0.4214561825287476,0.42081534245002744,0.4205295179845805,0.42060018380049713,0.422248405646228,0.42209660299864493,0.4230916390443882,0.42330995228166723,0.4238110292928327,0.42522063494056067,0.42524677396209537,0.42524483385987544,0.42605844951609667,0.42609845523644696,0.42602066131957156,0.4261327925019303,0.42641709307672804,0.4261427921368098
1974-03-31,0.4455168426551869,0.445708370195987,0.444947499520319,0.4473730083709908,0.4465717927280437,0.44592861182178367,0.4456501574738508,0.44572425840618607,0.44737902438501187,0.44722922117537756,0.44823174583829295,0.44845298180883275,0.44894278985250036,0.450361145826256,0.4503894721397938,0.45038745686725024,0.45120959520908155,0.4512542844150916,0.45117491001077387,0.4512958900146424,0.45157267251789895,0.4513011196711197
1974-06-30,0.42791995447109443,0.42810770664333797,0.4273504244967551,0.4298044054047606,0.42900680575328765,0.4283615017579443,0.4280910119011297,0.42816873752560813,0.4298296702967718,0.4296820852887578,0.43069206723475945,0.4309163189704681,0.4313939548365335,0.432820916330952,0.43285154953465027,0.4328494700582705,0.43368026979582436,0.43372992437450997,0.4336489338704191,0.4337792514540497,0.43404793495750565,0.4337794203213036
1974-09-30,0.35462360816030847,0.354807199292965,0.3540541473458738,0.3565373297378357,0.3557440280561678,0.3550968272972066,0.35483495973970625,0.354916526937727,0.35658326830046705,0.35643814834256127,0.3574555886763065,0.3576829719239247,0.35814744088422923,0.35958289661779913,0.35961597194150036,0.35961383984835393,0.36045348573564556,0.36050842667728156,0.3604257791013178,0.3605659885120957,0.3608259313305955,0.36056077059335
1974-12-31,0.22549385360215612,0.2256728580431132,0.22492472986066925,0.22743799723180452,0.2266497325984131,0.2260008707351966,0.22574834954267786,0.22583400288780087,0.22750620791392906,0.22736382737437316,0.22838875770911127,0.22861941004556774,0.22906962086846222,0.2305134900510714,0.23054915884151672,0.2305469865180647,0.23139570861701547,0.23145629637121234,0.2313719448425351,0.23152266729771587,0.2317731639883137,0.23151170013282008
1975-03-31,0.27137970724798394,0.27155365777673324,0.2708112023082333,0.2733555937930967,0.2725731655709471,0.2719228884950406,0.27168050758709217,0.271770520169493,0.2734478523792786,0.2733085132217411,0.2743409945054801,0.2745750749868723,0.27500983397577056,0.2764620641661722,0.2765004945810287,0.2764982953778801,0.2773563691731475,0.2774230046720473,0.2773368958568404,0.27749882198913645,0.27773909965953897,0.2774817049268631
1975-06-30,0.31423202538260875,0.3144004110913098,0.31366443669239136,0.3162411509194519,0.3154654226269188,0.31481398749574857,0.31458261494839623,0.3146772895775851,0.31635941689799785,0.316223449285018,0.3172635712379393,0.3175012604837357,0.31791926459797315,0.3193798302680818,0.31942120815625397,0.31941899654453887,0.32028674377109195,0.3203598700232488,0.3202719435825443,0.3204458367309657,0.3206750507082959,0.3204221287958266
1975-09-30,0.35476978533452397,0.354932049033699,0.3542034279950884,0.35681382891643754,0.356045732728013,0.3553934091229757,0.35517399213024187,0.35527366287237633,0.3569602541792492,0.35682801751968374,0.3578758985737044,0.35811739921271857,0.35851722830886956,0.3599861299765734,0.36003065992863853,0.3600284516523359,0.36090624173302865,0.3609863459171981,0.360896533936917,0.3610832341960629,0.3613004630906205,0.36105245158147503
1975-12-31,0.3334367060621477,0.33359224125222264,0.33287191481735035,0.33551753928226435,0.3347580811184436,0.33410515232007937,0.33389872278114613,0.3340037567986325,0.3356944788915604,0.33556636326956385,0.33662215092750725,0.33686768835049297,0.33724779656985127,0.33872506039533223,0.33877296695231274,0.3387707791798383,0.33965903119584095,0.3397466472022221,0.33965487359788704,0.33985530256183105,0.34005954275002837,0.33981691577267337
1976-03-31,0.34045819490329676,0.34060634234331344,0.3398953262015043,0.34257789309627706,0.34182815827196283,0.3411749226469587,0.3409826033532726,0.3410934030219787,0.3427879179166204,0.34266434585482064,0.34372821740596865,0.3439780407828459,0.3443367471050172,0.34582242487010534,0.34587395388151837,0.34587180535904916,0.3467709904939891,0.3468667018729241,0.34677288176343507,0.3469880479153413,0.34717820746044725,0.34694147857761787
1976-06-30,0.3691810372888762,0.3693210811878464,0.3686204714307931,0.3713418922426155,0.37060305164840357,0.3699498241442769,0.36977283554407014,0.3698898408281804,0.3715878032780033,0.3714692317979533,0.3725413953405543,0.3727957788695077,0.37313125685179277,0.37462542625978557,0.374680846383342,0.37467875759167735,0.3755894020024527,0.37569384528851524,0.3755978843350839,0.3758288890424243,0.3760037810702238,0.3757735063951864
