obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002375316183585087,0.002516246659620019,-0.017626683977716173,0.0,1.0,1.9331196427226112e-15,-0.1942865440227902,-0.11271208637817948,-0.07006137767745041,-0.046522312323830764,-0.03269884439587553,-0.02406456766921813
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00013621139566582108,0.00011965874431513241,0.005059464279636829,0.0,0.0,-2.7228102192849914e-16,0.11701039651688441,0.05220201756846583,0.022570984948626933,0.00916624245935746,0.003221186557704669,0.0006843067613121101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000863118805805384,5.313853947464077e-6,0.002331870699180314,0.0,0.0,3.463870023406626e-16,0.037649597887341714,0.024915910707110328,0.017314541585537892,0.012395594792067359,0.008975517517834241,0.006464589992298465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013766400594283294,0.0032779253251659273,-0.0041255041919962985,0.0,0.0,-4.112475696293322e-15,0.006158673401494397,0.0051038053435158975,0.0016003192038153682,-0.0022816997645000014,-0.005716393519691817,-0.008438637684230392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3241981256713324e-18,1.4393572669487442e-19,2.1992754692877752e-18,0.0,0.0,-4.3937576300059115e-31,1.272963411862109e-17,7.459878182841467e-18,5.941818839136403e-18,4.953926167438727e-18,4.196347883284874e-18,3.5825615484738425e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007863056246536212,-5.595801774253118e-5,-0.010577642593853263,0.0,0.0,-3.624668370298318e-15,-0.012146809231742646,-0.0077486171458853725,-0.009108114844464003,-0.01222244374899662,-0.015416232985889932,-0.018059044869749248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.329793286945267e-19,8.705661321328405e-18,7.581907196606837e-18,0.2141986897948454,0.0,-6.964175708627559e-19,-3.8003963424674394e-17,-1.78760780311589e-17,-1.269565684426528e-17,-1.0936149533598411e-17,-1.0032326967628346e-17,-9.304733947512639e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.053441674202735e-19,2.8876377997335813e-18,-6.07105811392126e-18,0.0,0.0,2.3754122809794627e-31,-7.021801892280067e-17,-3.08420590090605e-17,-1.5455961114277168e-17,-9.305807247576092e-18,-6.81812966710479e-18,-5.791411342617776e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.280848699315728e-36,-2.480584709075063e-35,5.191248985044005e-35,0.0,0.0,-2.5059884839785253e-48,5.593228696792791e-34,2.528246724482303e-34,1.3511957582994366e-34,8.668041040637576e-35,6.590936466354459e-35,5.639738616560007e-35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010981562575594985,-0.0026148259909986593,0.003290946106792274,0.0,0.0,2.875221473960605e-15,-0.004912820666372164,-0.0040713443844381594,-0.0012765868141965504,0.0018201292756943896,0.004560010637007274,0.006731565535049516
