obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019852120433887874,0.0014502134778618852,-0.012909859397495803,0.0,1.0,9.734251144279571e-16,-0.16092682536860534,-0.08400443943632917,-0.04675677198335223,-0.027774245112335692,-0.017660665626451806,-0.012120639214321712
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.707185127225344e-5,0.0001647119774435469,0.0037050318922952873,0.0,0.0,1.1867843813897662e-16,0.0936934103397273,0.034566664205850424,0.011598322122496797,0.0030659442166948193,0.00018806220623760806,-0.0005566802296841848
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005409250703238502,2.081696078854258e-6,0.0016005792071794548,0.0,0.0,-6.80916640322173e-17,0.03776853295486612,0.021392981697804993,0.0125478218505458,0.007394880752001616,0.00420154781514387,0.002138287886415426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520652265065134,0.00847976694495199,-0.002756872490411378,0.0,0.0,-1.0052647849323733e-15,0.0035512461625781056,-0.0011913985087228492,-0.007167337320908433,-0.012019793031587227,-0.015243127168160137,-0.01698161205222937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.859227073413755e-18,4.331555886594537e-18,-3.845954914093647e-18,0.0,0.0,2.070135805430559e-31,-9.847020454054149e-17,-5.702892881450285e-17,-3.220383783510658e-17,-1.7488487363925533e-17,-9.102770385441087e-18,-4.357145750659819e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007802603953524152,-0.0006023777248849671,-0.014426786469771958,0.0,0.0,5.836421315746794e-17,-0.02781493932901626,-0.02409678714297453,-0.026755137877176396,-0.030162284851331034,-0.032590934030304955,-0.033738839185190626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5624162962459957e-18,2.9225124372224127e-18,2.587739053780184e-18,0.2836425023073168,0.0,-3.0402078360924675e-19,-1.2203418594152746e-17,-3.686047667021149e-18,5.078024985209447e-18,1.0230601666047794e-17,1.3110760803385115e-17,1.451388397668993e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0017672499789396e-18,6.862933276417483e-18,1.8482120457196153e-17,0.0,0.0,-4.7179407667174725e-32,5.5212117829828435e-17,3.130247264672477e-17,2.9055598725581225e-17,3.144899470264368e-17,3.3753738203469947e-17,3.497445953433489e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.543531409275272e-35,1.2369362771061861e-34,3.458700261145213e-34,0.0,0.0,-2.6025234651044307e-48,1.215794170069765e-33,6.046885592553849e-34,5.169381383922531e-34,5.5052716174543555e-34,5.93530068338474e-34,6.195861321525007e-34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011168500606181676,-0.007004564602971446,0.00227726676766159,0.0,0.0,4.771821935201142e-16,-0.002933445379844972,0.0009841341013758944,0.005920454845224264,0.009928741833435157,0.012591321164112546,0.014027366489509354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.457602932512451e-18,-1.183892574760899e-17,-2.036976856569828e-17,0.0,0.0,3.973918604907013e-31,-5.932668763596434e-17,-4.5108957850175193e-17,-3.956487028370463e-17,-3.7957966107655086e-17,-3.7499009724421586e-17,-3.707683294251895e-17
0.0,0.0,0.0,1.0464484556805236,1.0,0.0,0.0,0.0,-0.003150879894025148,0.06334672400820417,0.035193247168163765,0.0,0.0,-1.5423206590652019e-15,0.06719488557910197,0.07074167838639128,0.06606030051342658,0.062074179721782925,0.05920891727288958,0.05692097245241957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6266947824278715e-18,-1.2311503543011658e-17,-6.559440376723984e-18,0.0,0.0,-1.7757931320675955e-31,-3.574423014336181e-17,-1.7540541134583328e-17,-1.0317533783520359e-17,-8.058554977969882e-18,-7.598786592446074e-18,-7.609146176031487e-18
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00274111965391138,0.0438099814704723,0.04426060641722016,0.0,0.0,-1.7556782338483016e-15,0.0512912145057155,0.061898652866606514,0.06869272520350801,0.07219458563451839,0.07339161021932158,0.07306725144773715
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9776464572478234e-18,-1.210228545722641e-17,-8.782275488176952e-18,0.0,0.0,1.4049112793462452e-30,3.1251618440366025e-17,-6.445449564369409e-18,-1.5504327704789332e-17,-1.543379719667829e-17,-1.311849166519279e-17,-1.0822366033875303e-17
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.016207324583993578,-0.002951295491898366,0.06392532876546846,0.0,0.0,-3.0619426341100372e-15,0.49181691389238336,0.25620061276278755,0.14146943344061086,0.08268463837972566,0.051254065994802915,0.03404172775020679
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006784681317890502,0.0009877676626186998,0.002880784157820108,0.0,0.0,-7.363584438382574e-16,0.013664531902726419,0.008841852328023632,0.005131142611610878,0.003390628150942278,0.0027125567923312528,0.002495899566278784
