obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023728637073633877,0.0028253763498785976,-0.016858902429055293,0.0,1.0,1.9935893046685272e-15,-0.1924988881395839,-0.10813298250935059,-0.06486092079214156,-0.04137762618320711,-0.027824266673190635,-0.019544285802870907
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00019297015567106305,0.00014667321823507915,0.004700695948034593,0.0,0.0,1.4498749292551248e-16,0.11256464455368748,0.04828140436195391,0.019884884055566227,0.007517076069383598,0.0022748108522448623,0.00017225760825878117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0008705499682895906,2.5308340107686892e-5,0.002237571573396752,0.0,0.0,5.545481041990972e-16,0.039279075385060286,0.02546512955783614,0.01730735304435764,0.012073248051486464,0.008467904012471815,0.005853328942072858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014517855337632446,0.0037601275948052175,-0.004373573508741389,0.0,0.0,-3.8289500718692973e-16,0.006130035148861818,0.004278229226059374,-5.185116809478553e-6,-0.004432338263883651,-0.008160005275104755,-0.010966948123781142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122125335508585e-18,1.6927235345978272e-18,-6.951264683462816e-18,0.0,0.0,-1.4825820131748332e-30,7.675612702438587e-17,3.808724271384266e-17,1.2915215943699278e-17,-2.711338799065569e-18,-1.2117367367393173e-17,-1.76465697159266e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008169885547016564,-6.393001798109511e-5,-0.01147708626990491,0.0,0.0,-1.552113034754357e-15,-0.009558292145883477,-0.007199448989878733,-0.010319055115614494,-0.014690502446374735,-0.018670333152722016,-0.021725657123429675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.383783838713184e-18,1.5051091419339772e-18,1.030749169200331e-17,0.23266064693939237,0.0,5.547058184611563e-19,-2.6200944879870454e-17,-1.2273085627115943e-17,-2.631467803795113e-18,4.942320073940386e-18,1.0551717447232383e-17,1.451113399927634e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8034691305914238e-18,3.124017924860488e-18,1.0239620941740243e-17,0.0,0.0,2.244830972597004e-31,7.928816921528194e-17,4.667068447259233e-17,2.940935459608377e-17,2.102646429331146e-17,1.710091651117733e-17,1.5289942353597322e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0571557955753677e-35,-1.0741706239918788e-35,-7.52851778917382e-35,0.0,0.0,-6.833246435562972e-49,-7.579722001651925e-34,-4.2725601760444555e-34,-2.543545109394237e-34,-1.6710043772578873e-34,-1.2287084474844585e-34,-9.985465371687244e-35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111603941370196,-0.002890544435632466,0.003362122228774189,0.0,0.0,2.6701401905854484e-16,-0.004712377051846153,-0.003288827671920421,3.985984561001984e-6,0.003407296795781169,0.006272887620960097,0.008430684883901167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.766284324143629e-18,-1.9007668241688306e-17,-2.4329649566884654e-17,0.0,0.0,-2.9050675363053783e-30,6.207611984968096e-17,2.982028957116118e-17,2.476100708338595e-18,-1.7627617928297524e-17,-3.1469554794813596e-17,-4.060673157424718e-17
0.0,0.0,0.0,1.0712213615329749,1.0,0.0,0.0,0.0,-0.003195512832194364,0.04879413766555055,0.015005619816547928,0.0,0.0,-6.392394540184146e-17,0.05107827030155498,0.05097520905315457,0.04129062468690448,0.032754239218102756,0.026960554269055373,0.023316775869039047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8753779146016417e-18,-5.958583302086272e-18,-1.0957701993595944e-17,0.0,0.0,6.084070140515188e-31,-1.7133750462110827e-17,-1.3028021537492315e-17,-1.0952175795720155e-17,-1.0071940985201447e-17,-9.848769555703006e-18,-9.904602693990406e-18
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.001693294207352758,0.021549154122140562,0.023623285417061893,0.0,0.0,7.702005289570334e-16,0.020721503790308876,0.02402250374170549,0.02786153589894359,0.031076599289550463,0.0334169923230557,0.03493420580192112
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2422529082261243e-18,-3.4849786850466486e-18,2.641985984031595e-18,0.0,0.0,1.7751746716662435e-31,1.7664924452772842e-17,9.532125721655842e-18,6.76360447230229e-18,5.979344427692939e-18,5.738050005250568e-18,5.579652981992844e-18
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.015651429015867857,-0.006880594031031997,0.07023355961453158,0.0,0.0,-6.079437092547374e-15,0.5294540875334027,0.29760490302118114,0.17791633971090048,0.11247635319233991,0.0744365633365408,0.051074911019487926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043980225591794893,0.0006179014464359131,0.0025320718881956853,0.0,0.0,3.010078900637587e-16,0.013779219439485674,0.009721983390774736,0.005761329797834767,0.003581443573586365,0.0025747844592778836,0.002164620656032414
