g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,μ_sh,z_sh,λ_f_sh,λ_w_sh,rm_sh,σ_ω_sh,μ_e_sh,γ_sh,π_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,rm_shl1,rm_shl2,rm_shl3,rm_shl4,rm_shl5,rm_shl6
0.11722479684602614,3.7113646423605084,6.520605982240337,8.280009053224411,6.520605982240349,0.22222060390807583,-0.6347754277990721,0.5682419943018775,0.2927992482375115,-1.415916651530127,-0.9318560376798708,-0.6389717585615717,-0.09662711982181293,1.5681925244694948,0.0,-0.24588117553802236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.112751505306226,-0.7936570930106258,-0.5147974713369491,-0.3004156941009928,-0.15366454049024647,-0.0657658238147667
-0.11630851631753258,2.6398020552503385,5.904100543835178,5.747247002949972,5.904100543835178,-0.17571746445958308,-0.8200628591830426,0.5927910574069253,-0.2109274019145319,-1.0161405545619648,2.6554485987245062,0.3982062465821906,-0.6645746190626477,1.7239652721605088,0.0,3.1608262051421048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.739387982718516,-0.534866999107813,-0.39759663712357923,-0.31463839554796985,-0.27073980703537726,-0.25175611450172286
-0.04221956554989907,7.579231758440485,9.639941087458329,17.356965422125008,9.639941087458404,1.5136066354006918,-0.6251654939011071,1.8669801295014807,0.7928680658275805,-2.8626863160731055,-12.426205099761143,-4.016588108760205,1.6846016109507502,1.4400016703499847,0.0,-12.080317786753522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4372925227096114,-1.7136389160174144,-0.9495243102903249,-0.2905196491364899,0.2013098136875933,0.518820627461485
-0.02362443904588955,3.5888077597321604,3.9149902349131978,5.291141795975358,3.9149902349132257,-0.9360716958879758,0.23572447933991322,1.3650028592300125,0.30265413184125745,-1.2497477361266995,-3.505027771933943,-1.9577660128405288,0.3343793272626794,0.4387107281254438,0.0,-3.549179572417979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.532332320641513,-0.04011454073317475,0.251467940194811,0.3871057741625593,0.4154343823170757,0.37964418020924035
0.0754835040059691,2.414807961556545,3.954651274227429,5.390927914318889,3.9546512742274347,0.14620388118201472,-1.4931568846452483,-0.7008192428042102,1.1234112203420317,-0.9213647402100323,-0.6328384272812546,-0.4163725834020074,-0.05181547325436514,0.8783339628297407,0.0,-0.3675786136011806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7246846278179648,-0.517570298362283,-0.3364173294369667,-0.1969570594250139,-0.10126197628773828,-0.04367275148278009
-0.0012354147062129464,0.22178092678633962,0.2820807090588456,0.507893675797739,0.28208070905884813,0.0897616113937336,-1.2944957118500342,0.05463094369048938,0.023200638278765895,-0.08376696273606327,-0.36361142808347324,-0.11753204832241734,0.049294244911608914,0.042136843838880986,0.0,-1.324228526868402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07131923284097783,-0.05014392475177208,-0.02778466053737338,-0.008501088116665645,0.005890659960503062,0.015181554445295606
0.0754835040059691,2.414807961556546,3.9546512742274325,5.390927914318889,3.9546512742274382,0.14620388118201497,-0.17848507111823714,-0.7008192428042115,1.123411220342034,-0.921364740210032,-0.6328384272812566,-0.4163725834020076,-0.051815473254364676,0.8783339628297414,0.0,0.6324213863988196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.724684627817965,-0.5175702983622831,-0.3364173294369667,-0.19695705942501396,-0.10126197628773836,-0.04367275148278018
0.053875529190150956,1.7235428923803087,2.822589292418903,3.8477161074414297,2.8225892924189053,0.10435142846193385,-0.1273917763313729,-0.5002021046841165,0.801822527863758,-0.6576140523634944,-0.45168153771643144,-0.2971813983261764,-0.036982729916675144,0.6269013034873508,0.0,0.4513838793269438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5172357634135935,-0.3694101656325767,-0.24011420628698782,-0.1405759568795259,-0.07227463312925975,-0.031170950902579632
-0.019580801863008913,3.531743711997536,4.861124443068496,5.291463223388903,4.861124443068538,-0.9020282604065365,0.1679370945468752,3.4923167298021993,0.5027685369757717,-1.2345298224712093,-3.361404069699114,-1.8970245161768446,0.2934683159821648,0.9244067185402424,0.0,-4.216092968666291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397991838485882,-0.06161191472675047,0.22269464152960966,0.3557331576452748,0.38428811100441473,0.350110420653006
-0.025717128279307482,4.397359904402538,5.085380695044128,6.550707682173268,5.085380695044169,-1.1225703686369894,-1.046554669520634,2.175374761924972,0.44585137461861063,-1.5345174818000358,-4.229000687968362,-2.368660270374921,1.393737044338539,0.6768712892861505,0.0,-5.452670402851409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6655283844639084,-0.06711006301455086,0.2891187159435227,0.4564176079146964,0.49323030503080234,0.4516979947164291
