horizon,q16,q25,q50,q75,q84
1,-0.5240977139397422,-0.3381786945784005,0.10464108097704555,0.4952037263262977,0.7497150281827167
2,-0.6347299514682846,-0.3909100210520886,0.23197767706092548,0.8823819598923155,1.1318132731640302
3,-0.7030594821706413,-0.399540348529391,0.2611822961618909,0.957495625585567,1.2625023144184984
4,-0.6668774482841691,-0.3463864242856439,0.42282964229421416,1.0890977262936,1.4301109437189525
5,-0.6200598246839608,-0.2185690463701832,0.5024595720535479,1.2765076616154758,1.6185791745946312
6,-0.17740258451505828,0.11182292115028236,0.8704425240735687,1.5549117877936152,1.863410561023804
7,-0.08864669024353546,0.28552546064338896,0.9891486130973814,1.7582615055839046,2.0400082365143324
8,-0.05254833771429306,0.31145994193044446,0.9970396008091638,1.7337311319247461,2.056948037198565
9,-0.04328997520620331,0.33458983726790553,1.014653586459486,1.6738683767288942,2.0701721873500922
10,-0.05527154863377416,0.31687782091315275,1.0348011511386979,1.6485842541286393,2.0181196657255365
11,-0.07886674219159619,0.3007032649344503,0.9552750563183152,1.6635527986873022,1.921286201983185
12,-0.05774983438467418,0.21306703693577472,0.8958756022081499,1.5532402075825986,1.9118219570691346
13,-0.0705797176006949,0.1960836379479619,0.8264503423567473,1.5012533242867026,1.7595499889706658
14,-0.08830957724933307,0.16961090941582452,0.786931102208198,1.4056689666150715,1.709401102894819
15,-0.13842950418841557,0.16140360507840956,0.7368431533313147,1.3646516154168968,1.641961840642599
16,-0.1973948662382494,0.11944793452007375,0.7214912148381991,1.3099565229864965,1.5859366329916404
17,-0.2549336962321098,0.0910934597248031,0.7252703637154705,1.2645046178874855,1.5872141834719047
18,-0.2428326432160353,0.03969344413766529,0.6895808943309143,1.267541264183872,1.5327696115850173
19,-0.28790198050964705,0.009506903733381818,0.6479531031381427,1.294815409249937,1.550416946910509
20,-0.33917573860332395,-0.031867919841687964,0.6159960465896595,1.2535386099335017,1.5059762402845842
21,-0.37757889568323033,-0.044690455269986495,0.5815872155440576,1.230086340722739,1.5159893906337056
22,-0.3798833747629352,-0.07044042789847091,0.5734895131709399,1.177525026769007,1.5187054299312621
23,-0.401482175525814,-0.07557800967077846,0.5702267682477703,1.2208393757519092,1.513115409653434
24,-0.42863323183694424,-0.08138047042052315,0.5474557082901941,1.211790525547105,1.4775996190986809
25,-0.43396889368488234,-0.1065145534730974,0.5419482158885471,1.218071008113814,1.5057715735171617
26,-0.4109358930724082,-0.14596244199901076,0.4940630683518133,1.1692230376907444,1.4643986921551135
27,-0.4396787164568628,-0.1509577484879485,0.5172833805215294,1.1734658042940456,1.4866994394691107
28,-0.4510338713915914,-0.13283556567747828,0.5295090412174774,1.1906040947204326,1.4792725471157677
29,-0.4345369335858589,-0.14550474841675515,0.5168539661731022,1.1534823163267156,1.4129180038603573
30,-0.4688175298304488,-0.15319287893677502,0.49846039446982887,1.1452827208031575,1.4008326613877606
31,-0.46126958791219747,-0.12537706409030358,0.5302297110181632,1.1435800295475327,1.4640639073424213
32,-0.4942072013999396,-0.13840304413814547,0.4972459546112686,1.1565755006535854,1.5091731220867959
33,-0.48358994989559617,-0.17031655586575561,0.5092205623614046,1.155092513498534,1.492434929726243
34,-0.4821760472932687,-0.16169886199643188,0.52400969755215,1.1898352599318547,1.4337981993642637
35,-0.492187577322018,-0.15096208223361235,0.5290481559942393,1.1768032327348532,1.4726477745676843
36,-0.49572916452963317,-0.11239305463026839,0.5250123868237639,1.1594997532408575,1.5146237231860893
37,-0.44535858873975376,-0.1671276219576322,0.5663374777034355,1.2177048707716975,1.5334155575401016
38,-0.4673237159346712,-0.14408952186027485,0.5449661175787353,1.2304464041193184,1.5645743156032157
39,-0.49753113723492415,-0.13557618272654043,0.544403904666006,1.2287843660104116,1.5262478865201792
40,-0.4575201182821432,-0.13482856663441936,0.5175358198755002,1.197281223046095,1.5772855990596355
41,-0.47378347024258544,-0.0868174199747207,0.5187555429282882,1.2022231209550438,1.516623502847064
42,-0.49113883703386263,-0.12051445649340742,0.5206457864617436,1.2444959927647976,1.500725436897196
43,-0.4996221863005321,-0.12460383715602036,0.5369768168951459,1.2134878804892861,1.5787490211080004
44,-0.4827572166850313,-0.16762888302432433,0.577742193386684,1.2469226477137676,1.6194189261710417
45,-0.5381120538945845,-0.1586875233177881,0.5345085603868088,1.2447082104979064,1.6874241045138925
46,-0.47680717510373305,-0.15503575978173625,0.52797986416158,1.2811723742294996,1.6873971043184777
47,-0.47857228562224424,-0.1932072405322271,0.5422969943615449,1.3102386423588361,1.7019768470901757
48,-0.4604599847897034,-0.1701167591992081,0.5803666738667772,1.2923717340631713,1.7194820589797013
49,-0.44537645414142885,-0.11567443423449844,0.5732907727241136,1.355118019738192,1.7220359505140233
50,-0.42628830412877855,-0.06875395231782387,0.5624640800551689,1.3711820310854295,1.6686988305754802
51,-0.48158959108405464,-0.10804688826895643,0.6366819028052598,1.4217667448179199,1.6960370604673105
52,-0.4498680271377843,-0.07480042831798835,0.6427358008906827,1.4047421658676789,1.7214274512611918
53,-0.4359032717964209,-0.08944763104643741,0.6270063155143838,1.371054990778747,1.6665944449810461
54,-0.41196896414042206,-0.11391847883528577,0.6549174359373915,1.3942535802942893,1.7097910056425702
55,-0.3849002313729913,-0.04645887917044059,0.6473955389161479,1.359757319212345,1.693407029504365
56,-0.3766280449125209,-0.050367469884017316,0.6391644058597047,1.3230904476688576,1.7214667533047023
57,-0.42220732430179814,-0.04377097126720991,0.6702998500050441,1.311044798418092,1.7034583870335331
58,-0.41469167944464574,-0.09073798884993321,0.6780582831455797,1.3391632563110656,1.6604213087805861
59,-0.4368429835834615,-0.11726225367421199,0.6532627920522526,1.38462827300491,1.6563426134451356
60,-0.4360022910917425,-0.06093776819561772,0.6326953692436719,1.3847930814989553,1.7263232613211503
