horizon,q16,q25,q50,q75,q84
1,-30.53850721730116,-28.064564159592415,-22.22408799447705,-16.439007237216522,-14.0908371463112
2,-22.468144755880164,-16.50442066793219,-5.269606496802609,5.14249014734877,11.471646247703744
3,-47.59234372423799,-39.031124997815205,-23.30218270315268,-7.248525256963543,1.5737690482085689
4,-67.32301434722578,-54.59162164841722,-35.156675454344295,-13.82869155373242,-3.496450571827676
5,-88.87014602079594,-74.38218917768148,-48.1330187784636,-22.101616951138162,-11.193320943250004
6,-110.42871855342828,-95.77885614260872,-64.25101049861684,-34.16917628017719,-19.961076003447605
7,-133.93219848509574,-116.01588498626494,-76.63437210839669,-44.030821272563145,-29.414703324909112
8,-143.84439627893218,-124.55342332147183,-80.652501557769,-43.817929118465514,-26.407362782992653
9,-156.52105924950337,-135.68130490139532,-87.61790787435027,-48.349665958061536,-29.52320887462791
10,-156.63843523041132,-137.29708601400637,-87.40203563342499,-49.808486083324794,-30.506982674563314
11,-153.38429679864564,-133.554738780938,-86.86627391962404,-50.57105527971652,-31.61727568257123
12,-148.14226275454118,-128.2492858501588,-85.57059887141196,-50.55431197954539,-33.2211183931894
13,-141.1515655811479,-122.39357310299802,-83.41810064335507,-50.39686116230733,-34.58991946948365
14,-133.84172056797175,-116.96834259703589,-80.93659124352956,-51.24202082607554,-36.64190917898649
15,-125.92456142033629,-110.76205020236065,-78.02733719019841,-51.20853467677049,-38.042174518239555
16,-118.87207877541832,-104.88427167403478,-75.28981032808235,-51.12987295950607,-38.318589980655986
17,-113.063980694452,-99.29088524433509,-71.90410028539357,-51.07846837206027,-40.10110117782516
18,-106.42590268843807,-95.13378524270254,-70.35839081049973,-51.2842199384399,-41.28973738809726
19,-100.35511900708858,-90.46744308255178,-68.27338258352381,-51.34895987869215,-42.11129120521528
20,-94.91158667069882,-85.91573519541288,-66.38935868854276,-51.127332488179846,-42.80367440795357
21,-89.94786532285745,-81.96396669563482,-64.66486594742489,-50.93662890235859,-43.59165287077005
22,-85.75927481867912,-78.54856815362935,-63.16080855648703,-50.688600162192515,-43.79951178592554
23,-82.086276062516,-75.50203993704903,-61.50984779520917,-50.986333945886315,-44.365857436312986
24,-78.6959608858019,-72.74145904616599,-60.423397379842605,-50.42528325154943,-45.846547004471745
