horizon,q16,q25,q50,q75,q84
1,-49.836295795106274,-47.01550000324151,-41.223243346066994,-35.84373049062029,-33.07337321346979
2,-54.336235769242315,-49.29221211664011,-37.3119879245482,-26.052725823609926,-21.52956897244225
3,-60.0407163118415,-52.23429190359834,-35.40747865114415,-17.767845880996497,-8.27044013980415
4,-72.9190563496258,-63.29696160834625,-41.24364234529575,-17.179677565892778,-6.445114624889902
5,-91.34103559712617,-78.12723463759191,-51.26291391473056,-22.94686414445161,-11.082864042179
6,-105.32250938792797,-90.98829279670619,-59.444190176425025,-27.610535640273707,-11.086189812917985
7,-125.87822933760751,-109.75080304190604,-74.19431089143484,-36.12641164794927,-18.451440604320993
8,-132.4160289556747,-115.48948858132508,-76.79680152806512,-33.61132230181985,-12.837286866735576
9,-150.6176265706463,-130.98085206535146,-91.4860284121481,-41.282041589319356,-18.78113712785572
10,-156.05842425641865,-134.359880418603,-96.52399046000856,-46.94189192325176,-24.597658200990555
11,-154.40878931267255,-133.442845336594,-96.55623449850681,-49.027915629948424,-26.293047700775453
12,-149.20438073468358,-129.0499633568253,-94.34751158081392,-50.20847780881569,-28.26027590306756
13,-142.30844336075265,-122.99892677414758,-91.95635883519432,-50.854303036614766,-30.72630705923553
14,-135.14112852288903,-117.1368792319855,-88.7075837192757,-52.35419402115897,-32.672257599409285
15,-127.73594279087042,-111.17537470952709,-85.29474757941713,-51.685889952024205,-33.9757949755739
16,-120.25721308144902,-105.73719034101688,-82.0604179631423,-51.845318825708276,-35.99226973677992
17,-113.505248772015,-100.29833520818826,-78.48814685480639,-52.0202371367668,-37.91968837655002
18,-106.93782941689683,-94.54382750615093,-75.42455510743082,-51.72907471217947,-39.39138690324808
19,-101.1605821229196,-90.05562555119434,-72.74747751851407,-51.107822379054134,-40.155609351300505
20,-95.9282275218119,-85.99113280171775,-70.08897684602105,-51.074671679633155,-41.29356594421837
21,-91.08258154826089,-82.15194716742351,-68.0289593462972,-50.89932230217488,-42.01433046273038
22,-86.02001209693265,-78.74677129111898,-66.1646702457362,-50.74235718538686,-43.45431044991885
23,-81.83544142703627,-75.61653630919591,-64.54709454430068,-51.06789268469516,-44.14367112748145
24,-78.6451944857802,-73.25865969861985,-62.754042417293036,-51.14453605072364,-44.6059031245093
25,-75.14013169136352,-70.52214357053703,-61.063936708799936,-50.965584862664514,-45.237545920783724
26,-72.41674156773485,-67.96338169253484,-59.455799010279506,-50.663595956857556,-45.58762228374965
27,-69.63976395250869,-65.7933300152927,-58.07107276201684,-50.23591827454109,-45.95867950452448
28,-67.17065219251548,-63.97625489144731,-57.13831158724449,-50.09541477675816,-46.28524940082075
29,-65.10917240521532,-62.25553545774465,-56.21368861795436,-49.88641081399196,-46.586005029756876
30,-63.47194379177764,-60.90611658182029,-55.53447735019367,-49.700697897338195,-47.259383132381025
31,-61.66954008540042,-59.50747605181918,-54.84353890460446,-49.71759773211241,-47.432259257605054
32,-60.37234721826853,-58.28142662054653,-54.10538917901154,-49.218115884857625,-47.519507288124416
33,-59.020792289270865,-57.00678533673614,-53.27514484330734,-49.14448297028855,-47.41857417613256
34,-57.96281804563448,-56.35716683189447,-52.50984987324365,-49.04298304646378,-47.41321990288555
35,-57.0904536210795,-55.55049828286396,-52.01243475523895,-48.68679366448093,-47.276788670086994
36,-56.34675645344278,-54.82946502319165,-51.716404408796876,-48.57212268478453,-47.14401012581334
37,-55.44877126795659,-54.44277900103873,-51.25851381167725,-48.248078826237844,-46.93914134357152
