horizon,q16,q25,q50,q75,q84
1,0.12102001876502505,0.23154230871494338,0.4527114209580533,0.667144908882278,0.7612800537130137
2,0.07151787232498483,0.25973241615976705,0.558872919718673,0.8604723808305036,1.022337336123719
3,0.35711057879354674,0.5202497465524483,0.943007440665653,1.3362430081103214,1.51289995349191
4,0.3147347429993341,0.5270338511772024,0.993089197424724,1.4315817914433075,1.654047505438913
5,0.17602077958013163,0.43003958109753115,0.9031863365126391,1.3950153659116635,1.6495064883942523
6,0.18814997510358963,0.4288064741150196,0.9333364891481065,1.4105976930470878,1.6379406054651908
7,0.1701698151613081,0.4386609365528483,0.9475410663192498,1.4482627334980194,1.690898725465055
8,0.14575786367028862,0.44255335798006057,0.9477874541095515,1.4807894475575054,1.723086966774518
9,0.15546180303655505,0.41727718947737014,0.9374652953863007,1.4933347623925712,1.7936136653136954
10,0.11996858892157053,0.40778069478879614,0.9621683965936849,1.5436620599325686,1.8053128878306326
11,0.13397193957680487,0.4270562077860828,0.9666153544201517,1.5655392469606852,1.8301613202886402
12,0.144494597687893,0.4087015568113155,0.9757724868611714,1.5507169595344417,1.8344494422175301
13,0.1115953698004206,0.41167321234247134,0.9577475729786531,1.5587729151705934,1.8475738419907717
14,0.1329104708222411,0.42412153445639705,0.9438699677453927,1.5429153643711104,1.868978205746739
15,0.12807553103990288,0.40397262860723426,0.948617035010021,1.5645694336690323,1.8682389105666606
16,0.12545074325587416,0.41578607887906516,0.9704842972326686,1.58909939896873,1.878770889810407
17,0.11192504020984417,0.3835507488892289,1.0088337543456083,1.5812575349260378,1.8524325311003127
18,0.14129618943886027,0.39883978905535716,1.0257088108825076,1.584678248516788,1.910237393072852
19,0.16374600851543125,0.3991908602196341,1.0163922161397652,1.560807948636504,1.8854353005944584
20,0.16961155863217287,0.4120299252877211,1.0084008233082,1.5805919327517524,1.9079750624398018
21,0.18521285146430863,0.4511909531756514,0.9840424121971176,1.6006678283791202,1.9098030496105676
22,0.18946605470192698,0.4439409727524975,0.9815702743159582,1.5761342310215465,1.9270553057734916
23,0.20118174627010033,0.4528068362437584,0.9965734525673862,1.554651859713032,1.8707478789409469
24,0.1653159811324228,0.431269483965686,0.9784461812009272,1.5807947045606259,1.8485423391391673
25,0.17534434468927634,0.433643431369214,0.9905363901114603,1.5777201349308831,1.8978844711787748
26,0.16290155316680274,0.44457274126624996,1.0046061029616844,1.5907003801961777,1.8519516158693132
27,0.1725771118833813,0.43340928956973,0.9781184027817179,1.5726870309709178,1.833583516917317
28,0.1786195426904178,0.42315843813213033,0.9799200178454184,1.5417243666966427,1.8527073272825283
29,0.22287353764022147,0.42070465938490054,0.9800503021452642,1.528489328702023,1.7868833841917104
30,0.2346953823975122,0.4456869328403723,0.9726656628819441,1.5293073994677284,1.8366554181047898
31,0.23059194966270852,0.4590370573667112,0.9632308503481215,1.518211160081526,1.8225922463757265
32,0.2315719459402033,0.45433484587207357,0.9584896436855752,1.5147631647492925,1.8087480602804624
33,0.1928293890666126,0.4508754892761727,0.9606993145135684,1.5239621133174717,1.757416293667777
34,0.23159252334258515,0.4317948296299194,0.9580698554462921,1.491410073059696,1.7369496046385582
35,0.166440913811697,0.4352035162336171,0.9577008096233574,1.4637068822564736,1.7770412950041565
36,0.2351323909866684,0.40944016803858196,0.9613606011993612,1.4603565084034282,1.730096004470305
37,0.2264653720606462,0.45990536231119006,0.9598329545296131,1.4596570567540812,1.7608204894896742
38,0.2246039360389958,0.4522917847446445,0.9122423751018048,1.4769807317999986,1.713428133301012
39,0.22322603516423795,0.4063836376380554,0.9460182803902452,1.4657948273254964,1.7297163235752118
40,0.21280031243380956,0.41684091386676747,0.9426428838884995,1.4416475701702025,1.688450017169599
41,0.19743699535231116,0.4334733742542655,0.94489844906682,1.4375471088485254,1.6505456285516515
42,0.20576957955197123,0.4513978851684148,0.9281942011507971,1.4416300967454414,1.6370976398579995
43,0.20421131124369316,0.4357883038022944,0.913396488770356,1.416286305665307,1.6494389573791304
44,0.16553342218470873,0.41311073987710056,0.9028345433608878,1.4138716358931989,1.6932199757334674
45,0.13241448977677683,0.4013396764248386,0.93834668390459,1.4315467532157646,1.6429272341763723
46,0.16395080828720407,0.41929771856621145,0.9114052919937392,1.407636702773273,1.710810919103102
47,0.13826027221178752,0.4043879907984628,0.87969215247759,1.4102930275154064,1.6603009410774263
48,0.1150904002733912,0.3819608785848433,0.8963466718881102,1.4028615838657894,1.6877583776891996
49,0.16893014544334115,0.4004059826556341,0.8908872774495834,1.4001482234083487,1.647784362038839
50,0.1654003467833819,0.4001366169001827,0.88260061925251,1.4245886984713827,1.675930580329003
51,0.20275916242800948,0.4339234017382514,0.8668332900331399,1.4744024518688266,1.6801988317307066
52,0.21198748813691537,0.398057188024541,0.8750697547523689,1.4258262758610332,1.7041681011462948
53,0.1893536876749123,0.4213915376213896,0.8774823831234503,1.4435915928438705,1.681744317286903
54,0.18971530374192047,0.4250760009610315,0.8656254804598179,1.4526817382767554,1.706457892273639
55,0.2009321339809268,0.403445938841783,0.8876983888507974,1.440975399483827,1.681107548580795
56,0.18935782718737265,0.39718613493578636,0.9061423863899774,1.4200996277767233,1.634321509400947
57,0.17354335194004608,0.3907666631108332,0.9013334003419258,1.3886043285463607,1.6550506677985861
58,0.1726129625013272,0.4059645601088649,0.9079800591498821,1.3978800740073332,1.6574544014185608
59,0.20654554472864672,0.41236249796470426,0.9089750784433286,1.409220439782355,1.6566716967221777
60,0.21499772881226328,0.4118090664672545,0.9083964304185963,1.3972155291428379,1.6394521307888754
