horizon,q16,q25,q50,q75,q84
1,-93.10573277701242,-89.92615153600046,-84.32406705772027,-78.54499676372262,-75.8062475431977
2,-122.34952217765732,-117.62479607564238,-105.72481200663057,-95.0156459182868,-89.70023957223358
3,-149.83166067021816,-142.17692310965754,-126.80611480297041,-110.30758609094366,-101.22697494789271
4,-177.0589568658908,-169.00184081658438,-148.0046583587992,-126.38051429799678,-114.91983688266585
5,-203.51552030690894,-192.02933297968127,-165.95336985704705,-137.3554477151378,-127.1377998030573
6,-216.85883570893503,-201.88666218055846,-168.8635688394684,-138.1199990475243,-123.3392888187687
7,-230.59307044657115,-213.33620898164816,-177.01700815132426,-137.6491420946175,-121.30535690919486
8,-244.10060435075172,-225.30959248090505,-182.4553397776378,-142.9396875075696,-120.7369449822056
9,-266.64865489266833,-242.4319045975957,-199.25032281355985,-153.37924442541922,-129.4184478454493
10,-267.33868516449513,-242.9748017613361,-199.68465357193102,-152.8186153293093,-129.98290855857996
11,-257.68434225412176,-235.69939808855847,-194.85976481767193,-149.23870217565536,-126.23859480230777
12,-244.13868150871755,-224.2644464928215,-185.73054153852337,-143.26268585247198,-121.4131318927249
13,-228.50931499753884,-210.05108748677713,-175.5080535681888,-135.81417335519996,-115.58189245647037
14,-213.86394500083884,-196.36110874024698,-164.54914667639838,-128.23138743583485,-110.73264046075553
15,-198.23856828701832,-182.8529824513506,-153.8297412398901,-120.93569719300152,-105.55681189769375
16,-184.46938124382194,-170.15309655768348,-144.26566682762623,-114.3521106744123,-100.23666903910559
17,-171.71309059701815,-158.4207702293321,-135.43297442868118,-108.25528623214244,-95.55552229738059
18,-159.32599391165385,-147.61816021351927,-126.49884021224953,-102.44628342523949,-91.18178643605884
19,-147.39232204091468,-137.1582469568774,-118.64978946071868,-97.09397925571967,-87.09507399245993
20,-137.58319688462137,-128.00160561509188,-111.15533085662418,-92.09251528607808,-83.26504729317213
21,-128.646544412176,-119.64262523171585,-104.78956701018507,-87.34389615495729,-79.75416524777143
22,-120.22152926177007,-111.99061992484442,-98.92784637557926,-83.45004622786414,-76.77623693141547
23,-112.64700871567439,-104.87839158474043,-93.45826687490327,-79.85732788038386,-73.50283678646318
