horizon,q16,q25,q50,q75,q84
1,0.36808802547767283,0.3877906522802938,0.4247336103294139,0.4618428943950077,0.48094644573856793
2,0.3613895370992773,0.3858500158072651,0.44990790180231227,0.508686167810068,0.5353446025874673
3,0.351426443443313,0.38426439260258427,0.46469782275252447,0.5429546932146572,0.5743798420684527
4,0.36292024133201295,0.39938508238044684,0.4865165253766267,0.5813523978035682,0.6267584370950381
5,0.37053593047654454,0.41285751811915916,0.5173008043820637,0.6260269275057923,0.677799147794904
6,0.3659930239890479,0.4137207793526032,0.5160512861416955,0.6203186145223081,0.676322770321801
7,0.363277975543774,0.4093668105904902,0.5157137889700812,0.6336882433147373,0.6911012463513542
8,0.35269307076016293,0.4051907147602857,0.5243929080416388,0.6346505713134458,0.699488707853829
9,0.3474042785145369,0.4055688999753894,0.5378490729481824,0.6485886786540463,0.6947271837787624
10,0.34348125685568287,0.4013011470315354,0.5323461329674793,0.6529376949270717,0.7001313257070217
11,0.3380540464702429,0.4033875481987518,0.5321309781773613,0.6567398535342898,0.7101901648292591
12,0.3350991310380278,0.39998383489635164,0.5343705733427622,0.6672775999880561,0.7230280783423129
13,0.33178452888793836,0.3961283424515854,0.5289906964671105,0.6729875546811359,0.729868886855486
14,0.3182915463886551,0.38615302363577725,0.5316140157982432,0.6667926164870618,0.7330846293591241
15,0.31379024912666,0.3829196739530424,0.535196621137844,0.6757497303327205,0.7380386275041786
16,0.3151448803418663,0.3855256991490792,0.530487537335718,0.6726061109043449,0.7447684920298074
17,0.3015741186340762,0.37551216716209446,0.534922768853072,0.6760791767176217,0.7507142253815832
18,0.3123910415216799,0.3767511015012081,0.5413682098685764,0.6727555185767277,0.747456470950041
19,0.3090728242216119,0.39296449749466184,0.5345608168835605,0.681065516256261,0.755686735185641
20,0.30279389862174844,0.37835524342389903,0.5299213065282586,0.6868340622981438,0.7707264299368933
21,0.305780207633668,0.376460645225165,0.5352654423968604,0.6934410344406895,0.7722354020548903
22,0.29646916321043804,0.3799392408176396,0.5382718015478376,0.6999631708631482,0.7877142284939818
23,0.29546608122545326,0.37337808762861224,0.5353944898449741,0.6922204267759002,0.7899158894242798
24,0.2903413946377116,0.3732641202460487,0.5294790574790189,0.6935009774580152,0.7858386615280444
25,0.2991648367900397,0.37646618191637043,0.5388053510769641,0.7088285418926434,0.7878441427002444
26,0.29476585895455,0.37154687214993154,0.5423701881831842,0.7126424687932638,0.7897143436665177
27,0.29150011899754585,0.36160332304274384,0.5402311549395302,0.721453065880639,0.8022441118855718
28,0.2820193419752142,0.3695122172675718,0.5528565477261511,0.733530943268835,0.8049403548305085
29,0.27681324976384203,0.3594071656941075,0.5444135362472379,0.7368188983116644,0.8154050554817488
30,0.2959707284614014,0.35401366828601033,0.5457619532003608,0.7361786424645744,0.8212719496106425
31,0.2806293160391699,0.35903911533493443,0.5427287694440746,0.7379964008575919,0.8216820248058185
32,0.2824511939315763,0.35845602949394234,0.5427922195193193,0.728739641242707,0.8151402481600647
33,0.2727308266483367,0.35423191015145866,0.5444007079095151,0.7366161417339601,0.8234010626409438
34,0.2692973670303492,0.3552423848750934,0.5601013165730404,0.731963190800194,0.827469837018036
35,0.2646733916823024,0.3491770891178788,0.5541596179739275,0.741717673989671,0.8303054232627137
36,0.2583032080323507,0.3539243716520049,0.550629987496067,0.751401384858204,0.8371559085644515
37,0.25909661493350156,0.35770405272084493,0.5555970341661431,0.7482942602410592,0.8289627497218724
38,0.25036795262704664,0.35387946315485447,0.5573844719538184,0.7407975425849728,0.8262775558091983
39,0.2546407820776437,0.343360720409456,0.5493420296912371,0.7502670807121645,0.8262595275328155
40,0.23880804071103967,0.3431219420785652,0.5500864639594556,0.7511561177712568,0.8380382401539487
41,0.24506896837822645,0.33975054432201657,0.5428606166968206,0.7461629463372804,0.8354461966127017
42,0.2392886483964556,0.32575236392936335,0.5413200183673251,0.7528834093941575,0.8511699899644994
43,0.2294733833101414,0.33186893635294984,0.5416160558466914,0.760922217961884,0.8429808110118748
44,0.2343526943430915,0.330991755563805,0.5396021117965581,0.7549504427838936,0.8587510959618309
45,0.23442058067842714,0.3217995266573455,0.5415462003729701,0.7539395934386393,0.8640714973905717
46,0.23887170720740009,0.330794184095568,0.541236864228265,0.7597884976657647,0.8605340817978822
47,0.22709986966204296,0.3228833726312231,0.5482044500610944,0.766578803462673,0.8565072249019615
48,0.21174863388594917,0.31605586208045633,0.5570581854914559,0.7735572623681748,0.8665452281548339
49,0.213461804391479,0.31588560222363865,0.5502181015077332,0.7688835706670368,0.8624800153157667
50,0.21239022985954134,0.3133348807827484,0.5474309629123506,0.7642822186104257,0.8597211956974751
51,0.2152953491642247,0.32126981911359676,0.5403680560147046,0.7652216636891694,0.8640986711202849
52,0.2127280827191452,0.31890649157061424,0.5367521448314021,0.7642251930567099,0.8656659898909703
53,0.2022055894017088,0.31345824765927083,0.5311164414232215,0.7586843496429662,0.8635214725832078
54,0.2026490158535116,0.3167397423819093,0.5314362194713538,0.7578231240756084,0.8560867859932489
55,0.19854028476715957,0.3219225519065268,0.5358988517456833,0.7610085479992074,0.860422084008832
56,0.2042530714398848,0.31361088331343295,0.541262138007891,0.7631830457287645,0.8696632105179138
57,0.184621036594976,0.31684277102545716,0.5421655707847219,0.7734081409408922,0.8750952797632594
58,0.1898954342054866,0.3136280106630243,0.5460933588634295,0.7710177644266207,0.8743033597604785
59,0.17537140715522348,0.3103367973578611,0.5431410325698847,0.7780070732121235,0.8685014236050838
60,0.18782671014986888,0.301496510257921,0.5338221551724722,0.7659008966789305,0.873652356641744
