horizon,q16,q25,q50,q75,q84
1,0.007741127193453489,0.0454747088356145,0.10133142301354042,0.16397222372734016,0.19313772561450457
2,0.02333979604911897,0.05194787849130297,0.12053218083183218,0.18333051984713797,0.21932844747075492
3,0.036444830329770465,0.06374252233592059,0.14048661306614832,0.2010505556598316,0.24110543465886947
4,0.04186175137253735,0.07473506154658247,0.1522435999821899,0.22670397823439586,0.26768924147838125
5,0.039279860431461144,0.08116126894761584,0.16141631902047568,0.24588226753322237,0.288916900106577
6,0.0401961230794017,0.0744343803155798,0.17299224615291298,0.26533392544220097,0.3115767921786737
7,0.04062226133227787,0.08182866830437543,0.17955943283934683,0.2824396185233483,0.32507673338523885
8,0.03312343611460164,0.08402252757041179,0.18677793787107264,0.29740507349683115,0.341556075157956
9,0.039308103945920006,0.08625329498663063,0.19012066520051163,0.307050075183359,0.3571222291031012
10,0.037656288314923715,0.08316249593995396,0.19519137596318348,0.31600975356219474,0.36075031772860644
11,0.03622621371278291,0.094006490899309,0.19361485276031853,0.3155923677652667,0.3693051270180158
12,0.0408515207288419,0.09633747961693022,0.20479376071360203,0.3196466387167726,0.37653742284131814
13,0.03816722817754858,0.08825971178824873,0.20660696491935265,0.3214285456896306,0.3826446080547234
14,0.038184751062520346,0.08961312484403211,0.209936150671371,0.32611198047009166,0.38770550359461625
15,0.03488106738957978,0.08716650115143654,0.21547682726205147,0.31800078381043834,0.3821940168812399
16,0.020195509602147457,0.08615230617657613,0.2148055152307129,0.32775174327430445,0.37885833456059725
17,0.020850041167695874,0.08157485913879789,0.21462430587961973,0.3282568687693116,0.38536965659277134
18,0.029477701264925462,0.0853971297729679,0.2159508962474471,0.33618383614323716,0.3954906706097688
19,0.025383608785618402,0.0959962495703773,0.21783007582084718,0.3330395810612777,0.3963640371271214
20,0.03085041307861701,0.08635925938159675,0.21877404174192233,0.3369685180629448,0.38995796281523826
21,0.019836614544629382,0.07900502830944123,0.2146199033077969,0.33814850889395826,0.3867539468457184
22,0.02098052347365725,0.08144918494524969,0.2157431936140216,0.33801131200619927,0.38989316768748566
23,0.015851956294761136,0.0784200984406075,0.2145191157451294,0.33688769791404344,0.3867587248719166
24,0.016907562649654317,0.07913635448242518,0.21020823260077676,0.33781289912192847,0.39540659576761916
25,0.02131842658591837,0.0797065744077759,0.2088607948377212,0.33215794477441923,0.3809722147539115
26,0.0160373551278302,0.07970010622822302,0.202314316281037,0.33635912332786155,0.384637507277559
27,0.010259478930367636,0.08660828631346687,0.1977695676639893,0.3257135412188832,0.38136123290789664
28,0.012143961065575857,0.07907475659073558,0.1985753984963265,0.3294038821607216,0.3769498701974161
29,0.003042286528500665,0.07979153264740255,0.19762470956928163,0.3277621038967823,0.3870279659830926
30,0.009298153552299685,0.0720743202341293,0.19336032632506706,0.33308658647147416,0.3867998010977395
31,0.0025506235965029756,0.06606257244001265,0.19779056902047604,0.33441283659722304,0.39120866958075823
32,0.004010075572853601,0.068750627616187,0.20035211516993015,0.33285331491067616,0.39394547985219824
33,0.0002720536754771466,0.06626121684249803,0.20318543827215418,0.3347745617212638,0.39588087263861427
34,-0.01042744389396351,0.06993137524082368,0.20281773332275482,0.3334324506573381,0.38985982243160705
35,0.008343191649226929,0.06719425893295906,0.19299419743892623,0.3319640140023574,0.39263996363447135
36,0.009734433612444878,0.066496332708187,0.19527777943879499,0.3358262206170165,0.39237292258059275
37,0.002719475255784876,0.06405673515251448,0.18807529661306305,0.32631490584828327,0.39109861796270146
38,0.00978977361252704,0.06324123235092362,0.1958190971017655,0.3325247534372806,0.38928650751218297
39,0.004975931171390475,0.06858085174450322,0.19688025074819615,0.32999912142355925,0.3950880612773426
40,-0.0016258484723130464,0.058233892782051044,0.1897378245782114,0.3274897059376288,0.40140829423493163
41,-0.005105651473968555,0.05729839902291307,0.19227393272621618,0.3245109014875663,0.39265677769165935
42,-0.011169139333336006,0.054041993371350565,0.18908694863586406,0.3197488023245434,0.39363501305567145
43,-0.01294334666614743,0.05718755233655664,0.19017865455205046,0.3239509552321887,0.39478570049257744
44,-0.01070532019361078,0.05868416138110101,0.1936037470932767,0.326783971903144,0.40245031041910545
45,-0.025694665983324542,0.06541595005521317,0.1894184956361043,0.3168422331830294,0.39228180686267516
46,-0.014940288390238237,0.06808336524573175,0.18502924847733676,0.3201505776052511,0.3930602011152919
47,-0.017340155713915624,0.0508283925843912,0.19040553234131308,0.32010219256662825,0.38249539140424776
48,-0.024688487559636905,0.058278449196979325,0.18886197875175015,0.3170663573510413,0.38274862882553046
49,-0.020366129509173842,0.04871039452225362,0.18801538272164003,0.3125759857287143,0.3872023728783599
50,-0.02495348341834682,0.04693923920907762,0.1906260477370978,0.31615920059148805,0.3866401990021859
51,-0.01861769167886799,0.05342299999064416,0.18651469216167238,0.31420087027504395,0.37945214789825804
52,-0.027454822517966666,0.0463316121479444,0.18452511427906484,0.3157659422359248,0.3806826451460354
53,-0.030227380828827474,0.03419476822568964,0.18313272371544548,0.3084077318295406,0.36921743443504923
54,-0.03511363475094299,0.0448876885582053,0.17273359131522448,0.3186989634700991,0.38568441691933286
55,-0.028243671281284705,0.03598817900891133,0.17522807050781622,0.31925524003627614,0.38666956637883176
56,-0.0382843681807604,0.030827135028641935,0.17618714343397401,0.31533632272519047,0.38103107909413053
57,-0.028542043873753867,0.026668538751305898,0.17192999147298837,0.3151479812786504,0.3837266530916537
58,-0.03311576465260303,0.03196201636679863,0.17345303026775333,0.31117136530550704,0.3884773959454917
59,-0.031661624746718665,0.03030111948799708,0.17124763123912035,0.31836804068710384,0.38718505632492267
60,-0.02628642123489106,0.030329627584933933,0.16391072126836442,0.3206947405091423,0.3894395559149213
