horizon,q16,q25,q50,q75,q84
1,0.6182319350270392,1.064154137111923,1.9390655662245972,3.067775218548767,3.6081102575719703
2,-2.093730429489764,-1.552356428781046,-0.45326880597723385,0.6649821048717056,1.1682257210800684
3,-3.07621792375673,-2.5641634146782786,-1.419970524545222,-0.24899870075322364,0.415483980515636
4,-3.118669236416946,-2.504828893333939,-1.4412425131301865,-0.33213785992698996,0.23501116486701468
5,-3.074669486465734,-2.4503082779445626,-1.3683137527203528,-0.15053711725420083,0.3657032293438203
6,-2.428673062386166,-1.984786661829351,-0.7677441894417545,0.40596834487361466,0.9037661113675506
7,-1.8646952641520314,-1.3804910222778866,-0.08519668595549465,0.9772932997956402,1.543173035552364
8,-0.11535169613964094,0.30474758344668235,1.2898449638655363,2.35848868507692,3.0051710488891503
9,-0.4431976394695517,0.10714130317038678,1.1632899740829346,1.9669007316063207,2.534618908326206
10,0.013096383520293246,0.42614479814323214,1.3078260596182862,2.085255734892503,2.522425030533793
11,-0.1297460203996129,0.3583867954974231,1.2007882882571805,1.9892922853643547,2.479930290510835
12,-0.14454889858818606,0.1888648753703832,0.997467017141671,1.7928285922992249,2.169551346241916
13,-0.21135823186968083,0.15001381434292982,0.8455604431343708,1.5829445868269882,1.8640946049960863
14,-0.2508090270402119,0.08067119447873941,0.6933699751770097,1.2931896387815915,1.5639242375711335
15,-0.4281865495985959,-0.12804430034318903,0.460478251881681,1.134031537574097,1.444145246045654
16,-0.3726986857216713,-0.08542663586459961,0.4635735316662933,0.9323206982141112,1.248908190882929
17,-0.39664340058810765,-0.11531486207321874,0.3494746429087157,0.8777998603836148,1.1022282399094874
18,-0.4226259245702796,-0.161378339004423,0.3280384691104762,0.8886509163047278,1.1583989346216783
19,-0.4066892463406699,-0.17623290606713565,0.3587986229815457,0.887642874120778,1.0971767613471959
20,-0.398301856819925,-0.145933612418889,0.34222790694080796,0.8354875024274256,1.072730722112107
21,-0.42990685278431057,-0.1991590574603846,0.3279047088032321,0.8575777674862742,1.0852469975886545
22,-0.3841694236533543,-0.1530155635302194,0.3618545204721241,0.8184683618776036,1.0701944756761632
23,-0.3988387514408768,-0.1791785946173569,0.3285584471587209,0.907882510213031,1.1245639250595916
24,-0.3762382399997833,-0.17972525352837893,0.32077453521740984,0.8200596235186537,1.0764391401155333
25,-0.42883001039810237,-0.16848918167725313,0.2858780528272681,0.7666043608440383,1.0034821371081604
26,-0.417467817225043,-0.2168240955516354,0.32297113754287377,0.7989845464193693,0.9972862376834751
27,-0.44716812589442495,-0.18918896191784673,0.3442062177858084,0.8646249409674851,1.0735318369828306
28,-0.4436497112385807,-0.22438128457165557,0.29264919629532604,0.7692841149303495,1.0421101119931144
29,-0.4194751186101115,-0.16750897292749323,0.3439055875534749,0.8210928976601493,1.074429829828905
30,-0.42031362249942766,-0.2054328332502956,0.2765610951545865,0.7593791011479785,1.0327770140816541
31,-0.4405672108860536,-0.18261924595985685,0.3132192367657245,0.7737774765769156,1.036603922166222
32,-0.5136535520474563,-0.2202162118173519,0.3026320055256495,0.8230139654459355,1.109357129225746
33,-0.3933870501980973,-0.1209982380562017,0.37268772994705723,0.8496668151234161,1.075839094638885
34,-0.4328546021536556,-0.13512568636876054,0.34943933810038885,0.8481403704372644,1.1155862173461697
35,-0.44655326559521136,-0.21085528437548268,0.286016253424783,0.8881427371295063,1.076354793545421
36,-0.44326927131557203,-0.1774859455355085,0.32058897109676643,0.8368101099245212,1.0776574380554595
37,-0.3892275907724842,-0.16597772470616573,0.343201650616492,0.8516011677667322,1.106435174332031
38,-0.4430865826171039,-0.18509114245085337,0.31932246775086426,0.8697447407042831,1.1290844489218168
39,-0.40409697786568843,-0.13289585559401623,0.3688696084632171,0.884936548014186,1.1273195583738873
40,-0.4213303319527397,-0.16263076634982754,0.3153754392329958,0.8623565404310797,1.1019231591548215
41,-0.41162091156732394,-0.16097205931616576,0.33122836538545813,0.884460577804227,1.172084591596323
42,-0.39413222099247325,-0.20793111324743735,0.37427032139079774,0.8567340643383591,1.163795520204697
43,-0.39578184137083555,-0.12324884579973883,0.37492379186960173,0.8689461197960319,1.1063596485078306
44,-0.41490036515738465,-0.15379400758217937,0.34588942316613924,0.8835078721374767,1.1305554264939313
45,-0.3316824684558927,-0.1386962665569051,0.38070533784134064,0.8804106899839355,1.0825772725795708
46,-0.3374398726019861,-0.10977187033353521,0.38500460144627274,0.8619931834026666,1.120002093074393
47,-0.3883159932648723,-0.14788946426131933,0.3656102745642126,0.917872772804713,1.1326783547111943
48,-0.43291109482849804,-0.17452533534528358,0.34887665005390134,0.9053778176405309,1.1349817955439614
49,-0.38008036278033325,-0.16977432265070125,0.3402850961142149,0.8294922804098961,1.063344039570791
50,-0.42956176388513084,-0.20621709822944087,0.31855360110112746,0.8467967132233882,1.107839068001102
51,-0.42338375040812043,-0.17180056549274025,0.293205477165131,0.8465854812797398,1.0928732118811542
52,-0.3024654000033433,-0.07018922341018152,0.3977327358569763,0.8561988961662088,1.074203542303777
53,-0.41126632766729154,-0.15580457219859978,0.38024354017542883,0.8803488026039165,1.1407365400759264
54,-0.43677991658238374,-0.16482881622804127,0.36249946973160324,0.8781351736646477,1.123337205846068
55,-0.42436370243694727,-0.16066779999818007,0.2972538796391752,0.8622113115515057,1.0798996300690378
56,-0.4149712446314478,-0.21787957978793315,0.33103490142821734,0.8082137400102809,1.07158262710994
57,-0.3592305459130923,-0.12274068623237243,0.36423361594298376,0.8723208400779627,1.1372359134040124
58,-0.337801056016593,-0.10514774717756177,0.3693600030009917,0.841168647795216,1.064869445606161
59,-0.31557826961649754,-0.09186865102221298,0.4519835012586909,0.9519789526874607,1.1743343336052237
60,-0.39748348611198375,-0.1246160047567096,0.37486557387888353,0.8996820656446823,1.163352199321596
