horizon,q16,q25,q50,q75,q84
1,0.2512013463615225,0.3028333844852158,0.3788969746437074,0.4596317855510454,0.499613619700201
2,0.24206039653324832,0.2802484978239261,0.37202044513399335,0.4623888613033627,0.5080654629966942
3,0.22362167110516476,0.270533422379785,0.3681860994682606,0.4648085354797605,0.5071775038592334
4,0.1990059838972096,0.2510044805656931,0.3586584950573283,0.4700364302274518,0.5134354966537321
5,0.18248936447892822,0.23928105738767919,0.3573878447310286,0.4643275180534863,0.527548046335613
6,0.18083259240166993,0.2355412366884262,0.3541899856424878,0.477170632300261,0.5336492028206646
7,0.16678099379579853,0.2267392859490761,0.3382233332286745,0.48494577611491557,0.5394724038085383
8,0.16372978029716012,0.215235801265507,0.34385960355624134,0.48226409745562493,0.544267645745591
9,0.13934863494114041,0.2075682521367394,0.34071242284670666,0.4825093389647812,0.5481310107049238
10,0.13743730931347178,0.20374038024293045,0.3488549968530254,0.493493818316865,0.5601299938114412
11,0.14045837747901635,0.19052756849391028,0.34737260248377466,0.49181200384389384,0.5566292463273231
12,0.15182290937023923,0.20463342732629747,0.344337168817861,0.493765981397249,0.5640222591656657
13,0.1429004525455391,0.2056175087507154,0.3489037855996512,0.50403554103152,0.5637135770905778
14,0.14479355345660566,0.21363705325818083,0.35349619636424756,0.5011029405927445,0.5676570483929392
15,0.1393331000986114,0.21502622470397864,0.3642110118283356,0.5049399275517148,0.5746615462413817
16,0.129392873922112,0.22158015976269357,0.38000906220409403,0.5104341327367111,0.5719211579865306
17,0.11848033914009168,0.22111109781335678,0.3765455309470557,0.5172123229796873,0.5907612915023396
18,0.1367108146508745,0.22577108384328243,0.3743514302562718,0.5363561054146917,0.5988637643778183
19,0.1437677698837186,0.22739910975086397,0.3719517737711783,0.5280874939133506,0.5998913415987253
20,0.1433779046329452,0.22801460130749968,0.38139956637546046,0.5256096303430879,0.6124824100370068
21,0.13621863023547648,0.224681886832433,0.37727858079170057,0.5350382495483912,0.6159132752271494
22,0.13682181674453384,0.2265588556150341,0.38275897358406125,0.5368286956371461,0.6064530429764965
23,0.14308722553437428,0.22524034780634897,0.3851249092172015,0.544241645737614,0.6155005071231903
24,0.14513726429090357,0.21258359368492608,0.3843240173369866,0.5512521127842279,0.6112861025522686
25,0.14747554122587908,0.21993291465993786,0.381582826454538,0.5535900354583476,0.6261452319677292
26,0.153097323885811,0.21328601025824548,0.38010743829136007,0.5539183037924607,0.6250478219900873
