horizon,q16,q25,q50,q75,q84
1,-51.420548297955726,-48.39937793492826,-42.19928231430153,-36.046189504531185,-33.59320237416714
2,-51.268934529137184,-47.20098382148485,-38.42226730064122,-29.541266228820636,-25.98446349407704
3,-51.47450552606485,-46.764345172730785,-36.96596036215266,-27.081972015413346,-23.406393837289535
4,-51.44572885091188,-46.673514683501196,-36.83472162537572,-27.37190373103563,-23.26754162074593
5,-51.06021070789301,-46.658869559649716,-37.618491932635095,-28.32656831572267,-24.630758457595356
6,-50.61321779754504,-46.99516862110669,-38.09620333623596,-29.65816930918522,-26.52869695157793
7,-50.739185178899604,-46.95398256752744,-39.00212705093948,-31.66111702559647,-28.137352637002927
8,-50.794055571856184,-47.13021051610652,-39.708497660504236,-32.92604722806624,-30.158872553225837
9,-50.493163794973874,-47.15992815748599,-40.73742222084495,-34.640435238247974,-32.06919803748258
10,-50.78987322358453,-47.38879636613977,-41.690875519790595,-36.29074783991932,-33.55102027906136
11,-50.62033614618145,-47.65598177945103,-42.48373094847077,-37.58048252991008,-35.51614488668732
12,-50.58148803024017,-48.06555708220537,-43.0617432307294,-38.51561788079077,-36.66200869949945
13,-50.77273829127408,-48.48798159130372,-43.913355952932214,-39.5406067388082,-37.729150026039825
14,-50.479452084969935,-48.92503693030889,-44.493887850285816,-40.56971140101171,-38.81207095744171
15,-50.6957750344114,-49.097947434336845,-45.095188605074114,-41.32952739254869,-39.92164524373426
16,-50.745027749280645,-49.23167453889561,-45.556643538176246,-42.283122201881625,-40.98012939302361
17,-50.74060211918361,-49.20041972040306,-46.155808589905945,-42.89039822629933,-41.5512431964947
18,-51.09055849913584,-49.39600880361962,-46.593830165649365,-43.55549757442586,-42.24083502870912
19,-51.45945941537246,-49.55657461467262,-46.7565871221682,-44.112945832868235,-42.96806953580276
20,-51.455398807730106,-49.93444152283364,-47.170307565088365,-44.55184183875218,-43.35929038954425
21,-51.46199168559524,-50.156156481154156,-47.54666987605767,-44.91784613034942,-43.94091949957627
22,-51.640004439709436,-50.43847264507313,-47.974946873563304,-45.33296561669499,-44.24828433311282
23,-51.940121564958716,-50.78698770441873,-48.32462854459413,-45.6754121951937,-44.61688677249449
24,-52.125991416169484,-51.06169912921479,-48.471953055361304,-45.90924458774005,-44.866125244532455
25,-52.22303400620282,-51.07110227262335,-48.69719974598672,-46.1450214751355,-44.90995143657023
26,-52.59473255887707,-51.31493507603901,-48.91155240049328,-46.32081379116097,-45.26938229514492
27,-52.679215401701235,-51.46665708114878,-49.05097081196348,-46.47998257391881,-45.294592904183425
28,-52.94912678558993,-51.578597850034114,-48.98854899393702,-46.64930903951591,-45.464864328686616
29,-53.03778203188779,-51.65564884260496,-49.125802622077885,-46.830222929508686,-45.56467246898537
30,-53.322710741804514,-51.87453336727535,-49.21430579901417,-46.75673786727927,-45.7758494584267
