horizon,q16,q25,q50,q75,q84
1,0.1994406359022104,0.6061795143547192,1.3680359199317234,2.1985578700603616,2.6714288542976554
2,0.19606720186111268,0.5795149654493583,1.4461808486511774,2.3344125087019165,2.7667931363086717
3,0.2537759661055116,0.6160251058237132,1.5109886044099436,2.307430179197282,2.6650164066905626
4,0.00839356525409985,0.4938519911305262,1.430306143570053,2.161936213293255,2.5554368313638296
5,0.0699134156538175,0.5194207898238674,1.417527470774681,2.140279915718919,2.572579677962654
6,0.1350858087076827,0.49782554348933794,1.2921242840052982,2.213318199958176,2.6279844683882767
7,0.11420507418350984,0.5543950689218244,1.3129608061828828,2.1825612973281823,2.7094464454557783
8,0.05354164410025476,0.5350004671168389,1.3244637092536928,2.143750222477772,2.5325852376744464
9,-0.007583624752682752,0.507258162619274,1.3727836482330826,2.2211873756793055,2.577349067255338
10,0.01732126943524099,0.40840383219042,1.293852367971817,2.1473118048416375,2.5540512306887115
11,-0.004565603516420704,0.4156622280733167,1.2698753693447011,2.132104938911512,2.5956113606699542
12,0.022092890911943597,0.40196451620368623,1.2678752605531258,2.1941373808207993,2.6409152702425756
13,-0.04888124718181644,0.39235499554509107,1.3013696560578247,2.0644994761572004,2.516836756158993
14,-0.12423151683580842,0.2779158863883783,1.2586762509398368,2.0650817407489246,2.6175908704882715
15,-0.10720748004480726,0.27990761776840345,1.2427514852637502,2.176683641496772,2.528593215029485
16,-0.18911262915289123,0.2438662824984914,1.2193957316225572,2.119215955113228,2.524022609642719
17,-0.20063326848407156,0.3117728396234929,1.2349060317119998,2.0977108015167705,2.532316057242542
18,-0.09322013616812055,0.3399785678429111,1.1785051152155177,2.024423828723669,2.501569414334228
19,-0.009948898682805008,0.4030374469827342,1.2479183671056555,2.1098693835302216,2.5467866412214257
20,0.003202924190116828,0.35452633024871244,1.3001585437380332,2.1154143028657706,2.5223218915453742
21,-0.035625633236592846,0.3817657831761814,1.286846110284556,2.141268137398422,2.583792028365436
22,-0.05210358195958833,0.4309660384746402,1.237129068188212,2.0325310926038114,2.4224708040640084
23,-0.12133407543792114,0.38416288152627037,1.2351708479018044,2.12348286965662,2.600812564257319
24,-0.169807187852324,0.30296935435218486,1.1671896658025234,2.178022411887585,2.5929915359459885
25,-0.1661300842002812,0.29930268854665887,1.2497469360183548,2.0906402764590397,2.5115763216651366
26,-0.0778731487034792,0.3511617670187648,1.2711051846641603,2.1777210718034583,2.7244794596903
27,-0.06797223640287077,0.3532236641854936,1.2995414502908562,2.2644061751052256,2.735943265000179
