horizon,q16,q25,q50,q75,q84
1,-18.911599619909612,-14.478954429218163,-6.301457357363587,3.0001091247057308,7.421392367388882
2,-12.137412635280805,-9.812861101409666,-4.168930594804255,1.53603335197648,4.04856462432516
3,-7.772312856806762,-6.189455870492015,-2.768611398216263,0.8074873031528372,2.2694177685965826
4,-4.438248124467199,-3.615050701481672,-1.8819534402469569,0.10921470924041438,1.1636174997824884
5,-2.802192058799422,-2.2967078608993976,-1.0836086027921024,0.20297450084518776,0.9033543984987515
6,-2.3854512251441613,-1.8170183330795513,-0.6082482360063541,0.8389057007107028,1.418834774303404
7,-2.502739152021224,-1.6680285879331118,-0.19850205104589014,1.2996033118814843,2.1032260654647783
8,-2.454133569810776,-1.6231928547846135,0.1461391796522047,1.9603403485154693,2.705844907281949
9,-2.654631333695099,-1.686247451249262,0.253811907656444,2.1852199215668078,3.1216031180839385
10,-2.642835542650364,-1.6782092183670614,0.49132772429255733,2.50960850071938,3.3790923079897013
11,-2.6298824927982825,-1.5548735536082132,0.5463705990776617,2.5370319972540605,3.5534555065792626
12,-2.5983803290221923,-1.5940235932199065,0.5388044356838463,2.441195828863551,3.4068779578441974
13,-2.2961591579413354,-1.2684680164937103,0.7425026152942693,2.525942832270068,3.407056955246169
14,-2.120149534886663,-1.3586864014138795,0.6288323451137843,2.4346365308810807,3.2574240782975545
15,-2.1394990734320456,-1.3401619879752134,0.671839325204767,2.503191076659216,3.3731102450943133
16,-2.149035771655175,-1.3327223731745585,0.4574366398318511,2.232269009257635,3.216511579104945
17,-1.7792547707372208,-0.9763199865986384,0.5189352146315227,2.379787112622923,3.2035881598620635
18,-1.6564788799816268,-1.073699229591616,0.5451573487358184,2.2546328119192065,3.003668487143899
19,-1.6242351022780253,-1.102716019362719,0.570924460613255,1.9842273619303747,2.7064394780717644
20,-1.662956164894829,-1.033189368294201,0.469447527518705,2.1584517718822167,2.695497805651092
21,-1.6646553364256846,-1.0279440682037146,0.48255048275994183,1.9608820712345036,2.615052739446977
22,-1.5992094527454472,-0.9482762199081833,0.4049575588457226,1.8085205246022216,2.3890771567090523
23,-1.5212130272098099,-0.8495144638589495,0.46066982973072623,1.8495315647540223,2.4362101592665772
24,-1.673581538568732,-0.983017559738551,0.43825720407353486,1.743707257896429,2.4111345271101303
25,-1.4579183055570593,-0.881662821130564,0.5715071725330668,1.9085350185728551,2.4571283058003233
26,-1.5749222946261643,-0.8984409349806552,0.44500846292359314,1.781135678691984,2.4617466457664365
27,-1.5682820481701876,-0.9153928837511244,0.39795520815622476,1.643214408926802,2.2913164086380675
28,-1.5684794949050884,-0.98843119269619,0.39777907461506123,1.6147320498471234,2.2297986576552447
29,-1.4063621344066335,-0.9060765955155902,0.3811170380972725,1.7055057819645572,2.366100892503925
30,-1.5690411110213787,-0.9408471361356971,0.48787616647945076,1.7842106077920876,2.3814555336023298
31,-1.5115609599410658,-0.7925271389220012,0.4225696027237844,1.6936801891227664,2.252447729442221
32,-1.611386577507147,-0.9680544510468327,0.20730820281745865,1.4472987380092324,2.1143903711052006
33,-1.7612232432259685,-1.141194265912413,0.38653280452510697,1.5962912975817563,2.118251970050078
34,-1.6742561611701219,-0.9736585223623574,0.29008457646316765,1.5386024482779643,2.1403337232981343
35,-1.5694182745879284,-0.9258262478799616,0.31857929361076154,1.5361566043872112,2.0805745473138035
36,-1.6821799195072151,-0.9771008608900562,0.3729348909075764,1.6045101190925055,2.341127421446587
37,-1.664311386341382,-1.0895460428322796,0.25424335695788586,1.6218245723098317,2.3391652537631997
38,-1.8479906889922375,-1.17533392601139,0.21204309111122194,1.6192685935565594,2.220633202542777
39,-1.7617594279165045,-1.008321956261209,0.21207694380015712,1.5581100347560606,2.1127907591597
