horizon,q16,q25,q50,q75,q84
1,-56.620950122417234,-53.671748452036006,-48.315918203419045,-42.80834223664335,-40.3318136654969
2,-59.784996973524095,-55.24679694817498,-47.244863379561274,-39.76013072002919,-36.25541608823654
3,-60.64384023593048,-56.22034611358943,-47.10900257481788,-38.59897757035822,-35.29902008642289
4,-60.29088829064754,-56.08390164210681,-46.95482078220037,-38.7940808916539,-35.299961983416004
5,-59.94472494278335,-56.06455718468738,-47.37780647490054,-39.39430057662513,-35.66524931615048
6,-58.99690991561786,-55.332280151484774,-47.30613640749846,-39.92861922110105,-36.12244978488108
7,-58.38457426551949,-54.71259078285483,-47.54432129320416,-40.56782458873626,-37.29936118430528
8,-57.7152144414433,-54.38328495949017,-47.65763751364349,-41.14356051390055,-37.97572206065176
9,-57.036799898722,-53.88521332155298,-47.92587635284677,-41.74838304030718,-39.3083035515929
10,-56.446889833897664,-53.527031621184854,-48.097019852673746,-42.5145157836679,-40.00579860024021
11,-55.81802467888527,-53.19263745482946,-47.89424807042339,-43.13451114937816,-40.90040999923496
12,-55.03391533093234,-52.8904817570119,-47.84772955146316,-43.51964973471523,-41.55309626476722
13,-54.53763885934586,-52.5183546010726,-48.189410961202334,-44.0782109543909,-41.957563259667545
14,-54.08099492001376,-52.13920766136421,-48.337619222402424,-44.46748305569355,-42.55971629505812
15,-53.69162507429151,-51.92681334356851,-48.48843402571812,-44.633028574724925,-43.18379888027813
16,-53.32756139670338,-51.72777589760711,-48.5729074486115,-45.00172981945067,-43.600712575531844
17,-53.1476795103887,-51.516168005354984,-48.44825093453254,-45.359151294417934,-43.71033744336256
18,-52.84247878386025,-51.38698086086503,-48.41450200542973,-45.637304857172666,-44.208894314278155
19,-52.600360874173354,-51.35642558931811,-48.431845961549875,-45.788457591608356,-44.475344003973554
20,-52.5060181860742,-51.18024154238175,-48.445115899589446,-45.8182349431499,-44.73769010276646
21,-52.42871103992868,-51.18805451679789,-48.66305178993969,-45.961880174214755,-44.687738142096
22,-52.427738077290705,-51.268312159128115,-48.54263306289575,-46.00538028785196,-44.91667772237839
23,-52.569062235955506,-51.207151992215344,-48.77101323109869,-46.00408673903857,-45.04260138544281
24,-52.50434708417851,-51.236003496722944,-48.72670302207364,-46.291022048843956,-45.13292568094193
25,-52.37014044820187,-51.20227709276677,-48.69134335289115,-46.5133107655916,-45.09833261351685
26,-52.495294674033616,-51.225918510115605,-48.85002037116587,-46.48609337393421,-45.11200470256474
27,-52.43225888975744,-51.30425934066193,-48.82995930784466,-46.38121957900937,-44.970941746968876
28,-52.3729081501499,-51.304920227287965,-48.6953376574919,-46.25615734079345,-45.045402422383226
29,-52.36033861253077,-51.18593640905148,-48.84462244535183,-46.17717822275221,-45.053047800255946
30,-52.36606803184127,-51.24706300862948,-48.79915348076078,-45.91964649603072,-44.87828816933058
31,-52.36201232308011,-51.24270576766853,-48.796674010115225,-46.04829488344264,-44.85262141346278
32,-52.370517104266774,-51.15951751475862,-48.82975757554233,-46.02896196842716,-44.95957068004049
33,-52.52850255609217,-51.29329565257746,-48.692437125122076,-46.08994434296916,-45.046536007141434
34,-52.61734049451311,-51.28213878471212,-48.6476219242955,-46.22329261737985,-45.08872871676708
35,-52.48677071029979,-51.33493251207893,-48.672893818029664,-46.38268341728724,-45.089128509865404
36,-52.53160844363715,-51.25436558942681,-48.60080134496097,-46.468939124009,-45.11875133601088
37,-52.54567820717419,-51.38233507244022,-48.71086251893392,-46.318735813769564,-45.05462498699243
38,-52.66561076268177,-51.47040422043051,-48.787464857547796,-46.24420855450035,-45.022137076253514
39,-52.573196113956975,-51.34174607599448,-48.817621034903425,-46.12146446260324,-44.88338120309479
40,-52.43961338803948,-51.376468688242824,-48.90956263503989,-46.21855730260187,-44.811082884510235
41,-52.374267292291,-51.433319865694855,-48.890196291113526,-46.12060847969773,-44.84543086476234
42,-52.36796611033739,-51.470807245750635,-48.856685452173195,-46.15046153456876,-44.83520143157938
43,-52.54985517454958,-51.40164036669251,-48.83906647405761,-46.10547082406187,-44.81701486920715
44,-52.624165845756416,-51.50409601882653,-48.98227504313496,-45.9767660891331,-44.68464100908475
45,-52.66331559372955,-51.50237964433828,-48.84216944085132,-45.9883857527124,-44.54945935742794
46,-52.83604576703741,-51.631829045765485,-48.82781509422301,-46.08004848128512,-44.51658834434012
47,-52.99046503241529,-51.741150711325965,-48.957458939684855,-45.98536216434505,-44.50500979242755
48,-53.04886806120144,-51.81035013125029,-48.931871050535726,-45.82506565022776,-44.639954354885205
49,-53.20580087551734,-51.76752755733389,-48.87225247234164,-45.83945677152855,-44.706020520955285
50,-53.04600759611485,-51.82847819401225,-49.0218141799857,-45.97232357599255,-44.69996271169675
51,-52.976367421472304,-51.77316681325505,-48.97401261980157,-45.905879885941005,-44.544683760207384
52,-52.992003781546046,-51.68923277679805,-49.01603673934047,-45.83202648598965,-44.534556732320894
53,-53.032625658621605,-51.759929928561455,-48.99652381182224,-45.79990284805203,-44.540811944276705
54,-53.19969720582918,-51.77811264634653,-49.056401885277566,-45.972399275115464,-44.587544544386816
55,-53.256213414598484,-51.834944150800986,-48.90391240969511,-45.91231034495809,-44.54712332947882
56,-53.42377704174341,-51.8388710904166,-48.94413472260004,-45.888660511762296,-44.77652258156031
