Date,CYRateDomainScale_EA,LiquidityTransitory_EA_RateDomain_APR,LiquidityPermanent_EA_RateDomain_APR,LiquidityStateTotal_EA_RateDomain_APR,LiquidityTrend_EA_RateDomain_APR,LiquidityConvenienceYield_EA_RateDomain_APR,SafetyTransitory_EA_RateDomain_APR,SafetyPermanent_EA_RateDomain_APR,SafetyStateTotal_EA_RateDomain_APR,SafetyTrend_EA_RateDomain_APR,SafetyConvenienceYield_EA_RateDomain_APR,ConvenienceYieldStateTotal_EA_RateDomain_APR,ConvenienceYieldTrend_EA_RateDomain_APR,ConvenienceYield_EA_RateDomain_APR,CYRateDomainScale_US,LiquidityTransitory_US_RateDomain_APR,LiquidityPermanent_US_RateDomain_APR,LiquidityStateTotal_US_RateDomain_APR,LiquidityTrend_US_RateDomain_APR,LiquidityConvenienceYield_US_RateDomain_APR,SafetyTransitory_US_RateDomain_APR,SafetyPermanent_US_RateDomain_APR,SafetyStateTotal_US_RateDomain_APR,SafetyTrend_US_RateDomain_APR,SafetyConvenienceYield_US_RateDomain_APR,ConvenienceYieldStateTotal_US_RateDomain_APR,ConvenienceYieldTrend_US_RateDomain_APR,ConvenienceYield_US_RateDomain_APR
1973-06-30,-2.893137720568763,0.43036406909916824,-2.6162217551840827,-2.1858576860849146,-1.3647559563579792,-3.5506136424428933,2.2369376801120056,-0.8858777087261055,1.3510599713859,-0.7519714430959781,0.5990885282899219,-0.8347977146990145,-2.1167273994539575,-2.951525114152592,-3.5395348494458267,0.24378190581708434,0.9653388900325045,1.2091207958495889,-1.6626047900990986,-0.4534839942495098,0.17903397476197785,-0.5492259144069486,-0.37019193964497066,-0.9199800997040103,-1.2901720393489808,0.8389288562046181,-2.5825848898031087,-1.743656033598473
1973-09-30,-2.893137720568763,-0.08953295350322259,-2.8233796792045585,-2.912912632707781,-1.3647559563579792,-4.27766858906576,0.18141397155648234,-1.0712444967947667,-0.8898305252382844,-0.7519714430959781,-1.6418019683342624,-3.802743157946065,-2.1167273994539575,-5.9194705573996345,-3.5395348494458267,0.6426981338131218,0.9187224493824868,1.5614205831956085,-1.6626047900990986,-0.10118420690349007,0.27728868119885053,-0.5554468007893483,-0.2781581195904977,-0.9199800997040103,-1.198138219294508,1.2832624636051109,-2.5825848898031087,-1.2993224261979888
1973-12-31,-2.893137720568763,-0.12864539558156318,-2.9729496681778906,-3.101595063759454,-1.3647559563579792,-4.466351020117433,-0.692679276063032,-1.194912583012259,-1.8875918590752911,-0.7519714430959781,-2.639563302171269,-4.989186922834745,-2.1167273994539575,-7.1059143222882915,-3.5395348494458267,0.42746291070300335,0.8679351787337004,1.2953980894367039,-1.6626047900990986,-0.36720670066239486,-1.3423624492883708,-0.5680226337183099,-1.9103850830066809,-0.9199800997040103,-2.830365182710691,-0.614986993569977,-2.5825848898031087,-3.197571883373083
1974-03-31,-2.893137720568763,-0.44917632824351567,-3.140548993230976,-3.589725321474492,-1.3647559563579792,-4.954481277832471,-1.789144715243817,-1.332531259329664,-3.121675974573481,-0.7519714430959781,-3.8736474176694586,-6.711401296047972,-2.1167273994539575,-8.82812869550146,-3.5395348494458267,-1.0210775710011035,0.06784456260240154,-0.953233008398702,-1.6626047900990986,-2.6158377984978007,-1.1532788313784232,-0.6327981993505803,-1.7860770307290035,-0.9199800997040103,-2.706057130433014,-2.7393100391277057,-2.5825848898031087,-5.32189492893079
1974-06-30,-2.893137720568763,0.013115296447789025,-3.2522041333123637,-3.2390888368645747,-1.3647559563579792,-4.603844793222554,-0.41074433932622334,-1.385668194144342,-1.7964125334705654,-0.7519714430959781,-2.5483839765665435,-5.03550137033514,-2.1167273994539575,-7.152228769788613,-3.5395348494458267,-0.4198560450953971,-0.024114340056492673,-0.4439703851518898,-1.6626047900990986,-2.1065751752509887,-0.32763291343768475,-0.6308799934017861,-0.9585129068394708,-0.9199800997040103,-1.8784930065434808,-1.4024832919913608,-2.5825848898031087,-3.9850681817944458
1974-09-30,-2.893137720568763,-0.25957630103610935,-3.4723467777953525,-3.7319230788314615,-1.3647559563579792,-5.096679035189441,-0.6305113297269932,-1.5501965085671467,-2.18070783829414,-0.7519714430959781,-2.932679281390118,-5.912630917125601,-2.1167273994539575,-8.029358316579039,-3.5395348494458267,-1.5565717646321864,-0.12666642443279413,-1.6832381890649806,-1.6626047900990986,-3.3458429791640794,-2.212378941603661,-0.5987640114355117,-2.8111429530391727,-0.9199800997040103,-3.731123052743183,-4.494381142104153,-2.5825848898031087,-7.07696603190724
1974-12-31,-2.893137720568763,-0.1509732535505885,-3.5326589385518914,-3.68363219210248,-1.3647559563579792,-5.048388148460459,0.3732725869421237,-1.5755812429960163,-1.2023086560538927,-0.7519714430959781,-1.9542800991498708,-4.885940848156372,-2.1167273994539575,-7.0026682476098,-3.5395348494458267,-0.4814750315174425,-0.033759584345889396,-0.5152346158633319,-1.6626047900990986,-2.1778394059624304,-0.8652361405036414,-0.6150902345198328,-1.480326375023474,-0.9199800997040103,-2.4003064747274845,-1.9955609908868062,-2.5825848898031087,-4.578145880689897
1975-03-31,-2.893137720568763,0.2783215117456482,-3.416434841453935,-3.138113329708287,-1.3647559563579792,-4.502869286066266,2.745152857575243,-1.4470439223445524,1.2981089352306905,-0.7519714430959781,0.5461374921347124,-1.8400043944775963,-2.1167273994539575,-3.9567317939309996,-3.5395348494458267,-0.01602056410576267,-0.1357426821572244,-0.15176324626298707,-1.6626047900990986,-1.8143680363620858,0.1615922169982649,-0.6771107525467273,-0.5155185355484624,-0.9199800997040103,-1.4354986352524726,-0.6672817818114495,-2.5825848898031087,-3.2498666716145457
1975-06-30,-2.893137720568763,0.4027940690921295,-3.2355090962549515,-2.832715027162822,-1.3647559563579792,-4.197470983520801,4.1281021607208475,-1.285915880026996,2.8421862806938516,-0.7519714430959781,2.0902148375978737,0.009471253531029473,-2.1167273994539575,-2.1072561459223786,-3.5395348494458267,-1.223142574512918,-0.15238801904558943,-1.3755305935585074,-1.6626047900990986,-3.038135383657606,-1.7523676223969398,-0.663870769097029,-2.4162383914939687,-0.9199800997040103,-3.3362184911979793,-3.7917689850524767,-2.5825848898031087,-6.374353874855579
1975-09-30,-2.893137720568763,0.36681432137331366,-3.2280496429798635,-2.8612353216065496,-1.3647559563579792,-4.225991277964529,4.452520603917777,-1.278566735719556,3.1739538681982205,-0.7519714430959781,2.4219824251022426,0.31271854659167087,-2.1167273994539575,-1.8040088528617488,-3.5395348494458267,-1.0377819910316306,0.06040302933219494,-0.9773789616994356,-1.6626047900990986,-2.639983751798534,-1.5097263743393294,-0.6103369046689688,-2.1200632790082983,-0.9199800997040103,-3.0400433787123085,-3.0974422407077338,-2.5825848898031087,-5.68002713051084
1975-12-31,-2.893137720568763,0.3286574724916504,-3.2371595940497366,-2.908502121558086,-1.3647559563579792,-4.273258077916066,4.298505628849758,-1.2886376713676655,3.0098679574820917,-0.7519714430959781,2.257896514386114,0.10136583592400533,-2.1167273994539575,-2.0153615635294155,-3.5395348494458267,1.7256357827811761,0.46032495319599975,2.1859607359771758,-1.6626047900990986,0.5233559458780772,4.468555878667218,-0.41455172619482705,4.054004152472391,-0.9199800997040103,3.1340240527683814,6.239964888449567,-2.5825848898031087,3.6573799986464612
1976-03-31,-2.893137720568763,0.06654183367484122,-3.290502383082663,-3.2239605494078214,-1.3647559563579792,-4.588716505765801,3.181997786839236,-1.347472090800987,1.834525696038249,-0.7519714430959781,1.082554252942271,-1.3894348533695726,-2.1167273994539575,-3.506162252822997,-3.5395348494458267,1.7849495786700513,0.41936547125524304,2.2043150499252944,-1.6626047900990986,0.5417102598261957,6.209751330492698,-0.3391004465558127,5.870650883936885,-0.9199800997040103,4.950670784232875,8.07496593386218,-2.5825848898031087,5.492381044059062
1976-06-30,-2.893137720568763,-0.05139469822970979,-3.397589585906066,-3.448984284135776,-1.3647559563579792,-4.813740240493755,2.5797652639377597,-1.434985943178524,1.144779320759236,-0.7519714430959781,0.39280787766325803,-2.30420496337654,-2.1167273994539575,-4.420932362829954,-3.5395348494458267,0.9259131836380979,0.24985412853446776,1.1757673121725658,-1.6626047900990986,-0.48683747792653287,5.088993674016256,-0.3565933586360703,4.732400315380185,-0.9199800997040103,3.812420215676175,5.908167627552751,-2.5825848898031087,3.325582737749606
1976-09-30,-2.893137720568763,0.12433327951847058,-3.526432761831423,-3.402099482312952,-1.3647559563579792,-4.766855438670931,2.5653716769953654,-1.531571595762659,1.0338000812327066,-0.7519714430959781,0.2818286381367285,-2.368299401080246,-2.1167273994539575,-4.485026800533688,-3.5395348494458267,0.03574048898896691,0.10332572456480918,0.13906621355377607,-1.6626047900990986,-1.5235385765453224,3.5930533525007786,-0.3817720616879154,3.2112812908128636,-0.9199800997040103,2.2913011911088534,3.3503475043666398,-2.5825848898031087,0.7677626145634947
1976-12-31,-2.893137720568763,0.08066162544761384,-3.5872609526772123,-3.5065993272295986,-1.3647559563579792,-4.871355283587578,2.1205481053909265,-1.5933064327794095,0.5272416726115168,-0.7519714430959781,-0.22472977048446127,-2.9793576546180818,-2.1167273994539575,-5.096085054071495,-3.5395348494458267,0.51619678267293,0.1189552765144263,0.6351520591873563,-1.6626047900990986,-1.0274527309117423,4.751319782391021,-0.33780156220849245,4.413518220182529,-0.9199800997040103,3.4935381204785187,5.048670279369885,-2.5825848898031087,2.466085389566749
1977-03-31,-2.893137720568763,-0.01077821767128454,-3.665233298476543,-3.6760115161478275,-1.3647559563579792,-5.040767472505807,1.416010662445196,-1.673714491624682,-0.257703829179486,-0.7519714430959781,-1.009675272275464,-3.9337153453273137,-2.1167273994539575,-6.050442744780728,-3.5395348494458267,-0.07691557740352285,0.16275494015543487,0.08583936275191201,-1.6626047900990986,-1.5767654273471867,3.219662486529391,-0.3372703555472115,2.8823921309821796,-0.9199800997040103,1.9624120312781694,2.9682314937340917,-2.5825848898031087,0.38564660393095657
1977-06-30,-2.893137720568763,-0.2046920657644358,-3.6374146166543952,-3.842106682418831,-1.3647559563579792,-5.20686263877681,0.7945696335274891,-1.665759615957286,-0.8711899824297968,-0.7519714430959781,-1.6231614255257747,-4.713296664848628,-2.1167273994539575,-6.830024064302057,-3.5395348494458267,0.4692016617764049,0.07238014423091094,0.5415818060073158,-1.6626047900990986,-1.1210229840917827,4.1242025571058125,-0.40773796818857594,3.716464588917237,-0.9199800997040103,2.796484489213227,4.258046394924553,-2.5825848898031087,1.6754615051214308
1977-09-30,-2.893137720568763,0.1626282058681595,-3.617756873094524,-3.4551286672263646,-1.3647559563579792,-4.819884623584343,1.9223287614541187,-1.6413036919146475,0.28102506953947115,-0.7519714430959781,-0.47094637355650687,-3.1741035976868934,-2.1167273994539575,-5.290830997140329,-3.5395348494458267,0.37544052246762694,0.08611944859497181,0.4615599710625987,-1.6626047900990986,-1.2010448190365,3.72431314889431,-0.44656724980429774,3.2777458990900126,-0.9199800997040103,2.357765799386002,3.739305870152611,-2.5825848898031087,1.156720980349496
1977-12-31,-2.893137720568763,-0.09861332934158926,-3.6252153848463213,-3.7238287141879103,-1.3647559563579792,-5.088584670545889,1.202909727248296,-1.667805300092893,-0.46489557284459687,-0.7519714430959781,-1.216867015940575,-4.188724287032508,-2.1167273994539575,-6.3054516864859815,-3.5395348494458267,0.8040658942727148,0.13020618198650535,0.9342720762592203,-1.6626047900990986,-0.7283327138398784,4.05131094484511,-0.44663894439170765,3.604672000453402,-0.9199800997040103,2.684691900749392,4.538944076712622,-2.5825848898031087,1.9563591869094992
1978-03-31,-2.893137720568763,-0.17429095339236256,-3.6149511906039575,-3.7892421439963204,-1.3647559563579792,-5.1539981003543,1.1222488831854183,-1.6691414925610808,-0.5468926093756626,-0.7519714430959781,-1.2988640524716408,-4.336134753371983,-2.1167273994539575,-6.452862152825482,-3.5395348494458267,0.7122374786835218,-0.08777085270952191,0.6244666259739999,-1.6626047900990986,-1.0381381641250989,4.562340993138203,-0.49105419265508926,4.071286800483113,-0.9199800997040103,3.1513067007791036,4.695753426457114,-2.5825848898031087,2.1131685366540083
1978-06-30,-2.893137720568763,0.502837071280894,-3.4817203751092043,-2.9788833038283102,-1.3647559563579792,-4.343639260186289,3.2302379884835433,-1.544218582843583,1.6860194056399604,-0.7519714430959781,0.9340479625439824,-1.2928638981883498,-2.1167273994539575,-3.4095912976418687,-3.5395348494458267,0.36519025999783755,-0.16200507691800559,0.20318518307983197,-1.6626047900990986,-1.4594196070192667,3.7685066446640794,-0.5073060231736427,3.261200621490437,-0.9199800997040103,2.3412205217864264,3.4643858045702687,-2.5825848898031087,0.8818009147671639
1978-09-30,-2.893137720568763,0.17408686183448524,-3.5257462798828176,-3.3516594180483326,-1.3647559563579792,-4.716415374406312,2.1673600817029053,-1.6050472677308303,0.5623128139720751,-0.7519714430959781,-0.18965862912390294,-2.7893466040762576,-2.1167273994539575,-4.9060740035298105,-3.5395348494458267,0.31352467336132256,-0.1702608631265602,0.14326381023476237,-1.6626047900990986,-1.5193409798643362,3.2342850368752365,-0.5529240023590513,2.6813610345161853,-0.9199800997040103,1.761380934812175,2.824624844750948,-2.5825848898031087,0.24203995494787162
1978-12-31,-2.893137720568763,-0.2356157931277198,-3.615741100633625,-3.851356893761345,-1.3647559563579792,-5.216112850119324,0.565630384649649,-1.7125503793553987,-1.1469199947057496,-0.7519714430959781,-1.8988914378017279,-4.998276888467094,-2.1167273994539575,-7.115004287920674,-3.5395348494458267,0.3737168618415467,-0.21942990389221204,0.1542869579493346,-1.6626047900990986,-1.5083178321497641,2.961726358861764,-0.5961421743412119,2.365584184520552,-0.9199800997040103,1.4456040848165417,2.5198711424698867,-2.5825848898031087,-0.0627137473332044
1979-03-31,-2.893137720568763,-0.049086671281793164,-3.695942228754146,-3.745028900035939,-1.3647559563579792,-5.109784856393918,0.7327098985175445,-1.7863499790856747,-1.0536400805681303,-0.7519714430959781,-1.8056115236641082,-4.798668980604069,-2.1167273994539575,-6.915396380057641,-3.5395348494458267,0.5979678783417008,-0.29739610394130966,0.3005717744003912,-1.6626047900990986,-1.3620330156987075,3.1039023965567996,-0.6422388318126995,2.4616635647441,-0.9199800997040103,1.5416834650400897,2.762235339144491,-2.5825848898031087,0.1796504493414079
1979-06-30,-2.893137720568763,0.6293516618288161,-3.681432450565045,-3.052080788736229,-1.3647559563579792,-4.4168367450942085,2.4820419496533095,-1.758576787415395,0.7234651622379146,-0.7519714430959781,-0.02850628085806347,-2.3286156264983147,-2.1167273994539575,-4.445343025951878,-3.5395348494458267,-0.5715259709794979,-0.29431111677852184,-0.8658370877580197,-1.6626047900990986,-2.5284418778571185,-0.18355673697486857,-0.6760668910323683,-0.8596236280072369,-0.9199800997040103,-1.7796037277112473,-1.7254607157652564,-2.5825848898031087,-4.3080456055683465
1979-09-30,-2.893137720568763,-0.3067357430426093,-3.952934251933138,-4.259669994975748,-1.3647559563579792,-5.624425951333726,-1.0456569760450973,-2.0327587218259495,-3.0784156978710473,-0.7519714430959781,-3.830387140967025,-7.338085692846795,-2.1167273994539575,-9.45481309230042,-3.5395348494458267,0.2952992308476213,-0.349797895914249,-0.0544986650666277,-1.6626047900990986,-1.7171034551657263,1.3890151819721313,-0.7086491232787211,0.6803660586934103,-0.9199800997040103,-0.23961404101060005,0.6258673936267826,-2.5825848898031087,-1.956717496176275
