date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1984-09-30,0.6666144888387793,-46.53619078894367,0.5638788627142399,0.8848717246543014,0.9344115829107658,2.8475,0.329200495080606,1.1872776356996517,0.4600000000000004,,,,0.7599520208610544,,,,,,
1984-12-31,0.5256294662914218,-46.563226495064036,0.055900016992777024,0.7448299189632746,0.7084632977115923,2.315,0.8669223205067134,1.0583973438032344,0.4674999999999998,,,,0.8027165291298544,,,,,,
1985-03-31,0.6739132365465306,-46.508446879721774,0.27301208033977953,0.9838925850293112,1.3554900214383991,2.12,1.580902065598977,-0.022394455905172528,0.4525000000000001,,,,0.5466347671405969,,,,,,
1985-06-30,0.5874127462508372,-46.63306081734781,0.30170232012630693,0.6413831473286891,0.8627868144158057,1.98,0.79161848395084,0.5397271446518179,0.5524999999999998,,,,0.4276651042318669,,,,,,
1985-09-30,1.2259865990756014,-46.83968598219737,0.8652590154795414,0.60199666368832,1.022434371560399,1.975,1.7730042809100066,-0.8337779654230479,0.5325000000000002,,,,0.91602077882732,,,,,,
1985-12-31,0.45245778887818,-46.350148121486065,1.3139399424816955,0.5574423009822027,0.7146634790433204,2.025,0.06504890362004634,1.67502256897908,0.5550000000000002,,,,0.2723139581903622,,,,,,
1986-03-31,0.641520824776376,-45.98093319267672,0.9203685637175163,0.4961437512026379,1.0732432442458695,1.9575,0.793873923774191,0.01564390809465216,0.6149999999999998,,,,0.6944197370500005,,,,,,
1986-06-30,0.16244967496737983,-46.41212123201988,0.7722193024246593,0.37775003027702425,0.6826628866854811,1.73,0.31845516604500634,0.11409985405397699,0.6675,,,,-0.009611483652471886,,,,,,
1986-09-30,0.6666455041150932,-46.001202419072655,0.8328632445056994,0.4090695525908572,0.6857346335233494,1.5525,1.5825978650530148,-0.3057529526391281,0.7175,,,,0.33898059227359667,,,,,,
1986-12-31,0.24959198388156967,-45.81298434801112,0.7868721849682625,0.543474380080422,0.8109940248086644,1.5675,0.3841538691478741,0.5814985537729398,0.7075,,,,0.4976779912382656,,,,,,
1987-03-31,0.4539697679375454,-44.87682285885447,-0.1990223702082683,0.6376379443937097,0.6300522407959086,1.555,0.11235489287169109,-2.288267791761281,0.6174999999999999,,,,0.745560615814056,,,,,,
1987-06-30,0.7897422465767856,-44.59540865677594,0.037388270594423956,0.690311863217552,0.9668296699236301,1.6625,1.339033390114297,0.7712889205750556,0.5049999999999999,,,,1.2986566457906634,,,,,,
1987-09-30,0.5808548003081948,-44.2473705704237,0.260987125813511,0.755004763202205,0.892403703588629,1.71,1.037305994271831,0.9686999147194453,0.5074999999999998,,,,1.1606614516354252,,,,,,
1987-12-31,1.4206976552142092,-43.94532365831475,0.38788054315476717,0.7940182397070394,1.0099692057702558,1.73,-0.002938923576967234,-0.173623957542976,0.5650000000000004,,,,1.0457521674223313,,,,,,
1988-03-31,0.23668348625555113,-44.01656666295341,0.9480602559140072,0.7803778354101176,0.9615282256576485,1.6675,1.4778658561007685,-0.1322163808057386,0.5825,,,,0.9078538182623608,,,,,,
1988-06-30,1.0261362010658082,-43.8321105423276,0.23242967626331823,0.9683570547604159,1.203488808977049,1.7875,0.5860362791671347,1.3283861802903725,0.5175000000000001,,,,0.8655122003525362,,,,,,
1988-09-30,0.3052618427300424,-43.868917435389385,0.03927544414005224,1.1888239188545313,1.146375676970024,1.995,0.6432508251279723,-0.4933356324813634,0.49250000000000016,,,,0.6188758402066896,,,,,,
1988-12-31,1.0471088728546851,-43.23914174416974,-0.10973484315441318,0.8600423655696687,1.11045239415688,2.1175,0.9991014985921254,0.9807689905226971,0.38749999999999973,,,,1.084147177684247,,,,,,
1989-03-31,0.7344862913232331,-42.75282796652065,-0.7592835919348173,1.0372760489536503,1.086042273085841,2.3625,0.2948570883374524,0.1322288836825683,0.35749999999999993,,,,0.33098763099681516,,,,,,
1989-06-30,0.4839110425700288,-43.00196775086897,-0.649539937842003,1.0599653036294399,0.9050464355026655,2.4325,0.4699864203861148,-0.5617137904805545,0.3999999999999999,,,,-0.45455043240824056,,,,,,
1989-09-30,0.46408217293041343,-43.03075360284988,0.1648141195293551,0.7271615183737978,0.7408462263910565,2.27,0.5501896211002277,1.236749865838707,0.4450000000000003,,,,0.13996584805754386,,,,,,
