date,mean
2007-03-31,-0.06821896060218768
2007-06-30,-0.06743306038092828
2007-09-30,-0.06665680568512444
2007-12-31,-0.06589007120323986
2008-03-31,-0.06513273327686098
2008-06-30,-0.06438466988245922
2008-09-30,-0.06364576061319277
2008-12-31,-0.06291588666068676
2009-03-31,-0.06219493079686128
2009-06-30,-0.0614827773557487
2009-09-30,-0.0607793122152378
2009-12-31,-0.06008442277899656
2010-03-31,-0.059397997957982285
2010-06-30,-0.05871992815248617
2010-09-30,-0.058050105233766525
2010-12-31,-0.05738842252612025
2011-03-31,-0.056734774788441966
2011-06-30,-0.05608905819647125
2011-09-30,-0.05545117032454311
2011-12-31,-0.054821010127884484
2012-03-31,-0.054198477924654376
2012-06-30,-0.05358347537823094
2012-09-30,-0.052975905479647534
2012-12-31,-0.05237567253006714
2013-03-31,-0.0517826821235674
2013-06-30,-0.051196841129582005
2013-09-30,-0.050618057676289296
2013-12-31,-0.05004624113335504
2014-03-31,-0.049481302095420454
2014-06-30,-0.04892315236525574
2014-09-30,-0.048371704937698434
2014-12-31,-0.04782687398315605
2015-03-31,-0.047288574831656105
2015-06-30,-0.0467567239570611
2015-09-30,-0.046231238961222054
2015-12-31,-0.045712038558616
2016-03-31,-0.045199042561034075
2016-06-30,-0.04469217186237506
2016-09-30,-0.04419134842385436
2016-12-31,-0.04369649525906849
2017-03-31,-0.0432075364197812
2017-06-30,-0.04272439698119501
2017-09-30,-0.042247003027993335
2017-12-31,-0.0417752816403239
2018-03-31,-0.04130916087997494
2018-06-30,-0.04084856977675311
2018-09-30,-0.04039343831506753
2018-12-31,-0.03994369742067305
2019-03-31,-0.039499278947580485
2019-06-30,-0.03906011566521528
2019-09-30,-0.03862614124553759
2019-12-31,-0.03819729025072632
2020-03-31,-0.03777349812059877
2020-06-30,-0.03735470116055417
2020-09-30,-0.03694083652932617
2020-12-31,-0.03653184222737654
2021-03-31,-0.036127657084884635
2021-06-30,-0.035728220750479656
2021-09-30,-0.03533347367958228
2021-12-31,-0.03494335712342711
2022-03-31,-0.03455781311773054
2022-06-30,-0.03417678447190409
2022-09-30,-0.03380021475825201
2022-12-31,-0.033428048301353264
2023-03-31,-0.033060230167519744
2023-06-30,-0.03269670615440173
2023-09-30,-0.03233742278107976
2023-12-31,-0.031982327277687295
2024-03-31,-0.03163136757565482
2024-06-30,-0.03128449229793773
2024-09-30,-0.030941650749195138
2024-12-31,-0.030602792906610055
2025-03-31,-0.030267869410280035
2025-06-30,-0.029936831554006893
2025-09-30,-0.029609631276205306
2025-12-31,-0.029286221151002823
2026-03-31,-0.02896655437923784
2026-06-30,-0.028650584779809835
2026-09-30,-0.028338266781108817
2026-12-31,-0.028029555412401846
2027-03-31,-0.02772440629554615
2027-06-30,-0.02742277563677875
2027-09-30,-0.027124620218432233
2027-12-31,-0.026829897391096175
2028-03-31,-0.0265385650656412
2028-06-30,-0.02625058170530506
2028-09-30,-0.025965906318186183
2028-12-31,-0.025684498449639576
2029-03-31,-0.02540631817466049
2029-06-30,-0.025131326090739287
2029-09-30,-0.024859483310409325
2029-12-31,-0.024590751454295956
2030-03-31,-0.024325092643810498
2030-06-30,-0.024062469494438604
2030-09-30,-0.02380284510878722
2030-12-31,-0.023546183069896864
2031-03-31,-0.023292447434393432
2031-06-30,-0.023041602726198068
2031-09-30,-0.022793613929858625
2031-12-31,-0.022548446484306622
2032-03-31,-0.02230606627642065
2032-06-30,-0.022066439634985974
2032-09-30,-0.021829533324630668
2032-12-31,-0.02159531453954197
2033-03-31,-0.0213637508978132
2033-06-30,-0.02113481043545784
2033-09-30,-0.02090846160069329
2033-12-31,-0.020684673248319768
2034-03-31,-0.02046341463396964
2034-06-30,-0.020244655408724554
2034-09-30,-0.020028365613703886
2034-12-31,-0.01981451567455067
2035-03-31,-0.019603076396298186
2035-06-30,-0.01939401895805265
2035-09-30,-0.019187314908024805
2035-12-31,-0.018982936158291608
2036-03-31,-0.01878085497999321
2036-06-30,-0.0185810439981485
2036-09-30,-0.018383476187178754
2036-12-31,-0.018188124865820443
2037-03-31,-0.017994963692590182
2037-06-30,-0.017803966661157272
2037-09-30,-0.017615108095679927
2037-12-31,-0.017428362646295575
2038-03-31,-0.017243705284829436
2038-06-30,-0.017061111300314735
2038-09-30,-0.01688055629468188
2038-12-31,-0.01670201617851047
2039-03-31,-0.01652546716684844
2039-06-30,-0.016350885775136964
