date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,rm_shl1,rm_shl2,rm_shl3,rm_shl4,rm_shl5,rm_shl6,dettrend,detrendedMean
2007-03-31,-0.0010224768962618924,-0.002462112658219162,-0.06785420070610781,-0.008527793491885927,-0.18268950985609322,0.0030290279278366583,-1.523068695608032e-5,0.25715680244891015,-0.06803130270092161,-0.007624145968121443,0.0021576632557973596,0.0,0.0,-0.4131718232017412,0.0,-0.013732918833087027,0.0,0.0,0.1812083610341464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250901913090745,0.3062135853030501
2007-06-30,-0.001161005138039517,-0.0026138439676248737,-0.08246326770854351,-0.00794656061283705,-0.16995927215192053,0.0016673574522174661,4.581835315597971e-5,-0.01932607916618201,-0.06792338986538748,-0.007705126179358146,0.001281643056172399,0.0,0.0,-0.392621828696027,0.0,-0.013755568419493436,0.0,0.0,0.32445214036322945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214552277734597,0.18361790328724759
2007-09-30,-0.0012986839144524254,-0.002744173758817414,-0.10402921393050102,-0.008258498082047705,-0.1531980151633472,0.00724313908393448,3.5233471029627594e-5,0.03816506608107506,-0.06597934013989892,-0.007838999263887203,0.0007856769407954545,0.0,0.0,-0.3267229362316382,0.0,-0.010859766698700923,0.0,0.0,-0.12044427132203994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178554033067218,-0.14258559759916523
2007-12-31,-0.0013478262469779345,-0.002917784537070922,-0.15332814444993792,-0.008099827677909843,-0.15414175794687957,0.013248002266297298,-1.1579616887580357e-5,0.0889434779351106,-0.0660553845034828,-0.00784446733299582,0.0005466330843306721,0.0,0.0,-0.3175430136153401,0.0,-0.01058425620461545,0.0,0.0,0.9520332455258185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142903425072843,0.9625476360411334
2008-03-31,-0.001418844692069321,-0.0030652934747466,-0.17981987758693974,-0.008994012469909496,-0.15019118862402703,0.02415360743317496,-2.351204597683676e-6,0.2021285690119834,-0.07508774424225262,-0.00776505240904779,-0.0001771261593730422,0.0,0.0,-0.2548322582281104,0.0,-0.00839906319843875,0.0,0.0,1.0003754335869086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6107596744294508,1.1685149597046252
2008-06-30,-0.0014224264335394032,-0.0032299250275813485,-0.2002416487044134,-0.009826263169854244,-0.15350006673067185,0.026683671552318877,-1.936359794729725e-5,-0.11294313149063928,-0.06758990304170931,-0.007877457278726574,-0.0006260517437239876,0.0,0.0,-0.2582975494707651,0.0,-0.002318184085670083,0.0,0.0,0.407353086326423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607263032514993,0.22446678562511035
2008-09-30,-0.0013080118418828945,-0.00335553605883554,-0.20863789412045586,-0.01121436402278242,-0.1456789038799311,0.03666143477771833,0.00013798451385937938,-0.2261508327404793,-0.07854710159708178,-0.007996752738048674,-0.001326796207357095,0.0,0.0,-0.1923878312995675,0.0,0.0055884452713428345,0.0,0.0,0.2533564184428627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038000545272038,0.020385671471534472
2008-12-31,-0.001202764832075598,-0.0033478273971931927,-0.27917694526909953,-0.014216354653628915,-0.16435958997247369,0.07758435012148457,0.0003821988976637769,-0.05886408460408221,-0.07102308960520443,-0.007931271264849382,-0.002497080062890955,0.0,0.0,-0.1169105090502276,0.0,0.02326848570730622,0.0,0.0,-0.19809498863114783,0.0,0.0,0.0,0.0,0.0006211261559085912,-0.00011137109708903026,-0.00021258107456567643,-0.0004885338551585683,-0.0004255373692529929,-0.0007016872317522349,0.6003703824855045,-0.22397350150817896
2009-03-31,-0.0008445895986253227,-0.003300843852438451,-0.2959341543925409,-0.01712079512502518,-0.18996755381895936,0.09127106278785657,0.0001849061031622412,-0.4005559757177757,-0.0441503268107768,-0.00766248154667748,-0.003376247062303328,0.0,0.0,-0.1260476614496242,0.0,0.03864272981586314,0.0,0.0,-0.5275264297328386,0.0,0.0,0.0,0.0,0.0005589148597495708,-0.0005111497595633452,-0.0009274558717131676,-0.0013256449269527515,-0.001490335737586168,-0.0021544052658972745,0.5969736626026956,-0.9131481533239505
2009-06-30,-0.0005917165698754445,-0.003228341875061158,-0.2539438936825511,-0.019140272160833582,-0.2064646568698869,0.08683902942274724,-8.454856954553946e-5,-0.6264263032600192,-0.02424068110093991,-0.0074724628451150465,-0.003351366718062909,0.0,0.0,-0.14556706656351226,0.0,0.035325446264211635,0.0,0.0,-0.11313187239173628,0.0,0.0,0.0,0.0,0.0005110370300709377,-0.000637321814256353,-0.0010481828889519207,-0.0015873435976643258,-0.0019837201124306425,-0.0029044298366032173,0.593609545222229,-0.7109359751330091
2009-09-30,-0.0004588931361015902,-0.0031170270695102253,-0.16238099173552234,-0.020938438662798653,-0.21561340139125695,0.06794368598008749,-0.00014583501971587864,-0.6928515009708036,-0.016465994979864007,-0.007327157349756863,-0.0026774504648607866,0.0,0.0,-0.14691384535068241,0.0,0.028848000522141426,0.0,0.0,-0.5039499875838294,0.0,0.0,0.0,0.0,0.0004091564207664433,-0.0005629800632789284,-0.0010309025137100747,-0.0017288083411837185,-0.0023120364704309893,-0.0030784764776803364,0.5902776847575897,-1.114956311313442
