date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,-1.3523550406231921,-2.481062003802645,1.7978426230659341,0.8646927051274251,-0.2381640520961584
1960-06-30,-1.133828970199935,-2.2499463619702977,1.98031590150527,1.0591209207330285,-0.025518911399832155
1960-09-30,-1.1624261213372424,-2.2745895393071436,1.907612291826141,1.0002909614260558,-0.07423931872428013
1960-12-31,-1.053903177269027,-2.146049047937156,1.9931619247573917,1.106671701272215,0.03471063142544889
1961-03-31,-0.9491152152854934,-2.0343693594863277,2.070497145399251,1.194924200866675,0.12940321262154666
1961-06-30,-0.9186300719858504,-2.0378468669551753,2.085725068408048,1.2249770640306412,0.15490666293811972
1961-09-30,-0.8269890029187512,-1.9446627092828646,2.1636588165146584,1.3108090456447794,0.24689111311005235
1961-12-31,-0.6598469740422512,-1.7727014886915806,2.35466732961608,1.4849119530378458,0.42108142659256836
1962-03-31,-0.511243703576854,-1.625127313650344,2.4852484607007743,1.639180672834194,0.5664145623231929
1962-06-30,-0.5130633380935734,-1.6265565212490305,2.5079374026271983,1.6525499921900337,0.572085160543506
1962-09-30,-0.39026626137095466,-1.4949717607648614,2.6155882102391517,1.7838733475109323,0.7024332385931058
1962-12-31,-0.27789838072248774,-1.3917265091309892,2.740470980065673,1.902568764409521,0.811583821760924
1963-03-31,-0.2566003191289683,-1.3695927122009257,2.769659871823696,1.933948852969683,0.8359607074469539
1963-06-30,-0.2530018959455482,-1.3608798220846277,2.806418416832069,1.9666243581123317,0.8528445593868744
1963-09-30,-0.16820938611529512,-1.3104463102168435,2.9074692882084685,2.0528017144718005,0.9387400186714383
1963-12-31,-0.15510715217058824,-1.28565585049909,2.9350320522126045,2.0868247917270137,0.9619217589188731
1964-03-31,-0.04687213878832974,-1.1877739968296934,3.066869948522613,2.218058180069308,1.081697888922032
1964-06-30,0.07466088241753277,-1.0733420572547838,3.221925544686742,2.3604756959203272,1.2172004060288153
1964-09-30,0.06022111554802656,-1.0960784039882867,3.2269325539504035,2.35394641650019,1.2112480636636909
1964-12-31,-0.004646999738092461,-1.1903115567105464,3.1971666548729774,2.3104104725374928,1.1528689268354069
1965-03-31,-0.01921224857268844,-1.2180912455431647,3.2068294104620376,2.3163392864003356,1.1424014192789291
1965-06-30,-0.057378885871319785,-1.2714928018879132,3.2076733211471034,2.309192023536608,1.1249477223477624
1965-09-30,-0.13247333544797835,-1.356498990590982,3.17637719355349,2.2746531301555786,1.0648247372903636
1965-12-31,-0.1274596094202627,-1.3764963346940458,3.212913441824778,2.2933883071598,1.079521071632626
1966-03-31,-0.2711282063519649,-1.5274673140670227,3.0996672659191193,2.19187075513651,0.9630419941337918
1966-06-30,-0.5472374410651728,-1.795072048204438,2.8615374204741046,1.9594398415646734,0.7083310960984299
1966-09-30,-0.6497418580244392,-1.9172844463180718,2.81066496886834,1.8776740047797236,0.6162708368438585
1966-12-31,-0.8383745905098441,-2.1089583562326357,2.6670887958793696,1.7366041665515684,0.4518269705824616
1967-03-31,-0.9256747608013107,-2.207898554915957,2.599776616652462,1.6810130984472584,0.37529890476877087
1967-06-30,-1.0022538332516011,-2.303691188594086,2.53492362857442,1.6067673429662874,0.30476747744122784
1967-09-30,-1.1891089118138631,-2.5157098383669414,2.383726735222322,1.4356779250202438,0.12593088382896475
1967-12-31,-1.3189871788312848,-2.665380155719707,2.292244837283783,1.3397237704992038,0.014838557597625203
1968-03-31,-1.540966694438949,-2.9223930307715564,2.1246458186548614,1.174943953245636,-0.188200408571514
1968-06-30,-1.646544256043132,-3.048291009084612,2.0449899531839493,1.0924834023799836,-0.285156846385579
1968-09-30,-1.8134183220344267,-3.2387899620189398,1.9019050490755185,0.9257481070917762,-0.45281166631482156
1968-12-31,-1.9107645089109462,-3.3362943654693513,1.8180679075153758,0.8543905288954579,-0.5392796147857613
1969-03-31,-1.903820234907779,-3.37348168041514,1.8600873755727232,0.8822169907902335,-0.5185697542702589
1969-06-30,-2.0676172347909403,-3.5475958307326474,1.7214998842747367,0.7416380901416293,-0.6738661026619021
1969-09-30,-2.1593341520338325,-3.6467459150522465,1.654572078786633,0.6758584679484705,-0.7505279646970966
1969-12-31,-2.1269137770137654,-3.6129981998399767,1.707151980721812,0.7155373200460762,-0.7108471781881309
1970-03-31,-2.455480405158744,-3.955020587006082,1.4221411706806784,0.4212821759413967,-1.0215975671880853
1970-06-30,-2.4972600290585563,-3.995618374050343,1.3841427189755398,0.3900491306926037,-1.0596248285601737
1970-09-30,-2.930721678565062,-4.448998519649373,1.0031499486936197,-0.010995850652792516,-1.4773239572184866
1970-12-31,-3.2746979139343964,-4.773393513924849,0.6712519099449248,-0.3442392483645027,-1.809790568576529
1971-03-31,-3.264619320229861,-4.770473524240092,0.6799592111179011,-0.34158584494388133,-1.8018509611201232
1971-06-30,-3.3963555921866284,-4.89790263602444,0.5734331961488128,-0.45693783394851417,-1.9244064195891675
1971-09-30,-3.39112935386537,-4.925519678438297,0.6080193695013707,-0.4247884938147135,-1.906649096933601
1971-12-31,-3.378010421577736,-4.944596665086605,0.6300084110249049,-0.40401453627110406,-1.9014387858152237
1972-03-31,-3.348817327092184,-4.903948972482742,0.6672530934822616,-0.3695274486411244,-1.8630426253679775
1972-06-30,-3.2375310784743387,-4.806030352772768,0.8175768025301453,-0.21629846990845514,-1.7346475726390076
1972-09-30,-3.3097183985474796,-4.869332909212758,0.7985871195356411,-0.26540223100240445,-1.7910016012064982
1972-12-31,-3.4130066709744247,-4.990051725725914,0.7634722263570368,-0.3186806439772809,-1.8706898505840917
1973-03-31,-2.9439273575765963,-4.530318047446812,1.238619683170986,0.16130876020436413,-1.3957821292217911
1973-06-30,-3.185005068410871,-4.796523232148748,1.0676824392781628,-0.034371079318357145,-1.6076793039883366
1973-09-30,-3.261271317893902,-4.890542661375136,1.066239442105827,-0.06931066599009217,-1.6689153627546711
1973-12-31,-3.466518688815939,-5.132155503607015,0.8724617247985031,-0.25323247629322765,-1.8742726142917665
1974-03-31,-3.5602387055368308,-5.250697492338233,0.8473139428808523,-0.315448731540229,-1.941374911333185
1974-06-30,-3.828916197965519,-5.57105436527406,0.62955480687317,-0.5275207153445747,-2.1920916202426226
1974-09-30,-4.153923189436726,-5.890721493542472,0.35752534795893354,-0.8233903942488103,-2.4894868130801857
1974-12-31,-4.558607944880373,-6.308376153567974,-0.07925612645442781,-1.2415761778003054,-2.8998798118649756
1975-03-31,-4.371849423428272,-6.0938063006124175,0.035719790762729575,-1.087357290321008,-2.7304537567124347
1975-06-30,-4.016721667027043,-5.728149843780628,0.38240770270431224,-0.7609020556014645,-2.381991144918777
1975-09-30,-3.7986193381433635,-5.516823307304618,0.5756555304916113,-0.5609804694473026,-2.1766444298916716
1975-12-31,-3.8014273874131073,-5.50080661280122,0.5280233213590735,-0.584320716054179,-2.187278558886679
1976-03-31,-3.6883875637728334,-5.401267385555067,0.6200363386604753,-0.4788576459755167,-2.0826334078929043
1976-06-30,-3.4582485421300717,-5.152552577782776,0.8198308830827405,-0.2823072869890808,-1.8726825438479506
1976-09-30,-3.3783162706649366,-5.043445653365276,0.848931301206818,-0.2124629458384386,-1.8025667038048236
1976-12-31,-3.4839657221734264,-5.144808765534351,0.713832299369936,-0.3486135082942683,-1.9179021762995432
1977-03-31,-3.2656433213430116,-4.926991300718885,0.8784816022377169,-0.17051605796564173,-1.7172553554202088
1977-06-30,-3.1018625710104706,-4.743982581131782,1.0114407072998475,-0.039795895709534124,-1.5624919159882324
1977-09-30,-2.9054603173078197,-4.523419143573738,1.1665295434658323,0.11672055823991334,-1.3852030230448937
1977-12-31,-2.6479770999306993,-4.249788286197809,1.3421424662594066,0.3370823240420071,-1.1532370708701507
1978-03-31,-2.4140226704954744,-4.0140538083984705,1.5099915579518788,0.5066387192581072,-0.951584418404007
1978-06-30,-2.3317410859764975,-3.8920694046362936,1.545470577793477,0.5488601718493493,-0.8899048731979831
1978-09-30,-2.1250143040273333,-3.686111576370106,1.6620013836748886,0.6839834468582704,-0.7164069265019922
1978-12-31,-1.925371562929639,-3.4324601492079276,1.7892884271881904,0.8259857273359481,-0.5513248163451484
1979-03-31,-1.6397652641486964,-3.112076963041603,1.9966362698676559,1.060703036213666,-0.2891791269927799
1979-06-30,-1.5958387530503808,-3.061305432215388,1.9486711713719131,1.03933087077236,-0.2785776450655614
1979-09-30,-1.2441427714968567,-2.698007215942342,2.2484855419875345,1.3361690642483905,0.037783064738733864
1979-12-31,-0.8837640434472758,-2.295626233473918,2.587558069597209,1.6629609319345078,0.386858847325148
1980-03-31,-1.0828228934815693,-2.456623630756682,2.3220069107219095,1.4189718421974713,0.17171197411714562
1980-06-30,-1.561550832411533,-2.9511359886622675,1.7608130498622736,0.8933056801939099,-0.3307911542038401
1980-09-30,-1.5051128153474744,-2.8865289632245004,1.7495294597656805,0.91877148117653,-0.291699404793521
1980-12-31,-1.5904253026776125,-2.938743695836603,1.665424367090787,0.8197948511349726,-0.38203817110012883
1981-03-31,-1.5691924246434605,-2.9319300795495433,1.6525374661539667,0.8190221288223634,-0.3678570027925213
1981-06-30,-1.5197744913694895,-2.856780170358082,1.6460265194053847,0.8471695228708953,-0.32889548807118113
