date,mean
2007-03-31,0.04161347891041833
2007-06-30,0.04108836399302383
2007-09-30,0.040570178771714815
2007-12-31,0.04005883157628705
2008-03-31,0.03955423183016435
2008-06-30,0.03905629004168551
2008-09-30,0.0385649177953685
2008-12-31,0.03808002774315372
2009-03-31,0.03760153359564078
2009-06-30,0.03712935011328085
2009-09-30,0.036663393097569594
2009-12-31,0.036203579382199744
2010-03-31,0.03574982682420938
2010-06-30,0.03530205429509613
2010-09-30,0.034860181671918705
2010-12-31,0.034424129828377004
2011-03-31,0.03399382062587501
2011-06-30,0.03356917690457174
2011-09-30,0.033150122474412
2011-12-31,0.032736582106145745
2012-03-31,0.032328481522342564
2012-06-30,0.03192574738839249
2012-09-30,0.03152830730349657
2012-12-31,0.03113608979166474
2013-03-31,0.030749024292700114
2013-06-30,0.030367041153188903
2013-09-30,0.029990071617492217
2013-12-31,0.02961804781874193
2014-03-31,0.029250902769841478
2014-06-30,0.028888570354481835
2014-09-30,0.028530985318160895
2014-12-31,0.02817808325922465
2015-03-31,0.02782980061991898
2015-06-30,0.027486074677463904
2015-09-30,0.027146843535144988
2015-12-31,0.02681204611343084
2016-03-31,0.02648162214111255
2016-06-30,0.026155512146474214
2016-09-30,0.025833657448489922
2016-12-31,0.025516000148052068
2017-03-31,0.025202483119235106
2017-06-30,0.024893050000593345
2017-09-30,0.0245876451864954
2017-12-31,0.024286213818499665
2018-03-31,0.02398870177676732
2018-06-30,0.023695055671520866
2018-09-30,0.02340522283454905
2018-12-31,0.023119151310748105
2019-03-31,0.022836789849722774
2019-06-30,0.022558087897426422
2019-09-30,0.02228299558785761
2019-12-31,0.02201146373480381
2020-03-31,0.021743443823642135
2020-06-30,0.021478888003192663
2020-09-30,0.021217749077624193
2020-12-31,0.020959980498422556
2021-03-31,0.020705536356410828
2021-06-30,0.020454371373833394
2021-09-30,0.020206440896494038
2021-12-31,0.01996170088595943
2022-03-31,0.01972010791182143
2022-06-30,0.01948161914402198
2022-09-30,0.01924619234524228
2022-12-31,0.019013785863354227
2023-03-31,0.018784358623934044
2023-06-30,0.018557870122847292
2023-09-30,0.01833428041889293
2023-12-31,0.01811355012651545
2024-03-31,0.01789564040858556
2024-06-30,0.017680512969244055
2024-09-30,0.017468130046815154
2024-12-31,0.017258454406788186
2025-03-31,0.01705144933486398
2025-06-30,0.016847078630072412
2025-09-30,0.016645306597958015
2025-12-31,0.016446098043831035
2026-03-31,0.016249418266090186
2026-06-30,0.01605523304961476
2026-09-30,0.01586350865922275
2026-12-31,0.01567421183319733
2027-03-31,0.01548730977688717
2027-06-30,0.015302770156370708
2027-09-30,0.015120561092190184
2027-12-31,0.014940651153156875
2028-03-31,0.01476300935022147
2028-06-30,0.01458760513041523
2028-09-30,0.01441440837085859
2028-12-31,0.014243389372837985
2029-03-31,0.014074518855950284
2029-06-30,0.013907767952315714
2029-09-30,0.013743108200856703
2029-12-31,0.013580511541647244
2030-03-31,0.013419950310323267
2030-06-30,0.013261397232566016
2030-09-30,0.01310482541864727
2030-12-31,0.012950208358041643
2031-03-31,0.012797519914105292
2031-06-30,0.012646734318819568
2031-09-30,0.012497826167597884
2031-12-31,0.012350770414157795
2032-03-31,0.012205542365458948
2032-06-30,0.012062117676701706
2032-09-30,0.011920472346389703
2032-12-31,0.011780582711455462
2033-03-31,0.011642425442449054
2033-06-30,0.011505977538786988
2033-09-30,0.011371216324061309
2033-12-31,0.01123811944141307
2034-03-31,0.011106664848962791
2034-06-30,0.010976830815301486
2034-09-30,0.0108485959150416
2034-12-31,0.01072193902442583
2035-03-31,0.010596839316995649
2035-06-30,0.010473276259314518
2035-09-30,0.01035122960675056
2035-12-31,0.010230679399317332
2036-03-31,0.010111605957565606
2036-06-30,0.009993989878535541
2036-09-30,0.009877812031760965
2036-12-31,0.009763053555330487
2037-03-31,0.009649695851999214
2037-06-30,0.00953772058535772
2037-09-30,0.009427109676048824
2037-12-31,0.009317845298042329
2038-03-31,0.009209909874956838
2038-06-30,0.009103286076434663
2038-09-30,0.00899795681456696
2038-12-31,0.0088939052403685
2039-03-31,0.008791114740302766
2039-06-30,0.008689568932855253
2039-09-30,0.008589251665153418
