date,50.0% LB,50.0% UB,mean
1960-03-31,-5.893563210889101e-16,-5.893563210889101e-16,-5.893563210889101e-16
1960-06-30,-3.6923514540257795e-16,-3.6923514540257795e-16,-3.6923514540257795e-16
1960-09-30,-4.529179055503463e-16,-4.529179055503463e-16,-4.529179055503463e-16
1960-12-31,-6.919572520921455e-16,-6.919572520921455e-16,-6.919572520921455e-16
1961-03-31,-8.210355056063599e-16,-8.210355056063599e-16,-8.210355056063599e-16
1961-06-30,-8.136014238710709e-16,-8.136014238710709e-16,-8.136014238710709e-16
1961-09-30,-8.282387762993071e-16,-8.282387762993071e-16,-8.282387762993071e-16
1961-12-31,-7.118582820189773e-16,-7.118582820189773e-16,-7.118582820189773e-16
1962-03-31,-6.552333660806387e-16,-6.552333660806387e-16,-6.552333660806387e-16
1962-06-30,-6.070118093206146e-16,-6.070118093206146e-16,-6.070118093206146e-16
1962-09-30,-6.959341066220101e-16,-6.959341066220101e-16,-6.959341066220101e-16
1962-12-31,-6.571604918456562e-16,-6.571604918456562e-16,-6.571604918456562e-16
1963-03-31,-7.735381225078971e-16,-7.735381225078971e-16,-7.735381225078971e-16
1963-06-30,-8.236883449595338e-16,-8.236883449595338e-16,-8.236883449595338e-16
1963-09-30,-7.15802583809089e-16,-7.15802583809089e-16,-7.15802583809089e-16
1963-12-31,-6.301842179604312e-16,-6.301842179604312e-16,-6.301842179604312e-16
1964-03-31,-6.697908537184227e-16,-6.697908537184227e-16,-6.697908537184227e-16
1964-06-30,-5.201507052545659e-16,-5.201507052545659e-16,-5.201507052545659e-16
1964-09-30,-5.935422714278513e-16,-5.935422714278513e-16,-5.935422714278513e-16
1964-12-31,-7.515960192050673e-16,-7.515960192050673e-16,-7.515960192050673e-16
1965-03-31,-7.9776298337678145e-16,-7.9776298337678145e-16,-7.9776298337678145e-16
1965-06-30,-6.967383437644188e-16,-6.967383437644188e-16,-6.967383437644188e-16
1965-09-30,-5.992193976395802e-16,-5.992193976395802e-16,-5.992193976395802e-16
1965-12-31,-5.848500271369638e-16,-5.848500271369638e-16,-5.848500271369638e-16
1966-03-31,-5.452053158660634e-16,-5.452053158660634e-16,-5.452053158660634e-16
1966-06-30,-4.712182268820195e-16,-4.712182268820195e-16,-4.712182268820195e-16
1966-09-30,-4.63506292050457e-16,-4.63506292050457e-16,-4.63506292050457e-16
1966-12-31,-5.272727731168404e-16,-5.272727731168404e-16,-5.272727731168404e-16
1967-03-31,-6.593885156814437e-16,-6.593885156814437e-16,-6.593885156814437e-16
1967-06-30,-7.126212328958542e-16,-7.126212328958542e-16,-7.126212328958542e-16
1967-09-30,-6.33057642577398e-16,-6.33057642577398e-16,-6.33057642577398e-16
1967-12-31,-5.918876916982138e-16,-5.918876916982138e-16,-5.918876916982138e-16
1968-03-31,-5.81610029074111e-16,-5.81610029074111e-16,-5.81610029074111e-16
1968-06-30,-4.4338612333181842e-16,-4.4338612333181842e-16,-4.4338612333181842e-16
1968-09-30,-4.799602899733581e-16,-4.799602899733581e-16,-4.799602899733581e-16
1968-12-31,-6.493198290800051e-16,-6.493198290800051e-16,-6.493198290800051e-16
1969-03-31,-5.243935870607103e-16,-5.243935870607103e-16,-5.243935870607103e-16
1969-06-30,-3.7542567950901204e-16,-3.7542567950901204e-16,-3.7542567950901204e-16
1969-09-30,-3.4970121407824593e-16,-3.4970121407824593e-16,-3.4970121407824593e-16
1969-12-31,-2.400399070742555e-16,-2.400399070742555e-16,-2.400399070742555e-16
1970-03-31,-2.9075438647556086e-16,-2.9075438647556086e-16,-2.9075438647556086e-16
1970-06-30,-5.563969836806102e-16,-5.563969836806102e-16,-5.563969836806102e-16
1970-09-30,-6.67053985583267e-16,-6.67053985583267e-16,-6.67053985583267e-16
1970-12-31,-6.852526699912448e-16,-6.852526699912448e-16,-6.852526699912448e-16
1971-03-31,-7.131801322651834e-16,-7.131801322651834e-16,-7.131801322651834e-16
1971-06-30,-6.757113236965411e-16,-6.757113236965411e-16,-6.757113236965411e-16
1971-09-30,-4.842398700741354e-16,-4.842398700741354e-16,-4.842398700741354e-16
1971-12-31,-3.2482630038276184e-16,-3.2482630038276184e-16,-3.2482630038276184e-16
1972-03-31,-1.608273180182366e-16,-1.608273180182366e-16,-1.608273180182366e-16
1972-06-30,-1.8578725622477808e-17,-1.8578725622477808e-17,-1.8578725622477808e-17
1972-09-30,-7.44064941788095e-17,-7.44064941788095e-17,-7.44064941788095e-17
1972-12-31,-1.8821413166593815e-16,-1.8821413166593815e-16,-1.8821413166593815e-16
1973-03-31,-7.126091700977825e-17,-7.126091700977825e-17,-7.126091700977825e-17
1973-06-30,1.1006429977271539e-16,1.1006429977271539e-16,1.1006429977271539e-16
1973-09-30,7.384967879077532e-17,7.384967879077532e-17,7.384967879077532e-17
1973-12-31,-1.875366516960183e-17,-1.875366516960183e-17,-1.875366516960183e-17
1974-03-31,8.102572687743071e-17,8.102572687743071e-17,8.102572687743071e-17
1974-06-30,-1.513518808824357e-17,-1.513518808824357e-17,-1.513518808824357e-17
1974-09-30,-1.4293033846447912e-16,-1.4293033846447912e-16,-1.4293033846447912e-16
1974-12-31,-4.2107689862376835e-16,-4.2107689862376835e-16,-4.2107689862376835e-16
1975-03-31,-5.433294992315553e-16,-5.433294992315553e-16,-5.433294992315553e-16
1975-06-30,-6.656962676854802e-16,-6.656962676854802e-16,-6.656962676854802e-16
1975-09-30,-6.037128977682289e-16,-6.037128977682289e-16,-6.037128977682289e-16
1975-12-31,-5.191977186130262e-16,-5.191977186130262e-16,-5.191977186130262e-16
1976-03-31,-4.0218598306277526e-16,-4.0218598306277526e-16,-4.0218598306277526e-16
1976-06-30,-2.8425525374970114e-16,-2.8425525374970114e-16,-2.8425525374970114e-16
1976-09-30,-9.355003754933402e-17,-9.355003754933402e-17,-9.355003754933402e-17
1976-12-31,-2.6094420752408076e-16,-2.6094420752408076e-16,-2.6094420752408076e-16
1977-03-31,-2.5620170019897817e-16,-2.5620170019897817e-16,-2.5620170019897817e-16
1977-06-30,-1.0729050604613546e-16,-1.0729050604613546e-16,-1.0729050604613546e-16
1977-09-30,7.216749232775896e-17,7.216749232775896e-17,7.216749232775896e-17
1977-12-31,2.4225292794529695e-16,2.4225292794529695e-16,2.4225292794529695e-16
1978-03-31,1.9825888085552544e-16,1.9825888085552544e-16,1.9825888085552544e-16
1978-06-30,1.156815055245406e-16,1.156815055245406e-16,1.156815055245406e-16
1978-09-30,2.1674044225422966e-16,2.1674044225422966e-16,2.1674044225422966e-16
1978-12-31,4.061862431377383e-16,4.061862431377383e-16,4.061862431377383e-16
1979-03-31,4.832498142569732e-16,4.832498142569732e-16,4.832498142569732e-16
1979-06-30,5.403694086782933e-16,5.403694086782933e-16,5.403694086782933e-16
1979-09-30,5.789836923562042e-16,5.789836923562042e-16,5.789836923562042e-16
1979-12-31,6.163620213077216e-16,6.163620213077216e-16,6.163620213077216e-16
1980-03-31,7.241576764241235e-16,7.241576764241235e-16,7.241576764241235e-16
1980-06-30,5.959085716495038e-16,5.959085716495038e-16,5.959085716495038e-16
1980-09-30,4.286550493995366e-16,4.286550493995366e-16,4.286550493995366e-16
1980-12-31,2.6491327647235144e-16,2.6491327647235144e-16,2.6491327647235144e-16
1981-03-31,4.700455583291117e-16,4.700455583291117e-16,4.700455583291117e-16
1981-06-30,5.45405241664161e-16,5.45405241664161e-16,5.45405241664161e-16
1981-09-30,4.834359247704858e-16,4.834359247704858e-16,4.834359247704858e-16
1981-12-31,5.097648710254608e-16,5.097648710254608e-16,5.097648710254608e-16
1982-03-31,6.41405745358876e-16,6.41405745358876e-16,6.41405745358876e-16
1982-06-30,6.010493564688173e-16,6.010493564688173e-16,6.010493564688173e-16
1982-09-30,6.817734779839516e-16,6.817734779839516e-16,6.817734779839516e-16
1982-12-31,6.189721401044455e-16,6.189721401044455e-16,6.189721401044455e-16
1983-03-31,4.597991724471058e-16,4.597991724471058e-16,4.597991724471058e-16
1983-06-30,5.108962205327643e-16,5.108962205327643e-16,5.108962205327643e-16
1983-09-30,6.192567647378831e-16,6.192567647378831e-16,6.192567647378831e-16
1983-12-31,6.707706764577577e-16,6.707706764577577e-16,6.707706764577577e-16
1984-03-31,7.026356097815658e-16,7.026356097815658e-16,7.026356097815658e-16
