date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,rm_shl1,rm_shl2,rm_shl3,rm_shl4,rm_shl5,rm_shl6,dettrend,detrendedMean
2007-03-31,8.353814769733268e-17,3.2678822144505125e-18,1.5592896484574536e-18,1.8170559978057193e-16,2.595343338506311e-17,7.858916742344684e-17,1.441867290511312e-16,-1.243787221416057e-16,-2.358872353681958e-16,1.2387336156532458e-16,1.1801488253847445e-15,0.0,0.0,-3.5065233299198185e-17,0.0,5.375363774296729e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7774344268722144e-17,1.9928019670399166e-15
2007-06-30,6.333241601178314e-17,3.0553528646487365e-17,4.000599711055392e-18,2.3217057939750155e-16,2.4034492122317216e-17,1.4308839494657956e-16,7.791648627253627e-17,-1.25679850024956e-16,-1.6483013158254898e-17,2.191484064239244e-16,9.9551928637633e-16,0.0,0.0,-3.947601039765838e-17,0.0,4.899632312800018e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7450899811556635e-17,2.1255394474192e-15
2007-09-30,3.0915226132852925e-17,4.189807410490559e-17,1.4956151322539748e-17,1.926364059437332e-16,2.2666596387396576e-17,2.2752832268304716e-16,2.2105105533288165e-17,-1.3661198124267131e-16,-6.302627001250309e-17,2.4482792001899e-16,8.595522953166325e-16,0.0,0.0,-4.814801721829418e-17,0.0,4.1774050797697914e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7131536829448247e-17,1.8541718737763426e-15
2007-12-31,2.812938969431516e-17,5.3173626839838303e-17,1.6626287763097396e-17,2.0957573925172742e-16,2.576100687945661e-17,1.3444883335586134e-16,-2.8194130675083994e-17,-1.1922114344215804e-16,-6.396576176596639e-17,2.219631240507698e-16,7.144979635384358e-16,0.0,0.0,-5.485603022538846e-17,0.0,4.114259604508608e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6816197624895427e-17,1.5761810633406592e-15
2008-03-31,2.4848958991350443e-17,7.443629782366488e-17,6.506088487871412e-18,2.9302740853357426e-16,3.05611769347905e-17,9.30538055230652e-17,-4.3147572332782167e-17,-1.2356090824684887e-16,3.4863743355848094e-17,2.2884437190976e-16,4.546761573596698e-16,0.0,0.0,-5.416619158898481e-17,0.0,4.009639392025178e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.650482543072544e-17,1.4474121013842188e-15
2008-06-30,3.709962265566269e-17,6.287481517346676e-17,-2.2115954032711704e-17,3.031214405245694e-16,2.7974788248532656e-17,7.348044063799531e-17,-8.575336606227282e-17,-1.2432898539771626e-16,5.1022773141858125e-17,2.6605334195604037e-16,1.149105381661448e-16,0.0,0.0,-5.684163665233343e-17,0.0,4.1961155295615615e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6197364393117364e-17,1.093306735708507e-15
2008-09-30,6.227088036870381e-17,6.734120654336567e-17,-4.3068289213741956e-17,3.263342991594084e-16,2.585061184925681e-17,5.468445880741564e-17,-1.1725638894772263e-16,-1.0808329405146585e-16,-1.259133985016417e-16,4.307548574706555e-16,-2.260971421187998e-16,0.0,0.0,-6.54615116243585e-17,0.0,4.92643649585575e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5893759554962575e-17,7.998936988816108e-16
2008-12-31,1.1164018888719348e-16,1.0936809470223052e-16,-2.6868073876647823e-17,3.817090613860649e-16,4.191435843216409e-17,2.9477462559983273e-16,-1.074834635865539e-16,-9.150625643229829e-17,-1.0318361523667683e-16,5.624482892635809e-16,-4.919048251241394e-16,0.0,0.0,-6.315938557085502e-17,0.0,5.327925624372172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08012001197864699,-1.5299319992675364e-19,1.4836088944700684e-18,8.226069754719545e-19,1.4931301035607821e-18,1.7537890436253345e-18,2.559395683955499e-17,0.08012001197864815
2009-03-31,1.0708463633260515e-16,4.2420090395534306e-17,-7.286118018386855e-17,1.3987447181007606e-16,2.182355475757835e-17,-6.903811173203097e-17,-1.5362398613246618e-16,-7.384456689319754e-17,3.097249628378418e-16,6.022355442855685e-16,-8.921724728596086e-16,0.0,0.0,-6.452092120830232e-17,0.0,6.238904676759105e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703078986001131,0.007349547927257044,-1.8757951149504948e-18,-2.116556274866598e-18,-2.2196210230428214e-18,-1.7019644907402508e-18,2.5297903034608236e-17,0.07765744652737071
2009-06-30,5.84283161148935e-17,-4.2996575659803966e-17,-1.3638046198763935e-16,-1.573175510896738e-16,-8.370668073405703e-18,-3.039676516032687e-17,-2.455673880526118e-16,-3.575732768475177e-17,-1.2096193305611915e-16,4.613040868722766e-16,-1.6313699402898257e-15,0.0,0.0,-6.198603318912597e-17,0.0,7.536634488342722e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208123356989969,0.01752194095021184,-0.038874649974103,7.859988458678077e-19,-1.6508955350432906e-18,-2.482929903082588e-18,2.500554577659006e-17,-0.0005403733248953886
