date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,-0.2153978711862059,-1.105789562888734,2.278070319726935,1.514161061349554,0.6542693541262455
1960-06-30,0.06048425408234581,-0.8215204642538798,2.516141529727209,1.7585179516167024,0.909867506641656
1960-09-30,0.028502788738891116,-0.8514683449748346,2.4934592330152134,1.732058941039777,0.8839231548567983
1960-12-31,0.07954395189344954,-0.7925736048784353,2.5348466838520594,1.7953332182089268,0.9423806201676923
1961-03-31,0.16028454968657035,-0.7127338346382053,2.609594434231464,1.8741036595478717,1.020010866818795
1961-06-30,0.17518327693079594,-0.7211992208018811,2.621325594427485,1.884861702868912,1.030616367450905
1961-09-30,0.23356326596940225,-0.6547247361822324,2.6744123014097987,1.9482969592514552,1.092626244606574
1961-12-31,0.37882831311228427,-0.5153816572682,2.8098569755483904,2.0837996072216325,1.2321516046977763
1962-03-31,0.5003102018144783,-0.41451396389619766,2.9521877726613246,2.2234716809127555,1.3663961497159436
1962-06-30,0.4924161639323448,-0.4072392787097252,2.95222249356413,2.2257467786061964,1.3621285789973736
1962-09-30,0.6119144988951335,-0.2856919699969054,3.0850705291905394,2.3592529242437728,1.4889104637962858
1962-12-31,0.7052864237389094,-0.21187113584796746,3.1867732965466837,2.468355843401288,1.5843590257168108
1963-03-31,0.6535052624610747,-0.25801982386135514,3.177539833403988,2.441768053927697,1.5510661928505414
1963-06-30,0.5944407927784523,-0.3317471465115722,3.130214459717185,2.3949801393649146,1.4963597038590455
1963-09-30,0.6782100318145714,-0.2611556317575303,3.2240946218510835,2.4892657064030947,1.5832957805597416
1963-12-31,0.6467319708831993,-0.27468041953985844,3.23096611208433,2.4892486955564816,1.56966048656712
1964-03-31,0.7207520076754745,-0.2284401762586834,3.3035809622051397,2.5686912920928795,1.643282951505168
1964-06-30,0.8311316148956056,-0.10464705553673137,3.4496845447039384,2.690744584492804,1.763039490741224
1964-09-30,0.7995066479060857,-0.17440156031716825,3.424914959750123,2.662398987880587,1.7270219919039551
1964-12-31,0.6764358728148867,-0.29359996708307756,3.349501027677314,2.577160896805475,1.6241792495844256
