date,mean
2007-03-31,-0.014234283235736722
2007-06-30,-0.014068937900812983
2007-09-30,-0.013905426500970819
2007-12-31,-0.013743735273497037
2008-03-31,-0.01358385012928398
2008-06-30,-0.013425756683405066
2008-09-30,-0.01326944028416932
2008-12-31,-0.013114886040188622
2009-03-31,-0.01296207884632361
2009-06-30,-0.012811003407919852
2009-09-30,-0.012661644263411986
2009-12-31,-0.01251398580606189
2010-03-31,-0.012368012304175835
2010-06-30,-0.012223707919978288
2010-09-30,-0.012081056727730743
2010-12-31,-0.011940042730429479
2011-03-31,-0.011800649875659541
2011-06-30,-0.011662862070360713
2011-09-30,-0.011526663194916242
2011-12-31,-0.01139203711594261
2012-03-31,-0.011258967698823952
2012-06-30,-0.01112743881884759
2012-09-30,-0.010997434372084225
2012-12-31,-0.010868938285313323
2013-03-31,-0.010741934525460017
2013-06-30,-0.010616407108121617
2013-09-30,-0.010492340105827669
2013-12-31,-0.010369717655556165
2014-03-31,-0.010248523965616929
2014-06-30,-0.010128743322390665
2014-09-30,-0.010010360096113224
2014-12-31,-0.009893358746704273
2015-03-31,-0.009777723828607865
2015-06-30,-0.009663439995877265
2015-09-30,-0.00955049200626057
2015-12-31,-0.009438864725386242
2016-03-31,-0.009328543130371347
2016-06-30,-0.009219512313152212
2016-09-30,-0.009111757483515337
2016-12-31,-0.009005263971928468
2017-03-31,-0.008900017231938673
2017-06-30,-0.008796002842559325
2017-09-30,-0.008693206509879925
2017-12-31,-0.00859161406945308
2018-03-31,-0.008491211487260397
2018-06-30,-0.008391984861444435
2018-09-30,-0.008293920423230183
2018-12-31,-0.008197004538157415
2019-03-31,-0.008101223706713512
2019-06-30,-0.008006564565099517
2019-09-30,-0.007913013885718634
2019-12-31,-0.007820558577598113
2020-03-31,-0.007729185686566886
2020-06-30,-0.0076388823955220175
2020-09-30,-0.0075496360243287874
2020-12-31,-0.007461434029809588
2021-03-31,-0.007374264005532982
2021-06-30,-0.007288113681591657
2021-09-30,-0.007202970924158336
2021-12-31,-0.007118823735174917
2022-03-31,-0.007035660251719644
2022-06-30,-0.006953468745485303
2022-09-30,-0.0068722376221574955
2022-12-31,-0.006791955420570872
2023-03-31,-0.006712610812242836
2023-06-30,-0.006634192600263322
2023-09-30,-0.006556689718550945
2023-12-31,-0.006480091231031437
2024-03-31,-0.00640438633056073
2024-06-30,-0.006329564338125593
2024-09-30,-0.006255614701644596
2024-12-31,-0.006182526994991111
2025-03-31,-0.006110290917138439
2025-06-30,-0.006038896290672113
2025-09-30,-0.005968333061068254
2025-12-31,-0.005898591295272482
2026-03-31,-0.005829661180889456
2026-06-30,-0.0057615330244953356
2026-09-30,-0.005694197251082667
2026-12-31,-0.005627644402361742
2027-03-31,-0.005561865135883526
2027-06-30,-0.005496850223685179
2027-09-30,-0.005432590551168737
2027-12-31,-0.005369077115646714
2028-03-31,-0.005306301025564952
2028-06-30,-0.005244253498926099
2028-09-30,-0.005182925862001753
2028-12-31,-0.005122309548566406
2029-03-31,-0.005062396098098887
2029-06-30,-0.005003177154982996
2029-09-30,-0.004944644467164139
2029-12-31,-0.0048867898847726465
2030-03-31,-0.004829605359191191
2030-06-30,-0.004773082941611495
2030-09-30,-0.004717214782001822
2030-12-31,-0.004661993127763608
2031-03-31,-0.004607410322698957
2031-06-30,-0.004553458805645061
2031-09-30,-0.004500131109475003
2031-12-31,-0.004447419859898716
2032-03-31,-0.004395317774086305
2032-06-30,-0.004343817659935301
2032-09-30,-0.004292912414494143
2032-12-31,-0.004242595023229434
2033-03-31,-0.004192858558493828
2033-06-30,-0.004143696178859901
2033-09-30,-0.004095101127610246
2033-12-31,-0.0040470667319936204
2034-03-31,-0.003999586401837174
2034-06-30,-0.003952653628802594
2034-09-30,-0.003906261985009429
2034-12-31,-0.003860405122291244
2035-03-31,-0.003815076770863346
2035-06-30,-0.0037702707385567358
2035-09-30,-0.003725980909752291
2035-12-31,-0.003682201244259442
2036-03-31,-0.0036389257763724814
2036-06-30,-0.003596148614026795
2036-09-30,-0.0035538639376442305
2036-12-31,-0.0035120659994336556
2037-03-31,-0.003470749122080896
2037-06-30,-0.0034299076982269305
2037-09-30,-0.003389536189268849
2037-12-31,-0.003349629124482778
2038-03-31,-0.0033101811003688475
2038-06-30,-0.003271186779363333
2038-09-30,-0.0032326408893834646
2038-12-31,-0.0031945382227172026
2039-03-31,-0.003156873635123958
2039-06-30,-0.0031196420453905027
2039-09-30,-0.003082838433876578
