date,50.0% LB,50.0% UB,mean
1960-03-31,0.6736581916704151,0.6736581916704151,0.6736581916704151
1960-06-30,1.1363882093362143,1.1363882093362143,1.1363882093362143
1960-09-30,0.5939314717824131,0.5939314717824131,0.5939314717824131
1960-12-31,0.21982722768309748,0.21982722768309748,0.21982722768309748
1961-03-31,-0.20341369817129218,-0.20341369817129218,-0.20341369817129218
1961-06-30,-0.8504072571679208,-0.8504072571679208,-0.8504072571679208
1961-09-30,-0.4447650425668402,-0.4447650425668402,-0.4447650425668402
1961-12-31,0.15820100407988513,0.15820100407988513,0.15820100407988513
1962-03-31,0.6290225576884071,0.6290225576884071,0.6290225576884071
1962-06-30,1.0999671139279201,1.0999671139279201,1.0999671139279201
1962-09-30,0.9259564414785848,0.9259564414785848,0.9259564414785848
1962-12-31,0.6497871209222608,0.6497871209222608,0.6497871209222608
1963-03-31,0.9709149542911693,0.9709149542911693,0.9709149542911693
1963-06-30,1.4393201821582404,1.4393201821582404,1.4393201821582404
1963-09-30,1.377494655030977,1.377494655030977,1.377494655030977
1963-12-31,1.8540466115340277,1.8540466115340277,1.8540466115340277
1964-03-31,2.2291882469854523,2.2291882469854523,2.2291882469854523
1964-06-30,3.4604432367196623,3.4604432367196623,3.4604432367196623
1964-09-30,2.7413898172147704,2.7413898172147704,2.7413898172147704
1964-12-31,2.962609536452716,2.962609536452716,2.962609536452716
1965-03-31,3.1025782087582576,3.1025782087582576,3.1025782087582576
1965-06-30,3.654534845589441,3.654534845589441,3.654534845589441
1965-09-30,3.4526590979205567,3.4526590979205567,3.4526590979205567
1965-12-31,3.4316428221183655,3.4316428221183655,3.4316428221183655
1966-03-31,3.5381148370042266,3.5381148370042266,3.5381148370042266
1966-06-30,3.6441816805574554,3.6441816805574554,3.6441816805574554
1966-09-30,3.4601348159019034,3.4601348159019034,3.4601348159019034
1966-12-31,3.6124180388166196,3.6124180388166196,3.6124180388166196
1967-03-31,2.3393335778232336,2.3393335778232336,2.3393335778232336
1967-06-30,2.0465869490663016,2.0465869490663016,2.0465869490663016
1967-09-30,2.5983276665651633,2.5983276665651633,2.5983276665651633
1967-12-31,2.8232102113752764,2.8232102113752764,2.8232102113752764
1968-03-31,1.8225521790881993,1.8225521790881993,1.8225521790881993
1968-06-30,2.411557789338763,2.411557789338763,2.411557789338763
1968-09-30,2.095794043031199,2.095794043031199,2.095794043031199
1968-12-31,1.977172957270451,1.977172957270451,1.977172957270451
1969-03-31,2.357242136820238,2.357242136820238,2.357242136820238
1969-06-30,2.593750198420147,2.593750198420147,2.593750198420147
1969-09-30,2.6338641136855334,2.6338641136855334,2.6338641136855334
1969-12-31,3.0127550980624154,3.0127550980624154,3.0127550980624154
1970-03-31,2.4919480137155237,2.4919480137155237,2.4919480137155237
1970-06-30,1.0768473908261262,1.0768473908261262,1.0768473908261262
1970-09-30,0.20249733411662535,0.20249733411662535,0.20249733411662535
1970-12-31,-0.2382222498679043,-0.2382222498679043,-0.2382222498679043
1971-03-31,-1.3325105271387812,-1.3325105271387812,-1.3325105271387812
1971-06-30,-1.2596315815194001,-1.2596315815194001,-1.2596315815194001
1971-09-30,-1.3815925167579544,-1.3815925167579544,-1.3815925167579544
1971-12-31,-0.750596185650329,-0.750596185650329,-0.750596185650329
1972-03-31,0.16837014751162893,0.16837014751162893,0.16837014751162893
1972-06-30,0.29754968288333694,0.29754968288333694,0.29754968288333694
1972-09-30,0.11583952436000022,0.11583952436000022,0.11583952436000022
1972-12-31,0.257959357392171,0.257959357392171,0.257959357392171
