date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,-2.3677308972603504,-2.7596691631756283,-0.4293761590467877,-1.3113325241908722,-1.8314192325413525
1960-06-30,-2.4810715003102217,-2.842186156969145,-0.7261818622056619,-1.5088479094071192,-1.9919731051621057
1960-09-30,-3.2358739674909085,-3.590739545818856,-1.5500462605508694,-2.284761775083746,-2.756816140436651
1960-12-31,-3.34626081317737,-3.694530772302616,-1.74928247375325,-2.4402825252043776,-2.8874356192106903
1961-03-31,-2.748938470348989,-3.1173774884375707,-1.1338145548748115,-1.8396240720658286,-2.2853675328559935
1961-06-30,-3.697304941451682,-4.058019320222474,-2.06551355770391,-2.76525975417635,-3.223289007383382
1961-09-30,-4.481587628804004,-4.871505503991409,-2.790454757277648,-3.4997815964489405,-3.9869328164774243
1961-12-31,-2.847232314904602,-3.1975893753166105,-1.1577288022351464,-1.8859789834848013,-2.363112651288222
1962-03-31,-3.5111310441249497,-3.866022334500366,-1.8488548813172718,-2.5555787386077276,-3.0274663876540187
1962-06-30,-3.2161610689430926,-3.588718318735701,-1.5287394128735303,-2.244943089064777,-2.7260441084275877
1962-09-30,-2.678376476487813,-3.043873550062205,-1.0361634079859825,-1.7374624065347488,-2.201383430974627
1962-12-31,-1.939757321007665,-2.3024386202796627,-0.30362658915951135,-0.9939519075516143,-1.4612007595833456
1963-03-31,-2.7513174928230804,-3.130355225832827,-1.1010871914623803,-1.787250872442009,-2.266631308860953
1963-06-30,-3.096971107978712,-3.490843891829324,-1.2932006571620662,-2.0658687552179247,-2.5759638136924092
1963-09-30,-2.9470985162953234,-3.341715565697748,-1.0688205225641338,-1.86143292818451,-2.398452599536986
1963-12-31,-3.758105084427002,-4.168611842509108,-1.8309569349621064,-2.6490081815783126,-3.1990005129445924
1964-03-31,-3.0387723146818573,-3.4420175965875384,-1.1914224281964083,-1.9765185443250024,-2.504024743169157
1964-06-30,-2.2154884864801767,-2.6159428033451304,-0.47468559941851307,-1.198700487832935,-1.7054077144176316
1964-09-30,-2.07861153777762,-2.4837570268522793,-0.4295306055789325,-1.1033704259708985,-1.5891267583218183
1964-12-31,-1.9465883380289961,-2.3517094706353743,-0.29617644027592727,-0.961057339522144,-1.447272064548683
1965-03-31,-2.1539419791604177,-2.58220120122375,-0.4984183444070811,-1.1571382903127287,-1.6505978648946635
1965-06-30,-1.8368388959199997,-2.2564837570564604,-0.12247297280858116,-0.8161232070204449,-1.3209219885110315
1965-09-30,-1.9939745754184193,-2.4273820047556995,-0.26001866673845964,-0.9670677112197605,-1.4754799506205718
1965-12-31,-2.4581452532040924,-2.9037611255033067,-0.5150202345330532,-1.3498788235915384,-1.899654305363193
1966-03-31,-3.51800660564297,-3.9938873435679625,-1.218475948653205,-2.251628655377806,-2.87704696502193
1966-06-30,-5.670095278841966,-6.225632272631017,-2.938987782657912,-4.141410317605359,-4.895373305834207
1966-09-30,-5.884636642649777,-6.408218250846048,-2.8743391280632045,-4.25706097829635,-5.062941966092302
1966-12-31,-6.053071244267066,-6.559660692491976,-3.0840580276303413,-4.4770970400206345,-5.262490617228892
1967-03-31,-5.058242109998123,-5.534522936518065,-2.0668551040810126,-3.5199953963703408,-4.2823540531213595
1967-06-30,-6.841245438749711,-7.3261733654960555,-3.7151944121322167,-5.271521500881969,-6.0494387183530405
1967-09-30,-9.011866641235592,-9.547292919998249,-5.581394338913929,-7.2570654417673595,-8.128883665298599
1967-12-31,-10.066231449361176,-10.63167310893654,-6.2676599319547925,-8.117449786724869,-9.087711822023403
