date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,-7.1217407542584485,-8.949668579797368,-1.475987416517122,-3.3891029196583613,-5.261514798789148
1960-06-30,-4.119554255886063,-5.842215673408406,1.8539079404532277,-0.2960032004091695,-2.1957788660403534
1960-09-30,-8.23597758423135,-9.977984793738216,-2.724654431283186,-4.571849938563606,-6.398027266526425
1960-12-31,-7.984567429471111,-9.695981131101313,-2.4895050732758337,-4.336234000636825,-6.155206310552712
1961-03-31,-8.527974491889607,-10.324456365992326,-2.970774258551166,-4.834719992449978,-6.664510743077371
1961-06-30,-9.156146247679466,-10.946265678945242,-3.675433924678199,-5.5567889992110375,-7.354641372564819
1961-09-30,-9.172080372917371,-10.98507248018593,-3.62663870076946,-5.506578084725563,-7.341929063715335
1961-12-31,-5.0599052545803875,-6.836076740250734,0.9621233055529226,-1.1709882318107385,-3.105237972676017
1962-03-31,-6.335430644595164,-8.097945809565815,-0.6711223405431133,-2.657922112567297,-4.486514615853117
1962-06-30,-5.390952478736724,-7.129839470832884,0.3500615909064737,-1.647132420841256,-3.5091675993089093
1962-09-30,-6.602863691070532,-8.354469932772293,-0.9644927541429418,-2.916110040943799,-4.76397928385011
1962-12-31,-6.228783999443962,-8.026927720933811,-0.3744815588982289,-2.4118630929942633,-4.318480392920668
1963-03-31,-6.849929195423478,-8.658440969494945,-0.9401213306630307,-2.951166490026206,-4.910491558939645
1963-06-30,-6.215973152910233,-7.991932661249248,-0.07294137673096301,-2.21739319885358,-4.204372285220321
1963-09-30,-6.0022209798823,-7.821842146903929,0.3842857595042988,-1.8546870582772073,-3.92131712665886
1963-12-31,-7.050827146632297,-8.986317294559433,-0.5602671165210378,-2.890391654890946,-4.954628763378478
1964-03-31,-5.112905789320097,-7.069569911314776,1.943437210843782,-0.6767695501315694,-2.8983529911128736
1964-06-30,-4.1626757405596555,-5.814144408054552,1.5248307663510121,-0.5220472183815263,-2.3420422648601003
1964-09-30,-5.948714069550627,-7.490653455378208,-0.7599629608716096,-2.6066263823545697,-4.2841747707171525
1964-12-31,-7.050903970508113,-8.630898782096272,-2.0009556708437684,-3.759145941867734,-5.410811135004425
1965-03-31,-4.768528017266114,-6.244544072995389,0.45998409317050726,-1.4261657581628286,-3.086178324475576
1965-06-30,-5.729304404572744,-7.26330254413409,-0.75282508968278,-2.510293879965798,-4.118607754173839
1965-09-30,-7.692751941393951,-9.143779524236184,-2.6545920842149258,-4.434412098840035,-6.045869259641746
1965-12-31,-6.309258686373273,-7.85065205966619,-1.1249630536199904,-3.005011044882865,-4.6527890939242464
1966-03-31,-8.423350569317886,-9.924136197989581,-3.2884142514935197,-5.156352011787961,-6.787016492815663
1966-06-30,-8.803737139208703,-10.4044672714348,-3.3945541621484727,-5.384358213626847,-7.091622381613472
1966-09-30,-8.180972267536024,-9.75542618862924,-2.6500638604699205,-4.708971122830473,-6.433518894803082
1966-12-31,-8.197763220491648,-9.845618251477273,-2.4513855022348903,-4.60002279507189,-6.381316358906387
1967-03-31,-12.279390571696181,-13.865472187749647,-6.656951533340395,-8.771707064722788,-10.50799319757172
1967-06-30,-12.075671713085349,-13.665616951106525,-6.305110879762699,-8.55346972719085,-10.294703420953267
1967-09-30,-13.564763581854365,-15.269651314366538,-7.4903650035107745,-9.830071597707125,-11.69350849793781
1967-12-31,-13.757817663150023,-15.505073734184851,-7.337838494093525,-9.89265712303638,-11.810785346775729
1968-03-31,-14.706831699649364,-16.436581951580408,-8.177406626210788,-10.832095033687763,-12.758958469791079
1968-06-30,-11.82867134503173,-13.614300229830928,-5.099056874412358,-7.818236435633217,-9.798084423313865
1968-09-30,-13.56348310416169,-15.300268361098524,-6.795787698729082,-9.520557839127598,-11.530802981634437
1968-12-31,-15.602456742915216,-17.38361496794,-8.74240125208065,-11.554807990663777,-13.55102902239241
1969-03-31,-12.076579860958947,-13.839580115080214,-5.202259994926571,-7.994416382729675,-10.008474256499388
1969-06-30,-9.439305936136202,-11.227387527592715,-2.373743761789923,-5.178731008086906,-7.275226514399977
1969-09-30,-9.870259406137283,-11.683317733753476,-2.779321910719016,-5.6286011137862975,-7.733343078941692
1969-12-31,-9.067995049984663,-10.87710936039585,-1.8220944517196918,-4.686792609285833,-6.843108703154187
1970-03-31,-11.480415878402756,-13.276649855166392,-4.272089702366091,-7.164232227848359,-9.301369989626089
1970-06-30,-16.906750556917636,-18.762457816844762,-9.751834086696636,-12.683391162284828,-14.764000989036248
1970-09-30,-16.988242616618827,-18.907075542322364,-9.515546800114038,-12.600809325208251,-14.775017728077026
1970-12-31,-20.28075295113773,-22.294191235946766,-12.748554198347584,-15.734673393677486,-17.994502127043173
1971-03-31,-23.046079709603625,-24.917612963653163,-15.546736548743354,-18.668077604271318,-20.834197490429286
1971-06-30,-20.660242857864915,-22.52261018893455,-13.381658374675926,-16.383817170868284,-18.49072723656791
1971-09-30,-16.07720186048923,-18.043903941575692,-8.791609502549099,-11.646707542306004,-13.874458973469999
1971-12-31,-14.057496538282923,-16.074794844086895,-6.604994186107895,-9.418800868707136,-11.7413217270047
1972-03-31,-18.985682934982734,-21.049174191927985,-11.909654949499473,-14.65983945476048,-16.80145242950005
1972-06-30,-15.822183698337962,-17.871611497990884,-8.462900593349405,-11.207409159271132,-13.519108422340267
1972-09-30,-16.997757055544014,-19.151338252109166,-9.496725244663933,-12.24415488533842,-14.624105890610931
1972-12-31,-15.833316881960759,-17.950592142749294,-7.9180725060294055,-10.800705767417853,-13.315066926988058
1973-03-31,-14.357280112597522,-16.537142401594473,-6.146817516132096,-9.228521853247951,-11.800166111646904
1973-06-30,-16.097525035179313,-18.336935072048448,-7.81235266008413,-10.980776613389056,-13.533078547213043
1973-09-30,-13.226265598971747,-15.555489559071543,-4.31534969558039,-7.812800943140479,-10.509994219339
1973-12-31,-15.584372201325444,-18.124980395002574,-6.047692237130121,-9.824166670409323,-12.688841333275134
1974-03-31,-19.03303102356967,-21.73369057970431,-8.90703639593719,-12.923029576735168,-15.961014399148171
1974-06-30,-19.98593706725497,-22.842678544172294,-8.985794633290944,-13.261230873062257,-16.604599114614597
1974-09-30,-21.48654156636708,-24.573470385409,-9.807878345994531,-14.325408722478343,-17.894627182001805
1974-12-31,-30.56818617074488,-33.74041189437499,-18.981859937075356,-23.388649744844503,-26.961542021530466
1975-03-31,-32.32492643879956,-35.222495883711986,-21.500486707278473,-25.76954180011324,-29.024328160346787
1975-06-30,-28.681769042095162,-31.372212991523735,-18.53367375661921,-22.62776608962749,-25.623322202626422
1975-09-30,-23.992072504268076,-26.727191556751883,-14.197011636316343,-18.10913080112229,-21.035079355307666
1975-12-31,-25.770523844305263,-28.483924542762352,-16.156110662894186,-19.95717361433516,-22.8384820157991
1976-03-31,-22.666112482144975,-25.331669401148556,-13.261733787598827,-16.940852179863928,-19.787007951655564
1976-06-30,-23.569196459613654,-26.252857536739103,-14.18200614998365,-17.771554533458033,-20.660442806137382
1976-09-30,-23.10870680152904,-25.812502629371654,-13.978314332095795,-17.415156834355212,-20.270167590961982
1976-12-31,-24.806128679693877,-27.469229783302826,-15.738120935601298,-19.262189996181178,-22.027670699586636
1977-03-31,-23.881334818162383,-26.374996567740645,-15.090159488596953,-18.48804134868105,-21.163266523541644
1977-06-30,-21.078024289438282,-23.531723045990073,-12.451193932252526,-15.836145910923761,-18.445431441181903
1977-09-30,-20.912779118340335,-23.26509436572849,-12.558018743693665,-15.788510409387822,-18.3192217588276
1977-12-31,-16.335374251662735,-18.692423195210495,-8.191433548829837,-11.337241486040295,-13.826848167466494
1978-03-31,-18.897249785330608,-21.179084441566115,-11.075390281741068,-14.078557835316786,-16.472114062452338
1978-06-30,-14.304547523113424,-16.50993195595573,-6.722273077381031,-9.582777300894055,-11.957499869538148
1978-09-30,-16.044144375289797,-18.186904550401614,-8.827278859235467,-11.557954689732341,-13.803975598154228
1978-12-31,-12.238505653038228,-14.376767074598533,-5.201619984562875,-7.76203152641305,-10.011586029995575
1979-03-31,-9.070767471982498,-11.39320808511774,-1.9025781007371343,-4.469060227115904,-6.778802574605026
1979-06-30,-12.47402144792073,-14.608869297034008,-5.372228087878236,-7.900744189554166,-10.19501240522932
1979-09-30,-6.780274836501864,-9.123179660189313,1.0931784874641455,-1.6591699211306796,-4.215361712501185
1979-12-31,-2.4887440238434193,-5.191877944474042,6.653603857205554,3.417077904192059,0.46273189403759946
1980-03-31,-5.730856134827736,-8.1881591962158,2.8045087635508215,-0.1823014001541723,-2.9603791042618157
1980-06-30,-13.058652324304495,-15.629943935379227,-4.723798735855756,-7.486502876021008,-10.287545553192318
1980-09-30,-13.49495580989539,-15.849258697189317,-5.6442888086473,-8.311402832942509,-10.896895372781062
1980-12-31,-1.7674245500616146,-4.334836773793648,7.203161987328996,4.063520562722748,1.1625493502088498
1981-03-31,-1.7536367417391672,-4.210531877107906,6.735373090652031,3.7546316343217376,1.0146664941617958
1981-06-30,-0.9464443169709753,-3.5894023540533126,7.363407931036118,4.571636640751244,1.8006741580063494
1981-09-30,-2.944348972977486,-5.5835735787070355,5.113132030633777,2.415179597724632,-0.26557338274481546
1981-12-31,-9.449449918357718,-11.898811122313003,-2.072615823184855,-4.512446413793921,-6.983320884166006
1982-03-31,-3.7931818291786366,-6.422295071187419,3.9437994943560266,1.485917737572084,-1.1619224054510475
1982-06-30,-1.8527921835361814,-4.787228142087461,6.427749778313924,3.7285507561870226,0.9336532613017571
1982-09-30,-7.487850266490952,-9.82391690044442,-0.4136615865263895,-2.7319873898649174,-5.1133084677644325
1982-12-31,-9.406683601864811,-11.747936770639004,-2.4209648907359353,-4.666621294446365,-7.027313568374452
1983-03-31,-9.757675201501515,-12.155988665003754,-2.8305381814002217,-4.990794604325714,-7.373727920184242
1983-06-30,-3.539113920831519,-6.152257633099614,3.6481061952991345,1.3736850915771628,-1.0878309781754862
1983-09-30,-4.433303963371075,-6.638562968598329,2.069324768196978,-0.07575959985696734,-2.252107544375499
1983-12-31,-2.955009966796763,-5.38999340334486,3.652177821894356,1.5378488965765182,-0.6941625139519512
1984-03-31,-4.120269405656066,-6.353600304768298,2.047888999421413,0.056512546669508,-2.0364524041985077
1984-06-30,-1.181933699411403,-3.3775101623513164,4.995779524375412,2.9515724201473437,0.8827974074971425
1984-09-30,-2.5611732257381767,-4.840330082491349,3.7879238985979264,1.8080132082144793,-0.36986397078063726
1984-12-31,-4.090672378297274,-6.335987301601703,1.8929705931284815,0.02574706530326587,-2.0249171710714085
1985-03-31,-4.185290439261399,-6.389631158263395,2.4337826605712882,0.2135455819481651,-1.9797290246887425
1985-06-30,-6.119992525035347,-8.346594996223335,0.2656519051338786,-1.7660070915287283,-3.9510794367973125
1985-09-30,-3.409535637453807,-5.554739978991345,2.7767722849502454,0.7421521440476901,-1.3356335216562847
1985-12-31,-3.2449379908296736,-5.404891640569771,2.7724060718588377,0.8598170545250903,-1.2061097891890256
1986-03-31,-2.1945690241041564,-4.3885910290998265,4.220882994268785,2.099923589028525,-0.04620988251676932
1986-06-30,-2.9236619752964454,-5.197720294570967,3.3065911150409324,1.3815186765909582,-0.7842832080607343
1986-09-30,-1.8635519349505882,-4.049222072758471,4.3617765880319315,2.3810761003599827,0.26422122246667185
1986-12-31,-2.565630917657776,-4.673159435531913,3.3050182583143477,1.4084231822721427,-0.5796786394629951
1987-03-31,-1.2887530078920983,-3.4020654870442915,4.554873060399185,2.6470254333018284,0.6741676240848054
1987-06-30,-1.5039408685008784,-3.4607515647567517,4.265571070442819,2.3207845594051424,0.3951915582889457
1987-09-30,-1.9346086073364752,-3.8638283874721493,3.7763342188182887,1.8642579253620637,-0.028961580552810215
1987-12-31,-2.305614181283346,-4.2645704827163025,3.414388581841259,1.506092217592404,-0.40820039553444454
1988-03-31,-2.703764023606796,-4.623560503951727,3.2850247246265374,1.2949474491454502,-0.7010384987060545
1988-06-30,-2.6260777426491204,-4.403055497124659,3.2213842561751544,1.2200512719823084,-0.7089471501379214
1988-09-30,-1.5606410176456595,-3.474145094567925,4.408547918568319,2.403289546696131,0.40095652455048925
1988-12-31,0.6233584933602985,-1.3685944452009027,6.902600082901146,4.7686888616140335,2.670589163706087
1989-03-31,1.8857027522007819,-0.11680090864515336,8.27627660276822,6.1116894988649175,3.983262453953865
1989-06-30,2.2364993562598183,0.14831160487005057,8.603429685096694,6.498755285913191,4.367160193050731
1989-09-30,0.9189060568977514,-1.0981847571147823,7.107607762381054,5.137837485085155,3.0315326426011078
1989-12-31,1.0256724187202293,-0.9684559516794979,6.976708653167079,5.0001915314701595,3.0091994547170877
