date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,1.7752984555413232,1.4910520782265966,2.662435860226627,2.375470148589512,2.075858417864745
1960-06-30,1.6616622583170344,1.3800024707387462,2.5072963264621198,2.2261044543771162,1.9431658123391127
1960-09-30,0.8980037800410736,0.6060035185624564,1.7340665494378358,1.4620732150574716,1.1781441556870569
1960-12-31,0.4039389688974566,0.12413226853804726,1.2601520547016083,0.9710825245150692,0.685463441063454
1961-03-31,0.3953136384003142,0.11385961083793372,1.2445650328640099,0.9640423943507139,0.6794814919036375
1961-06-30,-0.0042190529153156575,-0.2805635309456638,0.8389779208796,0.5584735090838371,0.27712922460696066
1961-09-30,-0.2514693746846479,-0.5274777488569082,0.607032603322607,0.3184592661040453,0.03561445233118559
1961-12-31,0.7116623978047525,0.43397107675515745,1.538994618288494,1.2666382692766254,0.9869960368933854
1962-03-31,0.435468959274836,0.1631952583251366,1.2692910241009292,0.9969615564526588,0.7167790781977625
1962-06-30,0.7528622817759985,0.48094721319384837,1.582008319155331,1.3084871475701165,1.0300245472938514
1962-09-30,1.0678292489724917,0.7925962397691368,1.9069202361689095,1.6246269078632438,1.346843189869735
1962-12-31,1.3366725153452033,1.066662406866023,2.1687270086783794,1.888633149479794,1.6133650455418793
1963-03-31,1.0007242073710696,0.7308426852538927,1.8323060248487906,1.5607709735649005,1.2789784501626325
1963-06-30,1.0225394363472475,0.7572681231765817,1.853466782269039,1.5806750516638886,1.301010707537023
1963-09-30,1.4145168455757986,1.1346740478273323,2.246469695614546,1.971716285857755,1.6925238547403227
1963-12-31,0.9450381123218695,0.6664194578491103,1.7807940427853,1.5092972543140752,1.227789639380146
1964-03-31,1.4701422994652549,1.1984887962991286,2.3001938078440354,2.0294066671838094,1.7500943563362976
1964-06-30,1.7120750423826552,1.4358627865850753,2.5350387644362367,2.2614975100467065,1.9865212053836927
1964-09-30,1.629359563230627,1.3478985692742573,2.4442532789460074,2.184974180497804,1.9077111249786511
1964-12-31,1.7000783929736718,1.4188421221254397,2.5187132511645,2.2478327146435513,1.9739510460026612
1965-03-31,1.9900143394104999,1.7062797094475453,2.8034301313525254,2.5422000802679943,2.2648240322093423
1965-06-30,2.167444379387489,1.8868670474165237,2.9917928949045423,2.724237802771614,2.4472043360487508
1965-09-30,2.2316467100651916,1.9517057853688042,3.0600931698914478,2.790433346850129,2.512795795508194
1965-12-31,2.064536667437654,1.7631588417315944,2.8982088755833537,2.630844686115757,2.3482197396159754
1966-03-31,2.133309866501137,1.8471035714270538,2.9700041136897823,2.696605374703077,2.4167457564248975
1966-06-30,1.767683440844151,1.4883048152840321,2.6059348042645754,2.336670655535941,2.051175649400307
1966-09-30,2.0593075846453144,1.7821193388121226,2.8873859539297957,2.6136981293170862,2.3375452493066966
1966-12-31,2.171160779059779,1.8957989316453974,2.9982244512067657,2.7214799960202694,2.4468665378744694
1967-03-31,2.0605240960846842,1.7945508463298254,2.898360906352787,2.6169829784861216,2.339650481883066
1967-06-30,0.8653607884346606,0.5986845557494651,1.6893294105532406,1.412675513131432,1.1400959170764544
1967-09-30,0.08871174169886142,-0.17673478310161062,0.9033622909603087,0.6360113587201401,0.36325777964105016
1967-12-31,-0.02954244852140553,-0.30178440323320155,0.7929968007063755,0.5187398196461734,0.24496213013410525
1968-03-31,0.3859892397678448,0.1119674793576495,1.2264992226085378,0.9465094833866097,0.6645112309668749
1968-06-30,1.4484590061028553,1.1769107022939354,2.300866876445772,2.016073778339837,1.734588801303677
1968-09-30,1.4800099362170436,1.2185694702939682,2.321661901243437,2.038082735691656,1.7603906210906433
1968-12-31,0.9723008306294068,0.696504100376619,1.7997020845819605,1.526966697655919,1.2482918087010857
1969-03-31,1.9041280931211184,1.6326359098507628,2.7220353222295706,2.4557431465298762,2.178483015266437
