date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,-2.557261072243488,-2.9331573477402486,-0.6051047440682367,-1.4912529446970968,-2.0190333894152426
1960-06-30,-2.676342183600445,-3.0248071886283974,-0.9007776753501906,-1.6998927320628723,-2.184239446604805
1960-09-30,-3.4094684939305306,-3.7584694415791677,-1.6953782240669923,-2.450076619031851,-2.9286552454004426
1960-12-31,-3.491481000782933,-3.8437887431601867,-1.8344100980592204,-2.587023608312018,-3.0307877306232673
1961-03-31,-2.870562624041904,-3.229773070174784,-1.2331817748504652,-1.9694356074677568,-2.4143121494480804
1961-06-30,-3.8180978000908006,-4.17180569912799,-2.1402687161819145,-2.89272402418647,-3.349932661301865
1961-09-30,-4.614772844695832,-4.989007825492591,-2.866818666430219,-3.621276915379484,-4.115134467359131
1961-12-31,-2.983016990011196,-3.315780208263125,-1.2343480954908261,-2.0285109360816884,-2.501200486713055
1962-03-31,-3.670628876397818,-4.0244288389029155,-1.9535835145618154,-2.7196223089665095,-3.188787178354383
1962-06-30,-3.381332372382924,-3.7422696760183527,-1.6218881064921047,-2.3996893362623073,-2.8865188767595384
1962-09-30,-2.8222067897900995,-3.165081779256977,-1.1342175254358642,-1.8915777553712632,-2.352069725138593
1962-12-31,-2.080606241436958,-2.425451877783572,-0.4031832025687203,-1.156429189196034,-1.610736684777489
1963-03-31,-2.8825619353935483,-3.234510723150925,-1.1919446736947799,-1.9353823566146913,-2.403977233012955
1963-06-30,-3.2163923725655597,-3.5921366885324693,-1.4271507970679393,-2.2017310742439795,-2.705704109810203
1963-09-30,-3.0824159512560056,-3.470795429342977,-1.1658950667528982,-2.0125155429842003,-2.5452226387134136
1963-12-31,-3.880364184076176,-4.268313946409954,-1.9292590098185158,-2.7896574847629267,-3.3299873023712085
1964-03-31,-3.171098580208503,-3.560707414160526,-1.3073721936832063,-2.127258115717578,-2.6474948696902687
1964-06-30,-2.3450115677646313,-2.7104170956448534,-0.596724604117957,-1.3615679102775546,-1.848196923319463
1964-09-30,-2.195740727128808,-2.557411612834339,-0.5576272420992865,-1.2650059965547298,-1.7239156734023582
1964-12-31,-2.028590709883781,-2.4171903795719634,-0.3981409540688974,-1.0780286262435679,-1.5509304044595014
1965-03-31,-2.255032367864855,-2.6653498792062544,-0.6258184526584589,-1.2814467749425336,-1.7675365144480157
1965-06-30,-1.930181213234773,-2.319847400155494,-0.24599344140860957,-0.9536385888517831,-1.4360715539354483
1965-09-30,-2.086145104554564,-2.4887880758742797,-0.3489594044055786,-1.089401906173919,-1.5838868518687172
1965-12-31,-2.5514730761189908,-2.9645280046264997,-0.6055828869377993,-1.4872747907265653,-2.0100718335266934
1966-03-31,-3.60064068524664,-4.038396403718094,-1.2842847564925828,-2.3646192605246643,-2.9748239283175613
1966-06-30,-5.727900464199163,-6.268193484047911,-2.96768702912408,-4.222606655231712,-4.962954035983287
1966-09-30,-5.93836765479461,-6.455514775041236,-2.923718505424209,-4.32315131409409,-5.12482799282839
1966-12-31,-6.106463903712276,-6.594770293603759,-3.1231554824048366,-4.544752108084349,-5.316497476002128
1967-03-31,-5.0916584100944835,-5.536459685120166,-2.085002593106241,-3.5657645641238798,-4.319710951442697
1967-06-30,-6.863094894743183,-7.325601163316186,-3.74866161858811,-5.313286126957178,-6.0796454109518265
1967-09-30,-9.01340816273051,-9.527533705198422,-5.559958344714451,-7.282362043703831,-8.137339204658499
1967-12-31,-10.059905841526021,-10.605254378328876,-6.264151409697547,-8.117252730218437,-9.079756281348645
1968-03-31,-10.522421704818719,-11.119255334486386,-6.427609060244842,-8.431655891104029,-9.468540949902515
1968-06-30,-9.831876643327433,-10.425430781285444,-5.586749747503616,-7.66183585140705,-8.740331603577276
1968-09-30,-9.737742698412564,-10.299495721365037,-5.4626101089451975,-7.593648196713531,-8.658170357005647
1968-12-31,-10.460255252455386,-11.007572423248703,-6.22685876451564,-8.351016923709293,-9.39806690089746
1969-03-31,-9.367119738134477,-9.931062766747463,-5.095168933115278,-7.24896235279205,-8.307964430933684
1969-06-30,-8.443953285425172,-9.014861796763222,-4.177392110437531,-6.300899419420762,-7.368986387226135
1969-09-30,-7.768304929223634,-8.325626448494614,-3.498412211595845,-5.638341091331185,-6.69951293375924
1969-12-31,-7.8639060988023495,-8.443070304696054,-3.6975052799260038,-5.7908854860860925,-6.818892453881713
1970-03-31,-7.8463202287753315,-8.388430002785912,-3.6508900058207274,-5.76251858603235,-6.804559136304885
1970-06-30,-8.74179556190854,-9.291151178606077,-4.497731878982462,-6.640057496759043,-7.688291676991363
1970-09-30,-9.7159477250977,-10.303891438780274,-5.193238356209431,-7.436301131072053,-8.569736084032337
1970-12-31,-12.857555781259622,-13.580297016254764,-8.193952930308043,-10.418401948497488,-11.626834731904776
