date,50.0% LB,50.0% UB,mean
1960-03-31,-0.17653565361291979,-0.17653565361291979,-0.17653565361291979
1960-06-30,-0.16559541827875482,-0.16559541827875482,-0.16559541827875482
1960-09-30,-0.19532595930222493,-0.19532595930222493,-0.19532595930222493
1960-12-31,-0.19810433095541988,-0.19810433095541988,-0.19810433095541988
1961-03-31,-0.204429851847097,-0.204429851847097,-0.204429851847097
1961-06-30,-0.17906458904057354,-0.17906458904057354,-0.17906458904057354
1961-09-30,-0.1786931537533188,-0.1786931537533188,-0.1786931537533188
1961-12-31,-0.14489397379596303,-0.14489397379596303,-0.14489397379596303
1962-03-31,-0.14581279634670066,-0.14581279634670066,-0.14581279634670066
1962-06-30,-0.1290415203928929,-0.1290415203928929,-0.1290415203928929
1962-09-30,-0.1307918591728349,-0.1307918591728349,-0.1307918591728349
1962-12-31,-0.11183405172293967,-0.11183405172293967,-0.11183405172293967
1963-03-31,-0.10862297173370401,-0.10862297173370401,-0.10862297173370401
1963-06-30,-0.09389606791223047,-0.09389606791223047,-0.09389606791223047
1963-09-30,-0.06715833740591015,-0.06715833740591015,-0.06715833740591015
1963-12-31,-0.0680623010710142,-0.0680623010710142,-0.0680623010710142
1964-03-31,-0.03403303006072451,-0.03403303006072451,-0.03403303006072451
1964-06-30,-0.020156236115261978,-0.020156236115261978,-0.020156236115261978
1964-09-30,-0.01044802174926088,-0.01044802174926088,-0.01044802174926088
1964-12-31,-0.017413885613832572,-0.017413885613832572,-0.017413885613832572
1965-03-31,0.03018610370334454,0.03018610370334454,0.03018610370334454
1965-06-30,0.037071045565745545,0.037071045565745545,0.037071045565745545
1965-09-30,0.06335243049784287,0.06335243049784287,0.06335243049784287
1965-12-31,0.09585601742076885,0.09585601742076885,0.09585601742076885
1966-03-31,0.11028242707805176,0.11028242707805176,0.11028242707805176
1966-06-30,0.1263853448387409,0.1263853448387409,0.1263853448387409
1966-09-30,0.16173772426563404,0.16173772426563404,0.16173772426563404
1966-12-31,0.18319287121339406,0.18319287121339406,0.18319287121339406
1967-03-31,0.18242088094281037,0.18242088094281037,0.18242088094281037
1967-06-30,0.20309397455171854,0.20309397455171854,0.20309397455171854
1967-09-30,0.22255523737017543,0.22255523737017543,0.22255523737017543
1967-12-31,0.23905479876588628,0.23905479876588628,0.23905479876588628
1968-03-31,0.28841974238593343,0.28841974238593343,0.28841974238593343
1968-06-30,0.3119937046244922,0.3119937046244922,0.3119937046244922
1968-09-30,0.33099453691209063,0.33099453691209063,0.33099453691209063
1968-12-31,0.30778484062286743,0.30778484062286743,0.30778484062286743
1969-03-31,0.3253498898096467,0.3253498898096467,0.3253498898096467
1969-06-30,0.350781525019864,0.350781525019864,0.350781525019864
1969-09-30,0.3635786551937118,0.3635786551937118,0.3635786551937118
1969-12-31,0.38207589394839575,0.38207589394839575,0.38207589394839575
1970-03-31,0.3927473479865936,0.3927473479865936,0.3927473479865936
1970-06-30,0.3819792733092931,0.3819792733092931,0.3819792733092931
1970-09-30,0.4144987571803289,0.4144987571803289,0.4144987571803289
1970-12-31,0.4110726553979953,0.4110726553979953,0.4110726553979953
1971-03-31,0.4154212430334401,0.4154212430334401,0.4154212430334401
1971-06-30,0.4096600961895893,0.4096600961895893,0.4096600961895893
1971-09-30,0.41823762039648016,0.41823762039648016,0.41823762039648016
1971-12-31,0.4320199400911854,0.4320199400911854,0.4320199400911854
1972-03-31,0.4230375928975193,0.4230375928975193,0.4230375928975193
1972-06-30,0.43565761026086486,0.43565761026086486,0.43565761026086486
1972-09-30,0.451231264138486,0.451231264138486,0.451231264138486
1972-12-31,0.4704358402774997,0.4704358402774997,0.4704358402774997
1973-03-31,0.4549140207006986,0.4549140207006986,0.4549140207006986
1973-06-30,0.4767738440669951,0.4767738440669951,0.4767738440669951
1973-09-30,0.5165162968294421,0.5165162968294421,0.5165162968294421
1973-12-31,0.5495939170165124,0.5495939170165124,0.5495939170165124
1974-03-31,0.5879539633393374,0.5879539633393374,0.5879539633393374
1974-06-30,0.6534175304755606,0.6534175304755606,0.6534175304755606
1974-09-30,0.697406021245317,0.697406021245317,0.697406021245317
1974-12-31,0.6932560337679718,0.6932560337679718,0.6932560337679718
1975-03-31,0.7086903746202463,0.7086903746202463,0.7086903746202463
1975-06-30,0.7039767489063947,0.7039767489063947,0.7039767489063947
1975-09-30,0.7300389348006939,0.7300389348006939,0.7300389348006939
1975-12-31,0.734010131453432,0.734010131453432,0.734010131453432
1976-03-31,0.7550440548998791,0.7550440548998791,0.7550440548998791
1976-06-30,0.7372059669706773,0.7372059669706773,0.7372059669706773
1976-09-30,0.7567953844164931,0.7567953844164931,0.7567953844164931
