date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,-7.139071926511196,-8.945181088369175,-1.4440226091880897,-3.3755208641787524,-5.257606400564504
1960-06-30,-4.104396683568804,-5.816540953174951,1.7792507111854414,-0.3184490335047778,-2.197891252571757
1960-09-30,-8.23779641350478,-10.02969557205728,-2.7016218817324233,-4.563395996646173,-6.397380151408301
1960-12-31,-7.976106435331621,-9.69056155427811,-2.5030775006510044,-4.3272510117427005,-6.162856121090572
1961-03-31,-8.50698195581127,-10.30263553772701,-2.9500792334971697,-4.81374521796017,-6.666905273804022
1961-06-30,-9.1698448493432,-10.871766209615455,-3.655089515665855,-5.536093153308141,-7.344386955395067
1961-09-30,-9.166555731980642,-10.956412422775395,-3.6142074237506243,-5.539250840056258,-7.34859787858853
1961-12-31,-5.059257730299043,-6.82914635373734,0.8787228123510595,-1.1797489433365547,-3.120411478451439
1962-03-31,-6.341691530440725,-8.0680358351843,-0.6914974284249196,-2.6692820459444526,-4.498040405076244
1962-06-30,-5.398165722863446,-7.138257414317515,0.38506664021297876,-1.649927934696846,-3.5267450108777934
1962-09-30,-6.634328183785177,-8.386150167797009,-1.029775287863763,-2.930564692540247,-4.7665820615307295
1962-12-31,-6.246737927235619,-7.9671392693275305,-0.3414309498540815,-2.4060523176961066,-4.312611152442991
1963-03-31,-6.857170079221902,-8.664067484325868,-0.8997176020903437,-2.9835455539490265,-4.914549097527659
1963-06-30,-6.183065349326759,-7.989990304996038,-0.04245869052673479,-2.2253331806183656,-4.208144894390597
1963-09-30,-5.986038689070433,-7.833225973585439,0.4442919442042954,-1.8502753732204091,-3.90910732433727
1963-12-31,-7.036843811335292,-8.897909413360143,-0.5379641786972211,-2.885850727833298,-4.9542005546807
1964-03-31,-5.115186044433951,-7.0401480920964925,1.8122286819403781,-0.6791838528209349,-2.887432888114659
1964-06-30,-4.144894723129344,-5.759352491321956,1.5603136348855546,-0.510884005629777,-2.3370314570360824
1964-09-30,-5.932714178815861,-7.487642037179361,-0.7453982740324632,-2.6328050206660896,-4.27832194176018
1964-12-31,-7.054737020555082,-8.681852009505928,-2.0685812098611045,-3.778197730096463,-5.417266171970808
1965-03-31,-4.760532815227464,-6.26690637168638,0.4464335466352556,-1.4369235394676991,-3.090263971024691
1965-06-30,-5.7180277450446315,-7.221199458538921,-0.7420129278420178,-2.521881008881155,-4.115664700023575
1965-09-30,-7.655250343383996,-9.119509745311447,-2.695448771160808,-4.438875026984294,-6.037647594441207
1965-12-31,-6.305889070630224,-7.7844960487062185,-1.1526089187462745,-2.9872509772076192,-4.637534106668965
1966-03-31,-8.409188732979688,-9.8713704822788,-3.2955402256153468,-5.149172581291936,-6.776934346804412
1966-06-30,-8.781297839139778,-10.42816990969031,-3.505414230714628,-5.39736714230757,-7.086971001367519
1966-09-30,-8.15962733105782,-9.687296506670558,-2.6860841967716445,-4.714225751059271,-6.422697711160872
1966-12-31,-8.173699223607215,-9.777345856706729,-2.4388927926285433,-4.603027630601632,-6.377989707296831
1967-03-31,-12.257421374899415,-13.936852187659682,-6.573278388210657,-8.748555164678436,-10.495250302899736
1967-06-30,-12.0585776712986,-13.660992106259112,-6.305754737235938,-8.554106641215705,-10.291338540606128
1967-09-30,-13.58988421242066,-15.291053418904852,-7.41695946315834,-9.845927115385596,-11.691450220331042
1967-12-31,-13.77195462606824,-15.488036782313884,-7.334563219611809,-9.881897812223116,-11.812536093095103
1968-03-31,-14.712952124425772,-16.397381106467122,-8.204313752619106,-10.809073484914935,-12.75466840789555
1968-06-30,-11.85281929132909,-13.599027702191824,-5.120497791689836,-7.808453764189117,-9.811140957381477
1968-09-30,-13.567019200571881,-15.331867026829112,-6.783312027104312,-9.506628775868384,-11.524947081739018
1968-12-31,-15.588686239573278,-17.41990772942755,-8.719270188663016,-11.523108301720994,-13.542031104215074
1969-03-31,-12.039523897266687,-13.83122382729425,-5.120666292871846,-7.990827347036685,-9.995842196369779
1969-06-30,-9.390214162930164,-11.245362058843948,-2.3169639333818193,-5.197826544123146,-7.277119122554682
1969-09-30,-9.857509075026421,-11.704409176229214,-2.76737501905521,-5.661778686929079,-7.741105374104314
1969-12-31,-9.038734825678413,-10.936085811442386,-1.8000359112283055,-4.69956602682989,-6.849059675511721
1970-03-31,-11.460895205168384,-13.316912356369237,-4.298786248001955,-7.201331003435904,-9.306949708795493
1970-06-30,-16.924225641888324,-18.753852515078496,-9.739292651655695,-12.71217000474884,-14.781425813042404
1970-09-30,-16.987753820554737,-18.853089513292996,-9.576158061706003,-12.630385097587896,-14.786754445294587
1970-12-31,-20.289387509222063,-22.276703696268864,-12.760350841569428,-15.758518557727697,-17.989727560435057
1971-03-31,-23.062211631435595,-24.982999694571674,-15.568112285139051,-18.699861166058444,-20.855971595737874
1971-06-30,-20.646321918958062,-22.545425575096946,-13.393211440174078,-16.392825703287862,-18.50789974599905
1971-09-30,-16.10358768310385,-18.079540632030444,-8.827720350399064,-11.714027292090993,-13.893690089687123
1971-12-31,-14.105950224224113,-16.17346092674636,-6.6156810426918415,-9.432090712890155,-11.766532988647592
1972-03-31,-19.008942981898453,-21.00294998895225,-11.899725128069578,-14.658253815028328,-16.819366629420973
1972-06-30,-15.863243097632427,-17.886295633581394,-8.451098746456356,-11.22276252259235,-13.539978084490794
1972-09-30,-17.0184626107394,-19.111685017200518,-9.489461381670237,-12.275999439883101,-14.63930913698834
1972-12-31,-15.817879917561108,-17.989323859334398,-7.884783448966239,-10.834831763894663,-13.32676400003849
1973-03-31,-14.349638280471723,-16.608016632244006,-6.183077506324823,-9.266888606937032,-11.80566394175564
1973-06-30,-16.10595951255844,-18.416378279414563,-7.77207268701604,-11.021779122105336,-13.545592164738254
1973-09-30,-13.205400653452685,-15.607991682631752,-4.37809051133076,-7.849344198687323,-10.513314098250005
1973-12-31,-15.609154776793964,-18.14631653123362,-6.068690770013411,-9.896532674035653,-12.69917698988458
1974-03-31,-19.05700642227436,-21.84379135479768,-8.844740333001702,-12.939079167423287,-15.980557999644697
1974-06-30,-19.988012985288456,-22.925007186040588,-8.953822780355301,-13.303828202385432,-16.624253375575556
1974-09-30,-21.5150277998349,-24.610248503186224,-9.876010407415505,-14.343941477974923,-17.896131313550132
1974-12-31,-30.579674436690397,-33.72392748427383,-19.004969052572033,-23.41023031626431,-26.975527484477595
1975-03-31,-32.346248979830065,-35.302595689662496,-21.519554962306387,-25.75373702052066,-29.02890974255052
1975-06-30,-28.662604883592124,-31.469256219891513,-18.53878708737866,-22.616132298606143,-25.625166703009658
1975-09-30,-24.004883542081714,-26.768938654759328,-14.193978891204239,-18.087912700236558,-21.027604388992547
1975-12-31,-25.794579335273923,-28.428322390918733,-16.126781210374205,-19.95160654822262,-22.839787220310967
1976-03-31,-22.660000670296206,-25.258599487492788,-13.251544886490038,-16.94158543449055,-19.77880028879068
1976-06-30,-23.526384838262032,-26.282278469725664,-14.155810994792919,-17.774638229398033,-20.65241703299391
1976-09-30,-23.125718568404633,-25.768421509180353,-13.981019773921702,-17.443231663242315,-20.272524520121685
1976-12-31,-24.854822778029444,-27.401278510434587,-15.68549644587901,-19.260244271813548,-22.032293322173956
1977-03-31,-23.90133514707269,-26.44390371969381,-15.005193011272809,-18.45161926534886,-21.165627379556042
1977-06-30,-21.113598746272697,-23.587454177667937,-12.38656949010127,-15.805510458332424,-18.4529928953823
1977-09-30,-20.887581396412678,-23.287548528856906,-12.563009540835745,-15.758286950692185,-18.31683735182954
1977-12-31,-16.34683191654441,-18.66498663100224,-8.16414987812784,-11.306776624268807,-13.82247266538868
1978-03-31,-18.901324324163014,-21.184776183581818,-11.08964864958087,-14.083489819959635,-16.46963629844674
1978-06-30,-14.316746614178236,-16.470943129019872,-6.722125909061129,-9.633653418185602,-11.951451323046696
1978-09-30,-16.07554136226765,-18.231404591453508,-8.807404217306084,-11.553156764824973,-13.806289476960501
1978-12-31,-12.240573747824591,-14.415122907439539,-5.2225750547807746,-7.801867470964986,-10.017110864430315
1979-03-31,-9.066393366283338,-11.378223701953143,-1.954733471280223,-4.495204021466881,-6.794702603028023
1979-06-30,-12.496384096426368,-14.639839168252788,-5.3664395814942925,-7.9328186966008705,-10.213327248568966
1979-09-30,-6.777539992410892,-9.137680645029132,1.0891382343024105,-1.6815281149745132,-4.236358607578307
1979-12-31,-2.490964158845152,-5.238954188260782,6.6820717974769615,3.3997903186684715,0.4468510210346344
1980-03-31,-5.7308630875979905,-8.223591381774106,2.7718766911118076,-0.18034314609786417,-2.967904172319766
1980-06-30,-13.060534667952483,-15.737664568428183,-4.805375191304194,-7.503594348318092,-10.306074408735006
1980-09-30,-13.485071640362186,-15.883254966513135,-5.705959252215532,-8.35810751954662,-10.925078247730696
1980-12-31,-1.772341090651837,-4.3679453308237415,7.157221439172229,4.072226232566051,1.144379147063782
1981-03-31,-1.7428066658606074,-4.2581591901641,6.771016971665709,3.756892246961417,0.9993099378608482
1981-06-30,-0.9499049716769079,-3.5046599511913943,7.3604165377375645,4.501305144922287,1.7804109562469947
1981-09-30,-2.9877528647557625,-5.595461609569547,5.11184823831047,2.3624680385763455,-0.2923486567554074
1981-12-31,-9.458280640131278,-11.950826809921427,-2.0999431435907705,-4.532994323105132,-7.004426262620741
1982-03-31,-3.786246609896521,-6.445421913509432,3.880592527558032,1.4498690123022429,-1.1794814622127288
1982-06-30,-1.8915393557637437,-4.771389390094489,6.251683392587323,3.713307543383231,0.908278301605052
1982-09-30,-7.517442676558536,-9.8511877490544,-0.49556225935953213,-2.7605836730454767,-5.132534979520336
1982-12-31,-9.453392003997541,-11.76649646120943,-2.4824353187505803,-4.648962807117336,-7.044022859514086
1983-03-31,-9.81681041822496,-12.164922162774259,-2.8140090229700014,-4.979794764867389,-7.376881557517979
1983-06-30,-3.5599237085035274,-6.164175448858406,3.622489690067456,1.371112623653385,-1.1022681329014707
1983-09-30,-4.472107470137559,-6.651254306457494,2.0223947782853404,-0.05071728741243309,-2.272389255131475
1983-12-31,-2.9656982693887244,-5.362194423842778,3.6479550233249656,1.5504573004522841,-0.7016531396786995
1984-03-31,-4.18120532507826,-6.468834080586854,2.0597272860416327,0.09019756315787908,-2.050353518146692
1984-06-30,-1.2253835880744397,-3.337878343690882,5.047410683850564,2.967077161092316,0.8768194731481792
1984-09-30,-2.545499961388704,-4.851054235969785,3.795792314091106,1.801383574395532,-0.37586011019622445
1984-12-31,-4.139856913017333,-6.38992334094891,1.8871776793455393,0.04125334677530734,-2.036314028207522
1985-03-31,-4.225809580238234,-6.387162457740764,2.3982890352137067,0.22882004130634748,-1.989539571964072
1985-06-30,-6.131094731422273,-8.418730046243216,0.22730429100042215,-1.7737806580108142,-3.9622039874773267
1985-09-30,-3.4266628929828356,-5.564032606011438,2.733828296411489,0.7275357909369051,-1.3528720496189413
1985-12-31,-3.23144337358307,-5.421842579129219,2.7809673201038114,0.8453330650007405,-1.2083296419554495
1986-03-31,-2.2298708728980614,-4.458416553174,4.176678694673848,2.10490600943828,-0.06067400743562249
1986-06-30,-2.9607533743833985,-5.188968929060217,3.3287035326454166,1.3635863856688237,-0.8038590873525078
1986-09-30,-1.9014497716318957,-4.0988497016358885,4.300875630198031,2.383790733730669,0.246269290481818
1986-12-31,-2.5925261977536067,-4.664744872792088,3.26230055874551,1.373409027687163,-0.5995037090474828
1987-03-31,-1.2964901488676919,-3.4099144831904047,4.551951011294795,2.627777880546997,0.6640334274011382
1987-06-30,-1.5302592222905411,-3.3790622284289054,4.220626886301785,2.2947662980862233,0.3853275456602366
1987-09-30,-1.944070750507617,-3.791193409184027,3.7732407301666377,1.845352646096797,-0.03842432067300218
1987-12-31,-2.309761675924296,-4.261028177254829,3.458171584063007,1.4860494021278716,-0.41281707389323963
1988-03-31,-2.692573923662917,-4.611000645141339,3.283988644918862,1.268961750400874,-0.7105938015435328
1988-06-30,-2.6427989736646307,-4.450235936674417,3.258165660298996,1.2019115202091553,-0.7118579253042173
1988-09-30,-1.6179595903119237,-3.481437344878456,4.446516453933606,2.3441476668584214,0.3834382332896457
1988-12-31,0.5916043118360186,-1.3302239342367637,6.9176455018720855,4.708269955658014,2.6576243353746007
1989-03-31,1.8612209232282764,-0.19002966686673428,8.239427965705467,6.061528583323096,3.9620775529567096
1989-06-30,2.239990859081849,0.1407142352944757,8.552753780187555,6.487582144152041,4.347763732798111
1989-09-30,0.9287946953577473,-1.1295562764541187,7.098843307798004,5.102878755830935,3.0085404919589323
1989-12-31,1.0236004057309063,-1.0088776746712456,6.974266688443045,5.008384079810801,3.011060801176887
1990-03-31,1.3589683232425949,-0.5604136126997146,7.477264929035758,5.40738098041573,3.366565150749051
1990-06-30,-1.2610876070923953,-3.1043273200026125,4.543395193620514,2.5847792713075535,0.6595096887778896
1990-09-30,-1.2672011038751498,-3.015083874348023,4.506677672321551,2.594704160116464,0.6737219986025077
1990-12-31,-1.5013256620671251,-3.352797725192387,4.101850208629203,2.246935205692546,0.37295888187318316
1991-03-31,-4.644850304288634,-6.529171758239964,0.9155257808420858,-0.951321075329651,-2.799853706043271
1991-06-30,-3.692650274963543,-5.467304765353492,1.7894384153180933,-0.07720468137672509,-1.8837374828651452
1991-09-30,-3.6723400831348574,-5.4827228839979405,1.7596875710573463,-0.10466082034787094,-1.8890302868027375
1991-12-31,-5.989461353003119,-7.824559852696158,-0.617237640926926,-2.425721712304923,-4.205425110762725
1992-03-31,-3.8801603599169026,-5.613137334691552,1.7173847606520072,-0.16197583668564053,-2.018556633645442
1992-06-30,-4.90016475707598,-6.626390481087807,0.317541334342597,-1.4384689930784202,-3.1739642457420065
1992-09-30,-4.944596186550768,-6.61967530118342,0.1504423565443309,-1.5095872260005763,-3.220725635068552
1992-12-31,-6.042452011451026,-7.718753473004217,-0.823027565309014,-2.5357316143679345,-4.286272449462701
1993-03-31,-4.516266942728777,-6.246496278865102,0.6478809804206551,-1.0414272354039764,-2.770188829282386
1993-06-30,-3.2547870012770606,-4.808997893737013,1.8868222901420957,0.15885420224345292,-1.533028500987629
1993-09-30,-3.1976862916640947,-4.859902129805249,1.8440747249522875,0.18916895348454155,-1.5112358710258158
1993-12-31,-3.253543476048325,-4.872177295473886,1.8316415231001062,0.09800020548350474,-1.572076801898977
1994-03-31,-3.4075181950120177,-4.992783511547427,1.5903745176759205,-0.05460150758935134,-1.727238109727788
1994-06-30,-1.9908398369733629,-3.628100191556128,3.0533333544259222,1.3486930183614996,-0.3091505357510981
1994-09-30,-0.15578121923256383,-1.7912724478853814,4.929060660680399,3.1706308475973186,1.5072876996309976
1994-12-31,0.425317867405016,-1.2325120367662525,5.549901347575903,3.80520693273377,2.1375172493828933
1995-03-31,0.07301640266779574,-1.6203376380836954,5.215792470154661,3.5275144921108548,1.8050001245457414
1995-06-30,-1.6702473529862418,-3.3097287241072335,3.5442508884982225,1.83523132432519,0.10211061899163422
1995-09-30,-0.16105816576335363,-1.8621192444351564,4.993991585288828,3.324960302019687,1.5920436981280477
1995-12-31,-0.7320372845038827,-2.4746482237824248,4.495250549968479,2.8174415507130997,1.0460073114220247
1996-03-31,-0.9907951394377328,-2.736505669268781,4.1736199421295375,2.5070327124927956,0.7566240529330343
1996-06-30,0.46494130085034246,-1.2312538213236728,5.644536291407572,3.9130623295839015,2.1840104877819435
1996-09-30,0.9068753584437377,-0.7599223525372731,5.961060688872907,4.274287680509664,2.5803723040372053
1996-12-31,0.21811695365620398,-1.4174449843242098,5.212469575450466,3.5362949406455018,1.8663088333993088
1997-03-31,0.8199077605735532,-0.8411252539631713,5.7545448374405925,4.10905101110035,2.463391152604511
1997-06-30,0.9009003335049433,-0.7897551907433176,6.010977429952568,4.2972042544612705,2.6022001580761174
1997-09-30,2.1167187286844964,0.48130653103313015,7.291454209631286,5.568416447326465,3.854428266085434
1997-12-31,2.2703389685245163,0.5723462496359812,7.450743198047575,5.717413505998747,4.001773007283861
1998-03-31,1.0027537124796426,-0.7454487101810359,6.101491249813786,4.4427570029944885,2.713945620348259
1998-06-30,1.4976564948578557,-0.21392464481772766,6.775403313320695,5.030033387849437,3.2593588442564942
1998-09-30,1.99169230742317,0.31353128803061026,7.174616986807672,5.4232852131248706,3.709030240860962
1998-12-31,1.8693499951472874,0.25866555971680305,6.95405611825827,5.23895585404039,3.560040775065663
1999-03-31,0.4222806653770781,-1.240011720489402,5.561465241817048,3.805932828878429,2.1291041270762476
1999-06-30,0.9995383583583326,-0.6102505380084846,6.149142577885813,4.380432410757532,2.704774344063602
1999-09-30,1.2338531411110352,-0.41666482827371265,6.302528552416503,4.581954869577547,2.918700189081399
1999-12-31,2.8176079227150277,1.2119204813577094,8.005636681950925,6.189771327486371,4.494924156883659
2000-03-31,3.4421807026532463,1.8396576888126215,8.651893266115898,6.837250439745561,5.145261382917353
2000-06-30,3.8213006880816067,2.0872378817939463,9.298976040291464,7.422305468753823,5.630849441320176
2000-09-30,3.7157754987459426,1.996659862777109,9.201554546239713,7.354105077092829,5.531714504956644
2000-12-31,4.479192264100931,2.7746944377119522,9.996301467642386,8.105290432690616,6.2879263369706395
2001-03-31,2.794545904808709,1.2626317165134795,8.095642599741842,6.199835608931023,4.503778279879521
