date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,1.5034191388528622,0.9511467999297734,3.1868141967910173,2.647923977172067,2.071002926056391
1960-06-30,1.676868749859701,1.1393975465424977,3.3453632474292196,2.7947872376097935,2.237123350906794
1960-09-30,1.5692780359551999,1.042795732643298,3.2090621473714673,2.6736548311059494,2.1206931635954827
1960-12-31,1.6155239571394289,1.0891776185228808,3.2377942850241688,2.70583285862806,2.158102953142044
1961-03-31,1.6308945083979844,1.1090169144664477,3.2553773367004544,2.720808212439006,2.175105090468082
1961-06-30,1.6207505057053089,1.1040267603928964,3.2318259125793904,2.6969512853003312,2.16171376987041
1961-09-30,1.6925612022345424,1.175657434454346,3.2770638102412644,2.7503381352595393,2.2228544858988895
1961-12-31,1.8299639614101513,1.3196079000126222,3.39544841987792,2.884902230877512,2.358205522783387
1962-03-31,1.9757644373432632,1.468764275693391,3.526216004196743,3.0240248892909016,2.5007907553693296
1962-06-30,1.986804046066234,1.4896162788497591,3.532194690468308,3.0345529445503683,2.5120632003048757
1962-09-30,2.1002125561197222,1.6139359016567658,3.640833829720364,3.1314167703108486,2.6179655961606603
1962-12-31,2.203009645711611,1.71256925885156,3.7305305291071926,3.222064092670206,2.7134198358840753
1963-03-31,2.251569791207989,1.764928485882506,3.766201734639469,3.2657599912506603,2.760702284565982
1963-06-30,2.284164596201097,1.8007313925242658,3.7718053237885396,3.2903738517356578,2.7892367736158796
1963-09-30,2.4008916886001415,1.9110488668731647,3.870224967163027,3.3955534190058647,2.8993802120272023
1963-12-31,2.450647623421161,1.9842664248010422,3.916155898857066,3.438454788179164,2.946459873151991
1964-03-31,2.587525186802346,2.121383292540705,4.030281859020866,3.5596656171205625,3.0745044069831025
1964-06-30,2.7530854272770164,2.2909748598242987,4.172513169134706,3.7046487523284526,3.229051287554696
1964-09-30,2.796129069527819,2.329877491557885,4.196621036370674,3.7384662441893375,3.2657037620149194
1964-12-31,2.7745025978231537,2.320289420632656,4.183518211503138,3.7102858064627897,3.244024372787435
1965-03-31,2.8504797086121694,2.396293324156301,4.24257904709276,3.780539015797924,3.3164582538841585
