date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,1.512398814291792,0.9637510223670837,3.212694157619959,2.654406844724353,2.0850148615602646
1960-06-30,1.6865359905796038,1.1435871988506106,3.3496383755380013,2.809370983438085,2.249012953848304
1960-09-30,1.5780278830211805,1.033117454366319,3.2216615888500364,2.685281110904179,2.133022839378902
1960-12-31,1.6229740437532356,1.083485044074341,3.253494634340658,2.7154127139450432,2.1691994425048553
1961-03-31,1.6415650110724986,1.1084063550355046,3.2614413629137387,2.7260737716095633,2.185370345475508
1961-06-30,1.63629101792533,1.1147402303022365,3.2338629455705084,2.7086392221398503,2.1729303257165187
1961-09-30,1.694428810353051,1.195622833127235,3.2779295968282876,2.761020019002251,2.231269187885155
1961-12-31,1.839523858878182,1.3198041931912994,3.4124136335891024,2.8939057849778673,2.369329672201165
1962-03-31,1.9902054807599407,1.4849235809489951,3.542015844580213,3.030735834120583,2.511121641985041
1962-06-30,1.999534025977468,1.4975253819818588,3.534117881253352,3.037957869089351,2.519165111938605
1962-09-30,2.115787237084122,1.6165140867207057,3.6234063184719334,3.138785956198835,2.6254215409819777
1962-12-31,2.217285978811446,1.7167376943132189,3.715224503038676,3.2258602945549866,2.7195271239161825
1963-03-31,2.2645196273645265,1.7637177358893141,3.754934139416468,3.2693777519139116,2.7655835043600505
1963-06-30,2.3025299452646926,1.801555275910567,3.7853766059463703,3.2967330045675904,2.7970595789905306
1963-09-30,2.4172478777089084,1.9319850462778259,3.876460036256901,3.4064061609747034,2.908230689332503
1963-12-31,2.468147365745291,1.990770325439183,3.909706042534573,3.4402890448040266,2.9538531703783586
1964-03-31,2.603484837354493,2.1334130228957866,4.013914788323022,3.5603319232510557,3.080592846447767
1964-06-30,2.758811048570383,2.2879409953633796,4.168903565083239,3.7114181936161703,3.2329466316291664
1964-09-30,2.8011200827186045,2.335283861945391,4.198833581186535,3.7385348612435,3.269035735873347
1964-12-31,2.774044078732086,2.3180716951852487,4.171256781088047,3.711941134575822,3.2435024294058112
1965-03-31,2.850278479189973,2.39056782836957,4.2334802917897925,3.783001865252009,3.3152660869732595
1965-06-30,2.8804531272456444,2.4182275028123392,4.246793665165464,3.8159500621504336,3.3448278602197994
1965-09-30,2.883453992608388,2.4283815783378224,4.25650430892531,3.813970044182719,3.345608599142261
1965-12-31,2.9816074625129487,2.531181777998074,4.375297048923411,3.9143529110299244,3.4492312925809734
1966-03-31,2.9693867580720643,2.514587605129889,4.341409439526988,3.8972000237063327,3.432170802816229
1966-06-30,2.841105233320949,2.3906580659028207,4.201992394677781,3.7527149224353002,3.2958480312739162
1966-09-30,2.799773690750714,2.3510171561876403,4.16066925837727,3.710163719009444,3.253991743503873
1966-12-31,2.688737125344454,2.233658488165518,4.031920771869703,3.5938132238069636,3.1397699860799277
1967-03-31,2.6486464501187186,2.2071331581142686,3.9767876474678543,3.5490578185394726,3.0978950546583413
1967-06-30,2.6726364651503403,2.234846636734921,3.9954153495545754,3.5705286053666927,3.121913818208767
1967-09-30,2.5911107892598815,2.1530213271731,3.9140323229093963,3.4819768826156405,3.037575852596203
1967-12-31,2.583485894213347,2.1558687613726786,3.8968779909394584,3.465927499065032,3.026217362558922
1968-03-31,2.502102353166793,2.0676287115451526,3.808053108151109,3.383002677183619,2.9425275827315907
1968-06-30,2.489387334864537,2.0585673019139503,3.7848827065736748,3.3647328538143837,2.9262644447443176
1968-09-30,2.415878106966297,1.995272376723028,3.699470795365041,3.2888256264959232,2.8519137062160493
1968-12-31,2.3863544450665475,1.9676723837703562,3.6736745407938605,3.2607142891477077,2.823850960442613
1969-03-31,2.456774139388343,2.03905024516715,3.7511429997309795,3.339786824819062,2.899882663244707
1969-06-30,2.369296801068435,1.9481494804513653,3.6673644187773125,3.2439439727098245,2.8073904464361137
1969-09-30,2.287868485185293,1.8546539117367766,3.5733661344064416,3.154539540997521,2.721055733232026
1969-12-31,2.3289645473708815,1.9085624591724797,3.6248431909887437,3.1983574816831135,2.7664596134513153
1970-03-31,2.020121562048363,1.6056248498906254,3.2852325324141685,2.87230015043683,2.445627763319396
1970-06-30,1.9726444376578378,1.554753130280853,3.2472315898342567,2.8231482377635944,2.3938646297557375
1970-09-30,1.5523638605911607,1.1371565571793771,2.8165390179036947,2.3929421480993245,1.9701625619958576
1970-12-31,1.2781983756240751,0.8600042185316776,2.525271892545354,2.122134051739968,1.6973895825403387
1971-03-31,1.344733089907667,0.9343668706056382,2.6058503396315205,2.1972113662727453,1.7694398771488349
1971-06-30,1.177959209825279,0.7619565971492661,2.440096680330206,2.022060644830716,1.5989048117622524
1971-09-30,1.1330084523107375,0.7108828168172057,2.3917491716570716,1.968028740865189,1.5514555216352361
1971-12-31,1.1032595532077667,0.6928273718733957,2.3588236653581065,1.9471330362702959,1.5255342285865159
1972-03-31,1.2002323487038884,0.7916856496919586,2.4562528925920617,2.0422030315587847,1.621616475785612
1972-06-30,1.3683173973896927,0.9669961042419463,2.625935382867211,2.2080148107519064,1.78915437684499
1972-09-30,1.3653331671601572,0.966432082952203,2.6188274070805115,2.2035902690114924,1.785426975397415
1972-12-31,1.3574987370058356,0.9513257010067819,2.620315971536959,2.1959996072712897,1.7799814144179902
1973-03-31,1.9384743432624902,1.5397051401256323,3.2124553478046174,2.7832789029227194,2.364788225143478
1973-06-30,1.8891922052165686,1.482471442057592,3.1433321421023193,2.7273975160620454,2.310657181119696
1973-09-30,1.894270546727543,1.4802396931124828,3.1405811494064215,2.7289923720270095,2.311333225031491
1973-12-31,1.7556728511093467,1.3419877891848175,2.9912738510562074,2.586924770536098,2.169033042779567
1974-03-31,1.8142375195890965,1.4190673070902888,3.061436555177363,2.645665246112922,2.2311909233268152
1974-06-30,1.725035078041865,1.3276625104319175,2.9756357637766193,2.559238009191734,2.142582829442436
1974-09-30,1.4492828433536786,1.041747303551375,2.6947293197099884,2.2785658417265475,1.86106385936406
1974-12-31,0.8155884447878101,0.3996724640146633,2.1059686997473084,1.675604738417834,1.2457574991475526
1975-03-31,0.8154300515371391,0.390794250459203,2.1198759761204133,1.6794940225267192,1.2450573380289898
1975-06-30,1.0321429104388384,0.6234522661915132,2.3393320323890814,1.9063370828200612,1.4658075116484859
1975-09-30,1.1683379044203637,0.7566651454746066,2.481944875488196,2.044704930589907,1.6080070961678259
1975-12-31,1.1051697966285516,0.6835422198058694,2.4185249555946298,1.981428329735798,1.5427217416297314
