date,68.0% LB,95.0% LB,95.0% UB,68.0% UB,mean
1960-03-31,1.7733679811751888,1.29112498049679,3.2321132130172177,2.7469109283644304,2.2609932897445675
1960-06-30,1.9834024168054638,1.5269442848425925,3.4428207702272804,2.9481468404547164,2.4672872455500707
1960-09-30,1.9307892371664244,1.4690063712540313,3.3810715984509034,2.8865579694026096,2.4112128280423613
1960-12-31,1.9351234638903412,1.46878579412627,3.3698051729410192,2.8860930785349357,2.4141814662092367
1961-03-31,1.9671395506379465,1.505003498242115,3.385485337835214,2.908793970099385,2.4410413142298384
1961-06-30,1.9349057686739786,1.475196892801338,3.3308740792379963,2.866232134146469,2.4005589614614666
1961-09-30,1.9744717263969929,1.5243679378167583,3.3627273698583604,2.9114485945804907,2.442550096290544
1961-12-31,2.0568620648716887,1.607693994896013,3.4507297778347783,2.983378281258818,2.5212429686392985
1962-03-31,2.2154591505155627,1.7668114877753613,3.594445436722409,3.1327178184703355,2.67254106042266
1962-06-30,2.206381478858995,1.7570996529809086,3.5770438660329305,3.126044561764552,2.6650001621394668
1962-09-30,2.3322659550955107,1.881709693736454,3.6992954821633033,3.25085133839786,2.7902432295343753
1962-12-31,2.419462354805073,1.9681673347442807,3.780926228288184,3.334460183702119,2.8741064832305527
1963-03-31,2.423636556045826,1.9694261277428353,3.768912269829693,3.3228702664591756,2.871716980027279
1963-06-30,2.378147403310901,1.9305096249012634,3.708026445327244,3.2713173924560732,2.822861222095945
1963-09-30,2.469221654708651,2.0252284355849577,3.7979674493567983,3.3631154675808794,2.917959838303616
1963-12-31,2.5023486150455865,2.066788710539242,3.8179165958134855,3.385348879880099,2.9429374697111688
1964-03-31,2.5677636497680534,2.131796689008562,3.867596507800623,3.4377384031830975,3.0028539102980347
1964-06-30,2.718907792062157,2.285464492915295,4.030382077379057,3.5961849128976864,3.156115960515342
1964-09-30,2.7316193318147235,2.2920699011342434,4.0318801604796555,3.6038065434994824,3.166369544502216
1964-12-31,2.6841699893646624,2.263828658556468,3.967749902353635,3.5514297354900304,3.116419861809028
1965-03-31,2.6580388525027736,2.2336944683473283,3.9417137312622756,3.5190989781479765,3.0863345001343396
1965-06-30,2.680465334951162,2.2582744182938432,3.9667810032403072,3.541859386021599,3.1125121988049496
1965-09-30,2.679214536807957,2.2524587089335215,3.9507881866840138,3.530168727303836,3.107255908099764
1965-12-31,2.756621521230204,2.3347503845247335,4.025526228135052,3.605924722660144,3.1843586500084275
1966-03-31,2.7616133305973913,2.3377634147994484,4.0203466628246,3.61154596729435,3.1875068384830016
1966-06-30,2.7059125948813065,2.298969980644763,3.9614825393106186,3.5543055497723577,3.1317214695784523
1966-09-30,2.690317393789432,2.2796122925147815,3.944139932750752,3.5330538058528154,3.1113244663953683
1966-12-31,2.629474501221608,2.217426455580045,3.874540997735139,3.4692298375872666,3.0473101125400905
1967-03-31,2.5834382805551055,2.174347797975002,3.8326277316608093,3.4249760749290354,3.0022917893247043
1967-06-30,2.5309549069360293,2.1299828936496445,3.7597780507393317,3.363335581778097,2.945508471682597
1967-09-30,2.4723868938562,2.077362961703537,3.691348076405825,3.2999380166368413,2.883542062191981
1967-12-31,2.4253225872764554,2.0348318022248537,3.645409473228801,3.241188046534343,2.8319608943210537
1968-03-31,2.381842663621192,1.9904148889873439,3.608237731846279,3.202389345010136,2.793628537266185
1968-06-30,2.391304251171395,1.986655204510335,3.621225795424502,3.214520285513993,2.803066788880226
1968-09-30,2.299146449628847,1.902147022775141,3.524237939007128,3.1190297355241925,2.7090037536685916
1968-12-31,2.2550106992841172,1.8638736245349332,3.463884301143561,3.0606295587411627,2.6580040645622285
1969-03-31,2.2907203679303936,1.8847321338046596,3.5000646083249127,3.099698184956769,2.6949261264592983
1969-06-30,2.222044614997861,1.8226448803220485,3.4274158623512205,3.0366727192265976,2.6293796239836373
