Date,RStar5Y_LB68,RStar5Y_LB95,RStar5Y_UB95,RStar5Y_UB68,RStar5Y_Mean,RStar10Y_Mean,Country
1972-12-31,3.3007721848599507,2.695318065069185,5.177267733699576,4.557118871064988,3.9288383815945873,3.1121419658199896,EA
1973-03-31,3.3663926440996343,2.7660438299017134,5.224994968078151,4.614301336951641,3.9964233842665626,3.1762550787843216,EA
1973-06-30,3.715427232911569,3.1054535214272674,5.551082161500026,4.9638846230480995,4.33654849959362,3.3874469140643293,EA
1973-09-30,4.028424870652875,3.4345999305491106,5.879046031344809,5.277341029409348,4.648467611969846,3.555090013615418,EA
1973-12-31,4.243043588407131,3.657412930946002,6.113127519557001,5.4855953906175285,4.862018125159207,3.717925342733515,EA
1974-03-31,4.344120024992378,3.7323011732150833,6.188746055702685,5.5764861325173305,4.96144780300293,3.805549817932592,EA
1974-06-30,4.538894123514175,3.940675516366512,6.379265037719093,5.760430790909785,5.152060691055565,4.010032040173154,EA
1974-09-30,4.653041933383184,4.047385146016326,6.45761993723977,5.868430124079091,5.261348066336332,4.0568542945534745,EA
1974-12-31,4.266399838636798,3.630443708398717,6.073867833438091,5.485614082480805,4.868286735557875,3.9102686096525794,EA
1975-03-31,3.9056704487535354,3.278799274854273,5.711664468441186,5.122426117210802,4.507843498911442,3.7032822759228936,EA
1975-06-30,3.841891838950515,3.2157309591365926,5.637471882572464,5.043887266576853,4.43686124385335,3.691291809542338,EA
1975-09-30,3.8730153664443936,3.2430653675216456,5.664559381592161,5.072703517477645,4.468956522668788,3.6926114180456238,EA
1975-12-31,4.003173015188791,3.386677761396925,5.795979257624865,5.211841862610221,4.603709364966219,3.7392504796438697,EA
1976-03-31,4.097051469325942,3.4904118472929726,5.874480085612522,5.30190434678692,4.69457535980811,3.8230772153718435,EA
1976-06-30,4.35118376729363,3.7437297701081955,6.106480080829481,5.550231764471372,4.940177000318364,3.9504411538053197,EA
1976-09-30,4.437648671457811,3.8336590989283934,6.203451180528167,5.630588560202705,5.031032257867606,4.011868868476957,EA
1976-12-31,4.624461374951594,4.008578951061472,6.388957317520826,5.818496341810922,5.211295050664112,4.083847927612141,EA
1977-03-31,4.561492304344398,3.9715350139028054,6.322323327272373,5.759321911018621,5.156784605326007,4.0382457315258,EA
1977-06-30,4.349754030658599,3.7525142714456816,6.126326309790053,5.538469265534925,4.94123917695409,3.9876522227215645,EA
1977-09-30,4.397703133334819,3.816834507780529,6.179339626567142,5.590856484096847,4.995249082820383,3.980343339219961,EA
1977-12-31,4.41458637672797,3.839365000138247,6.198100439362085,5.600050042769707,5.007309439486222,3.957214534230999,EA
1978-03-31,4.1123714494873695,3.5513374349487523,5.8905030023004885,5.302074045289764,4.711557499874379,3.7954228204869414,EA
1978-06-30,4.197571695580045,3.6438998205785404,5.978447323874588,5.398738741917114,4.804556279677947,3.8335760739210194,EA
1978-09-30,4.398677475287644,3.8342667794455814,6.173214729671354,5.59950101323209,5.002770364707387,3.9354065703208274,EA
1978-12-31,4.514525786004121,3.9531588603822274,6.296577813345525,5.709598875694948,5.118265609566299,4.008688855613507,EA
1979-03-31,4.281321411395535,3.7200180479277214,6.065314418057938,5.475829065027662,4.884960461482961,3.9521975417845483,EA
1979-06-30,4.9247408781832025,4.367165083438325,6.707091617182991,6.125256963890049,5.527458171260639,4.241760067749096,EA
1979-09-30,4.959513435268897,4.401227365954563,6.73931248363639,6.1534373260464035,5.560085076969451,4.292883246765459,EA
1979-12-31,5.424048947099386,4.821497575179955,7.179260917934963,6.626039638933065,6.022230271141687,4.559172773734058,EA
1980-03-31,5.600150402254365,5.012573810285285,7.367034523226799,6.792225708423336,6.193086533239381,4.703602588430493,EA
1980-06-30,5.38194181757332,4.822160853262546,7.1742290058687725,6.588173170580491,5.986413371947801,4.611188390646241,EA
1980-09-30,5.384183519513545,4.808220636567368,7.1485207470265015,6.581475076642748,5.976679792579777,4.630560311641418,EA
1980-12-31,5.5987860530629945,5.029041943006073,7.386903255336284,6.810270097419416,6.199124670268346,4.791082937117368,EA
1981-03-31,5.742018436902246,5.163490858515621,7.565943071658046,6.975665549256507,6.359329451308273,4.897389915899394,EA
1981-06-30,6.2712803739100575,5.6994288614442254,8.094000118230023,7.495006202879032,6.881693893766467,5.2259076140887695,EA
1981-09-30,6.333617950874617,5.738655881951064,8.170342184524651,7.556923324922603,6.9462948467843795,5.311127124830878,EA
1981-12-31,6.093809532362487,5.533215439440546,7.941644871412152,7.324432671544008,6.71252628694558,5.210070212162695,EA
1982-03-31,5.9050139638572565,5.329319342779057,7.756476811852254,7.1380790218152175,6.5201332279330835,5.034072796203886,EA
1982-06-30,5.809052932922526,5.232103943711888,7.643709483450737,7.038203007227585,6.422968173459872,4.948513864647683,EA
1982-09-30,5.541905393725876,4.94415374445758,7.377286555094246,6.776668332106516,6.1585097158648825,4.811637497535374,EA
1982-12-31,5.372310298280654,4.783839684377698,7.165399927216047,6.5776092146749665,5.9719014097213465,4.695003422353991,EA
1983-03-31,5.153271543713434,4.5730907982352935,6.936306055332847,6.360484795719462,5.758459674077924,4.513455550943353,EA
1983-06-30,5.214545090878621,4.645791999984175,6.970700560948808,6.410534288793723,5.8117964761551635,4.53023056043192,EA
1983-09-30,5.229775138192322,4.681574880492296,7.035415470168486,6.446235019774731,5.843954762013546,4.534322283357862,EA
1983-12-31,5.19900362528541,4.639546377696901,6.987605888068115,6.407718141495643,5.809309216882035,4.529051409606995,EA
1984-03-31,5.060075773592191,4.49442498114632,6.8093854228885595,6.249286261032127,5.652164096907765,4.400600268054928,EA
1984-06-30,4.786281136518222,4.24554968850339,6.553332318521415,5.970212948496121,5.381182171428101,4.2647833143725284,EA
1984-09-30,4.827660678608634,4.2709577670879035,6.601717396949365,6.020886333866153,5.426271703446553,4.2333629287305135,EA
1984-12-31,4.71635923795862,4.172169140566734,6.4703173549757675,5.889954038649746,5.3048027233461585,4.132048940245558,EA
1985-03-31,4.531316187354563,3.9885909794866206,6.286776331805923,5.711920277147689,5.126491973471162,4.059963141440762,EA
1985-06-30,4.567409541084152,4.008842687987921,6.3102487410906605,5.735246949614906,5.152108417932189,4.0091550983075255,EA
1985-09-30,4.453473105390502,3.894705542741659,6.19667142985693,5.627932839349939,5.033847635875418,3.9349414411669335,EA
1985-12-31,4.237119894061904,3.657282898709174,6.002719172509431,5.417791891920826,4.829172347596577,3.8002971913071173,EA
1986-03-31,3.983118712504676,3.4118375608347598,5.705693428343325,5.165910680819126,4.5757172968063315,3.664196470292681,EA
1986-06-30,3.865614809356899,3.276566247685289,5.593717131382573,5.037345795840117,4.453494893849767,3.474187790233416,EA
1986-09-30,3.7595532882576155,3.176404561557233,5.494061738181182,4.93277698572232,4.344111068742759,3.414815842570336,EA
1986-12-31,3.910483682892484,3.3114591577132684,5.636482932985607,5.054173007505631,4.482586401952518,3.509399119719702,EA
1987-03-31,3.8666031721557963,3.2631326194223753,5.622435674361509,5.037970510682102,4.4426163935607335,3.541009620638433,EA
1987-06-30,4.231924559686498,3.6102885148352857,5.958164395018596,5.3922116568417735,4.797846164613859,3.695758132101039,EA
1987-09-30,4.349870014878294,3.7514922443499246,6.07874104716385,5.518094859739955,4.920616896908559,3.8062828279739094,EA
1987-12-31,4.31337595983388,3.7461081099427225,6.073841663141383,5.480218444059352,4.900663551436528,3.794861201305438,EA
1988-03-31,3.9969018293629563,3.4048589759300043,5.752206219670986,5.170079161913963,4.580608144618665,3.5924021497760092,EA
1988-06-30,4.054770562247076,3.49779082250533,5.80863897941318,5.243379785052641,4.6495628863636895,3.6148263630623347,EA
1988-09-30,4.272310051317418,3.694483162817334,6.000136884488061,5.444677869509873,4.861240779957007,3.7299643502123674,EA
1988-12-31,4.259781672173168,3.6934075348449023,6.014601491175945,5.429709878919591,4.843689072337215,3.7098520390280902,EA
1989-03-31,4.527352818709982,3.9567813887396843,6.266081403023496,5.683275092491076,5.112665217483676,3.8531182664290275,EA
1989-06-30,4.556272114522055,3.9796489979017244,6.271949246562597,5.714751363007598,5.138088646226925,3.900726367987156,EA
1989-09-30,4.568484336857197,3.9984811591199407,6.283388572356044,5.728294778857576,5.147437982708439,3.9289341680664625,EA
1989-12-31,4.759982156941666,4.171880431222389,6.485728992998893,5.907695657301851,5.332780173238591,4.012008293816695,EA
