date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6,ex_post_real_rate,ex_post_real_rate_core,HLW r*,DSGE r* wFG,ExPostRealRateGap,ExPostRealRateGapwDSGE,Delta,Target
12/31/1973,0.836570279,NaN,1.684503225,2.320289708,NaN,2.77075,1.666735807,0.851998552,NaN,NaN,2.178975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.450460292,#VALUE!,3.032960532,6.250500983,-0.307779841,-1.112164954,0.804385113,
3/31/1974,0.874938912,NaN,0.97217145,3.160533942,NaN,2.80675,0.420609199,1.097920165,NaN,NaN,2.335075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.353783942,#VALUE!,3.012485033,6.169859269,-1.1069052,-1.896248759,0.789343559,
6/30/1974,0.245409379,NaN,1.692740881,3.493805136,NaN,2.86625,1.400170895,-1.623133267,NaN,NaN,2.516125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.627555136,#VALUE!,2.756314328,6.673693909,-1.316633718,-2.295978613,0.979344895,
9/30/1974,0.62617417,NaN,0.524507135,3.375847993,NaN,2.881,0.141186145,0.971067414,NaN,NaN,2.674475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.494847993,#VALUE!,2.857707217,6.499551647,-1.209274797,-2.119735905,0.910461108,
12/31/1974,-1.794222654,NaN,1.258369885,3.265596297,NaN,2.665,-0.783658708,-3.04940713,NaN,NaN,2.6468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.600596297,#VALUE!,2.078455626,6.019635996,-1.120210204,-2.105505296,0.985295093,
3/31/1975,-0.880339528,NaN,0.38634283,2.772454802,NaN,2.2035,0.292685145,-1.945662049,NaN,NaN,2.474625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.568954802,#VALUE!,1.976397778,5.187478152,-1.063054247,-1.86582434,0.802770093,
6/30/1975,0.813418884,NaN,1.680823413,2.316705928,NaN,1.76375,1.679780748,-1.611020452,NaN,NaN,2.39125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.552955928,#VALUE!,2.177648821,4.813149868,-1.097368133,-1.756243395,0.658875262,
9/30/1975,0.998216824,NaN,1.158306919,2.264247675,NaN,1.5955,1.301691872,-0.36278534,NaN,NaN,2.360425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.668747675,#VALUE!,2.323313519,4.588139516,-1.249576055,-1.815782554,0.566206499,
12/31/1975,0.807443564,NaN,1.280688998,1.848481467,NaN,1.64975,1.454081474,1.59649946,NaN,NaN,2.32185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.198731467,#VALUE!,2.388090659,4.765549326,-0.795754132,-1.390118798,0.594364667,
3/31/1976,1.526695962,NaN,0.8199766,2.173998664,NaN,1.75025,1.534367787,0.115629375,NaN,NaN,2.3577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.423748664,#VALUE!,2.562504457,5.07258191,-1.064374778,-1.691894141,0.627519363,
6/30/1976,0.999695163,NaN,0.670216044,3.866914116,NaN,2.142,-0.305658131,0.433301789,NaN,NaN,2.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.724914116,#VALUE!,2.598406657,5.464977715,-2.37451578,-3.091158545,0.716642765,
9/30/1976,0.622034457,NaN,1.13413538,3.056265041,NaN,2.337,0.202535126,-0.355838226,NaN,NaN,2.5814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.719265041,#VALUE!,2.508301099,5.87966036,-1.346340316,-2.189180131,0.842839815,
12/31/1976,1.478333312,NaN,1.264693318,2.314152856,NaN,2.3015,1.316251965,2.720582274,NaN,NaN,2.608875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.012652856,#VALUE!,2.717125928,6.000674025,-0.691934338,-1.512821362,0.820887024,
3/31/1977,0.271570213,NaN,0.132537852,2.580788396,NaN,2.5535,0.072212442,0.865580169,NaN,NaN,2.577725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.027288396,#VALUE!,2.560633878,6.218206205,-0.667446866,-1.581839947,0.914393082,
6/30/1977,-0.039333119,NaN,1.247279121,2.825933731,NaN,2.343,0.793492944,-2.06801751,NaN,NaN,2.555775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.482933731,#VALUE!,2.435796021,6.052556343,-1.091882736,-1.996072817,0.904190081,
9/30/1977,0.186114209,NaN,0.558470275,2.144033124,NaN,2.2495,1.197274985,0.775727226,NaN,NaN,2.521225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105466876,#VALUE!,2.348194906,5.96702092,-0.481581851,-1.386288354,0.904706504,
12/31/1977,1.10247514,NaN,0.40087849,2.395324102,NaN,2.2825,0.601419204,1.531884954,NaN,NaN,2.495225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.112824102,#VALUE!,2.466442751,5.935511277,-0.72943479,-1.596701921,0.867267131,
3/31/1978,0.49061605,NaN,0.798756893,2.339287958,NaN,2.01425,-0.429311718,0.000410675,NaN,NaN,2.4292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.325037958,#VALUE!,2.378408137,5.331250587,-0.919639992,-1.657850605,0.738210612,
6/30/1978,0.930028744,NaN,0.212255436,2.285813808,NaN,1.97725,0.60879157,0.445242117,NaN,NaN,2.393825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.308563808,#VALUE!,2.49153966,5.417013906,-0.931448723,-1.662817284,0.731368562,
9/30/1978,0.227471338,NaN,0.671243415,2.234729869,NaN,2.293,0.517525948,0.269574382,NaN,NaN,2.394175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.058270131,#VALUE!,2.40081999,6.000227186,-0.541934866,-1.441786666,0.899851799,
12/31/1978,0.951649713,NaN,0.815916511,1.915243222,NaN,2.28425,0.898066551,1.534702122,NaN,NaN,2.4428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.369006778,#VALUE!,2.489939972,6.094203325,-0.253478215,-1.154544053,0.901065838,
3/31/1979,0.287000789,NaN,0.941407658,2.144854341,NaN,1.92425,0.745044047,-1.62005683,NaN,NaN,2.432425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.220604341,#VALUE!,2.477548638,5.642704335,-0.8399915,-1.631280425,0.791288924,
6/30/1979,1.123584495,NaN,0.131297341,2.359218202,NaN,2.3375,1.425712646,3.690164032,NaN,NaN,2.543975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.021718202,#VALUE!,2.68656844,6.49039161,-0.693360312,-1.644316105,0.950955793,
9/30/1979,0.002483358,NaN,0.694823799,3.061463582,NaN,2.7555,-0.872052034,0.346079302,NaN,NaN,2.6499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.305963582,#VALUE!,2.700626261,6.931997845,-0.981120147,-2.038963043,1.057842896,
12/31/1979,0.7483988,NaN,0.766046913,2.481516912,NaN,3.1735,1.31400653,2.054751459,NaN,NaN,2.7837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.691983088,#VALUE!,2.810431134,8.003850229,-0.010624696,-1.308979469,1.298354774,
3/31/1980,0.809885127,NaN,0.663423782,2.898753687,NaN,3.18375,1.006556516,2.182862891,NaN,NaN,3.022725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.284996313,#VALUE!,2.960925794,8.168923562,-0.455235136,-1.757234578,1.301999442,
6/30/1980,-0.820431902,NaN,-0.520413721,2.817087697,NaN,3.30925,-1.206944507,-1.698622535,NaN,NaN,3.0785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.492162303,#VALUE!,2.69442602,8.085339151,-0.181444202,-1.529172485,1.347728283,
9/30/1980,-0.351055182,NaN,0.302487821,2.288429383,NaN,3.05975,0.872789491,-0.309118163,NaN,NaN,3.061775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.771320617,#VALUE!,2.621569052,7.949346077,0.115928354,-1.216015902,1.331944256,
12/31/1980,-0.0982084,NaN,0.6390753,2.015745743,NaN,3.16575,0.444986065,-0.847902102,NaN,NaN,3.20915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.150004257,#VALUE!,2.6009883,8.33955354,0.499757182,-0.934884128,1.43464131,
3/31/1981,-0.068879173,NaN,-0.24918485,2.409755158,NaN,3.35825,-0.054367222,-0.648461611,NaN,NaN,3.3405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.948494842,#VALUE!,2.637514488,8.611373535,0.28911622,-1.204348542,1.493464762,
6/30/1981,0.052006885,NaN,1.030327215,2.774991295,NaN,3.877,0.010087565,-0.132678436,NaN,NaN,3.63055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.102008705,#VALUE!,2.605557786,9.698112467,0.450619258,-1.322519412,1.77313867,
9/30/1981,0.077027038,NaN,0.447923297,2.904768544,NaN,4.03325,0.08279448,-1.416770602,NaN,NaN,3.80615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.128481456,#VALUE!,2.614960605,10.00319983,0.474741305,-1.372318502,1.847059807,
12/31/1981,-0.039360786,NaN,0.180906605,2.822768063,NaN,3.8565,0.573597887,-3.037348909,NaN,NaN,3.775975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.033731937,#VALUE!,2.606827798,9.73714052,0.382024987,-1.400553193,1.78257818,
3/31/1982,0.247823818,NaN,-0.124361793,2.357673056,NaN,3.58275,-0.176964255,-0.013441785,NaN,NaN,3.6961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.225076944,#VALUE!,2.460073736,9.013949634,0.61005851,-1.028410465,1.638468975,
6/30/1982,0.145615561,NaN,-0.265945613,2.68215312,NaN,3.6,-0.332074459,-0.525511513,NaN,NaN,3.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.91784688,#VALUE!,2.426501649,8.915866594,0.311221468,-1.311119768,1.622341236,
9/30/1982,-0.592354342,NaN,0.202079313,2.05807077,NaN,3.3375,-0.277749298,-1.246961772,NaN,NaN,3.567025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.27942923,#VALUE!,2.202515473,8.43259705,0.728800362,-0.828720032,1.557520394,
12/31/1982,-0.14673559,NaN,0.023557634,2.197890672,NaN,3.15175,0.629376962,-1.492974225,NaN,NaN,3.4191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.953859328,#VALUE!,2.121587723,8.149011094,0.423462397,-1.083393445,1.506855843,
3/31/1983,0.591303836,NaN,-0.35372318,2.150620522,NaN,2.9715,0.102741725,0.046314125,NaN,NaN,3.24915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.820879478,#VALUE!,2.095769087,7.569917006,0.296937206,-1.071599773,1.36853698,
6/30/1983,0.640213529,NaN,0.605882906,1.757514482,NaN,2.962,0.296478057,0.217762986,NaN,NaN,3.234525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.204485518,#VALUE!,2.084054145,7.645931566,0.683471982,-0.706997374,1.390469355,
9/30/1983,0.185017123,NaN,0.517562756,2.239542351,NaN,3.05475,-0.297603328,0.166068094,NaN,NaN,3.28265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.815207649,#VALUE!,2.047467502,7.696179881,0.303340773,-1.108837321,1.412178095,
12/31/1983,0.916551745,NaN,-0.273765817,2.023677829,NaN,3.04225,0.960274691,-1.33737923,NaN,NaN,3.27165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.018572171,#VALUE!,2.116211871,7.827872883,0.489519203,-0.93839605,1.427915253,
3/31/1984,0.731404912,NaN,0.607617998,1.655666959,NaN,2.858,0.728188954,-0.055281832,NaN,NaN,3.151925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.202333041,#VALUE!,2.056374316,7.427616645,0.688239462,-0.65457112,1.342810582,
6/30/1984,-0.519710138,NaN,-1.102803751,1.467018975,NaN,2.7145,-0.251470431,-2.553436754,NaN,NaN,3.126475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.247481025,#VALUE!,1.775325422,7.013230157,0.80364967,-0.505826514,1.309476184,
9/30/1984,0.81441567,NaN,0.366476591,1.605170901,NaN,2.6035,-0.055643632,0.999615822,NaN,NaN,3.0523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.998329099,#VALUE!,1.803111153,6.721145503,0.547551311,-0.681957277,1.229508587,
12/31/1984,0.415635743,NaN,0.688570538,1.108483242,NaN,2.532,0.510235789,1.232585152,NaN,NaN,2.854575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.423516758,#VALUE!,1.792326739,6.569674247,0.975435073,-0.218901804,1.194336877,
3/31/1985,0.157198065,-42.21044569,0.428493655,1.56253179,NaN,2.46575,0.911565361,-1.638429258,NaN,NaN,2.73685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.90321821,#VALUE!,1.771763333,6.498568532,0.460277377,-0.721423923,1.1817013,
6/30/1985,0.810025527,-42.28785729,0.058433535,1.385703466,NaN,2.4905,0.338250912,1.347905392,NaN,NaN,2.711025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.104796534,#VALUE!,1.851379353,6.335412919,0.641951696,-0.479056696,1.121008392,
9/30/1985,0.629702952,-42.43006181,0.493152736,1.517479802,NaN,2.33675,0.380852876,1.303557137,NaN,NaN,2.66725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.819270198,#VALUE!,1.622669362,6.043198185,0.413602857,-0.691529348,1.105132206,
12/31/1985,0.304558849,-42.62833771,-0.021903326,1.494796144,NaN,2.157,0.118892008,0.919099593,NaN,NaN,2.572575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.662203856,#VALUE!,1.616169198,5.626274325,0.258161556,-0.744364725,1.002526282,
3/31/1986,-0.628571916,-42.8554371,-0.391076773,1.764751681,NaN,2.18725,-0.839853393,-2.479899466,NaN,NaN,2.441575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.422498319,#VALUE!,1.286302893,5.441406702,0.100922596,-0.937853357,1.038775952,
6/30/1986,1.552069221,-43.02353441,0.21563372,1.303421784,NaN,2.007,0.797137512,1.994951669,NaN,NaN,2.14955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.703578216,#VALUE!,1.435016584,4.97928495,0.34482407,-0.541243021,0.886067091,
9/30/1986,0.179938568,-43.10905283,0.120632176,1.144504625,NaN,1.93825,-0.168772397,0.355580281,NaN,NaN,2.100925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.793745375,#VALUE!,1.361054979,4.780360909,0.45348163,-0.401344852,0.854826482,
12/31/1986,-0.155385422,-43.13414546,0.137423147,0.849863472,NaN,1.96875,0.497664288,0.568191137,NaN,NaN,2.11825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.118886528,#VALUE!,1.276387016,4.974227324,0.799789774,-0.124670303,0.924460077,
3/31/1987,-0.733114942,-43.07660702,0.107822608,0.842701616,NaN,2.02625,-0.215675911,-1.824612103,NaN,NaN,2.1178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.183548384,#VALUE!,1.235272837,5.009301213,0.874730175,-0.068776919,0.943507094,
6/30/1987,1.364336396,-43.04819903,0.962861341,0.835659459,NaN,2.1065,1.548183437,2.921249232,NaN,NaN,2.17225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.270840541,#VALUE!,1.536136556,5.330545936,0.886806402,-0.061795943,0.948602345,
9/30/1987,0.823969124,-43.07391324,0.610281846,0.691087754,NaN,2.1225,0.75014426,2.00986411,NaN,NaN,2.36805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.431412246,#VALUE!,1.625902782,5.454864802,1.02493655,0.067696045,0.957240505,
12/31/1987,1.091270009,-43.12807642,0.232428219,1.232048439,NaN,2.1065,0.528672145,1.511941304,NaN,NaN,2.40335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.874451561,#VALUE!,1.706689835,5.380617005,0.447779102,-0.47070269,0.918481792,
3/31/1988,0.18494882,-43.22598696,0.398088778,0.947874396,0.568459982,1.8635,-0.579995861,1.054161992,NaN,NaN,2.246525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.915625604,1.295040018,1.646794394,4.662829798,0.503927005,-0.250081846,0.754008851,
6/30/1988,0.617118034,-43.31514474,0.233911214,1.072396336,0.605685863,1.815,0.394985793,1.641186858,NaN,NaN,2.220725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.742603664,1.209314137,1.708404521,4.653361366,0.315502534,-0.420736678,0.736239211,
9/30/1988,1.076962298,-43.36504542,0.46074362,0.929004691,0.731594897,1.9935,1.281221847,1.83862107,NaN,NaN,2.258525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.064495309,1.261905103,1.889483192,5.13005444,0.592124511,-0.218018301,0.810142812,
12/31/1988,0.820929833,-43.38391056,0.089913698,1.312354793,0.844463501,2.11875,0.38970687,1.377209821,NaN,NaN,2.245175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.806395207,1.274286499,1.973935264,5.151000415,0.312911391,-0.481354897,0.794266288,
3/31/1989,0.833848492,-43.43458085,0.699069536,1.166571882,0.856487013,2.379,0.634449782,2.150281053,NaN,NaN,2.35105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.212428118,1.522512987,2.10237123,5.703564235,0.68683531,-0.213462941,0.900298251,
6/30/1989,0.66983309,-43.55525726,0.247213438,0.898017581,0.964000245,2.42275,0.866757936,1.02309789,NaN,NaN,2.406775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.524732419,1.458749755,2.214894716,5.861249151,0.97100874,0.059420131,0.911588609,
9/30/1989,0.214237069,-43.80071891,0.549476588,1.016527178,0.802339741,2.5255,0.77287204,-0.098605954,NaN,NaN,2.4012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.508972822,1.723160259,2.164347103,6.100510767,0.967886046,-0.01615487,0.984040916,
12/31/1989,0.480061155,-44.14622003,0.179095963,1.38106401,0.949679482,2.768,0.102471809,1.694228406,NaN,NaN,2.521675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.38693599,1.818320518,2.305519159,6.405528574,0.8105562,-0.214446154,1.025002354,
3/31/1990,0.868422587,-44.55262059,0.929936315,1.362250168,1.000858831,2.8065,-0.02752055,2.486874503,NaN,NaN,2.702125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.444249832,1.805641169,2.487687419,6.559905595,0.822327977,-0.195726567,1.018054544,
6/30/1990,0.106837695,-44.82328728,0.540345079,1.465227679,0.852883635,2.6545,-0.062468554,-0.99905665,NaN,NaN,2.69805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.189272321,1.801616365,2.412046819,6.385561477,0.586260616,-0.407118048,0.993378664,
9/30/1990,0.591473786,-44.92150177,0.536338169,0.844905449,0.569987701,2.634,0.378080304,-0.031349945,NaN,NaN,2.72165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.789094551,2.064012299,2.453184596,6.509411851,1.175798402,0.161741588,1.014056814,
12/31/1990,0.127416042,-44.88790829,0.646831037,1.194757342,1.130320447,2.7615,0.691983462,0.138983705,NaN,NaN,2.744425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.566742658,1.631179553,2.549113873,6.803095679,0.92946419,-0.134031262,1.063495452,
3/31/1991,0.292912672,-44.73847731,-0.317583925,1.415117955,0.974682159,2.77425,0.233994255,-0.911415207,NaN,NaN,2.638225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.359132045,1.799567841,2.599897561,6.646887885,0.709157655,-0.302589926,1.011747581,
6/30/1991,0.316535101,-44.58578994,1.204902935,1.395371477,1.043982908,2.6155,0.77355995,0.398642475,NaN,NaN,2.512975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.220128523,1.571517092,2.648337328,6.411163685,0.558044191,-0.382662398,0.940706589,
9/30/1991,0.171772567,-44.53382395,0.241264464,1.262208381,1.033196417,2.6265,0.2304445,-0.019720919,NaN,NaN,2.5357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.364291619,1.593303583,2.696197442,6.395975278,0.690242259,-0.2347022,0.924944459,
12/31/1991,0.941052538,-44.66130892,0.274527005,1.471447035,1.06886619,2.683,1.295246251,0.401128708,NaN,NaN,2.47355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.211552965,1.61413381,2.737937634,6.574509064,0.527068557,-0.432074301,0.959142857,
3/31/1992,1.487233667,-44.89147475,1.395883109,0.671895025,1.103290382,2.71225,0.825027464,1.530755078,NaN,NaN,2.394975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.040354975,1.608959618,2.891435314,6.60279172,1.317496146,0.389657045,0.927839102,
6/30/1992,-0.848820091,-45.13692731,0.132491454,0.999453073,1.030936966,2.74475,0.03878471,-2.13183596,NaN,NaN,2.419025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.745296927,1.713813034,2.590422754,6.674761529,1.097691239,0.076606545,1.021084694,
9/30/1992,-0.16340152,-45.30328303,1.351632973,0.770504637,0.945739992,2.982,-0.169154767,-1.955393052,NaN,NaN,2.513025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.211495363,2.036260008,2.399234762,7.183886662,1.611686672,0.415523697,1.196162975,
12/31/1992,-0.075441519,-45.45021033,-0.558195155,0.982004618,0.892464647,2.863,1.0639897,-1.176747077,NaN,NaN,2.503225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.880995382,1.970535353,2.351849794,7.019119262,1.293032934,0.126215567,1.166817367,
3/31/1993,-0.891060486,-45.58363317,-0.769662584,1.187277843,1.19233031,2.6765,-1.662189036,-3.412921424,NaN,NaN,2.3543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.489222157,1.48416969,2.328316214,6.120926523,0.907143104,-0.041009474,0.948152577,
6/30/1993,-0.000759105,-45.65356905,-0.023661097,0.96103249,0.830605868,2.27275,-0.193839325,-1.782737075,NaN,NaN,2.24815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.31171751,1.442144132,2.306142758,5.469953027,0.735181821,-0.055770747,0.790952567,
