date,BBB_sh,AAA_sh,detrendedMean,g,b_liq,b_safe,FF,z,p-mkp,w-mkp,pol,fg1,fg2,fg3,fg4,fg5,fg6,pi-LR,mu,me,zp,dt
2007-03-31,0.0,0.0,1.0118494208519815,-0.07277737011643066,-4.00895813084173,4.623511865434542,0.04495933774023106,-0.003001794265120555,-0.24167527353807644,-0.003151376403063363,-0.03205750307716149,0.0,0.0,0.0,0.0,0.0,0.0,0.0357968229375079,-0.18680933852331824,0.0,-0.04568497356808149,0.9016971550735492
2007-06-30,0.0,0.0,1.2718494208519813,-0.07239066653258233,-4.26974504277575,5.383286327780807,0.011504246223849095,-0.007612418285523078,-0.25645754679855065,-0.007502285597645851,-0.19452484196423464,0.0,0.0,0.0,0.0,0.0,0.0,0.04071462063459085,-0.17357125226760023,0.0,-0.07400770490122754,0.8921559853384023
2007-09-30,0.0,0.0,1.5918494208519816,-0.07427555850850587,-4.646400574205991,5.924268593694781,-0.02261993792416484,-0.0051597924719526435,-0.17986472437050072,-0.013855971126668021,-0.10954856023054808,0.0,0.0,0.0,0.0,0.0,0.0,0.04945604424597587,-0.08670830764582685,0.0,-0.12616084365927738,0.8827190530574812
2007-12-31,0.0,0.0,1.701849420851981,-0.07325675382824776,-4.79910618577275,6.316832693884432,-0.027567087146318964,-0.0012976106748883252,-0.2475100444457968,-0.018331044656401202,-0.2163808880315672,0.0,0.0,0.0,0.0,0.0,0.0,0.0498429951016335,0.005195022749158618,0.0,-0.1599567478856774,0.8733850715633438
2008-03-31,0.0,0.0,1.5418494208519817,-0.07414190835178232,-5.018639606770058,6.438021209810096,-0.10487749437818347,-0.01408047609072835,-0.18762893159027463,-0.02418200764063921,-0.34673584087971643,0.0,0.0,0.0,0.0,0.0,0.0,0.056417835965828764,0.14816165401398632,0.0,-0.1946177877326603,0.86415277450045
2008-06-30,0.0,0.0,1.7218494208519814,-0.07394033383027081,-5.255301142464127,6.779527687203081,-0.11692219339649186,-0.015121000989595691,-0.25561316286082936,-0.024364314497535632,-0.13882053637869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0570496771028965,0.18586129358738943,0.0,-0.27552746800970274,0.8550209153865761
2008-09-30,0.0,0.0,1.8518494208519813,-0.07085950185028407,-5.548441915978749,7.064946085579998,-0.1439162515562299,-0.008657307400076707,-0.20703944648518538,-0.030406887435604775,-0.11351256337334595,0.0,0.0,0.0,0.0,0.0,0.0,0.06520172893968362,0.32789362669923094,0.0,-0.3293464134697962,0.8459882671862464
2008-12-31,0.0,0.0,1.2018494208519814,-0.075541385529848,-6.281545753753834,6.608456992719558,-0.24806207512099754,0.018651020450790888,-0.16054401894013462,-0.030273806023106524,-0.043939913047752285,0.05666919725625547,-0.1129463897064579,0.07725244606468903,-0.0066730543259631726,-0.013125750197212974,-0.024894149025178697,0.07187753625316164,0.8685103407279327,0.0,-0.33907543884659064,0.8370536218958669
2009-03-31,0.0,0.0,-1.0081505791480188,-0.07848806287915862,-6.391977853232749,6.318619163180101,-0.2853472490587693,0.032345212385116076,-0.22350957996868473,-0.027495287068243886,-0.36396288621934636,-1.6335096125018593,0.010029411717971198,0.10331465461444297,-0.027265602911749634,-0.044241147903730633,-0.11661322405283138,0.07236067015278028,1.0472265192693422,0.0,-0.22785149482382058,0.8282157901401306
2009-06-30,0.0,0.0,-1.7581505791480185,-0.07994976137644047,-6.340007755745662,5.770873783085637,-0.21354916483492623,0.006931659511780798,-0.24834967750376996,-0.026822352493981707,-1.475242916229617,-1.0713760673407693,0.4410736761495705,0.1095449553901922,-0.06848812715932794,-0.058262240910265405,-0.26133656680912254,0.07235671935151208,0.9553550074886908,0.0,-0.0903753505109924,0.8194736007794491
2009-09-30,0.0,0.0,-2.1581505791480184,-0.08091586518479355,-5.959133436980995,5.076340493968994,-0.11031201391027205,-0.006727613196894029,-0.1814864434426265,-0.024579173553372025,-1.9999535119733305,0.21904655172300724,0.25598369085941985,-0.09171793770410447,-0.1428112317477877,-0.10121514622654273,-0.47930611879695806,0.07465849391701179,0.6582668149562978,0.0,-0.07511403239356022,0.8108259005279759
2009-12-31,0.0,0.0,-2.2381505791480185,-0.0788312214398881,-5.378181030601411,4.782019911539399,-0.03533504895325164,-0.0029839590030855305,-0.2569208897530835,-0.016000757982622068,-2.059643378919404,0.7032583635046018,0.07289051879674224,-0.12056038704371518,-0.1909471527861439,-0.11805012944792069,-0.7362544104403761,0.0715055680001552,0.40903863280561026,0.0,-0.08542676101540528,0.8022715535819632
2010-03-31,0.0,0.0,-2.2681505791480188,-0.07739486789241404,-5.0388070027238046,4.356843265256313,0.004806729373658185,-0.004644198817780999,-0.2740536715058986,-0.004790849955399105,-2.3179846096607286,1.0989793354337967,0.2199278250607123,-0.03380224244151277,-0.15773681247653454,-0.061946690108865755,-1.0016559792674176,0.07062975732013764,0.23555022278096172,0.0,-0.07588023079780734,0.7938094412581086
2010-06-30,0.0,0.0,-2.2681505791480188,-0.07513994811109088,-4.7544217294789695,3.69954940428999,0.060003929080127805,0.004340725408611894,-0.2719750719071491,0.002222872985566216,-2.3557855660409635,1.0546740612360532,0.28776237059773685,0.19869681569504744,0.0010791917576125076,0.08621300607340385,-1.1538198436488085,0.07010937839719161,0.16025258899050518,0.0,-0.06735122613316538,0.7854384616415989
