date,ant1,ant2,ant3,ant4,ant5,ant6,ant7,ant8,ant9,ant10,ant11,ant12,ant13
31-03-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-06-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-09-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-12-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-03-20,0.027500000000002522,0.0475039956048362,0.04750099850224787,0.04750099850224787,0.07250898472596079,0.07250898472596079,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-06-20,0.040000000000001146,0.05000099840255512,0.03500099820323843,0.03500099820323843,0.040000000000001146,0.040000000000001146,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-09-20,0.024999999999997247,0.03000024975025606,0.03250024972530352,0.03250024972530352,0.035000249700362085,0.035000249700362085,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-12-20,0.022499999999997522,0.022499999999997522,0.027500249775197494,0.027500249775197494,0.04000224775225214,0.04000224775225214,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-03-21,0.007499999999999174,0.01750099970008745,0.022500999500246754,0.022500999500246754,0.0625202358349175,0.0625202358349175,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-06-21,0.012499999999998623,0.017500249875063156,0.020000249850088414,0.020000249850088414,0.1075809433396635,0.1075809433396635,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-09-21,0.009999999999998899,0.015000249900037899,0.03250399800099335,0.03250399800099335,0.1175901688480363,0.1175901688480363,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-12-21,0.014999999999998348,0.0800422246652055,0.147599810360316,0.147599810360316,0.2677878772786191,0.2677878772786191,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-03-22,0.13000000000000234,0.4007252288101837,0.5508037304571556,0.5508037304571556,0.7335393092590736,0.7335393092590736,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-06-22,0.4300000000000026,0.8265338674793454,0.772705101941279,0.772705101941279,0.7600350194552463,0.7600350194552463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-09-22,0.8325000000000027,1.1283422045872349,1.04504065627406,1.04504065627406,1.0975694377703016,1.0975694377703016,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-12-22,1.1050000000000004,1.2752767669028942,1.175002147766313,1.175002147766313,1.0227444380788708,1.0227444380788708,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-03-23,1.2124999999999997,1.257519313304728,1.0852144082332704,1.0852144082332704,0.8708037079510678,0.8708037079510678,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-06-23,1.3575000000000004,1.3775037939865287,1.332511614677162,1.332511614677162,1.0856662713472465,1.0856662713472465,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-09-23,1.3875000000000026,1.3775009474182753,1.3475116080735372,1.3475116080735372,1.1504383178456312,1.1504383178456312,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-12-23,1.3500000000000012,1.2800464895635633,1.0805246532396007,1.0805246532396007,0.918248162992652,0.918248162992652,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-03-24,1.3649999999999995,1.325015171629057,1.1702906149174408,1.1702906149174408,1.0379608207178925,1.0379608207178925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-06-24,1.369999999999999,1.295053327645046,1.2126367131871263,1.2126367131871263,1.0828435150823101,1.0828435150823046,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-09-24,1.1824999999999974,1.0077924186002174,0.8953832151753216,0.8953832151753216,0.8352462011925355,0.8352462011925355,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-12-24,1.0925000000000018,1.0275404809811206,1.02001534919417,1.02001534919417,1.0850194412442393,1.0850194412442338,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-03-25,1.0799999999999976,1.0350194114263855,0.9575959416674662,0.9575959416674662,0.9375471017975534,0.9375471017975534,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-06-25,1.1025000000000007,1.0425344794559865,0.907761050915723,0.907761050915723,0.8701385148133844,0.8701385148133844,NaN,NaN,NaN,NaN,NaN,NaN,NaN
