date,50.0% LB,50.0% UB,mean
1972-06-30,-0.525542845229299,-0.525542845229299,-0.525542845229299
1972-09-30,-0.7886679508471006,-0.7886679508471006,-0.7886679508471006
1972-12-31,-0.7706544559530408,-0.7706544559530408,-0.7706544559530408
1973-03-31,-0.7814126977942975,-0.7814126977942975,-0.7814126977942975
1973-06-30,-0.8488380792868832,-0.8488380792868832,-0.8488380792868832
1973-09-30,-0.82374876413968,-0.82374876413968,-0.82374876413968
1973-12-31,-1.0093957715734625,-1.0093957715734625,-1.0093957715734625
1974-03-31,-0.9150554936003625,-0.9150554936003625,-0.9150554936003625
1974-06-30,-1.0124802671659523,-1.0124802671659523,-1.0124802671659523
1974-09-30,-0.9016375531823918,-0.9016375531823918,-0.9016375531823918
1974-12-31,-0.6781586121704005,-0.6781586121704005,-0.6781586121704005
1975-03-31,-0.7390421551606327,-0.7390421551606327,-0.7390421551606327
1975-06-30,-0.9151614416403566,-0.9151614416403566,-0.9151614416403566
1975-09-30,-0.9945834146565541,-0.9945834146565541,-0.9945834146565541
1975-12-31,-1.1326069228056581,-1.1326069228056581,-1.1326069228056581
1976-03-31,-1.2480509336762557,-1.2480509336762557,-1.2480509336762557
1976-06-30,-1.125514873985022,-1.125514873985022,-1.125514873985022
1976-09-30,-1.10657175014348,-1.10657175014348,-1.10657175014348
1976-12-31,-1.2390075212333551,-1.2390075212333551,-1.2390075212333551
1977-03-31,-1.1604090913895968,-1.1604090913895968,-1.1604090913895968
1977-06-30,-1.1820111939589855,-1.1820111939589855,-1.1820111939589855
1977-09-30,-1.2884948684266806,-1.2884948684266806,-1.2884948684266806
1977-12-31,-1.2931459206410254,-1.2931459206410254,-1.2931459206410254
1978-03-31,-1.1132416997803085,-1.1132416997803085,-1.1132416997803085
1978-06-30,-1.2095663520125066,-1.2095663520125066,-1.2095663520125066
1978-09-30,-1.2379449229535697,-1.2379449229535697,-1.2379449229535697
1978-12-31,-1.2702307438133251,-1.2702307438133251,-1.2702307438133251
1979-03-31,-1.222524108729464,-1.222524108729464,-1.222524108729464
