date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,rm_shl1,rm_shl2,rm_shl3,rm_shl4,rm_shl5,rm_shl6,dettrend,detrendedMean
2007-03-31,-0.001365259254038076,6.207446028305696e-5,-0.0735294611555748,0.0011671782286226673,0.08714037391859275,-0.019138895437442738,0.029737436218613134,1.318362217556146,-0.46838207022910083,-0.6482009451962978,0.0007093761137832999,0.0,0.0,-0.001392512266262802,0.0,-0.23933305261238935,0.0,0.3641854760501717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0643753368498654,1.4343680104901946
2007-06-30,-0.0013996500588864258,7.95901475614258e-5,-0.0782418832440901,0.0014833309301076625,0.09102436317247609,-0.017542587898666806,0.026992593289421052,0.4437812587566592,-0.4692005912188435,-0.6326835024834443,0.0007347680525571221,0.0,0.0,-0.001350672146216425,0.0,-0.2039061021020916,0.0,-0.39269958021003193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0427583787292471,-0.20460970595537198
2007-09-30,-0.00135233137503743,9.542486163471864e-5,-0.08249486098319547,0.0017494927453842735,0.09315918853700644,-0.021470859225980465,0.027484043729208985,0.37081729819383735,-0.4219345757687343,-0.643433946063432,0.0007933148113092869,0.0,0.0,-0.0012978407543551285,0.0,0.02188404087080098,0.0,-0.34284873981946795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0214057133927978,0.013308509109055677
2007-12-31,-0.0013851656809782398,0.00010780087396078386,-0.08620163165012906,0.0019525625814642567,0.09327612347089786,-0.025246239226073275,0.030544711872715347,0.4001465759698952,-0.3048261791144147,-0.6368668487472751,0.0005783741258147401,0.0,0.0,-0.0013095698199849792,0.0,-0.23561600111746683,0.0,0.4953115563321342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003149518550192,0.7382730540417048
2008-03-31,-0.0013627255888271073,0.00011440369065418565,-0.08835646514553375,0.002055336663242535,0.09191201787730474,-0.03306111738353712,0.026757632092277994,0.3060017654740399,-0.05366239122982508,-0.6319362918262295,0.0008824689018416265,0.0,0.0,-0.0012912188143254788,0.0,-0.2507646218690929,0.0,-0.3866629667632293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794837088461072,-0.04927040564857155
2008-06-30,-0.0013885874413310795,0.00011801828225799227,-0.09085227402572116,0.00222498646507141,0.09322628779147024,-0.03298815722103665,0.0370105950886046,0.03662481510218196,-0.1292772724897473,-0.6548519442338474,0.0009101878139627928,0.0,0.0,-0.0012755849464807234,0.0,-0.3014842352709546,0.0,0.8385547204387667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589096034371414,0.762612342783231
2008-09-30,-0.0014928868346086865,0.0001396234420747433,-0.09328114877807936,0.002454798328366259,0.09340220432607627,-0.04125362377919162,0.050328254949261186,-0.6828457947833155,0.08483722561551943,-0.6644064450427423,0.0010877898760863758,0.0,0.0,-0.0012410432890463952,0.0,-0.2398079109917739,0.0,-0.42644559505876645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9385902596399154,-1.0054115487173387
2008-12-31,-0.001368273552981858,0.00011226150402610102,-0.0986201594471825,0.0024100331633025718,0.08936374549517456,-0.07893400715821564,0.06903268260152196,-0.4167502793282929,0.050017151944903304,-0.6885684742397924,0.0017907158260888068,0.0,0.0,-0.0011936630060271902,0.0,-0.08932252338250679,0.0,-0.607918250218753,0.0,0.0,0.0,0.0,0.0,0.005423303379581412,-0.0022265881290950418,-0.0018824705957265486,0.00018103330039487275,0.00022678578222024015,3.880409544798624e-5,0.9185233069830323,-0.8729178918235547
2009-03-31,-0.0014288990257571577,2.1573832809096416e-5,-0.09744311724924071,0.0020449779644104993,0.08614837367546535,-0.0865660591612083,0.06662801808388075,-0.48661214410127274,-0.21119052182894116,-0.6929551619149321,0.002365053290498409,0.0,0.0,-0.001156147068526181,0.0,-0.0005438209507491187,0.0,0.01773908498117205,0.0,0.0,0.0,0.0,0.0,-0.0012439984412249139,-0.0071510889565695734,-0.0037170948023690364,-0.0008270989907743775,-0.0007059405462750412,-0.0012833784913124369,0.8987063810641738,-0.5364840613560018
2009-06-30,-0.0015333326691790994,1.771719964072105e-5,-0.09364246946688137,0.0019044886889085788,0.08137855457712728,-0.07903347399091931,0.03889409065240823,-1.0274218688954395,-0.1656090508202701,-0.6851071349379789,0.0023554185088592305,0.0,0.0,-0.0011534052169803743,0.0,-0.041397578337798446,0.0,-0.7415347096780045,0.0,0.0,0.0,0.0,0.0,0.0016711650659750887,-0.008022297714571636,-0.0036289718665760695,-0.0010569303867002944,-0.00048798656442361477,-0.002814198411082991,0.8791371240806312,-1.8819956572057706
