date,50.0% LB,50.0% UB,mean
1972-06-30,2.6956732818880362,2.6956732818880362,2.6956732818880362
1972-09-30,3.003702715698106,3.003702715698106,3.003702715698106
1972-12-31,3.438399376146682,3.438399376146682,3.438399376146682
1973-03-31,3.4451588778040554,3.4451588778040554,3.4451588778040554
1973-06-30,4.106359735317243,4.106359735317243,4.106359735317243
1973-09-30,4.616240462373592,4.616240462373592,4.616240462373592
1973-12-31,5.060826995574566,5.060826995574566,5.060826995574566
1974-03-31,5.031871954160742,5.031871954160742,5.031871954160742
1974-06-30,5.405115694526662,5.405115694526662,5.405115694526662
1974-09-30,5.322741617261424,5.322741617261424,5.322741617261424
1974-12-31,4.935771874669276,4.935771874669276,4.935771874669276
1975-03-31,4.301472732603422,4.301472732603422,4.301472732603422
1975-06-30,4.0026159194715545,4.0026159194715545,4.0026159194715545
1975-09-30,3.8373844312461163,3.8373844312461163,3.8373844312461163
1975-12-31,3.978356236933764,3.978356236933764,3.978356236933764
1976-03-31,4.202825712604609,4.202825712604609,4.202825712604609
1976-06-30,4.524096328392154,4.524096328392154,4.524096328392154
1976-09-30,4.835599271458251,4.835599271458251,4.835599271458251
1976-12-31,4.9519109072072505,4.9519109072072505,4.9519109072072505
1977-03-31,5.11089923781475,5.11089923781475,5.11089923781475
1977-06-30,4.959950196446071,4.959950196446071,4.959950196446071
1977-09-30,4.914839676980632,4.914839676980632,4.914839676980632
1977-12-31,4.900678104527831,4.900678104527831,4.900678104527831
1978-03-31,4.438635189669901,4.438635189669901,4.438635189669901
1978-06-30,4.504607309245782,4.504607309245782,4.504607309245782
1978-09-30,4.9414302368514145,4.9414302368514145,4.9414302368514145
1978-12-31,5.031518994317817,5.031518994317817,5.031518994317817
1979-03-31,4.672940777459912,4.672940777459912,4.672940777459912
1979-06-30,5.36121546524841,5.36121546524841,5.36121546524841
1979-09-30,5.6918066962181,5.6918066962181,5.6918066962181
1979-12-31,6.520193525388409,6.520193525388409,6.520193525388409
1980-03-31,6.68184756300245,6.68184756300245,6.68184756300245
1980-06-30,6.61661162413183,6.61661162413183,6.61661162413183
1980-09-30,6.519768091468331,6.519768091468331,6.519768091468331
1980-12-31,6.826900147611792,6.826900147611792,6.826900147611792
1981-03-31,7.053469830150791,7.053469830150791,7.053469830150791
1981-06-30,7.900649675605536,7.900649675605536,7.900649675605536
1981-09-30,8.14111340050497,8.14111340050497,8.14111340050497
1981-12-31,7.921096641912464,7.921096641912464,7.921096641912464
1982-03-31,7.393355307277611,7.393355307277611,7.393355307277611
1982-06-30,7.30661275048551,7.30661275048551,7.30661275048551
1982-09-30,6.930047535636999,6.930047535636999,6.930047535636999
1982-12-31,6.688263703354843,6.688263703354843,6.688263703354843
1983-03-31,6.242607889427729,6.242607889427729,6.242607889427729
1983-06-30,6.290484810348296,6.290484810348296,6.290484810348296
1983-09-30,6.328607399776384,6.328607399776384,6.328607399776384
1983-12-31,6.406140012081869,6.406140012081869,6.406140012081869
1984-03-31,6.089552635086775,6.089552635086775,6.089552635086775
1984-06-30,5.761494235326157,5.761494235326157,5.761494235326157
1984-09-30,5.5470548874299315,5.5470548874299315,5.5470548874299315
1984-12-31,5.400206697769821,5.400206697769821,5.400206697769821
1985-03-31,5.298510464338719,5.298510464338719,5.298510464338719
1985-06-30,5.191665616589032,5.191665616589032,5.191665616589032
1985-09-30,4.965247719496423,4.965247719496423,4.965247719496423
1985-12-31,4.641292363449732,4.641292363449732,4.641292363449732
1986-03-31,4.4539676663371175,4.4539676663371175,4.4539676663371175
1986-06-30,4.094937081138447,4.094937081138447,4.094937081138447
1986-09-30,3.9293184718068703,3.9293184718068703,3.9293184718068703
1986-12-31,4.0706275922515225,4.0706275922515225,4.0706275922515225
1987-03-31,4.063487095265266,4.063487095265266,4.063487095265266
1987-06-30,4.32624166313235,4.32624166313235,4.32624166313235
1987-09-30,4.4385909079137615,4.4385909079137615,4.4385909079137615
1987-12-31,4.385812983005966,4.385812983005966,4.385812983005966
1988-03-31,3.8264431125788803,3.8264431125788803,3.8264431125788803
1988-06-30,3.815409325250519,3.815409325250519,3.815409325250519
1988-09-30,4.176804497975688,4.176804497975688,4.176804497975688
1988-12-31,4.194603406879956,4.194603406879956,4.194603406879956
1989-03-31,4.630694505799284,4.630694505799284,4.630694505799284
1989-06-30,4.758182190429499,4.758182190429499,4.758182190429499
1989-09-30,4.935623877613015,4.935623877613015,4.935623877613015
1989-12-31,5.20553916556386,5.20553916556386,5.20553916556386
1990-03-31,5.365736650330191,5.365736650330191,5.365736650330191
1990-06-30,5.2229613325058,5.2229613325058,5.2229613325058
1990-09-30,5.336071232010984,5.336071232010984,5.336071232010984
1990-12-31,5.56340638312732,5.56340638312732,5.56340638312732
1991-03-31,5.433956719870331,5.433956719870331,5.433956719870331
1991-06-30,5.244748394535276,5.244748394535276,5.244748394535276
1991-09-30,5.235446536107241,5.235446536107241,5.235446536107241
1991-12-31,5.3643344507398725,5.3643344507398725,5.3643344507398725
1992-03-31,5.394039321161352,5.394039321161352,5.394039321161352
1992-06-30,5.436566200647126,5.436566200647126,5.436566200647126
1992-09-30,5.823547012021728,5.823547012021728,5.823547012021728
1992-12-31,5.708007658038591,5.708007658038591,5.708007658038591
1993-03-31,4.9983373929849595,4.9983373929849595,4.9983373929849595
1993-06-30,4.487536773421013,4.487536773421013,4.487536773421013
1993-09-30,3.9928655160463715,3.9928655160463715,3.9928655160463715
1993-12-31,3.6103184485783597,3.6103184485783597,3.6103184485783597
1994-03-31,3.33262077979684,3.33262077979684,3.33262077979684
