date,50.0% LB,50.0% UB,mean
1970-09-30,4.248025264802163,4.248025264802163,4.248025264802163
1970-12-31,4.234219474740028,4.234219474740028,4.234219474740028
1971-03-31,3.454881651499678,3.454881651499678,3.454881651499678
1971-06-30,3.2950486941839925,3.2950486941839925,3.2950486941839925
1971-09-30,3.565401397625436,3.565401397625436,3.565401397625436
1971-12-31,3.388919926509809,3.388919926509809,3.388919926509809
1972-03-31,2.8659550733055954,2.8659550733055954,2.8659550733055954
1972-06-30,2.613984539223912,2.613984539223912,2.613984539223912
1972-09-30,2.897776304316641,2.897776304316641,2.897776304316641
1972-12-31,3.5331895780959246,3.5331895780959246,3.5331895780959246
1973-03-31,3.5275293550610685,3.5275293550610685,3.5275293550610685
1973-06-30,4.449236090722222,4.449236090722222,4.449236090722222
1973-09-30,5.201002782996216,5.201002782996216,5.201002782996216
1973-12-31,5.7327845880806025,5.7327845880806025,5.7327845880806025
1974-03-31,5.661196052387945,5.661196052387945,5.661196052387945
1974-06-30,6.08213790666029,6.08213790666029,6.08213790666029
1974-09-30,5.947807932809124,5.947807932809124,5.947807932809124
1974-12-31,5.491801069358826,5.491801069358826,5.491801069358826
1975-03-31,4.557670661892075,4.557670661892075,4.557670661892075
1975-06-30,4.0043042099897015,4.0043042099897015,4.0043042099897015
1975-09-30,3.708001453651029,3.708001453651029,3.708001453651029
1975-12-31,3.8445919172992706,3.8445919172992706,3.8445919172992706
1976-03-31,4.087056911899021,4.087056911899021,4.087056911899021
1976-06-30,4.6139580598051415,4.6139580598051415,4.6139580598051415
1976-09-30,5.061383622165778,5.061383622165778,5.061383622165778
1976-12-31,5.111521940248856,5.111521940248856,5.111521940248856
1977-03-31,5.420184299839436,5.420184299839436,5.420184299839436
1977-06-30,5.152001855406489,5.152001855406489,5.152001855406489
1977-09-30,5.012528611269258,5.012528611269258,5.012528611269258
1977-12-31,4.99029126905312,4.99029126905312,4.99029126905312
1978-03-31,4.38673497818008,4.38673497818008,4.38673497818008
1978-06-30,4.442816016691911,4.442816016691911,4.442816016691911
1978-09-30,5.094797906928475,5.094797906928475,5.094797906928475
1978-12-31,5.149136417882047,5.149136417882047,5.149136417882047
1979-03-31,4.581638424868554,4.581638424868554,4.581638424868554
1979-06-30,5.4719899026054355,5.4719899026054355,5.4719899026054355
1979-09-30,6.089706485382049,6.089706485382049,6.089706485382049
1979-12-31,7.1634925063346575,7.1634925063346575,7.1634925063346575
1980-03-31,7.28275775216067,7.28275775216067,7.28275775216067
1980-06-30,7.347119600709938,7.347119600709938,7.347119600709938
1980-09-30,7.1002709765714656,7.1002709765714656,7.1002709765714656
1980-12-31,7.531689923892722,7.531689923892722,7.531689923892722
1981-03-31,7.877572905933465,7.877572905933465,7.877572905933465
1981-06-30,9.103280060319328,9.103280060319328,9.103280060319328
1981-09-30,9.44388290728266,9.44388290728266,9.44388290728266
1981-12-31,9.112824135380452,9.112824135380452,9.112824135380452
1982-03-31,8.400740536172023,8.400740536172023,8.400740536172023
1982-06-30,8.365915545540577,8.365915545540577,8.365915545540577
1982-09-30,7.875684404155846,7.875684404155846,7.875684404155846
1982-12-31,7.537101202869522,7.537101202869522,7.537101202869522
1983-03-31,6.96283238391304,6.96283238391304,6.96283238391304
1983-06-30,7.060398050684691,7.060398050684691,7.060398050684691
1983-09-30,7.1906463210129274,7.1906463210129274,7.1906463210129274
1983-12-31,7.264761643804164,7.264761643804164,7.264761643804164
1984-03-31,6.82535473404257,6.82535473404257,6.82535473404257
1984-06-30,6.437391736231571,6.437391736231571,6.437391736231571
1984-09-30,6.171058528164023,6.171058528164023,6.171058528164023
1984-12-31,6.008716452600437,6.008716452600437,6.008716452600437
1985-03-31,5.881944211212697,5.881944211212697,5.881944211212697
1985-06-30,5.762283425932483,5.762283425932483,5.762283425932483
1985-09-30,5.446305507008746,5.446305507008746,5.446305507008746
1985-12-31,5.021398620927944,5.021398620927944,5.021398620927944
1986-03-31,4.921272234724661,4.921272234724661,4.921272234724661
1986-06-30,4.4036795145118734,4.4036795145118734,4.4036795145118734
1986-09-30,4.249037968716655,4.249037968716655,4.249037968716655
1986-12-31,4.445543608530036,4.445543608530036,4.445543608530036
1987-03-31,4.5310427326842415,4.5310427326842415,4.5310427326842415
1987-06-30,4.807624548463368,4.807624548463368,4.807624548463368
1987-09-30,4.940019389175278,4.940019389175278,4.940019389175278
1987-12-31,4.86801558909396,4.86801558909396,4.86801558909396
1988-03-31,4.184013966865475,4.184013966865475,4.184013966865475
1988-06-30,4.172794206470671,4.172794206470671,4.172794206470671
1988-09-30,4.648876738795087,4.648876738795087,4.648876738795087
1988-12-31,4.72204019031,4.72204019031,4.72204019031
1989-03-31,5.339720553198054,5.339720553198054,5.339720553198054
1989-06-30,5.4874332684223095,5.4874332684223095,5.4874332684223095
1989-09-30,5.747477486200824,5.747477486200824,5.747477486200824
1989-12-31,6.156075886633499,6.156075886633499,6.156075886633499
1990-03-31,6.365373026487559,6.365373026487559,6.365373026487559
1990-06-30,6.185432876920286,6.185432876920286,6.185432876920286
1990-09-30,6.330255781540651,6.330255781540651,6.330255781540651
1990-12-31,6.6333112379685275,6.6333112379685275,6.6333112379685275
1991-03-31,6.490178559528995,6.490178559528995,6.490178559528995
1991-06-30,6.195787078791638,6.195787078791638,6.195787078791638
1991-09-30,6.205759624038856,6.205759624038856,6.205759624038856
1991-12-31,6.333984388769018,6.333984388769018,6.333984388769018
1992-03-31,6.376150535872674,6.376150535872674,6.376150535872674
1992-06-30,6.469674820228091,6.469674820228091,6.469674820228091
1992-09-30,7.068208290261059,7.068208290261059,7.068208290261059
1992-12-31,6.802811718449128,6.802811718449128,6.802811718449128
1993-03-31,5.99644459309191,5.99644459309191,5.99644459309191
1993-06-30,5.266498053731404,5.266498053731404,5.266498053731404
1993-09-30,4.603935149856831,4.603935149856831,4.603935149856831
1993-12-31,4.111540758421291,4.111540758421291,4.111540758421291
1994-03-31,3.7471464095826956,3.7471464095826956,3.7471464095826956
1994-06-30,3.6244475872662876,3.6244475872662876,3.6244475872662876
1994-09-30,3.7214007978234833,3.7214007978234833,3.7214007978234833
1994-12-31,3.7046669795328584,3.7046669795328584,3.7046669795328584
1995-03-31,4.049220831630381,4.049220831630381,4.049220831630381
