date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,dettrend,detrendedMean
2007-03-31,-0.08827742305427481,6.036109941042664e-17,-0.06268965727638943,2.425701241608603e-8,-0.09973847518800943,-0.02103192067105934,0.03142513478754498,-7.961878233812107e-15,-1.2914887874989536e-14,1.7472919190594071e-15,-0.031974691244911806,0.0,0.0,-2.4722992208280283e-14,0.0,0.07313085554297452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07498768025183614,-0.1241684725953216
2007-06-30,-0.08284999744634149,5.956531302791965e-17,-0.08085111323486575,2.7432149334891706e-8,-0.08603231849668402,-0.021884090651714292,0.025429659357871174,-8.203719400254551e-15,-8.206437622968087e-15,1.6174386024123907e-15,-0.03229387822093453,0.0,0.0,-2.43369349460452e-14,0.0,-0.05020792386814061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07428285823135777,-0.2544067768973426
2007-09-30,-0.0841791808160658,7.20698621253919e-17,-0.1880772974316225,3.4138832989090945e-8,-0.09230932154019289,-0.017462062779229164,0.031407521286224725,-8.086044664103803e-15,-5.761293002882734e-15,1.6918835481521057e-15,-0.02738119131359163,0.0,0.0,-2.399211629362553e-14,0.0,-0.08931268307406452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358494168022625,-0.3937292398495198
2007-12-31,-0.08125218102821648,1.2830263999473273e-16,-0.271251611687293,3.730635119702529e-8,-0.118388024561578,-0.013999834102950885,0.0313465295663118,-7.867216105080868e-15,-6.743715464653672e-15,1.9312761568988217e-15,-0.021872138534902764,0.0,0.0,-2.352095716192237e-14,0.0,-0.08558022277434651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07289385797503815,-0.48810358784162355
2008-03-31,-0.08197139990824133,1.0171613301016884e-16,-0.3771301684360867,1.823350467333376e-8,-0.16996955971295008,-0.014757083081483713,0.03575562525314584,-8.260810374735919e-15,-6.969037141555164e-15,2.184706267202043e-15,-0.018657966148334884,0.0,0.0,-2.2924235081052902e-14,0.0,-0.17719515489737084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07220953536098686,-0.731716153336867
2008-06-30,-0.0825395760623824,1.496897125831716e-16,-0.368125421665357,1.4076879025781119e-8,-0.17327265167730974,-0.013242920095860823,0.03311223304766471,-8.452237518385723e-15,-3.976968408576716e-15,2.430123510683124e-15,-0.016469163245943018,0.0,0.0,-2.231109706905354e-14,0.0,-0.2307625698148446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07153190293914816,-0.7797681524980389
2008-09-30,-0.073460156597586,1.1220261886511697e-16,-0.4524247806817471,-6.950689224635535e-9,-0.2119853018331557,-0.013476429516513483,0.03281896174875339,-8.260310955455718e-15,-3.318242046692418e-15,2.213346341501594e-15,-0.014870446415236289,0.0,0.0,-2.1325940630210026e-14,0.0,-0.2616181188894343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07086089065400092,-0.9241553884816391
2008-12-31,-0.05253263690548787,-1.584698195213784e-17,-0.8487525037801587,-4.426070345961648e-8,-0.4433846370289851,-0.028263897837769225,0.052956845023807736,-1.0229879034070704e-14,-4.550656283626399e-15,2.040093798016053e-15,-0.0005431136429727211,0.0,0.0,-2.0897602241832818e-14,0.0,-0.4006808903331126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07019642928117717,-1.651004449484239
2009-03-31,-0.0412440807568755,-1.1703634621309925e-17,-0.7117007979351866,-4.4106568232637474e-8,-0.382860280504337,-0.00791423840963058,0.04818389903219389,-1.0310607805811194e-14,6.883273587679811e-15,1.4802281715909048e-15,0.009879071808181141,0.0,0.0,-2.0648133054126237e-14,0.0,-0.4331650767471367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695384504154365,-1.4492830972039468
2009-06-30,-0.033338503823320986,1.700347438335709e-17,-0.5701316804404054,-3.163148927230063e-8,-0.3136111549463274,-0.0018476801113182625,0.034004943324531765,-1.0203382878785432e-14,-1.2820595490900098e-15,1.107427691222693e-15,0.005390209798389743,0.0,0.0,-1.9719915144880613e-14,0.0,-0.33407888676508934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06888688645886028,-1.1447258981362
2009-09-30,-0.04213963823674609,8.277057295413552e-17,-0.36628017551472314,-1.5046759314556592e-8,-0.17689389695609203,0.012539008346180968,0.025720323086827993,-9.935722852374198e-15,-2.9380227306430217e-15,1.0041272515009876e-15,-0.005739158393304313,0.0,0.0,-1.854933221065515e-14,0.0,-0.25239847000931126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06824167060926026,-0.7369503521146983
2009-12-31,-0.034915461434391115,-1.958792376176852e-17,-0.31731303562957247,-3.314973748316205e-8,-0.14401428523699944,0.013513770488954377,0.007681954968380639,-9.219432044204926e-15,-2.445764268031889e-15,6.579687599339192e-16,-0.013811519998229646,0.0,0.0,-1.719587164238724e-14,0.0,-0.14387745678371666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760273684879725,-0.565133329926544
2010-03-31,-0.03563229211560471,-4.076072366418218e-17,-0.23710639113966087,-3.0327302947139584e-8,-0.08817853990647903,0.026724171547985173,0.0071045685036742285,-9.296552465843345e-15,4.012500854633663e-15,5.184519420481606e-16,-0.010610496540330722,0.0,0.0,-1.7055622525033517e-14,0.0,-0.25934521250850373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697001993280506,-0.5300742025534406
2010-06-30,-0.0363141890556425,3.6003786828831356e-17,-0.2861209446668879,-1.1214309912648386e-8,-0.13978363919336909,0.015876918628358667,0.008654412947010326,-9.478471898382291e-15,3.6287773154390716e-15,5.848069777145397e-16,-0.015801850797738666,0.0,0.0,-1.642063862507064e-14,0.0,-0.2977168259087974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06634345537881522,-0.684862673882584
2010-09-30,-0.030873471132265264,4.1382184289153384e-17,-0.3446017348177844,-1.5253753022477868e-8,-0.13580803595605062,0.027378373386774835,0.002080216552598756,-9.894847550015453e-15,4.665440372095083e-15,5.092415212001829e-16,-0.008558747610579528,0.0,0.0,-1.6097241614085465e-14,0.0,-0.2744414041280153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06572297945577843,-0.6991018395033182
2010-12-31,-0.04344281122854936,1.526539015324295e-17,-0.35347699260176185,-1.4726166163773153e-8,-0.1141795440180983,0.02423912059841903,0.0003641116742819597,-9.269626748494256e-15,7.060594552073862e-15,3.8336927007049526e-16,-0.013781736626933452,0.0,0.0,-1.535282561627182e-14,0.0,-0.24460124086287582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651085291734778,-0.6797705786182244
