date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,dettrend,detrendedMean
2007-03-31,-0.05421868010297201,-2.706102631988288e-5,-0.07750538245528218,0.0076597382493923056,0.01719148438605276,0.013429901872891377,0.3291855199649289,0.7471233540028049,-0.3530187479341398,0.0018766501016547075,-0.14540608263667398,0.0,0.0,0.1983777121024052,0.0,-0.07241500880533941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15044700874352082,0.46180638897588633
2007-06-30,-0.05049789808956757,-7.860279574536013e-5,-0.08038882047336489,0.006824829231642223,0.0172461828355948,0.011750650385832541,0.3011321651740655,0.35724136336690615,-0.46012272050523656,0.0013017215655694962,-0.14409403533911683,0.0,0.0,0.18216034793642405,0.0,0.052433536456061386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14927624080872853,0.04563247894034017
2007-09-30,-0.05038312955584272,-0.00013545460555682492,-0.11453442776837186,0.006182191689312276,0.014252935237970676,0.018031017216016965,0.3236175881435815,0.39571975097488393,-0.5545040686919926,0.001706864528012041,-0.1320108788435127,0.0,0.0,0.17083891361253753,0.0,0.14378386047067554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1481086188888619,0.07445654351885489
2007-12-31,-0.048626137676031876,-0.00025629246463412656,-0.1497202778420986,0.005397473271976447,0.004221769733525943,0.025101847726731127,0.3247566565533843,0.486267424299722,-0.5330346099890022,0.0035088806192478767,-0.11545631531724924,0.0,0.0,0.1575649923145156,0.0,0.16359711593669363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14694432250076417,0.17637820466601983
2008-03-31,-0.04863762834637417,-0.0002920748913632535,-0.1925652458466499,0.0035104268061317938,-0.015759086718666954,0.025957514630319464,0.3456669613549007,0.05677951501758549,-0.5071863119542843,0.005630668507467277,-0.10222595479159131,0.0,0.0,0.14057342380261756,0.0,0.3057835565405591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14578352412146683,-0.12854776001081203
2008-06-30,-0.04899252927725753,-0.0003945434139859783,-0.20159193430864714,0.002102235296161818,-0.023322990284185524,0.02865611754465875,0.3316024282759557,-0.07611877880215996,-0.5852520164760164,0.007556178591920282,-0.09178894926311547,0.0,0.0,0.12230112838868944,0.0,0.42554890991796174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14462638939156883,-0.2543211332015858
2008-09-30,-0.0437071309464247,-0.0004014275964489954,-0.23095560836042472,0.00021730271890588496,-0.03872301343662424,0.02916111392147877,0.3220384585414814,0.11021924728673471,-0.612941962451699,0.006032420357077813,-0.08316233058750164,0.0,0.0,0.09401254844737553,0.0,0.5067355938018522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14347307731314082,-0.08494786561735546
2008-12-31,-0.030072427941625998,-0.0002239217800816227,-0.3641033132309978,-0.002313862466368659,-0.11691269927549912,0.006369972268192223,0.4291183013727242,-1.5006779357612845,-0.566143492670084,0.0039943034329099235,-0.04766401733710583,0.0,0.0,0.07798223941455956,0.0,0.7386244225659699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1423237404423001,-1.5143461718509892
2009-03-31,-0.02025270613883395,-0.00012478751258707073,-0.35810435785178674,-0.002876092998524711,-0.12056374194307612,0.03141408696911958,0.42413179820504254,-1.1086936481927818,-0.9125223029450064,-0.0005725636296677293,-0.01261014904882789,0.0,0.0,0.07000397282296507,0.0,0.8548483018302555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14117852507659767,-1.2971007155103011
2009-06-30,-0.013474480204663174,-8.889837145190728e-5,-0.313344970791949,-0.001959341369968114,-0.10149125309880733,0.047751519965435446,0.3373650004921098,-0.7905140389444201,-0.7174855400543751,-0.003964464192456789,-0.008914573064541008,0.0,0.0,0.04630200259419051,0.0,0.746217128730629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14003757143735454,-0.9136394797476168
2009-09-30,-0.01738619501786642,-0.00015382574848474194,-0.23824043269089104,-0.0003252639819312376,-0.054915825486847404,0.075041644905175,0.26407883658064557,-0.4594631871586059,-0.5992664860082347,-0.0046450903105490805,-0.027921068210185623,0.0,0.0,0.012250170874508654,0.0,0.6022909738815566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13890101384708242,-0.5875567622187869
