date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,dettrend,detrendedMean
2007-03-31,-0.4175564597451942,0.05598838299616382,0.12054553187359485,0.3481903641588291,-0.14353641784334847,0.013227687358052798,-1.7258553769034402,-0.08337537337312906,0.310907855926712,0.6845444167249193,-0.36975559783437584,0.0,0.0,-0.3144692145989114,0.0,0.10145187437939907,0.0,0.0,0.0,-0.3380674443610343,-0.003972881405933659,0.0,0.0,0.0705130238622731,-1.748248388810425
2007-06-30,0.5111748420976392,-0.034883267341800916,-0.017008459986667113,0.5166973193755142,-0.012257317280550684,0.04431943499358937,0.16414820253534135,-0.10010145239345292,-0.1941641576866604,-0.4870671037108032,-0.30030883937965935,0.0,0.0,-0.2583520523487648,0.0,-0.24348911518116134,0.0,0.0,0.0,-0.09436830444767841,-0.013430889213228436,0.0,0.0,0.06970114635329594,-0.4670509881180118
2007-09-30,-0.5114480395809307,-0.006723660876484239,-0.4435498162441487,0.8808452667493638,-0.028462152277919373,-0.11154482784646591,-1.1062871090073645,-0.049960846245145074,0.00120943775121507,-0.040458382936325865,-0.5075484229272398,0.0,0.0,-0.21868387314991633,0.0,-0.28784102795735844,0.0,0.0,0.0,1.7540171445095787,0.055113886837077075,0.0,0.0,0.06889937385863298,-0.5972687377675312
2007-12-31,0.3106659230197817,0.11435422365271286,-0.557605834205066,0.7774018371011548,-0.11621546160081042,-0.20280232063631942,-0.4235790599365963,-0.015170452473656226,0.19906937652722778,0.9850806372875054,-0.7489526209356501,0.0,0.0,-0.21270370014466744,0.0,-0.25297968941325744,0.0,0.0,0.0,-0.24732359515815538,-0.014700409898138478,0.0,0.0,0.06810756034001386,-0.3619383088050876
2008-03-31,-0.25821228193133594,-0.10447754066593706,-0.7072059214139004,-1.0776339033533922,-0.26236059348231366,-0.1309579274693995,-0.9740322221281628,-0.02445030174305085,0.12423996070587418,1.5016409524868823,-0.8367502035206531,0.0,0.0,-0.22566986187220195,0.0,-0.45926182354983913,0.0,0.0,0.0,-1.1037512538361938,-0.04506696181379999,0.0,0.0,0.06732556231472397,-4.5790988118580405
2008-06-30,-0.12465513537994743,0.07509600960879936,-0.32129512166818586,-0.8590752327227058,-0.14027517521946198,-0.1494765970904588,0.02155724333119391,0.046750112258520105,-0.06299105198168675,1.6377308184061912,-0.8302745364557551,0.0,0.0,-0.23336233131800999,0.0,-0.5481421858940738,0.0,0.0,0.0,0.9549823974894789,0.03778831570295793,0.0,0.0,0.06655323880273567,-0.4687757866861375
2008-09-30,1.2834708324678923,-0.1287790688631385,-0.5073979797006856,-2.1245662417358924,-0.2235779631911461,-0.10243589179163015,-0.051262628257453535,0.12331399612826033,0.09767250171621722,-0.5963370640862609,-0.771594866335501,0.0,0.0,-0.2935595112955047,0.0,-0.6014660138588312,0.0,0.0,0.0,-1.0089054278479948,-0.040228694174593294,0.0,0.0,0.06579045127486083,-4.942933618545553
2008-12-31,2.617659562072294,-0.36384130179323293,-1.8442488386140266,-4.085747087423441,-1.0385311671023079,0.4345807467025731,-3.286028199555835,0.0867982840112358,0.19142473500837198,-1.4097159069113907,-1.3788669061093661,0.0,0.0,-0.24239748425427532,0.0,-0.9148990432678472,0.0,0.0,0.0,-0.28441898144906386,0.017399018087260743,0.0,0.0,0.0650370636031905,-11.318875582223964
2009-03-31,0.6079994982071346,0.0277345467997403,-0.374413636495341,-2.221320460865006,-0.2699931902493735,-0.3441205050203844,-0.38089617591574587,0.3692775603445497,-0.5429377924809908,-3.5160267137218426,-1.7711678606626702,0.0,0.0,-0.1846823303724321,0.0,-0.9514172212581329,0.0,0.0,0.0,2.269481611499513,-0.01086487996686536,0.0,0.0,0.06429294201060198,-7.3065782409527325
2009-06-30,0.21383585531631333,0.1546816624364178,0.3739479321539285,-0.2862588201746785,0.14410026599533943,-0.47389585948199864,1.9467393391050525,0.4776406088712548,0.6854372627310479,-3.4860047860530874,-1.2928213769552555,0.0,0.0,-0.25348340690140025,0.0,-0.7348179016458012,0.0,0.0,0.0,-0.9238914901097073,-0.017302140751007666,0.0,0.0,0.06355795502372974,-3.5483242002872895
2009-09-30,-1.932629057113,0.22859294434423028,1.0034344562926512,1.0816162690352682,0.624567899340378,-0.8639113934278964,1.9214420604858784,0.44622949293513514,0.16800945858725935,-2.047104927700627,-0.3985127947174649,0.0,0.0,-0.3289891533804101,0.0,-0.6158069881155859,0.0,0.0,0.0,-0.6849463692984892,0.023843646837895527,0.0,0.0,0.06283197342527025,-1.4228016556977474
2009-12-31,1.0353934630968897,-0.25195713226126015,0.6905550238406111,-0.9828101293858582,0.4436665722999944,-0.7087014304782202,3.7482440603743505,0.35069905555480396,0.04896166650885103,-2.409255637727903,0.2783637687964191,0.0,0.0,-0.40191121789888706,0.0,-0.42521081474393707,0.0,0.0,0.0,0.1809945663255652,-0.038395244557998254,0.0,0.0,0.06211487020837403,1.5577271228589096
2010-03-31,-0.35734420305155723,-0.06699479836000943,0.6707563039870079,-0.34342484439705556,0.45174327587194085,-0.993696597739524,1.495474216744519,0.15786306556240248,-0.271736112387555,-1.5208611954638296,0.22066241098976924,0.0,0.0,-0.26031499554473037,0.0,-0.7314498887975973,0.0,0.0,0.0,0.6480667897480474,0.013830394886404918,0.0,0.0,0.0614065205316594,-0.8848369301397874
2010-06-30,-0.18097492562680895,0.2372123342384791,0.14061779861627155,1.3240628945891286,0.022693864059775137,-0.3928010880181021,0.5453291623141343,0.06533420245280475,0.17751930994962528,-0.04164108799045163,0.5024924717744517,0.0,0.0,-0.25494183060066344,0.0,-0.760614830325046,0.0,0.0,0.0,-0.4058099259233283,0.020912840353526363,0.0,0.0,0.060706801674981214,1.0783740031327316
2010-09-30,0.75991594215854,0.04624255938647792,-0.15659212896093067,0.32864939926671166,0.036811829259608686,-0.6722628262378239,1.4544621370938149,0.043982694731603544,0.054867964568461325,-0.014871837431751356,0.10068025958747118,0.0,0.0,-0.20136636404953778,0.0,-0.6681529599435243,0.0,0.0,0.0,-0.8520107311818959,-0.03868276680548677,0.0,0.0,0.060015592996909284,0.2669348670902849
2010-12-31,-1.9510112764022813,-0.08319022469123194,-0.1043830805431134,0.20947846838303974,0.11394103818818113,-0.39005130372387065,0.8813092035779624,0.10511657388239115,-0.02171876092880165,-0.25283853697443126,0.3295318149524551,0.0,0.0,-0.231867450876444,0.0,-0.595044920781651,0.0,0.0,0.0,1.2111084614670142,0.026320024002046694,0.0,0.0,0.059332775892784184,-0.7466446291346962
2011-03-31,-0.8843753177556923,-0.053399139787013716,0.3504981893458714,-1.0253472739882863,0.2028684698652583,-0.765340367284828,-0.9284668367686266,0.02352259108824306,0.3181598595516366,0.4176929842117927,0.11574991476299701,0.0,0.0,-0.21424950950800214,0.0,-0.47178329335404445,0.0,0.0,0.0,-0.8966747243457251,-0.00439547738385615,0.0,0.0,0.05865823375339474,-3.8171351769165196
2011-06-30,0.043302566337932724,-0.08864758789360883,-0.08978007356833517,0.0918072675456072,0.13605294678231683,-0.3851608167706688,0.11353495640562539,-0.023457702604878783,-0.2995505249122399,0.32809736733507844,0.4266212674798986,0.0,0.0,-0.18098427342683188,0.0,-0.7904014802456394,0.0,0.0,0.0,0.5244088716441775,-0.00466605086486549,0.0,0.0,0.05799185192523204,-0.15262306092553857
2011-09-30,-1.529315542702392,0.02961054903514171,-0.44867145349218873,0.522683718807393,-0.19708554559879632,0.06060827415999004,-0.844078402562487,-0.17214878879152629,0.07281798392975158,0.3703741527313342,0.640643698067711,0.0,0.0,-0.18381905131638065,0.0,-0.8883973870792206,0.0,0.0,0.0,-0.4156102184888266,0.0020453321072810837,0.0,0.0,0.05733351767109873,-2.990102420452878
2011-12-31,1.0453614405893097,0.10915061172511731,-0.37250146347483915,0.8189176669985088,-0.15781398629675092,0.07885572963037824,-0.0765189909593178,-0.2086303124970157,-0.3134535075564937,0.6198956767736741,0.31324795448612885,0.0,0.0,-0.05264276979979332,0.0,-1.2207500212258693,0.0,0.0,0.0,0.9798970370260784,0.005078752828424626,0.0,0.0,0.05668312013200616,1.6594474505752688
2012-03-31,0.29062272754254437,0.10975936615769122,-0.08981669320917707,0.4368160641093466,-0.11463845020480701,0.14452851617998697,0.9421743109117031,-0.1426321004745934,0.48058550475678086,1.2993093575925707,0.3111944889514273,0.0,0.0,-0.1429847036541365,0.0,-0.7550762201028127,0.0,0.0,0.0,-2.287611972097592,-0.033294962068919354,0.0,0.0,0.05604055028960442,0.4737557376939039
2012-06-30,-0.3562723616532648,-0.11201720498907886,-0.2905356966114603,-0.5222281109182547,-0.04873190586449638,0.033549826818246586,-0.22310819330997322,-0.20317426221306834,0.05878815176865171,0.47424927060404354,0.2724013992719154,0.0,0.0,-0.10480000954057322,0.0,-1.1099656851558004,0.0,0.0,0.0,0.9562135565212682,0.030045164653969003,0.0,0.0,0.055405700929678225,-1.1315722145928797
2012-09-30,-0.22525506017113672,-0.029747642752186998,0.09103267179473296,-1.2412746441268996,-0.04267188165215652,-0.08637927086919683,-1.9545488449085657,-0.15688864567610095,-0.06520054366663253,0.3475722622744648,0.15359438030060346,0.0,0.0,-0.12120181074550818,0.0,-0.9898233940645151,0.0,0.0,0.0,1.967997624391904,0.03597205074563625,0.0,0.0,0.05477846660626451,-2.3550197371080106
2012-12-31,0.5466772321607305,0.07524850658924276,0.1138041373168086,0.016399111350207107,0.14430118798487435,-0.19273417689996686,-0.5210873687216955,-0.09922933952515312,0.5083013277527471,0.872863803999202,0.2880780774347391,0.0,0.0,-0.14987374988140179,0.0,-0.7586318343201115,0.0,0.0,0.0,-3.1996071053357444,-0.060585914249944306,0.0,0.0,0.05415874360701345,-2.4671724960931174
2013-03-31,-0.9408265441525621,0.014035412743140796,0.010749978997348641,0.09799148584241912,0.20345328805235763,-0.16142149791749105,0.44904293717398236,-0.039743490306842766,-0.36998555285966406,0.022511055687468584,0.3991868974423163,0.0,0.0,-0.09324026901035287,0.0,-1.0529885508052228,0.0,0.0,0.0,2.430215615135145,0.05150364114632211,0.0,0.0,0.053546429918416294,1.0677646077865477
2013-06-30,0.7072651444397726,-0.12872079477991294,-0.0400292907582922,-0.5846153296231393,0.2117333098502261,-0.14873226098947034,0.10828087764802596,-0.05365790415780003,0.15923447184982287,-0.18718542140190308,0.4271881279399592,0.0,0.0,-0.0766553748518306,0.0,-1.0522993235602018,0.0,0.0,0.0,-1.1751161943066468,-0.023083241160537504,0.0,0.0,0.052941425193120395,-1.8584093022324666
2013-09-30,-0.3325231080408053,-0.012660175889323,0.14641907636956386,-0.5941612383106087,0.12713330031823844,-0.004119286838533132,0.7484016039791541,0.021463650934516743,-0.06997176409063721,-0.4475750735421835,0.5720579852788621,0.0,0.0,-0.09251764497832937,0.0,-1.0151001667261017,0.0,0.0,0.0,1.4001414284300129,0.027598378652160527,0.0,0.0,0.05234363071651149,0.5200873850472076
2013-12-31,-0.7585237592796612,-0.03948473222947779,0.09837240621568544,-0.19962779205077164,0.2144164266665305,-0.0857935249113373,1.5171643107870336,-0.024192194716077253,0.15148644269902256,-0.4657038433383276,0.5358411148858488,0.0,0.0,-0.04044630982381614,0.0,-1.0996702818902748,0.0,0.0,0.0,0.7743699349288091,-0.016295468565696858,0.0,0.0,0.05175294937538322,0.606082995387669
2014-03-31,-0.8720471958663212,-0.04397177201379554,0.15508274994997517,-0.584256354927204,0.12227541127232122,-0.12419653640372008,-0.8433200774918159,-0.10434546262099165,0.3812577687259955,0.12298877206990966,0.5605770798747134,0.0,0.0,-0.0698798244750165,0.0,-0.9762647548916648,0.0,0.0,0.0,-1.9584781951974772,-0.03973519162576711,0.0,0.0,0.05116928562631795,-4.291580187115107
2014-06-30,0.983362293021206,0.08113130990947681,0.03398987525333741,0.6009073925374864,0.09464499723030873,-0.005133098857934559,0.5635984054194854,-0.023662524513612393,-0.16575649719142715,0.7004974523994623,0.5790555934775954,0.0,0.0,-0.03306541411870478,0.0,-1.0448660491241157,0.0,0.0,0.0,-0.15746463530547095,0.024754195516529798,0.0,0.0,0.05059254546515568,2.3569811984967215
2014-09-30,-0.33671412830041936,-0.03735732182351681,-0.11176998367705693,0.36531657607559165,0.05255935741197426,0.034709999338899955,1.041852238371277,-0.07069128412185988,0.09796054832982293,0.5638887866403763,0.47299474444830736,0.0,0.0,-0.009149753561787932,0.0,-1.0559555950662713,0.0,0.0,0.0,0.9363144402209089,-0.006372891206474218,0.0,0.0,0.050022636397417664,2.045375338151989
2014-12-31,-0.20353791072542649,0.12759863962013007,-0.28873614559484784,0.7117833108526206,-0.11636896652065243,0.07171508067793653,-0.35939173397776525,-0.08893344179311535,0.2634458322850586,1.1379381591399618,0.11926632741072751,0.0,0.0,0.03139720715417127,0.0,-1.0358743905048429,0.0,0.0,0.0,-1.2356299152650574,0.006888048172504213,0.0,0.0,0.0494594674088189,-0.8535021998395287
2015-03-31,0.4930287781322873,-0.06179967277561982,-0.2961328259551421,-0.31217663411089447,-0.14308285255582032,0.11332219296804613,0.5722287917483859,-0.004026715927862856,0.2906918745789966,0.15676506327935158,0.032242172630381205,0.0,0.0,-0.013514526471747335,0.0,-0.9084199076065946,0.0,0.0,0.0,0.7859380857219378,0.004884529555782002,0.0,0.0,0.048902948936802026,0.7715254581487363
2015-06-30,-0.2155059233277301,-0.09601654742588117,-0.2100818410161298,-0.2509344282282111,-0.06616216826599297,0.10956557469579131,0.4978424610142085,0.15368377657805077,0.14177896109794919,0.08120944574068201,-0.05387937872524118,0.0,0.0,-0.006779254739319729,0.0,-0.8309480724602913,0.0,0.0,0.0,0.33699028319107427,0.010473763856233553,0.0,0.0,0.04835299284251526,-0.3664415884660821
2015-09-30,-0.5311790427563912,0.06543106358321005,-0.4770670531608401,0.7644303913879158,-0.20023770713750721,0.2808534711812971,-0.4747383166758157,0.03878737221794104,0.08099587212111459,0.40070240842546845,-0.20907239995442417,0.0,0.0,0.039365678304825735,0.0,-0.9178409867962034,0.0,0.0,0.0,-0.11279881759060917,0.006213244207753377,0.0,0.0,0.047809512383722996,-1.2379676154184782
