date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,dettrend,detrendedMean
2007-03-31,-1.5390310624432013,0.04047045166840041,-0.09491713057376013,0.942714757830858,-0.21934017609629397,0.4927318887578699,0.7572219488659107,-0.33143310545296917,-0.015529973325506347,1.398807457680073,1.9638494978172183,0.0,0.0,0.13110826912915402,0.0,0.23061461997713492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682280015000366,4.325495445334947
2007-06-30,-1.4115628677357472,0.03174811342620318,-0.0991696072210764,1.0715565126372075,-0.2224046932340594,0.5038092929660558,0.3144667228309593,-0.35647100229229983,-0.06411819848575341,1.2767431723579175,1.888659330018359,0.0,0.0,0.06643667983502581,0.0,0.19584291505608992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643464626380036,3.7598828327969085
2007-09-30,-1.5397529706641835,0.030067141695033685,-0.21030371144593385,1.2908036267960477,-0.22952124411335775,0.47590752161841804,0.5032965747294101,-0.3689643350008907,-0.06381584087636175,1.2666265299708581,1.7614491238099534,0.0,0.0,0.011705845958577168,0.0,0.16965003784397667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5604852551027283,3.6576335554242987
2007-12-31,-1.46220688227299,0.058639363948601225,-0.3500952761758692,1.4844025365776998,-0.25859200514694786,0.42515546086843864,0.38467922590574904,-0.3727572358266856,-0.014097966873011228,1.5116916169587888,1.5735062853400106,0.0,0.0,-0.04152671298016404,0.0,0.1502429000629752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566444366149434,3.6456857470015627
2008-03-31,-1.52684343847858,0.032506324825447755,-0.5275248950388762,1.213531928425516,-0.32426834565793833,0.3923945227931842,0.48225226145657907,-0.37887055865584185,0.016942744809735514,1.8843111015248168,1.3634386328911499,0.0,0.0,-0.09800793299098097,0.0,0.12527812679710298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5528240598773817,3.2079645325787207
2008-06-30,-1.558026662108866,0.05127328149148154,-0.607977990713303,0.9978352897625552,-0.35936175889477023,0.3549974165913768,0.2704456095246701,-0.3671857617062942,0.001190019889711881,2.290427265019312,1.1550035044990472,0.0,0.0,-0.15641669438194045,0.0,0.10492005957741157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490241727015178,2.726147751251934
2008-09-30,-1.239200624772652,0.019057766400447044,-0.7351503942767765,0.46097029152614094,-0.41531882686448707,0.3293753182894175,0.22764605574646915,-0.3363762549894273,0.02559622818098497,2.1408967014539266,0.9613567391965226,0.0,0.0,-0.22991450497216143,0.0,0.08660037914647652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452448181319616,1.840783692196866
2008-12-31,-0.5932043141331758,-0.07206843714155255,-1.2005171780069492,-0.5819195206575349,-0.6763092098901524,0.43778511117096125,0.9823499969903104,-0.31468609596836405,0.0734066660166551,1.7859600053439668,0.6142413450917029,0.0,0.0,-0.29058744061434766,0.0,0.05939821216488471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5414860345685262,0.7653351749349571
2009-03-31,-0.44166465435840985,-0.06513576177024703,-1.294296257721633,-1.1435103540388045,-0.7438987922013959,0.351606620798044,0.49888766238686016,-0.22253674479614552,-0.06269759809965642,0.8911282210716683,0.1674811597249302,0.0,0.0,-0.33680071022639757,0.0,0.039169621322851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377478558859967,-1.8245197320223157
2009-06-30,-0.388262766394344,-0.026495223376270634,-1.2009836364567954,-1.2151776851201492,-0.7078996569025854,0.23285104427093406,-0.15130672648047572,-0.10341086343140479,0.1080771071863342,0.004074220198905243,-0.1578316015343964,0.0,0.0,-0.4002520152346078,0.0,0.023292932351271438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340303115516308,-3.44929455937193
