date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,rm_shl1,rm_shl2,rm_shl3,rm_shl4,rm_shl5,rm_shl6,dettrend,detrendedMean
2007-03-31,0.00038913090260878514,-0.005960235206898151,-0.12245601393076966,-0.03976611610367892,-0.3396432452958964,0.024293415680930377,-3.50518164822304e-5,0.39031401448749226,-0.03514099047090106,-0.0034409078162230314,-0.002589777052370269,0.0,0.0,-0.29474385431281724,0.0,-0.009488371605490892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580792895492088,0.14252489295156012
2007-06-30,0.0003850504588231668,-0.005943154189719498,-0.1338517216559713,-0.04373194869594742,-0.3365881074146256,0.025131011628031774,-1.280269243002454e-5,0.10833094460300463,-0.03567230633251668,-0.005574192149387867,-0.0019430666272693539,0.0,0.0,-0.2703722184413901,0.0,-0.009245919409845467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772683818115344,-0.13182004910773748
2007-09-30,0.00038994437426441344,-0.0063591218145193015,-0.14904105694094438,-0.047750922470449896,-0.32428354366054624,0.02887953343279045,1.0113265941952899e-5,0.1499552242144789,-0.03523846404228647,-0.00899176902657455,-0.0019808643678866098,0.0,0.0,-0.2070183864451009,0.0,-0.008084748152493241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5737769658758687,-0.03573709575748185
2007-12-31,0.0003366155399482351,-0.006741743569035164,-0.18974923491193801,-0.05253431629217782,-0.3292754764736803,0.03298272301258311,-7.897479421825888e-6,0.24598251121658082,-0.03521984574909061,-0.009791449378807923,-0.0025237777067231913,0.0,0.0,-0.18808573412544521,0.0,-0.007682655884770452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703183169363925,0.028008035134391207
2008-03-31,0.00031665951940397556,-0.007199984796242598,-0.21268617442335402,-0.0571176099674859,-0.3272206324449322,0.03903056305155306,-6.125318911338087e-6,0.3251646924048477,-0.03658228761334512,-0.007571812277755707,-0.0017401986537270001,0.0,0.0,-0.13007407191347686,0.0,-0.0064284828879275216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668921076279517,0.1447766423065726
2008-06-30,0.0002732047497653166,-0.007284613272003626,-0.2322780466571007,-0.06217356900612319,-0.33409131852360696,0.041589475051250324,2.983590681800585e-6,0.002796597998090844,-0.03484187663509013,-0.009376645407408759,-0.001524315259365938,0.0,0.0,-0.11656109289809512,0.0,-0.0031556152866046043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5634980139318589,-0.19312681762377482
2008-09-30,0.000176387425532437,-0.007526199761979891,-0.24010962139558964,-0.06698467806862696,-0.32790627521525295,0.046768036596820856,2.1649435520668326e-5,-0.17900195482218145,-0.03853857477979634,-0.011691968063133695,-0.0005126897198536613,0.0,0.0,-0.05191957938604558,0.0,0.0013636606583416187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601357151393165,-0.31572609195695067
2008-12-31,0.0001239832018214052,-0.008571065606261764,-0.29101715708588904,-0.07008125984119139,-0.33581805926539526,0.06485075339534364,0.0001583237023466909,-0.058213001667168154,-0.03684924117542639,-0.006817456996591912,0.0022366271324454922,0.0,0.0,0.022571312948272203,0.0,0.010883302218733246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051561946832093045,0.00023931992965726194,-0.00016238548702968744,0.0010857476739409167,0.000903931297822773,0.0010148879663844333,0.5568048938153032,-0.14150034915969423
2009-03-31,-4.186310337148034e-5,-0.008718071894325038,-0.30695576850266226,-0.07189006728988188,-0.35624148941222267,0.07161499470845474,0.0002123771234818443,-0.3770114206775367,-0.029064343810559654,0.008273548037233708,0.004719235472290954,0.0,0.0,0.02643317704259235,0.0,0.020001825747967623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005825382699618439,-0.00112497731062385,-0.0005059766427200092,0.0010635463160417445,0.0008967293634205176,0.0012440046428202221,0.5535052357629517,-0.4577639217270477
2009-06-30,-9.00009549015134e-5,-0.007790782907702499,-0.2751335886091324,-0.07276662314407421,-0.37262280914724727,0.06928545175169845,6.304970173752208e-5,-0.599830402491333,-0.02093471459903236,0.015333984030946693,0.005335051648977537,0.0,0.0,0.012031180609180271,0.0,0.019697345713171412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006659513995815016,-0.0022847399185396996,-0.0006092814660022542,0.0004812920889257022,0.0012171906240030993,0.0014101643851289526,0.550236429988392,-0.6703122886999995
