date,50.0% LB,50.0% UB,mean
1972-06-30,3.842082879525261,3.842082879525261,3.842082879525261
1972-09-30,3.9575329093971376,3.9575329093971376,3.9575329093971376
1972-12-31,4.13619199173843,4.13619199173843,4.13619199173843
1973-03-31,4.277332763405882,4.277332763405882,4.277332763405882
1973-06-30,4.394428493424087,4.394428493424087,4.394428493424087
1973-09-30,4.5551398768812374,4.5551398768812374,4.5551398768812374
1973-12-31,4.685227136381142,4.685227136381142,4.685227136381142
1974-03-31,4.841784446692733,4.841784446692733,4.841784446692733
1974-06-30,5.030384357121605,5.030384357121605,5.030384357121605
1974-09-30,5.129355888327817,5.129355888327817,5.129355888327817
1974-12-31,5.105676418267723,5.105676418267723,5.105676418267723
1975-03-31,4.978231172034084,4.978231172034084,4.978231172034084
1975-06-30,4.997566459213061,4.997566459213061,4.997566459213061
1975-09-30,5.00746308486622,5.00746308486622,5.00746308486622
1975-12-31,5.027378967369924,5.027378967369924,5.027378967369924
1976-03-31,5.089075137491645,5.089075137491645,5.089075137491645
1976-06-30,5.2348092103945145,5.2348092103945145,5.2348092103945145
1976-09-30,5.2633418633589,5.2633418633589,5.2633418633589
1976-12-31,5.2989301022019575,5.2989301022019575,5.2989301022019575
1977-03-31,5.244422084553483,5.244422084553483,5.244422084553483
1977-06-30,5.238819947295459,5.238819947295459,5.238819947295459
1977-09-30,5.20450038925121,5.20450038925121,5.20450038925121
1977-12-31,5.193845799718178,5.193845799718178,5.193845799718178
1978-03-31,5.131631184336357,5.131631184336357,5.131631184336357
1978-06-30,5.124004076866321,5.124004076866321,5.124004076866321
1978-09-30,5.168225630459928,5.168225630459928,5.168225630459928
1978-12-31,5.235215635726332,5.235215635726332,5.235215635726332
1979-03-31,5.234844682321057,5.234844682321057,5.234844682321057
1979-06-30,5.384466152086587,5.384466152086587,5.384466152086587
1979-09-30,5.460840854709364,5.460840854709364,5.460840854709364
1979-12-31,5.582697771743058,5.582697771743058,5.582697771743058
1980-03-31,5.715155296620528,5.715155296620528,5.715155296620528
1980-06-30,5.64930306151912,5.64930306151912,5.64930306151912
1980-09-30,5.654659087795051,5.654659087795051,5.654659087795051
1980-12-31,5.775329894163236,5.775329894163236,5.775329894163236
1981-03-31,5.856103340686935,5.856103340686935,5.856103340686935
1981-06-30,6.0995892074553275,6.0995892074553275,6.0995892074553275
1981-09-30,6.15660590405421,6.15660590405421,6.15660590405421
1981-12-31,6.053075849271616,6.053075849271616,6.053075849271616
1982-03-31,5.925401811931064,5.925401811931064,5.925401811931064
1982-06-30,5.830975012231355,5.830975012231355,5.830975012231355
1982-09-30,5.735253338409198,5.735253338409198,5.735253338409198
1982-12-31,5.605703718136908,5.605703718136908,5.605703718136908
1983-03-31,5.451814105139027,5.451814105139027,5.451814105139027
1983-06-30,5.443053144709465,5.443053144709465,5.443053144709465
1983-09-30,5.431346686808803,5.431346686808803,5.431346686808803
1983-12-31,5.339076436055555,5.339076436055555,5.339076436055555
1984-03-31,5.214443769289275,5.214443769289275,5.214443769289275
1984-06-30,5.077259422615583,5.077259422615583,5.077259422615583
1984-09-30,5.062656389448589,5.062656389448589,5.062656389448589
1984-12-31,4.945062005164646,4.945062005164646,4.945062005164646
1985-03-31,4.850381760334297,4.850381760334297,4.850381760334297
1985-06-30,4.789512262313897,4.789512262313897,4.789512262313897
1985-09-30,4.727067022741766,4.727067022741766,4.727067022741766
1985-12-31,4.602865358446566,4.602865358446566,4.602865358446566
1986-03-31,4.481786246976155,4.481786246976155,4.481786246976155
1986-06-30,4.276523160255566,4.276523160255566,4.276523160255566
1986-09-30,4.203843814623523,4.203843814623523,4.203843814623523
1986-12-31,4.2140227851283,4.2140227851283,4.2140227851283
1987-03-31,4.219986549511312,4.219986549511312,4.219986549511312
1987-06-30,4.2811971641286775,4.2811971641286775,4.2811971641286775
1987-09-30,4.350695846893942,4.350695846893942,4.350695846893942
1987-12-31,4.3158690474265935,4.3158690474265935,4.3158690474265935
1988-03-31,4.1739485923289,4.1739485923289,4.1739485923289
1988-06-30,4.1439247176391945,4.1439247176391945,4.1439247176391945
1988-09-30,4.163720174958199,4.163720174958199,4.163720174958199
1988-12-31,4.126232388606221,4.126232388606221,4.126232388606221
1989-03-31,4.1947974650753075,4.1947974650753075,4.1947974650753075
1989-06-30,4.197620170849069,4.197620170849069,4.197620170849069
1989-09-30,4.196166179572758,4.196166179572758,4.196166179572758
1989-12-31,4.269011801938923,4.269011801938923,4.269011801938923
1990-03-31,4.370467493933381,4.370467493933381,4.370467493933381
1990-06-30,4.3219223891393295,4.3219223891393295,4.3219223891393295
1990-09-30,4.316150356310761,4.316150356310761,4.316150356310761
1990-12-31,4.343834744906344,4.343834744906344,4.343834744906344
1991-03-31,4.237108616184694,4.237108616184694,4.237108616184694
1991-06-30,4.191730033130048,4.191730033130048,4.191730033130048
1991-09-30,4.169461823204208,4.169461823204208,4.169461823204208
1991-12-31,4.101698470865086,4.101698470865086,4.101698470865086
1992-03-31,4.018958042712521,4.018958042712521,4.018958042712521
1992-06-30,3.9704159646592836,3.9704159646592836,3.9704159646592836
1992-09-30,4.008325075434721,4.008325075434721,4.008325075434721
1992-12-31,3.8691398645166415,3.8691398645166415,3.8691398645166415
1993-03-31,3.656320052138135,3.656320052138135,3.656320052138135
1993-06-30,3.5290477778935694,3.5290477778935694,3.5290477778935694
1993-09-30,3.285101000914003,3.285101000914003,3.285101000914003
1993-12-31,3.1136193397495715,3.1136193397495715,3.1136193397495715
1994-03-31,2.997208873064217,2.997208873064217,2.997208873064217
1994-06-30,3.0732214532828843,3.0732214532828843,3.0732214532828843
1994-09-30,3.1282030657594735,3.1282030657594735,3.1282030657594735
1994-12-31,3.1327419365784577,3.1327419365784577,3.1327419365784577
1995-03-31,3.0914501887760886,3.0914501887760886,3.0914501887760886
1995-06-30,2.997761202480516,2.997761202480516,2.997761202480516
1995-09-30,2.8410649892361786,2.8410649892361786,2.8410649892361786
1995-12-31,2.7451044803838522,2.7451044803838522,2.7451044803838522
