date,50.0% LB,50.0% UB,mean
1972-06-30,1.0545207489488248e-15,1.0545207489488248e-15,1.0545207489488248e-15
1972-09-30,9.706185793186725e-16,9.706185793186725e-16,9.706185793186725e-16
1972-12-31,-1.7829949024683826e-15,-1.7829949024683826e-15,-1.7829949024683826e-15
1973-03-31,-6.369131415847516e-16,-6.369131415847516e-16,-6.369131415847516e-16
1973-06-30,-2.534710402287536e-16,-2.534710402287536e-16,-2.534710402287536e-16
1973-09-30,-1.6618239692885174e-15,-1.6618239692885174e-15,-1.6618239692885174e-15
1973-12-31,-2.7093536256704003e-17,-2.7093536256704003e-17,-2.7093536256704003e-17
1974-03-31,-7.442108705229745e-16,-7.442108705229745e-16,-7.442108705229745e-16
1974-06-30,-1.0831251459229078e-16,-1.0831251459229078e-16,-1.0831251459229078e-16
1974-09-30,-7.274259520497025e-16,-7.274259520497025e-16,-7.274259520497025e-16
1974-12-31,-3.2195070729889067e-16,-3.2195070729889067e-16,-3.2195070729889067e-16
1975-03-31,1.0593580684401038e-15,1.0593580684401038e-15,1.0593580684401038e-15
1975-06-30,4.545969016976645e-16,4.545969016976645e-16,4.545969016976645e-16
1975-09-30,2.936056680706544e-16,2.936056680706544e-16,2.936056680706544e-16
1975-12-31,2.411292751094828e-16,2.411292751094828e-16,2.411292751094828e-16
1976-03-31,1.1082592718487503e-15,1.1082592718487503e-15,1.1082592718487503e-15
1976-06-30,-1.3397022738028334e-15,-1.3397022738028334e-15,-1.3397022738028334e-15
1976-09-30,3.48738662045672e-17,3.48738662045672e-17,3.48738662045672e-17
1976-12-31,3.443511849977438e-16,3.443511849977438e-16,3.443511849977438e-16
1977-03-31,8.050846521647897e-16,8.050846521647897e-16,8.050846521647897e-16
1977-06-30,8.719078010290034e-16,8.719078010290034e-16,8.719078010290034e-16
1977-09-30,6.472769223267424e-16,6.472769223267424e-16,6.472769223267424e-16
1977-12-31,6.080105769664208e-16,6.080105769664208e-16,6.080105769664208e-16
1978-03-31,4.890148445287485e-16,4.890148445287485e-16,4.890148445287485e-16
1978-06-30,8.736026642151189e-16,8.736026642151189e-16,8.736026642151189e-16
1978-09-30,-3.6442027466588167e-16,-3.6442027466588167e-16,-3.6442027466588167e-16
1978-12-31,5.484513167136086e-17,5.484513167136086e-17,5.484513167136086e-17
1979-03-31,9.659361710207568e-16,9.659361710207568e-16,9.659361710207568e-16
1979-06-30,-8.158936581376584e-16,-8.158936581376584e-16,-8.158936581376584e-16
1979-09-30,-1.021574831294581e-15,-1.021574831294581e-15,-1.021574831294581e-15
1979-12-31,2.7821573136304696e-16,2.7821573136304696e-16,2.7821573136304696e-16
1980-03-31,4.019967428250295e-16,4.019967428250295e-16,4.019967428250295e-16
1980-06-30,8.08507652345452e-16,8.08507652345452e-16,8.08507652345452e-16
