date,mean
2007-03-31,0.4414593633543795
2007-06-30,0.43898460934630457
2007-09-30,0.43653271012620287
2007-12-31,0.43410343753755853
2008-03-31,0.431696565744466
2008-06-30,0.42931187120713865
2008-09-30,0.4269491326584163
2008-12-31,0.42460813107931816
2009-03-31,0.42228864967586155
2009-06-30,0.41999047385608
2009-09-30,0.4177133912061759
2009-12-31,0.4154571914687155
2010-03-31,0.4132216665194033
2010-06-30,0.41100661034509933
2010-09-30,0.4088118190221479
2010-12-31,0.4066370906937289
2011-03-31,0.40448222554927415
2011-06-30,0.4023470258027295
2011-09-30,0.4002312956713272
2011-12-31,0.39813484135517996
2012-03-31,0.3960574710166753
2012-06-30,0.3939989947599143
2012-09-30,0.39195922461054966
2012-12-31,0.3899379744961351
2013-03-31,0.38793506022645197
2013-06-30,0.38595029947370296
2013-09-30,0.38398351175381595
2013-12-31,0.38203451840690406
2014-03-31,0.3801031425787915
2014-06-30,0.3781892092023176
2014-09-30,0.3762925449786403
2014-12-31,0.37441297835945075
2015-03-31,0.3725503395289653
2015-06-30,0.3707044603856291
2015-09-30,0.3688751745249963
2015-12-31,0.3670623172220999
2016-03-31,0.3652657254141767
2016-06-30,0.36348523768361396
2016-09-30,0.3617206942412299
2016-12-31,0.3599719369094201
2017-03-31,0.35823880910563766
2017-06-30,0.3565211558261394
2017-09-30,0.3548188236299321
2017-12-31,0.35313166062234114
2018-03-31,0.35145951643982265
2018-06-30,0.34980224223373213
2018-09-30,0.34815969065520314
2018-12-31,0.346531715839693
2019-03-31,0.3449181733917728
2019-06-30,0.34331892037027245
2019-09-30,0.34173381527327074
2019-12-31,0.3401627180234845
2020-03-31,0.3386054899538138
2020-06-30,0.3370619937929309
2020-09-30,0.3355320936508477
2020-12-31,0.33401565500510433
2021-03-31,0.3325125446867583
2021-06-30,0.33102263086657313
2021-09-30,0.32954578304142945
2021-12-31,0.32808187202058026
2022-03-31,0.3266307699127946
2022-06-30,0.3251923501127685
2022-09-30,0.32376648728795754
2022-12-31,0.3223530573659428
2023-03-31,0.32095193752159634
2023-06-30,0.31956300616404754
2023-09-30,0.3181861429247368
2023-12-31,0.31682122864438167
2024-03-31,0.31546814536105305
2024-06-30,0.31412677629807373
2024-09-30,0.3127970058517837
2024-12-31,0.3114787195797719
2025-03-31,0.3101718041889079
2025-06-30,0.3088761475240842
2025-09-30,0.3075916385563149
2025-12-31,0.3063181673713222
2026-03-31,0.3050556251585679
2026-06-30,0.3038039041997065
2026-09-30,0.3025628978577277
2026-12-31,0.30133250056598726
2027-03-31,0.3001126078173044
2027-06-30,0.2989031161531708
2027-09-30,0.2977039231534917
2027-12-31,0.29651492742552854
2028-03-31,0.29533602859397323
2028-06-30,0.2941671272904456
2028-09-30,0.29300812514330143
2028-12-31,0.29185892476764064
2029-03-31,0.29071942975527065
2029-06-30,0.2895895446649366
2029-09-30,0.28846917501230696
2029-12-31,0.28735822726058124
2030-03-31,0.2862566088106533
2030-06-30,0.28516422799200747
2030-09-30,0.2840809940529265
2030-12-31,0.28300681715145437
2031-03-31,0.2819416083461812
2031-06-30,0.2808852795872063
2031-09-30,0.27983774370672343
2031-12-31,0.2787989144109604
2032-03-31,0.27776870627029826
2032-06-30,0.2767470347116108
2032-09-30,0.2757338160089162
2032-12-31,0.27472896727480656
2033-03-31,0.2737324064525204
2033-06-30,0.2727440523073055
2033-09-30,0.2717638244177589
2033-12-31,0.27079164316823334
2034-03-31,0.26982742974028806
2034-06-30,0.2688711061050064
2034-09-30,0.26792259501444704
2034-12-31,0.266981819994605
2035-03-31,0.2660487053369076
2035-06-30,0.26512317609079794
2035-09-30,0.26420515805594125
2035-12-31,0.26329457777507503
2036-03-31,0.2623913625260821
2036-06-30,0.2614954403147074
2036-09-30,0.2606067398672751
2036-12-31,0.2597251906234499
2037-03-31,0.25885072272899823
2037-06-30,0.25798326702877183
2037-09-30,0.2571227550594912
2037-12-31,0.25626911904308436
2038-03-31,0.25542229187933696
2038-06-30,0.25458220713954205
2038-09-30,0.25374879905957215
2038-12-31,0.2529220025328405
2039-03-31,0.2521017531043279
2039-06-30,0.2512879869636109
