date,50.0% LB,50.0% UB,mean
1972-06-30,-0.08099123014078029,-0.08099123014078029,-0.08099123014078029
1972-09-30,-0.06860766073619623,-0.06860766073619623,-0.06860766073619623
1972-12-31,-0.08874483066170112,-0.08874483066170112,-0.08874483066170112
1973-03-31,-0.06959257737508918,-0.06959257737508918,-0.06959257737508918
1973-06-30,-0.05131874016096395,-0.05131874016096395,-0.05131874016096395
1973-09-30,-0.07817031970700503,-0.07817031970700503,-0.07817031970700503
1973-12-31,-0.08729623345205596,-0.08729623345205596,-0.08729623345205596
1974-03-31,-0.10177485203856144,-0.10177485203856144,-0.10177485203856144
1974-06-30,-0.0949414138205814,-0.0949414138205814,-0.0949414138205814
1974-09-30,-0.12690684314390188,-0.12690684314390188,-0.12690684314390188
1974-12-31,-0.16012672508919637,-0.16012672508919637,-0.16012672508919637
1975-03-31,-0.19854343723418927,-0.19854343723418927,-0.19854343723418927
1975-06-30,-0.24890921147709474,-0.24890921147709474,-0.24890921147709474
1975-09-30,-0.27265151542220806,-0.27265151542220806,-0.27265151542220806
1975-12-31,-0.29771057031464787,-0.29771057031464787,-0.29771057031464787
1976-03-31,-0.27293150963672436,-0.27293150963672436,-0.27293150963672436
1976-06-30,-0.24024021206817642,-0.24024021206817642,-0.24024021206817642
1976-09-30,-0.25246992118724415,-0.25246992118724415,-0.25246992118724415
1976-12-31,-0.30181761906214266,-0.30181761906214266,-0.30181761906214266
1977-03-31,-0.26015331640051154,-0.26015331640051154,-0.26015331640051154
1977-06-30,-0.27467783095054477,-0.27467783095054477,-0.27467783095054477
1977-09-30,-0.30056573388415997,-0.30056573388415997,-0.30056573388415997
1977-12-31,-0.2947207982898351,-0.2947207982898351,-0.2947207982898351
1978-03-31,-0.3239079852583051,-0.3239079852583051,-0.3239079852583051
1978-06-30,-0.3068190354582496,-0.3068190354582496,-0.3068190354582496
1978-09-30,-0.29425175567457784,-0.29425175567457784,-0.29425175567457784
1978-12-31,-0.33095811280951243,-0.33095811280951243,-0.33095811280951243
1979-03-31,-0.34334606862440753,-0.34334606862440753,-0.34334606862440753
1979-06-30,-0.3170847906490757,-0.3170847906490757,-0.3170847906490757
1979-09-30,-0.29422930038704753,-0.29422930038704753,-0.29422930038704753
1979-12-31,-0.2902625001065831,-0.2902625001065831,-0.2902625001065831
1980-03-31,-0.3093313664588414,-0.3093313664588414,-0.3093313664588414
1980-06-30,-0.2765821314196157,-0.2765821314196157,-0.2765821314196157
1980-09-30,-0.31384432562559533,-0.31384432562559533,-0.31384432562559533
1980-12-31,-0.3355408475672904,-0.3355408475672904,-0.3355408475672904
1981-03-31,-0.3300628446192632,-0.3300628446192632,-0.3300628446192632
1981-06-30,-0.3453082274831094,-0.3453082274831094,-0.3453082274831094
1981-09-30,-0.3515569355501233,-0.3515569355501233,-0.3515569355501233
1981-12-31,-0.33913144258234756,-0.33913144258234756,-0.33913144258234756
1982-03-31,-0.37333621888202584,-0.37333621888202584,-0.37333621888202584
1982-06-30,-0.3415044760791489,-0.3415044760791489,-0.3415044760791489
1982-09-30,-0.377818078473775,-0.377818078473775,-0.377818078473775
1982-12-31,-0.3620145126271078,-0.3620145126271078,-0.3620145126271078
1983-03-31,-0.3574681970964104,-0.3574681970964104,-0.3574681970964104
1983-06-30,-0.3731442624327563,-0.3731442624327563,-0.3731442624327563
1983-09-30,-0.3776640042854854,-0.3776640042854854,-0.3776640042854854
1983-12-31,-0.33869605377442186,-0.33869605377442186,-0.33869605377442186
1984-03-31,-0.3608399116370046,-0.3608399116370046,-0.3608399116370046
1984-06-30,-0.3340606853158472,-0.3340606853158472,-0.3340606853158472
1984-09-30,-0.37132531483768777,-0.37132531483768777,-0.37132531483768777
1984-12-31,-0.3761309415246002,-0.3761309415246002,-0.3761309415246002
1985-03-31,-0.337030612442136,-0.337030612442136,-0.337030612442136
1985-06-30,-0.3491416665382135,-0.3491416665382135,-0.3491416665382135
1985-09-30,-0.3547930382113622,-0.3547930382113622,-0.3547930382113622
1985-12-31,-0.33978930159778736,-0.33978930159778736,-0.33978930159778736
1986-03-31,-0.2857307025515286,-0.2857307025515286,-0.2857307025515286
1986-06-30,-0.3041059861256357,-0.3041059861256357,-0.3041059861256357
1986-09-30,-0.2961771125700083,-0.2961771125700083,-0.2961771125700083
1986-12-31,-0.3002029349482573,-0.3002029349482573,-0.3002029349482573
1987-03-31,-0.2943985625041963,-0.2943985625041963,-0.2943985625041963
1987-06-30,-0.33865816052411923,-0.33865816052411923,-0.33865816052411923
1987-09-30,-0.36023381992859815,-0.36023381992859815,-0.36023381992859815
1987-12-31,-0.33759644358621493,-0.33759644358621493,-0.33759644358621493
1988-03-31,-0.3513321470862873,-0.3513321470862873,-0.3513321470862873
1988-06-30,-0.34077410908707056,-0.34077410908707056,-0.34077410908707056
1988-09-30,-0.3239450364307057,-0.3239450364307057,-0.3239450364307057
1988-12-31,-0.30101849402835484,-0.30101849402835484,-0.30101849402835484
1989-03-31,-0.3069080575487355,-0.3069080575487355,-0.3069080575487355
1989-06-30,-0.30133381158607964,-0.30133381158607964,-0.30133381158607964
1989-09-30,-0.2902425400072538,-0.2902425400072538,-0.2902425400072538
1989-12-31,-0.29443073888265214,-0.29443073888265214,-0.29443073888265214
1990-03-31,-0.3369856327861363,-0.3369856327861363,-0.3369856327861363
1990-06-30,-0.32472117079275464,-0.32472117079275464,-0.32472117079275464
1990-09-30,-0.34960603991604616,-0.34960603991604616,-0.34960603991604616
1990-12-31,-0.3298714682790953,-0.3298714682790953,-0.3298714682790953
1991-03-31,-0.2940283295043109,-0.2940283295043109,-0.2940283295043109
1991-06-30,-0.315924718173335,-0.315924718173335,-0.315924718173335
1991-09-30,-0.30913320125873234,-0.30913320125873234,-0.30913320125873234
1991-12-31,-0.2809591662449834,-0.2809591662449834,-0.2809591662449834
1992-03-31,-0.3068076159172975,-0.3068076159172975,-0.3068076159172975
1992-06-30,-0.26485059748168444,-0.26485059748168444,-0.26485059748168444
1992-09-30,-0.284306248154541,-0.284306248154541,-0.284306248154541
1992-12-31,-0.25340540556581054,-0.25340540556581054,-0.25340540556581054
1993-03-31,-0.21494502368131427,-0.21494502368131427,-0.21494502368131427
1993-06-30,-0.24596888596583202,-0.24596888596583202,-0.24596888596583202
1993-09-30,-0.22285178305419073,-0.22285178305419073,-0.22285178305419073
1993-12-31,-0.18533999965228945,-0.18533999965228945,-0.18533999965228945
1994-03-31,-0.2024749755671658,-0.2024749755671658,-0.2024749755671658
1994-06-30,-0.23506801884633324,-0.23506801884633324,-0.23506801884633324
1994-09-30,-0.2368335097516924,-0.2368335097516924,-0.2368335097516924
1994-12-31,-0.2524590049348786,-0.2524590049348786,-0.2524590049348786
