date,g_sh,b_liqtil_sh,b_liqp_sh,b_safetil_sh,b_safep_sh,mu_sh,z_sh,lambda_f_sh,lambda_w_sh,rm_sh,sigma_omega_sh,mu_e_sh,gamma_sh,pi_star_sh,lr_sh,zp_sh,tfp_sh,gdpdef_sh,corepce_sh,gdp_sh,gdi_sh,BBB_sh,AAA_sh,rm_shl1,rm_shl2,rm_shl3,rm_shl4,rm_shl5,rm_shl6,dettrend,detrendedMean
2007-03-31,0.0036349165183851215,0.2227984853954769,-0.29309622236663724,1.559290608245029,-1.4446141590543224,-0.9684230318550233,-0.004207072942582648,-0.09781808965693461,-0.010110882052361762,-0.1058230450820203,0.08559879472384421,0.0,0.0,0.03695311425735057,0.0,0.07341979712394875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1178367440948733,0.1754399573495351
2007-06-30,0.003562266413497048,0.1658295019755974,-0.29639523819872643,1.8574123895057097,-1.4465187291539947,-1.009719335195462,-0.007302295037777908,0.02544819291818151,-0.01455019261233785,-0.04474946416753555,0.08737292505105439,0.0,0.0,0.023680045359795454,0.0,0.07227598860878895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1096490885328296,0.5259951440001167
2007-09-30,0.003914602391880854,0.0652880867447791,-0.30199022557624067,2.083738957877262,-1.428868228509519,-1.0137467557711537,-0.0051854748989174386,0.01122553644660218,-0.020159288301836113,0.11258442014315642,0.08874263615818315,0.0,0.0,-0.01654734958238116,0.0,0.06158135965988824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015365129930181,0.7421147897752229
2007-12-31,0.001883672817936132,-0.0644943194699249,-0.308433316634036,2.4041164574732057,-1.392066723644828,-0.9909130349777232,-0.008110409123937614,0.0008034213016145653,-0.02442139565097217,0.05996492433071615,0.09159017641214573,0.0,0.0,0.004648009322755137,0.0,0.05444514459895304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934984993290449,0.9225111060854481
2008-03-31,0.0011858567641159796,-0.2146154015637488,-0.3396552338216132,2.602983653797485,-1.3740920211814633,-0.921330127450156,-0.015412094382105723,-0.01958249917546631,-0.025551913848669047,-0.22918850989944628,0.08556644725526975,0.0,0.0,-0.030028892869224805,0.0,0.03454377837410632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085534525568021,0.6403575675675777
2008-06-30,-0.0007275608292402981,-0.3412408400849154,-0.3619963448325457,2.8323348099980983,-1.3464154368251209,-0.8658915094030293,-0.019283489083395788,0.08897130336375779,-0.03289954636092168,-0.1100370663989812,0.07920336303053756,0.0,0.0,-0.004315023347422994,0.0,-0.006452035393472898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0776440662987437,0.9888946901325335
2008-09-30,-0.004507096190310404,-0.4767845409675503,-0.38768022574070055,2.9579936935293967,-1.331772906824353,-0.7711732980655629,-0.032588927855187196,0.1399603649615157,-0.028880767624317075,0.04652330104401564,0.06607712071049332,0.0,0.0,-0.04634325488533714,0.0,-0.05714285244334715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0698265930422637,1.1435072026914845
2008-12-31,-0.006172838283496944,-0.7450987671742288,-0.4007927457131562,2.738822009403657,-1.2994612026874202,-0.4663353345485467,-0.02609837671897341,0.1040886061125667,-0.03615753995889728,-0.45285675877069304,0.04063149597623556,0.0,0.0,-0.06491596317164205,0.0,-0.14158585504212842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14916461101793999,-0.0001509353598088438,-0.0007465598950960485,-0.012075625139792205,-0.011937180035890824,-0.011132343440817177,1.0620815746057108,0.41927027117597104
2009-03-31,-0.011925215340157525,-0.9610439913040721,-0.4384608838223481,2.474299297206677,-1.2875298521082428,-0.17839615428074496,0.010090948534852012,0.1858649091850753,-0.046217786724394805,-1.1326620709549189,0.01191294642524791,0.0,0.0,-0.033319498909212826,0.0,-0.20921949316841817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8470699414821374,-0.013798838115137078,-0.024373420982071112,-0.04285375377351782,-0.04082868346920271,-0.03972161100565699,1.0544084774194666,-1.570844616668439
2009-06-30,-0.01311351448025751,-1.0582167381185426,-0.4639371291862944,2.1450263911138,-1.2988636696223546,-0.00012180995180043064,0.018279214287750152,0.22287577728539093,-0.05012209781170845,-1.3019063692033186,-0.010978202592194924,0.0,0.0,-0.02091481539103899,0.0,-0.20233421336449164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9889439595439147,-0.01355633670318357,-0.035629313466555866,-0.06357181059574366,-0.0656783893944081,-0.06648611671971609,1.046806765859508,-2.2213863375986125
2009-09-30,-0.011801109138336228,-1.0270194937593677,-0.4525199346785365,1.7014037702538922,-1.309255661173672,0.03736398944909272,0.018709790822720146,0.17360832667148196,-0.04850596005844465,-1.338483291422723,-0.024979984864402238,0.0,0.0,-0.028830970892904553,0.0,-0.17484578607002824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0644325789374112,0.10994658561522107,-0.02823527545830487,-0.07843096715096941,-0.08621546637946317,-0.08485230828760808,1.0392759025541634,-2.678100422905125
2009-12-31,-0.010947378966534922,-0.9383525521882926,-0.3947627055651412,1.3838349889311807,-1.3120162025653934,-0.008393082066813308,0.016092851565587336,0.15077518915285743,-0.04337835151638296,-1.3302771876207702,-0.03657792032224885,0.0,0.0,0.012472293393398455,0.0,-0.13646896155703098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0609729521336029,0.08080315195462107,0.17413668982813948,0.01876076061201049,-0.10953377306791277,-0.10847428967780068,1.0318153486771078,-2.6214640831325404
2010-03-31,-0.010186047106039072,-0.8115933388497218,-0.3367202389765248,1.1509196428684403,-1.3381257443636623,-0.0731236689925804,0.014445929458512786,0.10928068421860843,-0.039512248072883976,-1.2998631535272953,-0.04672254130222209,0.0,0.0,0.026331229476270097,0.0,-0.09945805270818694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0525503693486975,-0.04781815506024412,0.14562052876880027,0.23180920531548735,-0.0058121176764593455,-0.1365876654432114,1.0244245642265462,-2.5952415570945897
2010-06-30,-0.010511722966988107,-0.7046074813043721,-0.26976228400391844,0.8495409724681023,-1.3681004864972408,-0.11488847798524424,0.0077760355155896185,0.030369510691937107,-0.033713995649119484,-1.2746948410003798,-0.04631703042946346,0.0,0.0,0.032111114109929964,0.0,-0.0669620242526255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0094277262768703,-0.13480500974527498,0.03807008224526668,0.2225656721552798,0.21686033568915464,-0.014819139990860987,1.0171030082910995,-2.6342134889355036
2010-09-30,-0.009632849262772353,-0.636066347104996,-0.2076274630553494,0.6152547210207004,-1.4019257930887137,-0.16627595664110909,0.007449576099691086,-0.11330858961963364,-0.03171116883289613,-1.2303501351334267,-0.052984169520881114,0.0,0.0,0.010352288564631384,0.0,-0.046574589833568214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9982529763249833,-0.11101209094206062,0.038133803940196775,0.1522064829848306,0.25018480735316373,0.2366403058358745,1.0098501393034032,-2.6856500042574067
