date,mean
2007-03-31,1.713717833440346e-13
2007-06-30,1.712101349220041e-13
2007-09-30,1.7104862282135705e-13
2007-12-31,1.708872468009175e-13
2008-03-31,1.707260066348571e-13
2008-06-30,1.705649021115449e-13
2008-09-30,1.704039330325102e-13
2008-12-31,1.7024309921150824e-13
2009-03-31,1.7008240047367885e-13
2009-06-30,1.699218366547913e-13
2009-09-30,1.6976140760056357e-13
2009-12-31,1.6960111316605153e-13
2010-03-31,1.6944095321509812e-13
2010-06-30,1.6928092761983674e-13
2010-09-30,1.691210362602429e-13
2010-12-31,1.6896127902372666e-13
2011-03-31,1.6880165580476243e-13
2011-06-30,1.6864216650455019e-13
2011-09-30,1.684828110307043e-13
2011-12-31,1.683235892969664e-13
2012-03-31,1.6816450122293772e-13
2012-06-30,1.6800554673382948e-13
2012-09-30,1.6784672576022933e-13
2012-12-31,1.676880382378771e-13
2013-03-31,1.6752948410745463e-13
2013-06-30,1.6737106331438232e-13
2013-09-30,1.672127758086251e-13
2013-12-31,1.6705462154450375e-13
2014-03-31,1.6689660048051243e-13
2014-06-30,1.6673871257914092e-13
2014-09-30,1.6658095780670149e-13
2014-12-31,1.6642333613315969e-13
2015-03-31,1.6626584753196723e-13
2015-06-30,1.6610849197990104e-13
2015-09-30,1.6595126945690236e-13
2015-12-31,1.6579417994592132e-13
2016-03-31,1.6563722343276325e-13
2016-06-30,1.65480399905938e-13
2016-09-30,1.6532370935651263e-13
2016-12-31,1.6516715177796734e-13
2017-03-31,1.650107271660545e-13
2017-06-30,1.6485443551866069e-13
2017-09-30,1.6469827683567201e-13
2017-12-31,1.6454225111884257e-13
2018-03-31,1.6438635837166843e-13
2018-06-30,1.6423059859926156e-13
2018-09-30,1.6407497180823073e-13
2018-12-31,1.6391947800656406e-13
2019-03-31,1.637641172035164e-13
2019-06-30,1.6360888940949945e-13
2019-09-30,1.634537946359768e-13
2019-12-31,1.632988328953612e-13
2020-03-31,1.6314400420091713e-13
2020-06-30,1.6298930856666594e-13
2020-09-30,1.6283474600729512e-13
2020-12-31,1.6268031653807123e-13
2021-03-31,1.6252602017475655e-13
2021-06-30,1.623718569335283e-13
2021-09-30,1.6221782683090284e-13
2021-12-31,1.6206392988366152e-13
2022-03-31,1.6191016610878144e-13
2022-06-30,1.6175653552336835e-13
2022-09-30,1.61603038144593e-13
2022-12-31,1.6144967398962988e-13
2023-03-31,1.612964430756005e-13
2023-06-30,1.6114334541951727e-13
2023-09-30,1.6099038103823224e-13
2023-12-31,1.6083754994838679e-13
2024-03-31,1.6068485216636512e-13
2024-06-30,1.6053228770824886e-13
2024-09-30,1.6037985658977553e-13
2024-12-31,1.602275588262979e-13
2025-03-31,1.60075394432746e-13
2025-06-30,1.5992336342359164e-13
2025-09-30,1.5977146581281415e-13
2025-12-31,1.5961970161386846e-13
2026-03-31,1.5946807083965472e-13
2026-06-30,1.5931657350249009e-13
2026-09-30,1.5916520961408148e-13
2026-12-31,1.5901397918550082e-13
2027-03-31,1.5886288222716086e-13
2027-06-30,1.5871191874879284e-13
2027-09-30,1.5856108875942603e-13
2027-12-31,1.584103922673671e-13
2028-03-31,1.5825982928018305e-13
2028-06-30,1.5810939980468259e-13
2028-09-30,1.5795910384690113e-13
2028-12-31,1.5780894141208538e-13
2029-03-31,1.5765891250467989e-13
2029-06-30,1.5750901712831306e-13
2029-09-30,1.5735925528578632e-13
2029-12-31,1.5720962697906271e-13
2030-03-31,1.5706013220925604e-13
2030-06-30,1.5691077097662226e-13
2030-09-30,1.5676154328055083e-13
2030-12-31,1.5661244911955691e-13
2031-03-31,1.5646348849127395e-13
2031-06-30,1.563146613924473e-13
2031-09-30,1.5616596781892845e-13
2031-12-31,1.5601740776567064e-13
2032-03-31,1.5586898122672352e-13
2032-06-30,1.5572068819522936e-13
2032-09-30,1.5557252866342002e-13
2032-12-31,1.5542450262261383e-13
2033-03-31,1.5527661006321314e-13
2033-06-30,1.551288509747031e-13
2033-09-30,1.5498122534564928e-13
2033-12-31,1.5483373316369779e-13
2034-03-31,1.5468637441557372e-13
2034-06-30,1.5453914908708167e-13
2034-09-30,1.543920571631061e-13
2034-12-31,1.5424509862761146e-13
2035-03-31,1.5409827346364306e-13
2035-06-30,1.5395158165332938e-13
2035-09-30,1.538050231778822e-13
2035-12-31,1.5365859801760012e-13
2036-03-31,1.5351230615186933e-13
2036-06-30,1.5336614755916655e-13
2036-09-30,1.5322012221706286e-13
2036-12-31,1.530742301022252e-13
2037-03-31,1.5292847119042006e-13
2037-06-30,1.5278284545651753e-13
2037-09-30,1.52637352874494e-13
2037-12-31,1.5249199341743662e-13
2038-03-31,1.5234676705754743e-13
2038-06-30,1.5220167376614733e-13
2038-09-30,1.5205671351368054e-13
2038-12-31,1.519118862697194e-13
2039-03-31,1.517671920029688e-13
2039-06-30,1.5162263068127144e-13
