date,50.0% LB,60.0% LB,70.0% LB,80.0% LB,90.0% LB,90.0% UB,80.0% UB,70.0% UB,60.0% UB,50.0% UB,mean
2019-03-31,0.23743705213218835,0.0685870741468586,-0.1329787768457804,-0.31663368769617495,-0.6820878345809855,2.89323211906122,2.5031506043401897,2.2762222071342624,2.028236807080366,1.855284932882403,1.0601205422108222
2019-06-30,-2.3074649389078643,-2.6257543304595057,-3.1754068830717284,-3.903333440548181,-4.881220308806269,3.2502239562744895,2.3849022660629364,1.8663836544581878,1.3415314108725724,0.9561416539371703,-0.7027370001030552
2019-09-30,-2.1507143739050645,-2.5586061647239107,-3.13078437157063,-3.8731313228051203,-4.70895908961213,3.51093815255745,2.7119907017805787,2.043875202423983,1.557127303712699,1.0322397125906684,-0.5850698610980207
2019-12-31,-2.0709825353436653,-2.4946812667426563,-3.0308150207597953,-3.415725602724426,-4.318196674135266,3.645174265175614,2.7641681190697494,2.150561040707885,1.55735375113172,1.1715531537876203,-0.42926872947228495
2020-03-31,-2.2135857869217297,-2.6941082060406982,-3.192287324236107,-3.7820925845875983,-4.559152956160534,3.776149556170764,3.010759890260319,2.3001257466367866,1.6592799018334847,1.19176230322959,-0.47708904787947604
2020-06-30,-2.194981922393268,-2.7551881490854564,-3.2129323641770435,-3.8815577542600046,-4.815570576289622,3.8881461713092156,2.6664701842219696,1.9865472432277311,1.5349745572469853,1.0985830330988349,-0.586277903118757
2020-09-30,-2.625362082711087,-3.0005712923622365,-3.508063257445379,-4.098862201560702,-5.287764171637184,3.3106940281525983,2.5120387794032126,1.9426142231211563,1.4048824189477183,1.0464196535991193,-0.7989242726893921
2020-12-31,-2.0593785064633696,-2.4614821797944098,-3.0712826639481956,-3.6829809621915257,-4.4953453835821815,3.9544080057526645,2.9648969455399605,2.2864982979623774,1.661497446232187,1.1928653015954291,-0.41386231193891954
2021-03-31,-1.9356336123737414,-2.397443215678074,-2.982120254125678,-3.52882341520479,-4.634815108367716,3.899204662369952,2.893688534806538,2.2977995389627504,1.6492367341701222,1.225943120240025,-0.37359048710967785
2021-06-30,-2.052756408529282,-2.4398496969641004,-2.9399700882577875,-3.703684746991591,-4.768342698004092,3.6451995610202035,2.8417265799056177,2.3473729262774703,1.7997412590716193,1.3783869386813103,-0.35649009399752773
2021-09-30,-2.22946867120299,-2.5608004203597434,-3.119397573987949,-3.7618291679443208,-4.785947451218404,3.7168559762206663,2.5973508767456783,2.0222524607548547,1.6026098658623746,1.183026105483487,-0.5295669291358147
2021-12-31,-2.344784516636949,-2.881844334031947,-3.3500598218828768,-3.914194196384159,-4.920324848191836,3.8935353202564933,2.7275388039149746,2.1551836690965738,1.522486891908722,1.0531837033596867,-0.6437155130455215
2022-03-31,-2.446680663718816,-2.969227767509483,-3.5486066424242804,-4.191846386787079,-5.009980048880678,3.9787748901510485,2.710251632835265,2.145683504418739,1.6038912726816599,1.1173648637309326,-0.7027963125480607
2022-06-30,-2.138456880291131,-2.661128238362178,-3.162184912432412,-3.807040730727221,-4.58067449497879,3.596115215780053,2.6639815852233446,1.9167477754663906,1.4316383086555853,1.0218527149366494,-0.6063423782453374
2022-09-30,-2.4011218585564214,-2.740042838765386,-3.2267936126858294,-3.9848113265792353,-4.6237705147198485,3.8822465377166506,2.899027535442355,2.2968657592544983,1.8146193110246722,1.461454749338791,-0.4913788809814294
2022-12-31,-2.0785592454186363,-2.486048712370141,-2.912034082409578,-3.7099650700023843,-4.626474519380758,3.6528675144862284,2.8052903792040884,2.3086642519427123,1.7154965630279988,1.2718323514571899,-0.4398412148682133
2023-03-31,-2.3488756699906097,-2.8352039122615302,-3.2389520340710862,-4.011967036791318,-4.924365551847314,3.891564307683966,3.073893567283226,2.353390224000211,1.7987799502470472,1.308086548674932,-0.4887215233376289
2023-06-30,-2.159881728403105,-2.553653223659153,-3.061639740187756,-3.7981359691086976,-4.693287826362432,4.077999216083258,3.032808483666901,2.2382756817001024,1.5638939067969049,1.25279335995671,-0.43210632960810313
2023-09-30,-2.295705940522245,-2.6967761956201293,-3.2104279711628707,-3.6178626565659133,-4.511778373114434,3.7177451489662308,3.024211445314736,2.2367997661132097,1.7286729403122687,1.3076255693911258,-0.5050290165105686
2023-12-31,-2.126527665629207,-2.547608612399313,-3.1742407260767953,-3.7212207139384263,-4.63358377255291,3.755009312926526,2.6426847071035597,2.0321462845370024,1.5731114408809403,1.208822155664181,-0.4568181723331712
2024-03-31,-2.216237280429793,-2.71417427277406,-3.264887926090645,-3.884377654576021,-4.991386927467385,3.9715427808105765,3.230170398186778,2.423752517514953,1.8395663625987717,1.2746867331777691,-0.42146295848535287
2024-06-30,-2.0428566407021096,-2.404838931454364,-2.946016644673266,-3.5203659521882793,-4.539679363636266,4.134416940734415,2.9195674504779685,2.2113197765874926,1.7539282307256197,1.3098061350628458,-0.3320588338977246
2024-09-30,-2.158751115108823,-2.556600908605609,-3.055903969368906,-3.5925925384814623,-4.424837023462657,3.633495006133058,2.9275583481977048,2.2859124029041737,1.857891006071042,1.441982588936478,-0.4080779574349658
2024-12-31,-2.061458135416183,-2.4179210514884937,-2.926615365764622,-3.505449223607353,-4.656465980409395,3.9970428580850808,2.9662572828625304,2.3708428831103725,1.9931197587838876,1.544261042720284,-0.27926184679981136
2025-03-31,-2.0735245469203085,-2.4464878952705695,-2.903758064310497,-3.695526582054654,-4.689610119254037,3.7479376432592337,2.65476727454437,2.078931262161315,1.6431823024139522,1.2622130339043378,-0.4193392805507636
