date,50.0% LB,60.0% LB,70.0% LB,80.0% LB,90.0% LB,90.0% UB,80.0% UB,70.0% UB,60.0% UB,50.0% UB,mean
2003-06-30,-0.7401000019733432,-1.6802719363718106,-3.028122818046188,-4.305879444354785,-7.089474735866718,12.153527899562217,9.645639326622977,8.380054024246213,7.08910078675437,6.014896051930634,2.664294731746296
2003-09-30,-0.7016089289590672,-1.4079604261814822,-2.7073516888185267,-4.374990408504175,-7.124130547284047,12.023061646370753,9.607880605544553,8.143781462513008,6.903119193647429,5.886532729343628,2.5292681675898048
2003-12-31,-0.3506275005469446,-0.9900030926619996,-2.0710104597233325,-3.3165482557695753,-6.444557776750422,12.688652325482831,10.020163303664148,8.65039106646317,7.306141714202223,6.541835317859512,2.951894940541529
2004-03-31,-0.20078002152683183,-1.1410453367152043,-2.516339570267739,-4.459614279107061,-7.114044964299069,12.243149532405468,10.099257348038423,8.46750114495109,7.192056206622137,6.2750714841815896,2.881077499792143
2004-06-30,-0.5676591818979286,-1.3556566799452607,-2.3034516167623718,-3.8462235151372433,-6.3156249125029,13.116785511394214,10.285651868674336,8.437632655028317,7.403852613743794,6.652306506739874,3.0822642206135464
2004-09-30,-0.5081795832033276,-1.784515485408722,-2.7893100165974705,-4.1062082332704115,-6.276740624992405,13.102277834066182,10.429739937186191,8.583801820963984,7.349312880393205,6.289995008029549,2.9408987779915874
2004-12-31,-0.7547279975554186,-1.6743611993627185,-2.726595035681415,-3.8707196034396585,-6.602873142181068,12.186847200416336,10.137972367000476,8.521613894191244,7.24126436035715,6.368840330061139,2.8034668656549204
2005-03-31,-0.9527289179658389,-2.101311189073588,-3.01367477710074,-4.343257714604338,-7.220996889060405,12.538573545587397,10.259282177938726,8.74416389628918,7.946653442444943,6.714523753934413,2.9514075376140325
2005-06-30,-0.18913743445025144,-1.0032893738682418,-2.174330481402337,-3.7794533197199307,-6.662962900147429,12.78977234027517,10.570302493266716,8.862842784921106,7.755838355577112,6.538341220133713,3.156886978321056
2005-09-30,-0.5612579541405402,-1.4615966903494346,-2.219179025117022,-3.5061352980903315,-6.007479266520505,13.400772182786392,10.23256962340378,8.842076745791584,7.803789587958537,6.665334374863988,3.093512066656345
2005-12-31,-0.8766943543787846,-1.835823254025569,-3.0435829068932145,-4.502656067263221,-6.9619943000712095,13.58359893175974,10.739232727174283,8.990728965218597,7.8034034222557,6.865244129612099,2.9368663717611305
2006-03-31,-0.9418911459767383,-1.672857502484228,-2.8107637445782157,-4.597588786161374,-6.982111591649343,13.849014194035185,11.220746858198439,9.309332312132486,7.708421957167386,6.750183657519016,3.1765429684058146
2006-06-30,-0.5420366754921062,-1.4938744501581729,-2.8149394896903006,-4.196763597712559,-6.722872559068701,14.004375408943513,10.184687532953042,8.688882613786145,7.559374213791667,6.530773626645134,3.062218691823463
2006-09-30,-0.30587963867988055,-1.4643913438097842,-2.6894716270906915,-4.271359902285839,-6.513617825892343,14.417113200978214,11.216320836411427,9.56022325500533,8.308202467262074,7.087421923623708,3.3271642804523185
2006-12-31,-0.8289020294096439,-1.8103537745999514,-3.0584126538589587,-4.444011540271372,-6.6851077718473615,13.071818592312109,10.502623357118141,9.058560641831445,8.01067957792192,6.875524545638088,3.13200450083886
2007-03-31,-0.3151096371118127,-1.3465419202272342,-2.6015532644636377,-3.872156461651673,-5.989777759875777,14.498496756267437,10.528219610434423,9.217972615593606,8.169917792070386,7.175724205437581,3.393659007030859
2007-06-30,-0.6672927230421726,-1.5585637954585057,-2.348498951668935,-4.442065141569522,-6.64348627086795,13.298574691338853,10.769377104136431,9.136992185801466,7.58071504042547,6.792267854928582,3.1369540619327227
2007-09-30,-0.4517079622646536,-1.345959926594773,-2.3693924674452926,-3.877294539550822,-7.236700933138287,13.495452286814308,10.970070100458798,9.310279301285636,8.137374611167486,6.9832697120121665,3.1895811093294117
2007-12-31,-0.4113877983416394,-1.6998144751324826,-3.002198787675506,-5.549751598334252,-7.9505189945333825,13.639971347183579,10.829289427461969,9.322662764974368,8.221224523780783,7.38500282573283,3.1518018513215225
2008-03-31,-0.5953016058746865,-1.3799480868258538,-2.869558810558135,-4.740287842515846,-6.930499901594482,13.222303621562212,10.465484261177984,9.174804029722507,8.165132105075408,7.2813542133162805,3.297577234754332
2008-06-30,-0.5603522389395943,-1.6516353287530556,-2.619871063914877,-4.011283400189425,-6.756355348234399,14.269756695619094,11.706281148106006,9.703616832886798,8.36821053723261,6.970670355014315,3.3367894088719545
2008-09-30,-0.5803028853073533,-1.4536719321282199,-2.857069752214688,-4.636018333424957,-6.951195663649525,13.743640496597935,11.483562159335666,10.108337837112288,8.436642897459999,7.40479237661594,3.223044142063194
2008-12-31,-0.4118828746702645,-1.5903031113813473,-3.0564397657105147,-4.549521810013253,-6.985114094106235,14.378418125759264,11.287580829931048,9.793262618501249,8.49603507283132,7.421313091797694,3.420081435299126
2009-03-31,-0.4940874673729576,-1.564277281762001,-3.3393265343586194,-4.687962287305442,-6.964761682410057,13.561755420974762,10.986981875726325,9.716858402767716,8.441278280950755,7.15867034252963,3.2714170569010084
2009-06-30,-0.6083027422024916,-1.4691297036813786,-2.7349228094552096,-4.8217139603662496,-7.854989722584655,13.459619223248788,11.338895522500138,9.695794315382788,8.053044120053972,6.973186312811887,3.165971273675774
2009-09-30,-0.19911387246559187,-1.1127866368758568,-2.279764794696842,-4.322120343061805,-6.993518556584206,13.343234742925818,11.227095767120455,9.758579553674435,8.341947295052785,7.128614366481555,3.4039365465514044
