date,50.0% LB,60.0% LB,70.0% LB,80.0% LB,90.0% LB,90.0% UB,80.0% UB,70.0% UB,60.0% UB,50.0% UB,mean
2000-12-31,-0.12750228710628475,-0.12750228710632916,-0.1275022871064624,-0.1275022871065068,-0.12750228710664002,-0.1275022871055298,-0.12750228710566303,-0.12750228710575184,-0.12750228710584066,-0.12750228710588507,-0.1275022871060871
2001-03-31,-6.084589165284804,-6.9222880284070865,-7.68715763505684,-9.567566306753129,-11.59724118919655,8.357512813015134,5.770948034170464,4.329478167709544,3.178100478767232,2.0635997733916778,-1.8255552962319306
2001-06-30,-5.6473606328992565,-6.744394234714967,-7.927485559438596,-9.406947523128961,-11.859108330659229,10.736213103235382,7.889612930683354,5.726621540133059,4.368934559014903,3.4375673159285247,-1.1442983372533932
2001-09-30,-5.090091357343307,-6.288920721965152,-7.539722960979178,-9.618584223857452,-11.894484780440418,11.891444801400564,8.882052099327243,6.900258725883268,5.309658199368927,4.028786440959564,-0.601157971367559
2001-12-31,-4.672724285137564,-5.953584401185319,-7.21437687037737,-8.987074105337289,-11.30740719410146,11.692127306738008,9.123749227893697,7.5003830947972805,5.8694099520748555,4.571522234109371,0.11737852908919008
2002-03-31,-1.0873113514063948,-2.214352418976673,-3.7175376361552437,-5.224669943255211,-7.524683941042099,17.005596929348066,14.234837159524893,12.300393766747298,10.945738568223472,9.57898237199959,4.191051691500439
2002-06-30,-1.7976159934119829,-2.6977013282686535,-4.128225868439683,-5.694704146662555,-9.044152603932076,17.964674421251935,13.9305147258999,11.088117352349137,9.222217721301629,8.10626906440075,3.2520527662139727
2002-09-30,-3.609969830188553,-4.537605178233783,-6.0879726737166795,-8.360196052510183,-10.989661835256603,16.900890981140783,13.035544809475708,10.727437588672316,8.835100953703922,7.4088203755826365,2.12361636035589
2002-12-31,-4.627804097140819,-5.7669157283152135,-7.318765866311738,-9.215125967703951,-11.14815818282613,15.84091737957416,12.063227851115577,9.95417880445264,8.426566997677941,6.7615695668245435,1.2978266403922254
2003-03-31,-5.082857040663824,-6.400074541043221,-7.64008645393075,-9.36015890307086,-11.850490931506052,13.896799790843172,10.77612242095396,8.308335835023994,6.171938053910808,4.7730014368755125,0.16528620891993687
2003-06-30,-5.930875391010404,-7.13282593118183,-8.464865265722931,-10.149334293794299,-12.84858082880499,13.329295945382258,9.76665459504147,7.519513774680098,6.395341684351985,5.001579026216363,-0.44599868822921535
2003-09-30,-6.410785728984603,-7.3921002616312625,-8.741921270672858,-10.054451961846588,-12.203488623282855,13.411105980740668,9.844600379575441,7.675051815685197,6.116240319001909,4.830784566919455,-0.4682613565010611
2003-12-31,-5.978161261488902,-7.267466739277905,-8.520624499676288,-9.911199860897746,-12.335382337251378,11.996576459154106,8.666955489084227,6.809025433658822,5.385884347833669,4.261781280576948,-0.7757386573176231
2004-03-31,-5.980462924414953,-7.337536711394044,-8.509873366513643,-10.178109995753282,-12.51982369512814,11.43069676718218,9.111410133482355,7.066298404759452,5.435687698459413,4.283949556419109,-0.7903656989884219
2004-06-30,-6.606467353421852,-7.656367625596272,-9.322237753345108,-10.71929525916191,-13.50283246515611,11.99201899037754,9.266595508339371,7.144229607196495,5.762628988225638,4.349484829749328,-1.0551402108086594
2004-09-30,-6.3346159987735735,-7.654259501043981,-8.704036790506287,-10.709470455699599,-13.109426258867963,12.97614078015441,10.197917386085976,7.545397345628246,6.260273179389264,4.8450758170547115,-0.60754616573461
2004-12-31,-6.406231855129052,-7.488953092720196,-8.732247614901201,-10.435295674810074,-13.31483901427475,12.740460892255022,9.412755328755317,7.345685616741426,5.83951979442856,4.157030888899338,-0.968261294321962
2005-03-31,-6.103027077944123,-7.252198785322794,-8.377720292521285,-10.09476962804252,-12.673357710836852,13.160212606855183,10.120618140283977,8.138206231578039,6.296897774983701,4.954715792573516,-0.39087735376994925
2005-06-30,-6.056125010133739,-7.089687837356895,-8.34831000681946,-10.106632664369464,-12.549929080254207,14.441013812175463,10.59024568290381,8.13520648614292,6.649183658510993,5.08707588232109,-0.3413159634796925
2005-09-30,-5.460227605786039,-6.617204877316651,-7.9146598541928626,-9.782187649590867,-12.493955515173273,14.995294048811413,10.727037975646603,8.599884718629847,6.751060444251222,5.2331725561736375,0.1930677885139702
2005-12-31,-5.211311587579425,-6.089376778636913,-7.45436857941969,-9.077964915127112,-12.15541951733674,14.863425319756086,11.600514366591707,9.150665632423172,7.428277267985384,6.084144182475137,0.6279274593966035
2006-03-31,-4.118348434482821,-5.251081804457513,-6.412655999247708,-8.375125833245377,-11.228766506428311,15.549956896201223,12.39543064018591,10.233590611500908,8.632436639139307,7.420081917538424,1.5374094219493648
2006-06-30,-3.735531288178018,-4.889852525538396,-6.214187795768877,-7.950229861403468,-10.405712829217817,15.528643283410414,12.537654330126635,10.25430722380898,8.668779345601063,7.6236272391123405,1.9551896548873189
2006-09-30,-3.5824887850533393,-4.69873825253112,-6.295407703894195,-8.356237837768443,-11.409413924684241,15.49331582408,12.36424416350661,10.36829993210131,8.624964457666383,7.156685555079134,1.908438890286038
2006-12-31,-3.2149660398921087,-4.407762564128992,-6.627538353180107,-8.38520619175126,-11.340292496142833,15.498271014309584,12.068292897677502,10.213897497241664,8.60834135034192,7.086922124149098,1.82808280242932
2007-03-31,-3.298666641272696,-4.400193325581725,-5.708024520044841,-7.6254926540085695,-10.310330260183031,16.685942189957824,13.282523962114112,10.986084854512601,9.273236339100466,7.433654208118989,2.36742890578339
2007-06-30,-2.400321649666093,-3.293251509571571,-4.865937384455177,-6.997540228824562,-10.166932143112117,17.392050304916484,13.525868665590469,11.283331776751847,9.607728989538833,8.172441421759613,2.91179085179838
2007-09-30,-2.5083417033304967,-3.537479946885269,-4.713138950079776,-6.6169541513088515,-9.312846657164497,18.106199981638206,14.767545913714141,11.833015207071274,10.139988329497985,8.38513940264769,3.2755196828086603
2007-12-31,-2.6387092582169203,-4.147182975212093,-5.6036697042052825,-7.301250909326007,-10.15172051556894,17.21314290543825,14.209046770780587,12.022738710623159,10.295283263698284,8.452052420259704,3.186599858982244
2008-03-31,-2.57739801189919,-3.94217741207753,-5.44224359666321,-7.444122671363007,-9.626529963692798,17.716695977381303,14.168826694002611,11.518083395108224,10.22089695895676,8.860220591237567,3.3049318722838326
2008-06-30,-2.0675133662634515,-3.529842970119268,-5.296049761897859,-6.890064325729728,-9.880861199252545,17.8692290605714,14.572214062361887,12.341451106760392,10.410479374034987,8.541567083971424,3.396021932699142
2008-09-30,-2.05936322412692,-3.6880958007559084,-5.2970158499162645,-6.802158211310482,-8.906019030215395,17.69479535974059,13.83847069245203,12.165577553334783,10.286182449022196,8.549585435519402,3.467851719002377
2008-12-31,-2.698617218947219,-3.89610294327305,-5.10382553751273,-6.717209986720752,-9.365222297499498,18.08495184384227,15.347342949081998,12.702256905036812,10.85777744613694,9.064511402304575,3.674244219553641
2009-03-31,-1.9828592255775601,-3.356908587765939,-4.755771534761299,-6.6522551858169905,-9.568500850986773,18.638609749385115,14.73683518400164,12.600846087719786,10.96660848978126,9.902767386216071,4.067092116418612
2009-06-30,-1.9646825321012806,-3.5715279233439756,-4.879032332576272,-7.382338014915179,-10.34898823651722,18.799594842532485,14.361368200261659,11.858533704687634,10.6394992858315,9.3361802162085,3.60213997119107
2009-09-30,-2.097034191372571,-3.4679678307967254,-5.224600581449468,-7.17449384045773,-9.84818107403147,18.787772566090432,15.38349199751623,12.971387448278948,11.528639869780832,9.572487427962129,3.884470962689394
2009-12-31,-1.738380506663506,-2.837247547757338,-4.187008822225813,-5.628523309704237,-8.224884576769265,18.054752060638712,14.848016425381761,12.800078518010194,11.247052224478416,9.516142917279403,3.937058171409066
