date,50.0% LB,60.0% LB,70.0% LB,80.0% LB,90.0% LB,90.0% UB,80.0% UB,70.0% UB,60.0% UB,50.0% UB,mean
2001-06-30,2.1999999999999127,2.1999999999998954,2.199999999999876,2.1999999999998403,2.1999999999998,2.2000000000001654,2.2000000000001183,2.200000000000088,2.2000000000000686,2.2000000000000517,2.199999999999982
2001-09-30,2.329999999999915,2.3299999999998957,2.3299999999998766,2.3299999999998438,2.3299999999998073,2.3300000000001644,2.330000000000118,2.330000000000087,2.33000000000007,2.3300000000000516,2.329999999999982
2001-12-31,2.439999999999916,2.4399999999998965,2.439999999999877,2.4399999999998445,2.4399999999998085,2.440000000000161,2.440000000000116,2.4400000000000865,2.440000000000068,2.440000000000052,2.4399999999999826
2002-03-31,2.2199999999999163,2.2199999999998985,2.219999999999879,2.219999999999848,2.21999999999981,2.2200000000001583,2.220000000000116,2.220000000000086,2.220000000000067,2.220000000000051,2.2199999999999833
2002-06-30,2.2499999999999165,2.2499999999999005,2.2499999999998823,2.249999999999851,2.249999999999815,2.2500000000001608,2.250000000000114,2.2500000000000853,2.2500000000000666,2.250000000000049,2.249999999999983
2002-09-30,2.439999999999918,2.439999999999902,2.439999999999883,2.4399999999998534,2.439999999999817,2.4400000000001567,2.440000000000111,2.440000000000083,2.4400000000000643,2.4400000000000466,2.439999999999983
2002-12-31,2.2599068872745813,2.2135488803902468,2.1618698302549073,2.0803602904312286,1.9947908671083865,2.8492439626772086,2.7515618612938644,2.677575039975376,2.6380054285836154,2.6042404937543155,2.427771422612287
2003-03-31,2.1994713632372416,2.135937871555668,2.044732273330441,1.9406166459878271,1.8257063408994485,3.0103031317954647,2.857629192887095,2.773530195018068,2.708108335779537,2.6690226324223905,2.418615250307947
2003-06-30,2.1307880890042186,2.0539689395982133,1.956037403945454,1.8526769247580228,1.6902450732240772,3.080393562730464,2.9332750049085297,2.8339856577148876,2.7467437839232534,2.672276750235088,2.398768618717103
2003-09-30,2.0642938129398027,1.9731700818736817,1.8811958071540618,1.775413333288312,1.5869930870616789,3.246108111238835,3.0713374476471564,2.901453869318656,2.813280875013371,2.72217478458381,2.3985661437901977
2003-12-31,2.047857345819694,1.9822431797848408,1.8560858803926632,1.7026242823200206,1.5035435966143036,3.2775682717264356,3.125616724483776,2.9926564227809243,2.8779097668638105,2.8068352484481105,2.411056521749308
2004-03-31,2.03093487618282,1.9351550054104154,1.829474820987088,1.6875261450975974,1.4771423496179228,3.3937972206238625,3.1696102497142133,3.008381429400898,2.9102316660432654,2.809368681257155,2.405013496606523
2004-06-30,2.016253680238091,1.924088112055138,1.7878853618331816,1.6493843622243727,1.3874852344597612,3.3714238532126055,3.1500862314977187,3.0289158240306127,2.895658667987823,2.810455780659356,2.404591090741476
2004-09-30,2.0025928273951785,1.8927236969438919,1.748036729169287,1.6017391793181461,1.3859337110276266,3.4114657031536053,3.191060919838658,3.0121634918623714,2.9063733299475847,2.828947918200807,2.4055479781757203
2004-12-31,1.947025794717323,1.8576135941830496,1.7105000456333341,1.609144624306603,1.3331973758543332,3.4159661280806555,3.20227910932355,3.0521539259693555,2.927359614646793,2.8279049773547804,2.3798857946012584
2005-03-31,1.892994728350839,1.8094736986524218,1.6711244562152912,1.4989769702585651,1.3144805192758044,3.455188996480155,3.1941498889915083,3.050769760122785,2.9310059222311327,2.80609781232366,2.356816764446775
2005-06-30,1.8612698892715478,1.7513419254244564,1.6172753007086582,1.4520477842237351,1.2239558247184426,3.4519797721386776,3.2537001921465176,3.0527418874904493,2.9440970735506555,2.823938020736626,2.3410468522643852
2005-09-30,1.8478187736486993,1.7489820925011865,1.623973101731714,1.413836483847305,1.2253301122061946,3.5089567609880907,3.2255090323636035,3.1071384022948365,2.9745428430595675,2.8407585816961802,2.3402807683803877
2005-12-31,1.8443520645877862,1.7225508774138016,1.5682812090329703,1.38711173699637,1.1376974138933753,3.472725284896211,3.244299988137682,3.0701361277394614,2.9390494631523616,2.8253325671647396,2.322333569293973
2006-03-31,1.816719197032355,1.6511203762873659,1.5403908201530783,1.343166309300858,1.1111169777524268,3.5477531792131196,3.2864666535724867,3.1156610964452307,2.9618435752552106,2.849413085709145,2.326963609211018
2006-06-30,1.8008187662017299,1.6875515008568014,1.5313976389712716,1.3360125099787425,1.0415399317007021,3.5875850456377187,3.3259075411252184,3.0886940209861793,2.9498999777455364,2.8283138396187235,2.3118177554862562
2006-09-30,1.799944490625414,1.6618727786813094,1.5257118185570895,1.2835138528483898,1.021528506660761,3.656716588123091,3.3253312175702052,3.142566706726499,2.9642283507732397,2.8455180309830426,2.320900513903823
2006-12-31,1.7741344041729605,1.66629461573027,1.5017620252735548,1.2640387239915747,1.0332091592161103,3.717763519591005,3.3996626627894706,3.179016320225911,2.961610807316626,2.835160461822009,2.323095946855354
2007-03-31,1.7802230151510432,1.631446534518525,1.4790429116289272,1.263872631562631,0.9512777750930502,3.77655309035302,3.4049439568012634,3.199092023679995,2.997583173164018,2.8712275844316455,2.3211890000188866
2007-06-30,1.7874615047421165,1.6633259518953285,1.4885160869545964,1.244970249509076,0.9295702591685157,3.7184466984484743,3.4390242517365364,3.2497164816349002,3.0475407513870465,2.859355960231296,2.33373452949316
2007-09-30,1.7651762796143904,1.655585491135935,1.4589792045793248,1.197838208698737,0.9289036276765446,3.7232806054863135,3.4361194347516006,3.2028033062789705,2.993303413613112,2.816343557399882,2.311371269763459
