date,50.0% LB,60.0% LB,70.0% LB,80.0% LB,90.0% LB,90.0% UB,80.0% UB,70.0% UB,60.0% UB,50.0% UB,mean
2024-06-30,1.2973756761914506,0.2263903926780837,-0.8668459039871426,-2.3449225359576706,-4.7573578624994735,13.553222285780354,11.287919799597233,10.04079846987236,8.934156386524844,8.126640226822264,4.620809688200881
2024-09-30,1.2629874904659855,0.44407959284780674,-0.7251324441765279,-2.4332254276689707,-4.190651260506547,14.434298011411368,11.791674845018916,10.224913344227854,9.221197513194051,8.218691822425955,4.893039692425454
2024-12-31,1.246044319645021,0.41173392160126054,-0.5891484117003047,-2.28723644947954,-4.457946643933148,14.087342841553331,11.628151801380922,10.269362334242057,9.136493277406874,8.189097406555252,4.72152663517036
2025-03-31,1.6514408894691783,0.5732696046687229,-0.4957675659401204,-1.9382085243256233,-3.7149213428571635,14.169802803124288,11.894907190821732,10.542104528107316,9.2948433709997,8.623261410739971,4.908905078758028
2025-06-30,1.5043492096044053,0.7564226127312939,-0.35334166349775487,-1.761221505808459,-4.2986402870951785,14.20198205648684,11.974796895618198,10.506016434498807,9.478447847640869,8.374674414044526,4.9151691218841735
2025-09-30,1.4907282794582772,0.551118112938588,-0.7105309238960915,-2.1444490810845416,-4.7298099276848955,13.404791477064599,11.553240083418732,10.056627903106556,8.779076547477391,7.893512918376828,4.661201520655674
2025-12-31,1.3289265298822026,0.24418700338354782,-0.7262937425880924,-1.9714883558435492,-4.102305698560622,14.893713821653657,12.317137432555747,10.627126780219388,9.080287994853311,8.067424657740515,4.873614325457226
2026-03-31,1.013195108956869,0.1769874527110349,-0.9518931275144675,-2.3434462887694636,-4.715087315776994,14.79813711846836,12.318156748046919,10.750716736128517,9.485148186299664,8.438067840392256,4.848168081527591
2026-06-30,1.5954673763077425,0.6495551389920786,-0.6513644186562404,-1.7658735022106429,-3.7270120719117887,15.147086185995864,12.270563903752093,10.746807100184881,9.4607313340579,8.694404687163676,5.067444735577877
2026-09-30,1.2011771380239313,0.24975343563811858,-0.8901665129418337,-2.270164740060032,-4.488899507015249,14.654101805211061,12.41170532702725,10.71451675736704,9.657257333357862,8.748112085126957,4.95119391526032
2026-12-31,1.462996101824693,0.4517347322838292,-0.5898217277169309,-2.0143868458257312,-4.384117195188621,15.725233275170822,11.45221443868847,10.275580703941872,9.181733730536296,8.378681436285127,4.9306089754254945
2027-03-31,0.9440670583181818,-0.193918928897566,-1.0841009654674005,-2.4746874395690703,-4.262429902231219,15.067177771977025,12.403221596009253,10.816975533265504,9.595613077140094,8.367857364929396,4.831747327125515
2027-06-30,0.9083040497650967,0.12130800784603757,-1.0764744293096493,-2.490661981587656,-4.26480377423419,14.604145221645116,11.668924728662182,10.08921537323038,9.11147556273929,8.357761017301927,4.661777510469299
2027-09-30,1.2768092993642464,0.15526692208553872,-0.9795861862224573,-2.44830661265559,-5.147834642529785,14.195025367333063,11.521686803141318,10.335671809166046,9.44925382585705,8.473960585077798,4.82495711372041
2027-12-31,1.1479710839617967,0.13129519154291547,-0.87637909345219,-2.5799774647766824,-5.1248968024708645,14.09741663389848,11.716397078894131,10.05140504145756,8.924606553030756,8.12591930347487,4.690843192160562
2028-03-31,1.1805724851190131,0.2999030363234878,-1.007535126484135,-2.7266897800089085,-5.0035164951562,14.58925647495962,11.72687181007812,10.508847941718722,9.492867763153699,8.366161176182537,4.775608535544927
2028-06-30,1.2135761812411623,0.30832217371160997,-1.1551555942408438,-2.6986842429206774,-4.9997556248489445,14.320229209619246,11.957121043765405,10.477601052600468,9.393494892219898,8.355222536192223,4.651903864304714
