date,50.0% LB,60.0% LB,70.0% LB,80.0% LB,90.0% LB,90.0% UB,80.0% UB,70.0% UB,60.0% UB,50.0% UB,mean
2010-06-30,3.903211771037851,3.903211771037851,3.9032117710377623,3.9032117710377623,3.9032117710376735,3.903211771038473,3.903211771038384,3.903211771038295,3.9032117710382064,3.9032117710382064,3.9032117710380407
2010-09-30,-1.8396084158201598,-2.6331689491493226,-3.3359095579471365,-4.471927860281655,-5.824244364241304,9.913138744242689,8.003639439905296,6.71515921457817,5.788729508915047,5.13093879950961,1.6470458126597367
2010-12-31,-1.617885718329004,-2.6640710571866233,-3.621026411097983,-4.4790165456204285,-6.398347573556052,11.320219524052844,9.172548251134206,7.491370321426016,6.329204593381976,5.556009311817167,2.047331589145847
2011-03-31,0.08385420364720453,-0.730582812403735,-1.945501076266709,-3.459515451345685,-5.2588412883108,12.973495478257945,10.70611135666526,9.309704305787413,8.289683343981213,7.5911395345969135,3.797931394735343
2011-06-30,-1.9811245808986744,-2.8995770569164026,-4.0800242902292005,-5.10985920345699,-6.789358428145842,11.44412602721756,9.106145075023164,7.21201351771541,6.082666268643244,5.290789388061312,1.7249354835514992
2011-09-30,-3.0187458825104208,-3.922089384875327,-5.092259070586291,-6.360606458590445,-8.249473757838166,9.678984739121965,7.039389678863683,5.885632150703013,4.904975666378375,3.860686810899483,0.4179204650657002
2011-12-31,-1.5075176896740095,-2.280041175504588,-3.2556810513043044,-4.20057691897151,-5.686743821267914,10.025493733793954,8.100308349957807,6.949858917212803,5.912582772509123,5.21299664104411,1.9173491258750246
2012-03-31,-0.4099463227510203,-1.1509629290663903,-1.9623386021987654,-2.8874400370599407,-4.561558176841585,10.864232595623836,8.940553206061086,7.576244651553998,6.640753388573084,5.779439454680357,2.897050024477066
2012-06-30,0.3365329064074274,-0.3796377021065833,-1.1519804952576984,-2.334702777382003,-3.9109604020855726,11.341953763149771,9.483304834217954,8.431556381990024,7.538173380373414,6.68457846549475,3.431220420668542
2012-09-30,0.6664495440952933,0.15386701103843325,-0.5950898640226798,-1.8307793604830591,-3.1870348325513276,11.824040346873987,10.021570004657598,8.711611523784569,7.868151707320781,7.010572197647846,3.8742732673326996
2012-12-31,1.2006773474023014,0.2938808916256308,-0.8717741554041036,-2.3099437272759316,-3.5355572306522975,12.4475693101447,10.617324632261283,9.271883327716912,8.305253211765251,7.498090540660662,4.347363195175323
2013-03-31,0.9502117697574031,0.14705396990908337,-0.6720955785110339,-2.016844325879441,-3.6136063296844045,12.073785053208752,10.225767818799225,8.950299490205227,8.082080609670083,7.132851416512032,4.1016861585352045
2013-06-30,0.680935218479295,-0.3045008718836506,-1.1644527469488963,-2.2386456226778484,-3.777004175150245,11.806194988775909,10.308864037793452,8.902374020198266,7.954578587964356,7.26995934632475,3.940826883929587
2013-09-30,0.8705309252258653,0.08046436046873495,-0.8232019019487335,-1.80282684330334,-3.667399340801958,11.073432028651142,9.68449731612906,8.754550831149487,7.72519525613089,6.891528342034681,3.766687653087455
2013-12-31,0.9330141270264658,0.2290052069852111,-0.704042095805335,-1.9677556273582808,-3.488739597604007,10.896340647278446,9.629239661458255,8.390248026256163,7.577593020352658,6.630415511262333,3.7456761177690385
2014-03-31,0.31866005178344814,-0.3847327702004799,-1.016364880318843,-1.8503222546560005,-3.406944150068447,11.599670549645635,9.848182004414173,8.562333568905878,7.33019884312498,6.629973002078016,3.647743485994818
2014-06-30,0.5236894891570643,-0.3952016458585894,-1.1930740990719335,-2.314983242273838,-3.9005612689673064,11.121373544781488,9.501646173859646,8.417468736391731,7.5236590636934775,6.806732172289465,3.6304955368854483
2014-09-30,0.09041714018722669,-0.9122533426368817,-1.6261803766395189,-2.868153575937804,-4.351580244111519,11.675739519879258,9.98204049285054,8.854603803416715,7.816826191770154,7.181945044994409,3.5319115982407876
2014-12-31,0.3095047406970419,-0.5956454147233226,-1.477782979434128,-2.4975079174275328,-4.1203355787517655,11.22507427156667,9.368430787985105,8.41872891393729,7.237278687620274,6.460854577572084,3.3654074794290425
2015-03-31,-0.4226513486755068,-1.1221372989263734,-1.9973221856958823,-3.3454649962871397,-4.829088370177481,11.402773694895352,9.445651092787832,8.093139047894638,7.29583326463219,6.52059209962208,3.1397782995920296
2015-06-30,-0.3444877038021432,-0.9058548003336719,-1.7334812903340602,-2.791106952023936,-4.020339401356532,11.482751481159447,9.465795515051823,8.338988051704455,7.201648690232054,6.396336885563048,3.2058986374792067
2015-09-30,-0.10835499742664068,-0.7518562078707158,-1.7064975091889645,-2.6903049654005473,-3.8534434780310045,11.570175252008452,9.699315866281255,8.21861311512273,7.2083087697862425,6.455260165811194,3.2349065134167057
2015-12-31,-0.022755702083143703,-0.7975186131642054,-1.4760449831894396,-2.4618537943891794,-4.119996084081146,10.770342827058933,9.082779147472731,8.135503740537775,7.123586420594319,6.091383832034314,3.167550868066884
2016-03-31,0.49493844765098327,-0.2230739638894863,-1.047065141923087,-2.1460429751219534,-4.056413867213459,11.260654366706845,9.367699487331649,8.146125762046008,7.138434102193747,6.478016184132818,3.35961844174245
2016-06-30,0.07244488892470535,-0.6330794799769723,-1.4263509455747392,-2.482795823756845,-4.110075388841294,10.764738881105963,8.88382812796018,7.968448496718739,6.944727167449494,6.19611500455437,3.1217020920767147
2016-09-30,-0.2891539786193831,-1.0508731030529628,-1.8830031256312552,-2.7824026862229845,-4.997531161412894,11.053242157009645,9.081055625042712,7.820595405251307,6.836719742704234,5.9116518866743295,2.884512252075666
